country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Aeter,Anima6778,http://blocgame.com/alliancestats.php?allianceid=1997,62k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,rankings.php?subregion=congo,NewerKidsOnTheBloc,6 Hundred Tons per month,$1137 million,alliancestats.php?allianceid=1997,Congo,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=congo,19416 km 2,http://blocgame.com/stats.php?id=61960,5 Mbbl per month,,,
Puffed Cheese,Cheedows,,30k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 23 hours ago,rankings.php?subregion=gra,,40 Hundred Tons per month,$1183 million,,Gran Colombia,Plentiful,None,http://blocgame.com/rankings.php?subregion=gra,25488 km 2,http://blocgame.com/stats.php?id=62141,11 Mbbl per month,109 Mbbl,,
Tuaran,Sufrie,,9k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,rankings.php?subregion=pac,,15 Hundred Tons per month,$976 million,,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,13078 km 2,http://blocgame.com/stats.php?id=61828,15 Mbbl per month,,,
Jam & Slam,CharlieBarkley,http://blocgame.com/alliancestats.php?allianceid=1595,154k active personnel,7 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 25 hours ago,rankings.php?subregion=ara,The High Council,12 Hundred Tons per month,$1068 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,33484 km 2,http://blocgame.com/stats.php?id=60942,45 Mbbl per month,,,
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1393,688k active personnel,75 ships,Advanced,Questionable,39 factories,Standard,online now,rankings.php?subregion=mes,BAMF,120 Hundred Tons per month,$921 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,230549 km 2,http://blocgame.com/stats.php?id=53759,135 Mbbl per month,,4 Tons,
Coopa,Rudolf Hess,,16k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 50 hours ago,rankings.php?subregion=saf,,6 Hundred Tons per month,$1129 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,16335 km 2,http://blocgame.com/stats.php?id=62128,2 Mbbl per month,372 Mbbl,1 Tons,
Vader,Lord Vader,,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 36 hours ago,rankings.php?subregion=ind,,5 Hundred Tons per month,$964 million,,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,11231 km 2,http://blocgame.com/stats.php?id=61885,4 Mbbl per month,,,
TeraDeenz,fzdeenz86,,30k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,rankings.php?subregion=sea,,11 Hundred Tons per month,$914 million,,Indochina,Plentiful,Large,http://blocgame.com/rankings.php?subregion=sea,16172 km 2,http://blocgame.com/stats.php?id=61917,10 Mbbl per month,,,
Tok Jembal,Lady H,http://blocgame.com/alliancestats.php?allianceid=1595,35k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,rankings.php?subregion=ara,The High Council,15 Hundred Tons per month,$1030 million,alliancestats.php?allianceid=1595,Arabia,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=ara,18961 km 2,http://blocgame.com/stats.php?id=60840,18 Mbbl per month,,,
sophisticates,murtazatahir,,3k active personnel,0 ships,Second World War surplus,Questionable,None,Elite,last online 27 hours ago,rankings.php?subregion=sub,,3 Hundred Tons per month,$1021 million,,The Subcontinent,Untapped,Small,http://blocgame.com/rankings.php?subregion=sub,11459 km 2,http://blocgame.com/stats.php?id=61182,,,,
methamphetamine,UDIN88,,43k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 26 hours ago,rankings.php?subregion=ind,,14 Hundred Tons per month,$1062 million,,East Indies,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20522 km 2,http://blocgame.com/stats.php?id=61702,14 Mbbl per month,382 Mbbl,,
ReimuIsMyWaifu,rectalopossum,http://blocgame.com/alliancestats.php?allianceid=1393,53k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,online now,rankings.php?subregion=ara,BAMF,2 Hundred Tons per month,$1061 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,27288 km 2,http://blocgame.com/stats.php?id=61686,28 Mbbl per month,2505 Mbbl,,
Masaland,Ahmad Haris,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 2 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,$1088 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,11231 km 2,http://blocgame.com/stats.php?id=61902,1 Mbbl per month,,,
Mahawangsa,iskandariah,http://blocgame.com/alliancestats.php?allianceid=1899,278k active personnel,1 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,rankings.php?subregion=ind,Aseang MMP,16 Hundred Tons per month,$961 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,23692 km 2,http://blocgame.com/stats.php?id=60504,13 Mbbl per month,,,
Goatfuck,assterix,http://blocgame.com/alliancestats.php?allianceid=1996,50k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=ara,States of Obongo,12 Hundred Tons per month,$1066 million,alliancestats.php?allianceid=1996,Arabia,Plentiful,None,http://blocgame.com/rankings.php?subregion=ara,12870 km 2,http://blocgame.com/stats.php?id=61684,17 Mbbl per month,1011 Mbbl,,
Free Syria,Mohammed al-Safawi,,3k active personnel,0 ships,First World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 162 hours ago,rankings.php?subregion=mes,,4 Hundred Tons per month,$984 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,13077 km 2,http://blocgame.com/stats.php?id=61508,8 Mbbl per month,2505 Mbbl,,
Pakyu,General Hamizan,http://blocgame.com/alliancestats.php?allianceid=1568,75k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 1 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,11 Hundred Tons per month,$1012 million,alliancestats.php?allianceid=1568,Pacific Rim,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=pac,26107 km 2,http://blocgame.com/stats.php?id=61656,7 Mbbl per month,,,
alisterors,jhon543,,45k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 84 hours ago,rankings.php?subregion=atl,,2 Hundred Tons per month,$1027 million,,Atlas,Near Depletion,None,http://blocgame.com/rankings.php?subregion=atl,13404 km 2,http://blocgame.com/stats.php?id=61063,,,,
RawMaterials,CBebbs01,http://blocgame.com/alliancestats.php?allianceid=1952,4k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 94 hours ago,rankings.php?subregion=pac,The Eastern Sea,4 Hundred Tons per month,$959 million,alliancestats.php?allianceid=1952,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,7723 km 2,http://blocgame.com/stats.php?id=60723,,,,
"OK, I guess",DaBestSir,,5k active personnel,0 ships,First World War surplus,Questionable,1 factory,Good,last online 94 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$1005 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,7646 km 2,http://blocgame.com/stats.php?id=60952,2 Mbbl per month,,,
Llorxye,qiffahsy,http://blocgame.com/alliancestats.php?allianceid=1899,95k active personnel,2 ships,Second World War surplus,Nice,2 factories,Standard,last online 2 hours ago,rankings.php?subregion=ind,Aseang MMP,8 Hundred Tons per month,$956 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24753 km 2,http://blocgame.com/stats.php?id=61688,9 Mbbl per month,,,
ZAMENTA,ShAh FAr HAn,http://blocgame.com/alliancestats.php?allianceid=1899,99k active personnel,1 ships,Second World War surplus,Good,2 factories,Standard,last online 32 hours ago,rankings.php?subregion=pac,Aseang MMP,10 Hundred Tons per month,$983 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,20594 km 2,http://blocgame.com/stats.php?id=61998,7 Mbbl per month,,,
lempow danea,hery ksr,http://blocgame.com/alliancestats.php?allianceid=1595,24k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,rankings.php?subregion=ind,The High Council,14 Hundred Tons per month,$1048 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,19108 km 2,http://blocgame.com/stats.php?id=61897,12 Mbbl per month,,,
lompoianz,lompoi malaya,http://blocgame.com/alliancestats.php?allianceid=1899,188k active personnel,7 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 8 hours ago,rankings.php?subregion=ind,Aseang MMP,36 Hundred Tons per month,$941 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,32205 km 2,http://blocgame.com/stats.php?id=60500,21 Mbbl per month,,,
kailam,kailam,http://blocgame.com/alliancestats.php?allianceid=1595,45k active personnel,0 ships,Second World War surplus,Nice,1 factory,Standard,last online 11 hours ago,rankings.php?subregion=ind,The High Council,5 Hundred Tons per month,$1020 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,15773 km 2,http://blocgame.com/stats.php?id=61608,4 Mbbl per month,401 Mbbl,,
Cartel,King Simon,http://blocgame.com/alliancestats.php?allianceid=1595,29k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 14 hours ago,rankings.php?subregion=mex,The High Council,4 Hundred Tons per month,$988 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Small,http://blocgame.com/rankings.php?subregion=mex,16392 km 2,http://blocgame.com/stats.php?id=62152,3 Mbbl per month,55 Mbbl,,
Civilia,Sir_Ranger,http://blocgame.com/alliancestats.php?allianceid=1978,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 39 hours ago,rankings.php?subregion=chi,United Soviets,4 Hundred Tons per month,$1012 million,alliancestats.php?allianceid=1978,China,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=chi,16172 km 2,http://blocgame.com/stats.php?id=62017,4 Mbbl per month,193 Mbbl,,
Iramerica,general_pooya,http://blocgame.com/alliancestats.php?allianceid=1952,5k active personnel,1 ships,Second World War surplus,Questionable,2 factories,Elite,last online 28 hours ago,rankings.php?subregion=per,The Eastern Sea,4 Hundred Tons per month,$777 million,alliancestats.php?allianceid=1952,Persia,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,839 km 2,http://blocgame.com/stats.php?id=59804,2 Mbbl per month,3124 Mbbl,,
TonsOfDamage,Phreak,,2k active personnel,16 ships,Vietnam War surplus,Normal,3 factories,Poor,last online 139 hours ago,rankings.php?subregion=ara,,19 Hundred Tons per month,$923 million,,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,23093 km 2,http://blocgame.com/stats.php?id=55966,44 Mbbl per month,,,
Batu putih,Harzan,,9k active personnel,3 ships,Second World War surplus,Mad Dog,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,,8 Hundred Tons per month,$1021 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16767 km 2,http://blocgame.com/stats.php?id=61926,8 Mbbl per month,220 Mbbl,,
Quvad,Rhine,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 188 hours ago,rankings.php?subregion=atl,,3 Hundred Tons per month,$910 million,,Atlas,Untapped,Small,http://blocgame.com/rankings.php?subregion=atl,13105 km 2,http://blocgame.com/stats.php?id=62043,5 Mbbl per month,2642 Mbbl,,
qaiserazalea,mr.elz,http://blocgame.com/alliancestats.php?allianceid=1899,42k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 28 hours ago,rankings.php?subregion=pac,Aseang MMP,3 Hundred Tons per month,$967 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61763,4 Mbbl per month,132 Mbbl,1 Tons,
Haha,haha,,8k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 33 hours ago,rankings.php?subregion=atl,,5 Hundred Tons per month,$1009 million,,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,11345 km 2,http://blocgame.com/stats.php?id=62055,4 Mbbl per month,1209 Mbbl,,
Malayantribes,Fir1999,http://blocgame.com/alliancestats.php?allianceid=1899,119k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=ind,Aseang MMP,28 Hundred Tons per month,$905 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,30441 km 2,http://blocgame.com/stats.php?id=60721,12 Mbbl per month,327 Mbbl,,
samsayum,kadetdeen86,http://blocgame.com/alliancestats.php?allianceid=1899,60k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,rankings.php?subregion=ind,Aseang MMP,14 Hundred Tons per month,$940 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61924,12 Mbbl per month,,,
Tamil Kingdom,Chola I,http://blocgame.com/alliancestats.php?allianceid=1952,70k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 11 hours ago,rankings.php?subregion=sub,The Eastern Sea,13 Hundred Tons per month,$893 million,alliancestats.php?allianceid=1952,The Subcontinent,Untapped,Small,http://blocgame.com/rankings.php?subregion=sub,27497 km 2,http://blocgame.com/stats.php?id=60964,6 Mbbl per month,125 Mbbl,,
Titiwangsa,Orga,http://blocgame.com/alliancestats.php?allianceid=1899,10k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,rankings.php?subregion=ind,Aseang MMP,4 Hundred Tons per month,$966 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61596,4 Mbbl per month,,,
Tandak,jimmyyus,http://blocgame.com/alliancestats.php?allianceid=1644,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=egy,Inter/pol/,10 Hundred Tons per month,$937 million,alliancestats.php?allianceid=1644,Egypt,,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,30449 km 2,http://blocgame.com/stats.php?id=62201,19 Mbbl per month,,,
NationalFreedom,Muhammad Ali,http://blocgame.com/alliancestats.php?allianceid=1568,26k active personnel,0 ships,First World War surplus,Nice,1 factory,Standard,last online 20 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,2 Hundred Tons per month,$902 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62085,,,,
MAF,asy8,http://blocgame.com/alliancestats.php?allianceid=1393,83k active personnel,2 ships,First World War surplus,Gandhi-like,3 factories,Standard,last online 6 hours ago,rankings.php?subregion=ara,BAMF,13 Hundred Tons per month,$917 million,alliancestats.php?allianceid=1393,Arabia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ara,25892 km 2,http://blocgame.com/stats.php?id=61981,15 Mbbl per month,,,
Capital letter,aidilomar,http://blocgame.com/alliancestats.php?allianceid=1899,35k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,rankings.php?subregion=pac,Aseang MMP,6 Hundred Tons per month,$931 million,alliancestats.php?allianceid=1899,Pacific Rim,Plentiful,Large,http://blocgame.com/rankings.php?subregion=pac,23828 km 2,http://blocgame.com/stats.php?id=61795,6 Mbbl per month,,,
Borneon,orangsigat,http://blocgame.com/alliancestats.php?allianceid=1899,64k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,rankings.php?subregion=pac,Aseang MMP,13 Hundred Tons per month,$903 million,alliancestats.php?allianceid=1899,Pacific Rim,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,23584 km 2,http://blocgame.com/stats.php?id=61947,12 Mbbl per month,265 Mbbl,,
Eralidor,Traror,http://blocgame.com/alliancestats.php?allianceid=1580,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Poor,last online 150 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,4 Hundred Tons per month,$936 million,alliancestats.php?allianceid=1580,Egypt,,None,http://blocgame.com/rankings.php?subregion=egy,13710 km 2,http://blocgame.com/stats.php?id=61304,3 Mbbl per month,,,
Shingon,Shi Quan Yu,,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 143 hours ago,rankings.php?subregion=chi,,3 Hundred Tons per month,$968 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,16091 km 2,http://blocgame.com/stats.php?id=62125,,,,
Meine Kleine,Hektor,,3k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 93 hours ago,rankings.php?subregion=chi,,8 Hundred Tons per month,$888 million,,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,30215 km 2,http://blocgame.com/stats.php?id=62170,6 Mbbl per month,200 Mbbl,,
Bakar al assad,Abu Bakar,,83k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=ara,,11 Hundred Tons per month,$889 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,40108 km 2,http://blocgame.com/stats.php?id=61270,51 Mbbl per month,3534 Mbbl,,
Gerria,Gogo1100,http://blocgame.com/alliancestats.php?allianceid=1595,36k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 21 hours ago,rankings.php?subregion=pac,The High Council,5 Hundred Tons per month,$930 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,20295 km 2,http://blocgame.com/stats.php?id=62251,4 Mbbl per month,,,
Kapitan,Kapitan,http://blocgame.com/alliancestats.php?allianceid=1899,99k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=ind,Aseang MMP,7 Hundred Tons per month,$876 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61709,5 Mbbl per month,287 Mbbl,,
Kārkov,Altwerk Vyner,http://blocgame.com/alliancestats.php?allianceid=1899,72k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=ind,Aseang MMP,13 Hundred Tons per month,$847 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,28365 km 2,http://blocgame.com/stats.php?id=61813,10 Mbbl per month,,,
Lang buana,Lt.tycoono,,3k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 29 hours ago,rankings.php?subregion=ind,,8 Hundred Tons per month,$880 million,,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16827 km 2,http://blocgame.com/stats.php?id=61336,8 Mbbl per month,,,
Anak Abah,kakamin95,http://blocgame.com/alliancestats.php?allianceid=1952,9k active personnel,0 ships,First World War surplus,Good,1 factory,Standard,last online 16 hours ago,rankings.php?subregion=ind,The Eastern Sea,8 Hundred Tons per month,$834 million,alliancestats.php?allianceid=1952,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16311 km 2,http://blocgame.com/stats.php?id=60483,4 Mbbl per month,444 Mbbl,,
Endau,Syazwanjalil,http://blocgame.com/alliancestats.php?allianceid=1899,67k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,rankings.php?subregion=ind,Aseang MMP,17 Hundred Tons per month,$865 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61932,11 Mbbl per month,,,
Gupgog,Lord Gog,,6k active personnel,0 ships,First World War surplus,Normal,1 factory,Standard,last online 11 hours ago,rankings.php?subregion=sea,,6 Hundred Tons per month,$840 million,,Indochina,Depleted,None,http://blocgame.com/rankings.php?subregion=sea,16460 km 2,http://blocgame.com/stats.php?id=62146,4 Mbbl per month,534 Mbbl,,
johoreansouth,afiqaffendy615,http://blocgame.com/alliancestats.php?allianceid=1899,119k active personnel,3 ships,Second World War surplus,Mad Dog,2 factories,Good,last online 6 hours ago,rankings.php?subregion=sub,Aseang MMP,22 Hundred Tons per month,$793 million,alliancestats.php?allianceid=1899,The Subcontinent,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,23447 km 2,http://blocgame.com/stats.php?id=61895,15 Mbbl per month,241 Mbbl,,
Ipoh,QiffahsyII,http://blocgame.com/alliancestats.php?allianceid=1952,79k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 2 hours ago,rankings.php?subregion=ara,The Eastern Sea,5 Hundred Tons per month,$823 million,alliancestats.php?allianceid=1952,Arabia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ara,23277 km 2,http://blocgame.com/stats.php?id=62127,5 Mbbl per month,,1 Tons,
Brickfields,bangunawalelaktol,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 75 hours ago,rankings.php?subregion=ind,Aseang MMP,13 Hundred Tons per month,$879 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20200 km 2,http://blocgame.com/stats.php?id=61682,10 Mbbl per month,,,
bonval,ninthtestiamteca,,4k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 65 hours ago,rankings.php?subregion=waf,,2 Hundred Tons per month,$844 million,,West Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=waf,13613 km 2,http://blocgame.com/stats.php?id=61080,,,,
Zacto-7,zulcurrent,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,rankings.php?subregion=pac,Aseang MMP,27 Hundred Tons per month,$809 million,alliancestats.php?allianceid=1899,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,33494 km 2,http://blocgame.com/stats.php?id=61927,23 Mbbl per month,60 Mbbl,,
Sea13,Seaman,,18k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=pac,,5 Hundred Tons per month,$931 million,,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,9455 km 2,http://blocgame.com/stats.php?id=62117,4 Mbbl per month,,,
Mangkok,MangkukHayun,http://blocgame.com/alliancestats.php?allianceid=1595,40k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,rankings.php?subregion=ind,The High Council,17 Hundred Tons per month,$1077 million,alliancestats.php?allianceid=1595,East Indies,,Small,http://blocgame.com/rankings.php?subregion=ind,27106 km 2,http://blocgame.com/stats.php?id=62210,8 Mbbl per month,,,
Pantai Timur,rimba,http://blocgame.com/alliancestats.php?allianceid=1974,9k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 37 hours ago,rankings.php?subregion=sub,najibpundek,1 Hundred Tons per month,$794 million,alliancestats.php?allianceid=1974,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,16272 km 2,http://blocgame.com/stats.php?id=61894,,,,
Persona-Grata,syafiqsudin,http://blocgame.com/alliancestats.php?allianceid=1899,33k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,rankings.php?subregion=ind,Aseang MMP,9 Hundred Tons per month,$882 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,19900 km 2,http://blocgame.com/stats.php?id=60788,8 Mbbl per month,175 Mbbl,1 Tons,
Leche,ElHombreLeche,http://blocgame.com/alliancestats.php?allianceid=2001,28k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,last online 21 hours ago,rankings.php?subregion=per,AccountantsRevenge,10 Hundred Tons per month,$837 million,alliancestats.php?allianceid=2001,Persia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,32525 km 2,http://blocgame.com/stats.php?id=62425,7 Mbbl per month,5442 Mbbl,,
Trartana,Alan Ferraro,,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 69 hours ago,rankings.php?subregion=ara,,3 Hundred Tons per month,$876 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,9083 km 2,http://blocgame.com/stats.php?id=61679,2 Mbbl per month,1829 Mbbl,,
The Mutualists,Zheng Wen Ling,http://blocgame.com/alliancestats.php?allianceid=1595,11k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 48 hours ago,rankings.php?subregion=sea,The High Council,6 Hundred Tons per month,$861 million,alliancestats.php?allianceid=1595,Indochina,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=sea,19020 km 2,http://blocgame.com/stats.php?id=62015,3 Mbbl per month,239 Mbbl,,
Zeon Alliance,Char Aznable,http://blocgame.com/alliancestats.php?allianceid=1595,107k active personnel,11 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 11 hours ago,rankings.php?subregion=pac,The High Council,7 Hundred Tons per month,$830 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,24287 km 2,http://blocgame.com/stats.php?id=62248,8 Mbbl per month,,1 Tons,
KhazarBank,MoneyBags,http://blocgame.com/alliancestats.php?allianceid=1986,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,rankings.php?subregion=sub,League of Christ,6 Hundred Tons per month,$808 million,alliancestats.php?allianceid=1986,The Subcontinent,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sub,25626 km 2,http://blocgame.com/stats.php?id=62181,5 Mbbl per month,273 Mbbl,,
Lempo danea,Heri kiswanto,http://blocgame.com/alliancestats.php?allianceid=1595,36k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,rankings.php?subregion=sea,The High Council,6 Hundred Tons per month,$821 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,19963 km 2,http://blocgame.com/stats.php?id=61893,6 Mbbl per month,,,
