country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Jeldestia,VinnieVlad,http://blocgame.com/alliancestats.php?allianceid=1595,29k active personnel,0 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=ind,The High Council,$3022 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,32100 km 2,http://blocgame.com/stats.php?id=58355,,,
Glanvillia,Mr. James,http://blocgame.com/alliancestats.php?allianceid=1595,53k active personnel,3 ships,First World War surplus,3 factories,Good,last online 7 hours ago,rankings.php?subregion=car,The High Council,$3113 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=car,16500 km 2,http://blocgame.com/stats.php?id=59694,,,
Third,Third Base,http://blocgame.com/alliancestats.php?allianceid=1600,7k active personnel,0 ships,Korean War surplus,None,Poor,last online 171 hours ago,rankings.php?subregion=chi,Nazi,$3079 million,alliancestats.php?allianceid=1600,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,13807 km 2,http://blocgame.com/stats.php?id=57271,,,
Good Sleep,Pupper,,4k active personnel,0 ships,Korean War surplus,2 factories,Standard,last online 190 hours ago,rankings.php?subregion=egy,,$2863 million,,Egypt,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,15673 km 2,http://blocgame.com/stats.php?id=57001,,,
Planistan,YouDontGetToBringFriends,http://blocgame.com/alliancestats.php?allianceid=1599,211k active personnel,14 ships,Almost Modern,5 factories,Poor,last online 226 hours ago,rankings.php?subregion=eaf,Wreckage brothers,$2835 million,alliancestats.php?allianceid=1599,East Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,46719 km 2,http://blocgame.com/stats.php?id=54874,,,
Herpderpastan,Herpderpmcderp,http://blocgame.com/alliancestats.php?allianceid=1835,260k active personnel,15 ships,Persian Gulf War surplus,11 factories,Elite,online now,rankings.php?subregion=per,SPQR,$2785 million,alliancestats.php?allianceid=1835,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,54194 km 2,http://blocgame.com/stats.php?id=40615,4588 Mbbl,,
New Pork Land,Porky Mitch,http://blocgame.com/alliancestats.php?allianceid=1595,117k active personnel,1 ships,Vietnam War surplus,3 factories,Good,last online 64 hours ago,rankings.php?subregion=ind,The High Council,$2849 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,42073 km 2,http://blocgame.com/stats.php?id=59525,,3 Tons,
iljohn,iljohn,http://blocgame.com/alliancestats.php?allianceid=1835,39k active personnel,-1 ships,Korean War surplus,4 factories,Elite,last online 14 hours ago,rankings.php?subregion=pac,SPQR,$3041 million,alliancestats.php?allianceid=1835,Pacific Rim,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=pac,30810 km 2,http://blocgame.com/stats.php?id=59945,110 Mbbl,,
Garrettia,Gmoney,http://blocgame.com/alliancestats.php?allianceid=1887,98k active personnel,5 ships,First World War surplus,3 factories,Poor,last online 3 hours ago,rankings.php?subregion=car,The Sons of Liberty,$2982 million,alliancestats.php?allianceid=1887,Caribbean,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=car,25516 km 2,http://blocgame.com/stats.php?id=59966,,,
PrilEp,Dado32,http://blocgame.com/alliancestats.php?allianceid=1382,79k active personnel,0 ships,Vietnam War surplus,6 factories,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$3405 million,alliancestats.php?allianceid=1382,Egypt,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=egy,22463 km 2,http://blocgame.com/stats.php?id=55822,,,
SingSong,Anthem La La,http://blocgame.com/alliancestats.php?allianceid=1644,120k active personnel,9 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=pac,Inter/pol/,$3549 million,alliancestats.php?allianceid=1644,Pacific Rim,,Powerful,http://blocgame.com/rankings.php?subregion=pac,28137 km 2,http://blocgame.com/stats.php?id=59602,,,15%
Cumbag,Ginger_Ale70-1,http://blocgame.com/alliancestats.php?allianceid=1835,51k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 17 hours ago,rankings.php?subregion=ara,SPQR,$2926 million,alliancestats.php?allianceid=1835,Arabia,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=ara,19139 km 2,http://blocgame.com/stats.php?id=59123,10276 Mbbl,,
Leoniaal,Depar,http://blocgame.com/alliancestats.php?allianceid=1835,9k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 13 hours ago,rankings.php?subregion=ara,SPQR,$2330 million,alliancestats.php?allianceid=1835,Arabia,Plentiful,None,http://blocgame.com/rankings.php?subregion=ara,15508 km 2,http://blocgame.com/stats.php?id=59619,3804 Mbbl,,
Minmatarr,PapaSanJianSun,http://blocgame.com/alliancestats.php?allianceid=1950,3k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,TEST Alliance,$2753 million,alliancestats.php?allianceid=1950,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10651 km 2,http://blocgame.com/stats.php?id=59483,377 Mbbl,,
East Jakarta,torque,http://blocgame.com/alliancestats.php?allianceid=1595,98k active personnel,8 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=ind,The High Council,$2664 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,41474 km 2,http://blocgame.com/stats.php?id=59985,363 Mbbl,,
Crapostan,King Guamba,http://blocgame.com/alliancestats.php?allianceid=1568,300k active personnel,21 ships,Persian Gulf War surplus,10 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$2557 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,57301 km 2,http://blocgame.com/stats.php?id=44789,8367 Mbbl,,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,176k active personnel,24 ships,Advanced,7 factories,Elite,last online 44 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$2732 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,79838 km 2,http://blocgame.com/stats.php?id=47768,,,
Neo Annam,Hoc Tam Tinh,http://blocgame.com/alliancestats.php?allianceid=1580,40k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 119 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$2793 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,27934 km 2,http://blocgame.com/stats.php?id=56124,,,
Nu Azia,President Ambrocio,http://blocgame.com/alliancestats.php?allianceid=1393,13k active personnel,0 ships,First World War surplus,2 factories,Standard,last online 36 hours ago,rankings.php?subregion=pac,BAMF,$2819 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,12565 km 2,http://blocgame.com/stats.php?id=59935,,1 Tons,
Boletaria,Geralt Dayne,http://blocgame.com/alliancestats.php?allianceid=1644,74k active personnel,11 ships,Vietnam War surplus,6 factories,Poor,last online 7 hours ago,rankings.php?subregion=chi,Inter/pol/,$2593 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,31993 km 2,http://blocgame.com/stats.php?id=56664,,,
Struckmania,War Criminal,http://blocgame.com/alliancestats.php?allianceid=1595,73k active personnel,2 ships,Second World War surplus,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,The High Council,$2728 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,29648 km 2,http://blocgame.com/stats.php?id=60019,8010 Mbbl,,5%
Trump Iraq,President Trumparino,http://blocgame.com/alliancestats.php?allianceid=1835,5k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 94 hours ago,rankings.php?subregion=mes,SPQR,$2583 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,21565 km 2,http://blocgame.com/stats.php?id=59195,7659 Mbbl,,5%
BOOGA AGA,BOOGA AGA,,10k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 20 hours ago,rankings.php?subregion=congo,,$2786 million,,Congo,Untapped,Large,http://blocgame.com/rankings.php?subregion=congo,11009 km 2,http://blocgame.com/stats.php?id=59609,251 Mbbl,,
companues,aleexander,http://blocgame.com/alliancestats.php?allianceid=1382,43k active personnel,4 ships,Vietnam War surplus,5 factories,Good,last online 8 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$2752 million,alliancestats.php?allianceid=1382,Egypt,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=egy,23105 km 2,http://blocgame.com/stats.php?id=56115,,,
Syraan,Desus,,20k active personnel,0 ships,First World War surplus,1 factory,Good,last online 21 hours ago,rankings.php?subregion=egy,,$2739 million,,Egypt,Untapped,Large,http://blocgame.com/rankings.php?subregion=egy,16500 km 2,http://blocgame.com/stats.php?id=59870,,,
Umen,Sheih Bahar Radzinow,http://blocgame.com/alliancestats.php?allianceid=1595,112k active personnel,8 ships,Korean War surplus,3 factories,Good,last online 6 hours ago,rankings.php?subregion=egy,The High Council,$2518 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,28858 km 2,http://blocgame.com/stats.php?id=59300,,,
Esmair,muffjin,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,33 ships,Almost Modern,4 factories,Good,last online 15 hours ago,rankings.php?subregion=sea,BAMF,$2511 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,34026 km 2,http://blocgame.com/stats.php?id=40882,64 Mbbl,,
KrisKingdom,WelfareCapitalist,http://blocgame.com/alliancestats.php?allianceid=1880,75k active personnel,5 ships,First World War surplus,3 factories,Elite,last online 13 hours ago,rankings.php?subregion=mex,International Union,$2632 million,alliancestats.php?allianceid=1880,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,32512 km 2,http://blocgame.com/stats.php?id=60002,390 Mbbl,,
Tyanra,SaffronMerchant,,12k active personnel,2 ships,First World War surplus,2 factories,Standard,online now,rankings.php?subregion=sub,,$2054 million,,The Subcontinent,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=sub,33237 km 2,http://blocgame.com/stats.php?id=60365,2370 Mbbl,,
Amazonian Union,Hugo Chavez,http://blocgame.com/alliancestats.php?allianceid=1568,31k active personnel,9 ships,Second World War surplus,2 factories,Elite,last online 19 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$2683 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,14785 km 2,http://blocgame.com/stats.php?id=59377,72 Mbbl,,
MightyDuckistan,Reginald D. Capote,http://blocgame.com/alliancestats.php?allianceid=1756,104k active personnel,7 ships,Korean War surplus,3 factories,Elite,last online 79 hours ago,rankings.php?subregion=gui,The Golden Company,$2451 million,alliancestats.php?allianceid=1756,Guinea,Untapped,Large,http://blocgame.com/rankings.php?subregion=gui,16067 km 2,http://blocgame.com/stats.php?id=57447,302 Mbbl,,
big butts,thebigbiker,http://blocgame.com/alliancestats.php?allianceid=1869,4k active personnel,1 ships,Second World War surplus,3 factories,Standard,last online 179 hours ago,rankings.php?subregion=chi,Da Bros,$2460 million,alliancestats.php?allianceid=1869,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,15380 km 2,http://blocgame.com/stats.php?id=59863,,,
Yazu,Goobi,http://blocgame.com/alliancestats.php?allianceid=1568,138k active personnel,27 ships,Advanced,7 factories,Poor,last online 200 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$2562 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,97022 km 2,http://blocgame.com/stats.php?id=46519,,,
Al Shab,Zanian,http://blocgame.com/alliancestats.php?allianceid=1599,37k active personnel,8 ships,Second World War surplus,4 factories,Undisciplined Rabble,last online 73 hours ago,rankings.php?subregion=ara,Wreckage brothers,$2490 million,alliancestats.php?allianceid=1599,Arabia,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=ara,24823 km 2,http://blocgame.com/stats.php?id=60037,,,
Azarious,Emperour Supremus,http://blocgame.com/alliancestats.php?allianceid=1835,5k active personnel,3 ships,First World War surplus,3 factories,Elite,last online 69 hours ago,rankings.php?subregion=egy,SPQR,$2687 million,alliancestats.php?allianceid=1835,Egypt,Untapped,Large,http://blocgame.com/rankings.php?subregion=egy,27184 km 2,http://blocgame.com/stats.php?id=59679,12355 Mbbl,,
EatMyButtonia,ZeLord,http://blocgame.com/alliancestats.php?allianceid=1827,5k active personnel,1 ships,Second World War surplus,3 factories,Poor,last online 177 hours ago,rankings.php?subregion=mes,UAA,$2399 million,alliancestats.php?allianceid=1827,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,7868 km 2,http://blocgame.com/stats.php?id=59299,3093 Mbbl,,
Surda,Joel James,http://blocgame.com/alliancestats.php?allianceid=1568,125k active personnel,2 ships,First World War surplus,3 factories,Standard,last online 16 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$2403 million,alliancestats.php?allianceid=1568,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,24753 km 2,http://blocgame.com/stats.php?id=60084,13454 Mbbl,,
West Congo,Warlord Hito,http://blocgame.com/alliancestats.php?allianceid=1761,9k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 49 hours ago,rankings.php?subregion=waf,Eastern Bloc,$2147 million,alliancestats.php?allianceid=1761,West Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=waf,7800 km 2,http://blocgame.com/stats.php?id=57548,,,
bagelbeater,Destroyer1200,http://blocgame.com/alliancestats.php?allianceid=1644,81k active personnel,2 ships,First World War surplus,2 factories,Good,online now,rankings.php?subregion=ara,Inter/pol/,$2538 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,28462 km 2,http://blocgame.com/stats.php?id=60136,,,
islamisbad,kattwilliams,http://blocgame.com/alliancestats.php?allianceid=1580,11k active personnel,1 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$2453 million,alliancestats.php?allianceid=1580,Persia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=per,30804 km 2,http://blocgame.com/stats.php?id=59233,1903 Mbbl,,
Leinad,bloodywaffles12,,6k active personnel,6 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 26 hours ago,rankings.php?subregion=chi,,$1937 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,6855 km 2,http://blocgame.com/stats.php?id=59332,,,
Jarhead,Jarhead99,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,1 ships,Second World War surplus,2 factories,Poor,last online 3 hours ago,rankings.php?subregion=ama,The High Council,$2527 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=59874,8 Mbbl,,5%
ChiknNdChips,Dave O.G Miles,http://blocgame.com/alliancestats.php?allianceid=1393,180k active personnel,4 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=chi,BAMF,$3003 million,alliancestats.php?allianceid=1393,China,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,46354 km 2,http://blocgame.com/stats.php?id=60846,,,
Kozakura,Tenrai,http://blocgame.com/alliancestats.php?allianceid=1595,16k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 21 hours ago,rankings.php?subregion=pac,The High Council,$2485 million,alliancestats.php?allianceid=1595,Pacific Rim,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=pac,31084 km 2,http://blocgame.com/stats.php?id=48894,152 Mbbl,,
Butt Munch Land,Butt Munch,,20k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 22 hours ago,rankings.php?subregion=mex,,$2472 million,,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,12176 km 2,http://blocgame.com/stats.php?id=58540,,,
Lectistol,zeig_101,http://blocgame.com/alliancestats.php?allianceid=1393,4k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 162 hours ago,rankings.php?subregion=ara,BAMF,$2283 million,alliancestats.php?allianceid=1393,Arabia,Plentiful,None,http://blocgame.com/rankings.php?subregion=ara,8992 km 2,http://blocgame.com/stats.php?id=58433,,,
Cebrene,Ares,http://blocgame.com/alliancestats.php?allianceid=1580,10k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 40 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$2370 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,5254 km 2,http://blocgame.com/stats.php?id=50488,,,
007Terminator,Maddex-Anderson,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,1 ships,Second World War surplus,2 factories,Standard,last online 17 hours ago,rankings.php?subregion=pac,ASEANG,$2470 million,alliancestats.php?allianceid=1899,Pacific Rim,Plentiful,Small,http://blocgame.com/rankings.php?subregion=pac,12716 km 2,http://blocgame.com/stats.php?id=59907,38 Mbbl,,
Jurestist,truenova,http://blocgame.com/alliancestats.php?allianceid=1382,13k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 68 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$2397 million,alliancestats.php?allianceid=1382,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,15851 km 2,http://blocgame.com/stats.php?id=59705,50 Mbbl,,
Hamshiretonland,Lord Hamshiretonburrough,http://blocgame.com/alliancestats.php?allianceid=1580,89k active personnel,4 ships,Almost Modern,4 factories,Standard,last online 9 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$2343 million,alliancestats.php?allianceid=1580,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,24870 km 2,http://blocgame.com/stats.php?id=58470,,1 Tons,
San Marcos,Calderon,http://blocgame.com/alliancestats.php?allianceid=1595,59k active personnel,3 ships,Second World War surplus,2 factories,Elite,last online 16 hours ago,rankings.php?subregion=car,The High Council,$2402 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=car,37931 km 2,http://blocgame.com/stats.php?id=60158,27 Mbbl,,
Freemates,Imperiah,,3k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 224 hours ago,rankings.php?subregion=per,,$2177 million,,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,11746 km 2,http://blocgame.com/stats.php?id=59054,872 Mbbl,,
Honduras,Inferno666,http://blocgame.com/alliancestats.php?allianceid=1880,4k active personnel,0 ships,First World War surplus,3 factories,Good,last online 2 hours ago,rankings.php?subregion=mex,International Union,$2295 million,alliancestats.php?allianceid=1880,Mesoamerica,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=mex,26554 km 2,http://blocgame.com/stats.php?id=60291,,,
Cenation,Sir Camelot,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 28 hours ago,rankings.php?subregion=egy,The High Council,$2339 million,alliancestats.php?allianceid=1595,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,11449 km 2,http://blocgame.com/stats.php?id=59789,,,
Irillym,Vrhythmikz,http://blocgame.com/alliancestats.php?allianceid=1889,1k active personnel,0 ships,Finest of the 19th century,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=per,DOOP,$2185 million,alliancestats.php?allianceid=1889,Persia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=per,20946 km 2,http://blocgame.com/stats.php?id=60133,12307 Mbbl,,
Marijuana,Weed is Good the III,http://blocgame.com/alliancestats.php?allianceid=1580,56k active personnel,12 ships,Korean War surplus,6 factories,Undisciplined Rabble,last online 140 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$2280 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,27742 km 2,http://blocgame.com/stats.php?id=56663,32 Mbbl,,
Cimmeria,Vladamiur,,6k active personnel,5 ships,Second World War surplus,2 factories,Standard,last online 163 hours ago,rankings.php?subregion=mes,,$2144 million,,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,10291 km 2,http://blocgame.com/stats.php?id=59769,,,
Burma,Wyatt McCc,http://blocgame.com/alliancestats.php?allianceid=1401,70k active personnel,2 ships,Korean War surplus,4 factories,Elite,last online 20 hours ago,rankings.php?subregion=ind,The Federal Colonies,$2123 million,alliancestats.php?allianceid=1401,East Indies,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20130 km 2,http://blocgame.com/stats.php?id=56151,,,
Morskoj,Herro Pree,http://blocgame.com/alliancestats.php?allianceid=1595,71k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 19 hours ago,rankings.php?subregion=atl,The High Council,$2288 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Small,http://blocgame.com/rankings.php?subregion=atl,16589 km 2,http://blocgame.com/stats.php?id=49148,6919 Mbbl,,
deztructions,ikillsthepussy,http://blocgame.com/alliancestats.php?allianceid=1595,16k active personnel,0 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=chi,The High Council,$2023 million,alliancestats.php?allianceid=1595,China,Plentiful,Large,http://blocgame.com/rankings.php?subregion=chi,18195 km 2,http://blocgame.com/stats.php?id=58597,,,
Cancer,Stolen,,7k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 104 hours ago,rankings.php?subregion=per,,$2051 million,,Persia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,9455 km 2,http://blocgame.com/stats.php?id=58745,,,
Drache,Darkflare,,7k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 60 hours ago,rankings.php?subregion=gui,,$1646 million,,Guinea,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gui,4317 km 2,http://blocgame.com/stats.php?id=51470,,,
Etiwan,Latvu,http://blocgame.com/alliancestats.php?allianceid=1595,72k active personnel,6 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=ama,The High Council,$2096 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ama,34220 km 2,http://blocgame.com/stats.php?id=60056,6 Mbbl,,
Emberica,Whynamewhy,http://blocgame.com/alliancestats.php?allianceid=1568,41k active personnel,1 ships,Second World War surplus,2 factories,Good,last online 15 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$1998 million,alliancestats.php?allianceid=1568,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,23383 km 2,http://blocgame.com/stats.php?id=60147,,,
Ausdauer,Ricard Leopold,,3k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=sub,,$2003 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,484 km 2,http://blocgame.com/stats.php?id=54072,,,
Spartan lsnd,Josepgreen,http://blocgame.com/alliancestats.php?allianceid=1835,19k active personnel,1 ships,First World War surplus,3 factories,Good,last online 4 hours ago,rankings.php?subregion=atl,SPQR,$2147 million,alliancestats.php?allianceid=1835,Atlas,,Mediocre,http://blocgame.com/rankings.php?subregion=atl,20310 km 2,http://blocgame.com/stats.php?id=59652,6708 Mbbl,,
Samosa,Jewboy,http://blocgame.com/alliancestats.php?allianceid=1595,73k active personnel,0 ships,Second World War surplus,None,Good,last online 3 hours ago,rankings.php?subregion=ara,The High Council,$1928 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,20182 km 2,http://blocgame.com/stats.php?id=59258,,,
Darkstone,Trakel,http://blocgame.com/alliancestats.php?allianceid=1393,260k active personnel,6 ships,Almost Modern,11 factories,Good,online now,rankings.php?subregion=pac,BAMF,$1882 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,85622 km 2,http://blocgame.com/stats.php?id=57176,,,
Classia,Classic,http://blocgame.com/alliancestats.php?allianceid=1935,250k active personnel,5 ships,Finest of the 19th century,4 factories,Standard,online now,rankings.php?subregion=atl,O.P.E.N.,$2341 million,alliancestats.php?allianceid=1935,Atlas,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,31246 km 2,http://blocgame.com/stats.php?id=60261,9647 Mbbl,,
Dogenation,dodgingdoge,http://blocgame.com/alliancestats.php?allianceid=1595,5k active personnel,4 ships,Second World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,The High Council,$1867 million,alliancestats.php?allianceid=1595,Persia,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,6299 km 2,http://blocgame.com/stats.php?id=59174,2015 Mbbl,,
Gethas,Sevatar,http://blocgame.com/alliancestats.php?allianceid=1595,59k active personnel,4 ships,Second World War surplus,3 factories,Good,last online 1 hours ago,rankings.php?subregion=saf,The High Council,$2080 million,alliancestats.php?allianceid=1595,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,23573 km 2,http://blocgame.com/stats.php?id=48515,,,
Zorin,NeroRPG,http://blocgame.com/alliancestats.php?allianceid=1595,19k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 15 hours ago,rankings.php?subregion=pac,The High Council,$2102 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,19542 km 2,http://blocgame.com/stats.php?id=59970,,,
malthias,mikkoku,,1k active personnel,0 ships,First World War surplus,1 factory,Good,last online 65 hours ago,rankings.php?subregion=pac,,$1919 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,6309 km 2,http://blocgame.com/stats.php?id=59201,,,
Dragonsrule,grace144,http://blocgame.com/alliancestats.php?allianceid=1644,66k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 17 hours ago,rankings.php?subregion=pac,Inter/pol/,$1968 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,29159 km 2,http://blocgame.com/stats.php?id=60142,,,
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,118k active personnel,1 ships,Second World War surplus,2 factories,Standard,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1818 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,15654 km 2,http://blocgame.com/stats.php?id=59901,342 Mbbl,,
Magna Bonom,Krull,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,16 ships,Korean War surplus,5 factories,Elite,last online 5 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$1802 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,38520 km 2,http://blocgame.com/stats.php?id=59435,,,
