country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,oil_reserves,region/_text,uranium,manpower,airforce,region,territory,pageUrl
United,allsmart,http://blocgame.com/alliancestats.php?allianceid=1401,132k active personnel,18 ships,Korean War surplus,8 factories,Elite,last online 3 hours ago,rankings.php?subregion=gra,The Federal Colonies,$6225 million,alliancestats.php?allianceid=1401,,Gran Colombia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,53906 km 2,http://blocgame.com/stats.php?id=57257
Central Haven,El Ma�ana,http://blocgame.com/alliancestats.php?allianceid=1682,8k active personnel,9 ships,Vietnam War surplus,3 factories,Standard,last online 32 hours ago,rankings.php?subregion=ara,S.T.A.L.K.E.R.,$5233 million,alliancestats.php?allianceid=1682,7261 Mbbl,Arabia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,10607 km 2,http://blocgame.com/stats.php?id=55569
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,16 ships,Korean War surplus,9 factories,Good,online now,rankings.php?subregion=sea,BAMF,$6202 million,alliancestats.php?allianceid=1393,,Indochina,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,50456 km 2,http://blocgame.com/stats.php?id=57937
Chaouenne,pyrignis,http://blocgame.com/alliancestats.php?allianceid=1595,117k active personnel,12 ships,Vietnam War surplus,4 factories,Good,last online 4 hours ago,rankings.php?subregion=atl,The High Council,$6120 million,alliancestats.php?allianceid=1595,,Atlas,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,12159 km 2,http://blocgame.com/stats.php?id=42019
Bloodied Stools,cowds,http://blocgame.com/alliancestats.php?allianceid=1595,54k active personnel,7 ships,Korean War surplus,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=gra,The High Council,$6173 million,alliancestats.php?allianceid=1595,,Gran Colombia,,,Somewhat Large,http://blocgame.com/rankings.php?subregion=gra,24506 km 2,http://blocgame.com/stats.php?id=56997
Saminis,Marcus Slate,http://blocgame.com/alliancestats.php?allianceid=1791,116k active personnel,11 ships,Korean War surplus,5 factories,Elite,last online 10 hours ago,rankings.php?subregion=con,IDA,$6113 million,alliancestats.php?allianceid=1791,177 Mbbl,Southern Cone,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,38761 km 2,http://blocgame.com/stats.php?id=54520
LOLOLOL,LOLOLOL,http://blocgame.com/alliancestats.php?allianceid=1595,108k active personnel,7 ships,Korean War surplus,5 factories,Good,last online 11 hours ago,rankings.php?subregion=gui,The High Council,$6079 million,alliancestats.php?allianceid=1595,678 Mbbl,Guinea,,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=gui,35990 km 2,http://blocgame.com/stats.php?id=59107
skrubrikei,coweymcnuggets,http://blocgame.com/alliancestats.php?allianceid=1568,30k active personnel,5 ships,Vietnam War surplus,6 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$5958 million,alliancestats.php?allianceid=1568,,Pacific Rim,,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,38005 km 2,http://blocgame.com/stats.php?id=48846
Arizona,Layez,http://blocgame.com/alliancestats.php?allianceid=1393,7k active personnel,7 ships,Korean War surplus,4 factories,Good,last online 171 hours ago,rankings.php?subregion=mex,BAMF,$6019 million,alliancestats.php?allianceid=1393,,Mesoamerica,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,16805 km 2,http://blocgame.com/stats.php?id=56856
PMAOA,Mbatume II,http://blocgame.com/alliancestats.php?allianceid=1595,46k active personnel,9 ships,Korean War surplus,3 factories,Good,last online 1 hours ago,rankings.php?subregion=gui,The High Council,$6006 million,alliancestats.php?allianceid=1595,,Guinea,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,6770 km 2,http://blocgame.com/stats.php?id=54574
Ishtar,Magnus Magnus,http://blocgame.com/alliancestats.php?allianceid=1580,9k active personnel,11 ships,Vietnam War surplus,6 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$4898 million,alliancestats.php?allianceid=1580,,Mesopotamia,,,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,22185 km 2,http://blocgame.com/stats.php?id=55882
Cocobongo,Cuban Pete,http://blocgame.com/alliancestats.php?allianceid=1595,69k active personnel,10 ships,Korean War surplus,5 factories,Elite,last online 6 hours ago,rankings.php?subregion=gra,The High Council,$6034 million,alliancestats.php?allianceid=1595,,Gran Colombia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=gra,25358 km 2,http://blocgame.com/stats.php?id=58193
Masketto,svidjod,http://blocgame.com/alliancestats.php?allianceid=1599,230k active personnel,2 ships,Almost Modern,12 factories,Elite,last online 6 hours ago,rankings.php?subregion=egy,Wreckage brothers,$5900 million,alliancestats.php?allianceid=1599,,Egypt,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,79718 km 2,http://blocgame.com/stats.php?id=55437
Anasov,Axale,,8k active personnel,13 ships,Vietnam War surplus,3 factories,Elite,last online 60 hours ago,rankings.php?subregion=gra,,$4984 million,,56 Mbbl,Gran Colombia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,24436 km 2,http://blocgame.com/stats.php?id=55892
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1651,59k active personnel,58 ships,Advanced,18 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,The Red Cross,$5763 million,alliancestats.php?allianceid=1651,,Mesopotamia,,,Powerful,http://blocgame.com/rankings.php?subregion=mes,116125 km 2,http://blocgame.com/stats.php?id=53759
Orendoria,Sir Grammar Nazi,http://blocgame.com/alliancestats.php?allianceid=1393,82k active personnel,17 ships,Almost Modern,7 factories,Elite,last online 21 hours ago,rankings.php?subregion=egy,BAMF,$5972 million,alliancestats.php?allianceid=1393,2367 Mbbl,Egypt,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=egy,24897 km 2,http://blocgame.com/stats.php?id=52948
Boomtown,Rataca1000,http://blocgame.com/alliancestats.php?allianceid=1576,1k active personnel,4 ships,Vietnam War surplus,3 factories,Elite,last online 13 hours ago,rankings.php?subregion=chi,The Last Phoenix,$5566 million,alliancestats.php?allianceid=1576,11 Mbbl,China,,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=chi,3252 km 2,http://blocgame.com/stats.php?id=50054
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,37k active personnel,11 ships,Almost Modern,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=chi,The High Council,$5931 million,alliancestats.php?allianceid=1595,,China,,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=chi,11035 km 2,http://blocgame.com/stats.php?id=47573
PolandThePower,PolandThePower44,http://blocgame.com/alliancestats.php?allianceid=1393,132k active personnel,10 ships,Korean War surplus,7 factories,Standard,last online 11 hours ago,rankings.php?subregion=mes,BAMF,$5903 million,alliancestats.php?allianceid=1393,5009 Mbbl,Mesopotamia,,,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,32066 km 2,http://blocgame.com/stats.php?id=58217
Bubupooka,Princess Rahalia,http://blocgame.com/alliancestats.php?allianceid=1568,198k active personnel,4 ships,Persian Gulf War surplus,7 factories,Elite,last online 25 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5745 million,alliancestats.php?allianceid=1568,,Southern Africa,,,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,62234 km 2,http://blocgame.com/stats.php?id=44960
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,81k active personnel,8 ships,Almost Modern,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=saf,BAMF,$5903 million,alliancestats.php?allianceid=1393,,Southern Africa,,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=saf,17476 km 2,http://blocgame.com/stats.php?id=55460
Utrokistan,Taslet,http://blocgame.com/alliancestats.php?allianceid=1810,89k active personnel,14 ships,Vietnam War surplus,4 factories,Elite,last online 10 hours ago,rankings.php?subregion=chi,EUN,$5802 million,alliancestats.php?allianceid=1810,412 Mbbl,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16010 km 2,http://blocgame.com/stats.php?id=53002
Utopiastan,SilmAlpha,http://blocgame.com/alliancestats.php?allianceid=1393,87k active personnel,13 ships,Vietnam War surplus,6 factories,Good,online now,rankings.php?subregion=gui,BAMF,$5668 million,alliancestats.php?allianceid=1393,,Guinea,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,37549 km 2,http://blocgame.com/stats.php?id=56876
Reality,fujisyugi,http://blocgame.com/alliancestats.php?allianceid=1393,159k active personnel,3 ships,Persian Gulf War surplus,7 factories,Elite,last online 3 hours ago,rankings.php?subregion=saf,BAMF,$5662 million,alliancestats.php?allianceid=1393,,Southern Africa,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=saf,69246 km 2,http://blocgame.com/stats.php?id=53029
Foundation,Danzo,http://blocgame.com/alliancestats.php?allianceid=1568,89k active personnel,13 ships,Almost Modern,9 factories,Good,last online 56 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$5791 million,alliancestats.php?allianceid=1568,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,108526 km 2,http://blocgame.com/stats.php?id=46870
Fadjistan,Einar Wojak,http://blocgame.com/alliancestats.php?allianceid=1682,10k active personnel,7 ships,Almost Modern,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,S.T.A.L.K.E.R.,$4751 million,alliancestats.php?allianceid=1682,,Mesopotamia,,,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,16010 km 2,http://blocgame.com/stats.php?id=55614
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,119k active personnel,51 ships,Persian Gulf War surplus,20 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$5171 million,alliancestats.php?allianceid=1382,,Pacific Rim,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,139123 km 2,http://blocgame.com/stats.php?id=54376
Skywalker,War Raven,http://blocgame.com/alliancestats.php?allianceid=1393,118k active personnel,6 ships,Korean War surplus,5 factories,Poor,last online 8 hours ago,rankings.php?subregion=ama,BAMF,$5637 million,alliancestats.php?allianceid=1393,,Amazonia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,23434 km 2,http://blocgame.com/stats.php?id=57844
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,113k active personnel,20 ships,Almost Modern,6 factories,Elite,last online 17 hours ago,rankings.php?subregion=sub,Inter/pol/,$6361 million,alliancestats.php?allianceid=1644,,The Subcontinent,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852
Planeptune,Nep-Nep,http://blocgame.com/alliancestats.php?allianceid=1682,14k active personnel,21 ships,Almost Modern,3 factories,Elite,online now,rankings.php?subregion=pac,S.T.A.L.K.E.R.,$4529 million,alliancestats.php?allianceid=1682,,Pacific Rim,,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=pac,17122 km 2,http://blocgame.com/stats.php?id=55590
CZUKAY Love,Zefiro,http://blocgame.com/alliancestats.php?allianceid=1704,102k active personnel,7 ships,Vietnam War surplus,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=per,Kekolutionaries,$5444 million,alliancestats.php?allianceid=1704,1020 Mbbl,Persia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,10565 km 2,http://blocgame.com/stats.php?id=52807
Ceannesburg,theorange0,http://blocgame.com/alliancestats.php?allianceid=1568,46k active personnel,6 ships,Second World War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$5575 million,alliancestats.php?allianceid=1568,,Mesoamerica,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,21113 km 2,http://blocgame.com/stats.php?id=56500
Free Phoenix,Captain Mandrake,http://blocgame.com/alliancestats.php?allianceid=1393,66k active personnel,11 ships,Korean War surplus,3 factories,Elite,last online 34 hours ago,rankings.php?subregion=mex,BAMF,$5540 million,alliancestats.php?allianceid=1393,,Mesoamerica,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,20318 km 2,http://blocgame.com/stats.php?id=58198
Ilonia,Indigo Blues,http://blocgame.com/alliancestats.php?allianceid=1580,58k active personnel,10 ships,Vietnam War surplus,6 factories,Elite,online now,rankings.php?subregion=ara,Brotherhood of Nod,$6259 million,alliancestats.php?allianceid=1580,,Arabia,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,50392 km 2,http://blocgame.com/stats.php?id=55914
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,131k active personnel,0 ships,Korean War surplus,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=per,Kekolutionaries,$5119 million,alliancestats.php?allianceid=1704,5737 Mbbl,Persia,,Untapped,None,http://blocgame.com/rankings.php?subregion=per,6451 km 2,http://blocgame.com/stats.php?id=54430
Kikkomen,general_tso_chiken,http://blocgame.com/alliancestats.php?allianceid=1599,37k active personnel,4 ships,Vietnam War surplus,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,Wreckage brothers,$5439 million,alliancestats.php?allianceid=1599,,Pacific Rim,,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=pac,11598 km 2,http://blocgame.com/stats.php?id=53662
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,31k active personnel,0 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5241 million,alliancestats.php?allianceid=1580,2841 Mbbl,Arabia,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335
new aussie land,benj,,9k active personnel,3 ships,Korean War surplus,3 factories,Good,last online 27 hours ago,rankings.php?subregion=car,,$4314 million,,,Caribbean,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,7448 km 2,http://blocgame.com/stats.php?id=52750
Argon,Argus,http://blocgame.com/alliancestats.php?allianceid=1644,27k active personnel,11 ships,Korean War surplus,7 factories,Elite,last online 2 hours ago,rankings.php?subregion=atl,Inter/pol/,$5370 million,alliancestats.php?allianceid=1644,9125 Mbbl,Atlas,,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=atl,39308 km 2,http://blocgame.com/stats.php?id=57323
FlySoGood,ycheez,http://blocgame.com/alliancestats.php?allianceid=1599,31k active personnel,21 ships,Persian Gulf War surplus,6 factories,Good,last online 1 hours ago,rankings.php?subregion=pac,Wreckage brothers,$5278 million,alliancestats.php?allianceid=1599,,Pacific Rim,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,39304 km 2,http://blocgame.com/stats.php?id=54541
Graceland,Elvis,http://blocgame.com/alliancestats.php?allianceid=1393,104k active personnel,5 ships,Korean War surplus,4 factories,Good,last online 11 hours ago,rankings.php?subregion=eaf,BAMF,$5230 million,alliancestats.php?allianceid=1393,193 Mbbl,East Africa,,Untapped,Large,http://blocgame.com/rankings.php?subregion=eaf,45440 km 2,http://blocgame.com/stats.php?id=7435
New Palestina,MacK0797,http://blocgame.com/alliancestats.php?allianceid=1568,129k active personnel,1 ships,Vietnam War surplus,6 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$5259 million,alliancestats.php?allianceid=1568,1527 Mbbl,Mesopotamia,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mes,42419 km 2,http://blocgame.com/stats.php?id=58215
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,104k active personnel,13 ships,Second World War surplus,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5193 million,alliancestats.php?allianceid=1580,409 Mbbl,Southern Africa,,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,343k active personnel,1 ships,Persian Gulf War surplus,15 factories,Standard,last online 10 hours ago,rankings.php?subregion=ara,Wreckage brothers,$4993 million,alliancestats.php?allianceid=1599,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,54247 km 2,http://blocgame.com/stats.php?id=52872
Krymskii,comradekowalski,http://blocgame.com/alliancestats.php?allianceid=1599,219k active personnel,31 ships,Almost Modern,9 factories,Good,last online 3 hours ago,rankings.php?subregion=atl,Wreckage brothers,$5002 million,alliancestats.php?allianceid=1599,4692 Mbbl,Atlas,,,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,39558 km 2,http://blocgame.com/stats.php?id=54142
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1682,145k active personnel,2 ships,Vietnam War surplus,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=per,S.T.A.L.K.E.R.,$5152 million,alliancestats.php?allianceid=1682,1815 Mbbl,Persia,,,Powerful,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980
Costa Del Sol,Wittenoom,http://blocgame.com/alliancestats.php?allianceid=1644,61k active personnel,0 ships,Korean War surplus,4 factories,Elite,last online 10 hours ago,rankings.php?subregion=pac,Inter/pol/,$5197 million,alliancestats.php?allianceid=1644,86 Mbbl,Pacific Rim,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,20710 km 2,http://blocgame.com/stats.php?id=40097
Butt,loliwut,http://blocgame.com/alliancestats.php?allianceid=1682,3k active personnel,8 ships,Vietnam War surplus,4 factories,Elite,last online 13 hours ago,rankings.php?subregion=sub,S.T.A.L.K.E.R.,$5215 million,alliancestats.php?allianceid=1682,,The Subcontinent,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,25912 km 2,http://blocgame.com/stats.php?id=58078
Providia,Floriano Destiquo,http://blocgame.com/alliancestats.php?allianceid=1704,9k active personnel,0 ships,Vietnam War surplus,3 factories,Standard,last online 87 hours ago,rankings.php?subregion=car,Kekolutionaries,$4242 million,alliancestats.php?allianceid=1704,,Caribbean,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,5226 km 2,http://blocgame.com/stats.php?id=53115
Urosia,Lance Moroe,http://blocgame.com/alliancestats.php?allianceid=1644,99k active personnel,4 ships,Almost Modern,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=saf,Inter/pol/,$4956 million,alliancestats.php?allianceid=1644,,Southern Africa,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=saf,19602 km 2,http://blocgame.com/stats.php?id=57637
Burlmenia,Nathan Barlow,http://blocgame.com/alliancestats.php?allianceid=1382,145k active personnel,12 ships,Korean War surplus,5 factories,Standard,last online 40 hours ago,rankings.php?subregion=ama,Non-Aligned Movement,$4934 million,alliancestats.php?allianceid=1382,,Amazonia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,27086 km 2,http://blocgame.com/stats.php?id=57957
Vaul,Commander Miller,http://blocgame.com/alliancestats.php?allianceid=1682,36k active personnel,8 ships,Korean War surplus,2 factories,Elite,last online 12 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$5037 million,alliancestats.php?allianceid=1682,,East Indies,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,16851 km 2,http://blocgame.com/stats.php?id=55907
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,186k active personnel,15 ships,Almost Modern,5 factories,Good,last online 10 hours ago,rankings.php?subregion=chi,The High Council,$4951 million,alliancestats.php?allianceid=1595,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,33586 km 2,http://blocgame.com/stats.php?id=54467
Ragnorak,Yggdrasil,http://blocgame.com/alliancestats.php?allianceid=1644,28k active personnel,36 ships,Almost Modern,7 factories,Elite,online now,rankings.php?subregion=egy,Inter/pol/,$4890 million,alliancestats.php?allianceid=1644,1525 Mbbl,Egypt,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,70992 km 2,http://blocgame.com/stats.php?id=52905
Van Halen,Sammy Hagar,http://blocgame.com/alliancestats.php?allianceid=1644,9k active personnel,13 ships,Korean War surplus,3 factories,Elite,last online 123 hours ago,rankings.php?subregion=ara,Inter/pol/,$4916 million,alliancestats.php?allianceid=1644,,Arabia,,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,32618 km 2,http://blocgame.com/stats.php?id=57296
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,319k active personnel,20 ships,Persian Gulf War surplus,13 factories,Good,last online 12 hours ago,rankings.php?subregion=ara,Wreckage brothers,$4877 million,alliancestats.php?allianceid=1599,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298
Argos,Arkadios,http://blocgame.com/alliancestats.php?allianceid=1568,123k active personnel,7 ships,Almost Modern,3 factories,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$4792 million,alliancestats.php?allianceid=1568,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,86471 km 2,http://blocgame.com/stats.php?id=43443
Ferma,President Jacobo Vincenzo,http://blocgame.com/alliancestats.php?allianceid=1393,87k active personnel,4 ships,Second World War surplus,5 factories,Elite,last online 5 hours ago,rankings.php?subregion=con,BAMF,$4934 million,alliancestats.php?allianceid=1393,,Southern Cone,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=con,29990 km 2,http://blocgame.com/stats.php?id=58784
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,54k active personnel,19 ships,Vietnam War surplus,9 factories,Elite,online now,rankings.php?subregion=saf,Brotherhood of Zion,$5483 million,alliancestats.php?allianceid=1568,,Southern Africa,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,51463 km 2,http://blocgame.com/stats.php?id=57755
Frostyputania,Frostyputa,http://blocgame.com/alliancestats.php?allianceid=1393,135k active personnel,9 ships,Almost Modern,3 factories,Good,last online 4 hours ago,rankings.php?subregion=gra,BAMF,$4775 million,alliancestats.php?allianceid=1393,,Gran Colombia,1 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,38560 km 2,http://blocgame.com/stats.php?id=42065
The Silver Hand,Morladim,http://blocgame.com/alliancestats.php?allianceid=1595,217k active personnel,1 ships,Korean War surplus,8 factories,Standard,last online 31 hours ago,rankings.php?subregion=pac,The High Council,$4727 million,alliancestats.php?allianceid=1595,71 Mbbl,Pacific Rim,,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,39622 km 2,http://blocgame.com/stats.php?id=56161
Islas Filipinas,Narciso Claveria y Zaldua,http://blocgame.com/alliancestats.php?allianceid=1576,2k active personnel,0 ships,Vietnam War surplus,2 factories,Undisciplined Rabble,last online 152 hours ago,rankings.php?subregion=ind,The Last Phoenix,$4711 million,alliancestats.php?allianceid=1576,,East Indies,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,6249 km 2,http://blocgame.com/stats.php?id=48601
Good Jobs,Mongoloid Manager,http://blocgame.com/alliancestats.php?allianceid=1568,119k active personnel,3 ships,Vietnam War surplus,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$4806 million,alliancestats.php?allianceid=1568,,Indochina,,,Powerful,http://blocgame.com/rankings.php?subregion=sea,37481 km 2,http://blocgame.com/stats.php?id=57865
al-Qatal,Poldena,http://blocgame.com/alliancestats.php?allianceid=1644,42k active personnel,11 ships,Korean War surplus,3 factories,Poor,last online 1 hours ago,rankings.php?subregion=ara,Inter/pol/,$4810 million,alliancestats.php?allianceid=1644,,Arabia,,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,27925 km 2,http://blocgame.com/stats.php?id=57996
Ugandisian,True Infinite,http://blocgame.com/alliancestats.php?allianceid=1595,85k active personnel,12 ships,Korean War surplus,3 factories,Elite,last online 27 hours ago,rankings.php?subregion=pac,The High Council,$4751 million,alliancestats.php?allianceid=1595,,Pacific Rim,,,Powerful,http://blocgame.com/rankings.php?subregion=pac,29132 km 2,http://blocgame.com/stats.php?id=58089
Shiba,Dogtown33,http://blocgame.com/alliancestats.php?allianceid=1644,46k active personnel,0 ships,Vietnam War surplus,4 factories,Elite,online now,rankings.php?subregion=pac,Inter/pol/,$5597 million,alliancestats.php?allianceid=1644,,Pacific Rim,,Plentiful,Large,http://blocgame.com/rankings.php?subregion=pac,28548 km 2,http://blocgame.com/stats.php?id=56250
Violent Vegans,SnakeBombs,http://blocgame.com/alliancestats.php?allianceid=1583,237k active personnel,51 ships,Almost Modern,13 factories,Standard,last online 7 hours ago,rankings.php?subregion=ama,The New Vegan Empire,$4592 million,alliancestats.php?allianceid=1583,,Amazonia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,69553 km 2,http://blocgame.com/stats.php?id=48869
Arconia,Darkus,http://blocgame.com/alliancestats.php?allianceid=1576,8k active personnel,5 ships,Korean War surplus,3 factories,Standard,last online 133 hours ago,rankings.php?subregion=atl,The Last Phoenix,$4799 million,alliancestats.php?allianceid=1576,2285 Mbbl,Atlas,,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,11930 km 2,http://blocgame.com/stats.php?id=55733
Upper Laos,BroskiMcBroham,http://blocgame.com/alliancestats.php?allianceid=1682,126k active personnel,20 ships,Almost Modern,5 factories,Good,last online 3 hours ago,rankings.php?subregion=sea,S.T.A.L.K.E.R.,$4618 million,alliancestats.php?allianceid=1682,,Indochina,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,25139 km 2,http://blocgame.com/stats.php?id=55575
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,65k active personnel,22 ships,Almost Modern,4 factories,Elite,last online 17 hours ago,rankings.php?subregion=sub,Inter/pol/,$5459 million,alliancestats.php?allianceid=1644,16 Mbbl,The Subcontinent,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616
Plob,plox,http://blocgame.com/alliancestats.php?allianceid=1447,146k active personnel,9 ships,Second World War surplus,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,Socialist Arab Union,$4565 million,alliancestats.php?allianceid=1447,3439 Mbbl,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,20157 km 2,http://blocgame.com/stats.php?id=58260
Haramia,HARAMNOTHALAL,,7k active personnel,4 ships,Almost Modern,3 factories,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=ara,,$3966 million,,4025 Mbbl,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,2112 km 2,http://blocgame.com/stats.php?id=52802
Tr�pico,rumsod,http://blocgame.com/alliancestats.php?allianceid=1386,59k active personnel,4 ships,Korean War surplus,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=car,Che Guevara League,$4709 million,alliancestats.php?allianceid=1386,71 Mbbl,Caribbean,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,5661 km 2,http://blocgame.com/stats.php?id=1
Behnan,Feroze Ardashir,http://blocgame.com/alliancestats.php?allianceid=1580,125k active personnel,14 ships,Vietnam War surplus,3 factories,Elite,online now,rankings.php?subregion=per,Brotherhood of Nod,$5870 million,alliancestats.php?allianceid=1580,2421 Mbbl,Persia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,32302 km 2,http://blocgame.com/stats.php?id=54162
