country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Caucasia,Vasya,,20k active personnel,0 ships,First World War surplus,None,Standard,online now,rankings.php?subregion=per,,$338 million,,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61029,,,
Bethyah,DrayJoplin,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 89 hours ago,rankings.php?subregion=mes,,$338 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61040,,,
Kedah Tua,Farhan Aizuddin,http://blocgame.com/alliancestats.php?allianceid=1899,10k active personnel,0 ships,First World War surplus,1 factory,Good,last online 18 hours ago,rankings.php?subregion=ind,ASEANG,$337 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60526,540 Mbbl,,
Daesh,Abu Bakr al-Bigdaddy,,22k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 172 hours ago,rankings.php?subregion=mes,,$337 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=60906,,,
Frankoland,ofranko,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 57 hours ago,rankings.php?subregion=waf,,$337 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=60958,255 Mbbl,,
Veorfolnir,Lothar Krahe,http://blocgame.com/alliancestats.php?allianceid=1644,20k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=con,Inter/pol/,$336 million,alliancestats.php?allianceid=1644,Southern Cone,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61060,,,
Rabanesia,Aliatis,,8k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 67 hours ago,rankings.php?subregion=eaf,,$335 million,,East Africa,,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=59163,154 Mbbl,,
Gurrana,NiteOfPur,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 108 hours ago,rankings.php?subregion=eaf,,$335 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61015,,,
Eve,Coolred303,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 25 hours ago,rankings.php?subregion=mex,,$333 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=45591,,,
Celticia,Tiernan,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 9 hours ago,rankings.php?subregion=car,,$332 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61026,,,
fishball,fishballfish6,,6k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=pac,,$331 million,,Pacific Rim,Plentiful,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61050,,,
Caelum Nouveau,jero_11,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 73 hours ago,rankings.php?subregion=ama,,$331 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61057,,,
PendekarMustapa,ligolasz,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 46 hours ago,rankings.php?subregion=chi,,$331 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61085,172 Mbbl,,
Winterhold,Titiks,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 6 hours ago,rankings.php?subregion=per,,$331 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61095,,,
semaksamun,madafakahhh,,8k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ind,,$330 million,,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,15160 km 2,http://blocgame.com/stats.php?id=60821,339 Mbbl,,
Dutchistan,FrankehW,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 54 hours ago,rankings.php?subregion=ama,,$330 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61032,,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,26k active personnel,0 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Zion,$330 million,alliancestats.php?allianceid=1568,Caribbean,,Small,http://blocgame.com/rankings.php?subregion=car,19572 km 2,http://blocgame.com/stats.php?id=61059,,,
Traman,17jdunn98,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 72 hours ago,rankings.php?subregion=ara,,$329 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61027,,,
Hejaaz,Umar,http://blocgame.com/alliancestats.php?allianceid=1599,6k active personnel,2 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=mes,Wreckage brothers,$328 million,alliancestats.php?allianceid=1599,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,4518 km 2,http://blocgame.com/stats.php?id=58497,,,
Kergia,Haidir Hasim,,24k active personnel,0 ships,First World War surplus,None,Elite,last online 64 hours ago,rankings.php?subregion=ara,,$328 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=60940,,,
Telvennia,Kadek,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 58 hours ago,rankings.php?subregion=saf,,$328 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61089,,,
Casandra,Casandra ela,,10k active personnel,0 ships,First World War surplus,None,Elite,last online 80 hours ago,rankings.php?subregion=egy,,$327 million,,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,19602 km 2,http://blocgame.com/stats.php?id=60639,,,
Komasia,Emperor Kominominom II,,12k active personnel,0 ships,First World War surplus,None,Poor,last online 60 hours ago,rankings.php?subregion=per,,$326 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,16172 km 2,http://blocgame.com/stats.php?id=60278,,,
Kramerica,Winser,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 50 hours ago,rankings.php?subregion=gra,,$326 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61101,,,
MixOne,aizadhafiz,,22k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 67 hours ago,rankings.php?subregion=pac,,$325 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61077,,,
Badak,Spinnaker,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 45 hours ago,rankings.php?subregion=ara,,$325 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61086,,,
new Earth,Rico de Arcon,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 56 hours ago,rankings.php?subregion=car,,$325 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61088,,,
thorne,ethnie,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 8 hours ago,rankings.php?subregion=chi,,$325 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61123,,,
Senocloa,Xanman,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 74 hours ago,rankings.php?subregion=gui,,$324 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61055,,,
Istana,Vistana,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 68 hours ago,rankings.php?subregion=ind,,$324 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61079,,,
Afrfanistan,Alxeu,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 46 hours ago,rankings.php?subregion=ama,,$324 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61104,,,
Shakespear,Hamlet1996,http://blocgame.com/alliancestats.php?allianceid=1402,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 82 hours ago,rankings.php?subregion=egy,,$323 million,alliancestats.php?allianceid=1402,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=49770,,,
Lugina,ArbEagle,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 103 hours ago,rankings.php?subregion=ama,,$323 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61022,,,
Malay,Asyraf,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 90 hours ago,rankings.php?subregion=sub,,$323 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61039,,,
Meanwholl,Najmi,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 88 hours ago,rankings.php?subregion=sea,,$323 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61041,,,
Zoroastria,MibNic,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 86 hours ago,rankings.php?subregion=per,,$323 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61044,,,
hellsssss,meh553,,4k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 42 hours ago,rankings.php?subregion=atl,,$323 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,19600 km 2,http://blocgame.com/stats.php?id=61064,,,
Petai Belalang,zulhasr39689,http://blocgame.com/alliancestats.php?allianceid=1899,16k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$322 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60767,552 Mbbl,,
Namalsk,Allysohn,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 23 hours ago,rankings.php?subregion=sea,,$322 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61142,,,
Barataria,S.Gesell,,7k active personnel,0 ships,First World War surplus,None,Elite,last online 94 hours ago,rankings.php?subregion=car,,$321 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16172 km 2,http://blocgame.com/stats.php?id=51966,,,
Turkmenia,Kirito,,13k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 96 hours ago,rankings.php?subregion=mes,,$321 million,,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,1973 km 2,http://blocgame.com/stats.php?id=51978,3438 Mbbl,,
Cono Sur,AdolfGuevara,,10k active personnel,0 ships,First World War surplus,None,Standard,last online 4 hours ago,rankings.php?subregion=con,,$321 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61099,,,
Maximians,Maxima,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 98 hours ago,rankings.php?subregion=mes,,$320 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61031,,,
Old Prussia,Dovahkiin,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 70 hours ago,rankings.php?subregion=saf,,$320 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61054,,,
Glorious Ryukyu,Nemiland,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 70 hours ago,rankings.php?subregion=pac,,$320 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61061,,,
Morlock,Neb Jamin,,15k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 55 hours ago,rankings.php?subregion=pac,,$320 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=61096,,,
Neuropteron,Metencer,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 48 hours ago,rankings.php?subregion=ara,,$320 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61103,,,
SnoopDog,kush,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 45 hours ago,rankings.php?subregion=ara,,$320 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61106,,,
Iga,Kenji,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 45 hours ago,rankings.php?subregion=pac,,$320 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61107,,,
Perdition,Doctor,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 9 hours ago,rankings.php?subregion=pac,,$320 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,21194 km 2,http://blocgame.com/stats.php?id=61115,,,
Satan kingdom,alistan1987,,20k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=ind,,$319 million,,East Indies,Plentiful,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60809,,,
Wernerium,Werner II,,30k active personnel,0 ships,Finest of the 19th century,None,Good,last online 30 hours ago,rankings.php?subregion=car,,$319 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61128,131 Mbbl,,
Singofree,taylormayou,,23k active personnel,0 ships,First World War surplus,None,Elite,last online 50 hours ago,rankings.php?subregion=saf,,$318 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61100,190 Mbbl,,
Kgkerambit,Mrqayyum,,5k active personnel,0 ships,First World War surplus,1 factory,Good,last online 1 hours ago,rankings.php?subregion=ind,,$317 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,19602 km 2,http://blocgame.com/stats.php?id=61014,217 Mbbl,,
kalee,killer803,,0k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 42 hours ago,rankings.php?subregion=per,,$316 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,19400 km 2,http://blocgame.com/stats.php?id=61065,,,
itania,mikkelbbs,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 40 hours ago,rankings.php?subregion=atl,,$315 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=43632,,,
Arkadia,Emperor Chang,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 35 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=49161,,,
7zxcv,7zxcv,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 115 hours ago,rankings.php?subregion=sea,,$315 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=60802,,,
ihateturtles,chanchobob,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 96 hours ago,rankings.php?subregion=ama,,$315 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61001,,,
Ryan,Alex Rider,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 112 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61004,,,
alisterors,jhon543,,3k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 42 hours ago,rankings.php?subregion=atl,,$315 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,19300 km 2,http://blocgame.com/stats.php?id=61063,,,
Kush2,kush2,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 42 hours ago,rankings.php?subregion=ara,,$315 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61108,,,
Great Bengal,adit,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 18 hours ago,rankings.php?subregion=sub,,$315 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20398 km 2,http://blocgame.com/stats.php?id=61110,,,
vsc,sarat,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 39 hours ago,rankings.php?subregion=sub,,$315 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61113,,,
Brettani,effiekp,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 34 hours ago,rankings.php?subregion=ind,,$315 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61116,,,
Jorgekistan,JorgeTheConqueror,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 31 hours ago,rankings.php?subregion=ara,,$315 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61120,,,
Top Hat,TopHat,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 3 hours ago,rankings.php?subregion=congo,,$315 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61121,,,
Alexiseril,jake diggs,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 34 hours ago,rankings.php?subregion=ama,,$315 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61122,,,
Vastella,TheDukeBoris,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 31 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61126,,,
dominicans,jeff123654,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 103 hours ago,rankings.php?subregion=car,,$314 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61025,,,
Montra,Jorgerivera124,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 48 hours ago,rankings.php?subregion=chi,,$314 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61102,,,
subse7en,subse7en,,34k active personnel,0 ships,First World War surplus,None,Good,last online 8 hours ago,rankings.php?subregion=pac,,$314 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20100 km 2,http://blocgame.com/stats.php?id=61112,148 Mbbl,,
Matussia,EyedPuppy,,2k active personnel,0 ships,Vietnam War surplus,3 factories,Poor,last online 67 hours ago,rankings.php?subregion=ind,,$313 million,,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,15863 km 2,http://blocgame.com/stats.php?id=51308,,,
Jemuan Setan,Mappo,,29k active personnel,0 ships,First World War surplus,None,Standard,last online 1 hours ago,rankings.php?subregion=ind,,$313 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,19700 km 2,http://blocgame.com/stats.php?id=61058,77 Mbbl,,
Kehlsteinhaus,Rattenkonig,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 67 hours ago,rankings.php?subregion=saf,,$312 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61072,,,
VashiNation,Vashinator,,14k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 5 hours ago,rankings.php?subregion=sea,,$312 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61141,457 Mbbl,,
cloth,cloth,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 82 hours ago,rankings.php?subregion=pac,,$311 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61051,,,
Tetroch,Sobra Kuzrak,,15k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 66 hours ago,rankings.php?subregion=mes,,$311 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,19800 km 2,http://blocgame.com/stats.php?id=61083,,,
hokoo,ovaltine,,15k active personnel,0 ships,First World War surplus,None,Elite,online now,rankings.php?subregion=ara,,$311 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61111,4745 Mbbl,,
henry-ford,henry-ford,,20k active personnel,0 ships,Finest of the 19th century,1 factory,Standard,last online 1 hours ago,rankings.php?subregion=chi,,$311 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61143,,,
Actias,Meester,,19k active personnel,0 ships,Finest of the 19th century,None,Elite,last online 18 hours ago,rankings.php?subregion=sea,,$310 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,19400 km 2,http://blocgame.com/stats.php?id=46121,,,
Velasquez,Suck & Punch,,12k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=60993,,,
jembala,jembala,,11k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ind,,$310 million,,East Indies,Plentiful,None,http://blocgame.com/rankings.php?subregion=ind,19400 km 2,http://blocgame.com/stats.php?id=61056,,,
Drex,Gradius,,27k active personnel,0 ships,First World War surplus,None,Elite,last online 46 hours ago,rankings.php?subregion=saf,,$310 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61105,,,
Elos,Panzerfan,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 3 hours ago,rankings.php?subregion=saf,,$310 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61127,,,
Ghulamaland,Ghulam,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 30 hours ago,rankings.php?subregion=sub,,$310 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61130,,,
the arians,pouyan,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 28 hours ago,rankings.php?subregion=per,,$310 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61133,,,
Atlantia,Fintain,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 17 hours ago,rankings.php?subregion=sub,,$310 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61136,,,
Agenta,Rohonimon,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 26 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61138,,,
Bollywood,Jonah Hill,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 25 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61139,,,
Santijas,Silvonch,,18k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 4 hours ago,rankings.php?subregion=con,,$310 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61144,,,
N.U.,keroro,http://blocgame.com/alliancestats.php?allianceid=1939,25k active personnel,0 ships,First World War surplus,None,Elite,last online 19 hours ago,rankings.php?subregion=chi,U.C.N.,$310 million,alliancestats.php?allianceid=1939,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61145,,,
Great Viora,Rafael Sofi-Zadeh,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 38 hours ago,rankings.php?subregion=mes,,$308 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61093,,,
U.I.O.W,Spazjohnson12,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 3 hours ago,rankings.php?subregion=car,,$308 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61134,,,
Gandalfia,SplatterNick,http://blocgame.com/alliancestats.php?allianceid=1940,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 11 hours ago,rankings.php?subregion=chi,Loyal Knights,$308 million,alliancestats.php?allianceid=1940,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61148,,,
Middle East,BlaBla,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 103 hours ago,rankings.php?subregion=mes,,$307 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=60945,,,
PRGC,CMSA,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 116 hours ago,rankings.php?subregion=gra,,$307 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=60985,,,
Nusa Zenith,Zentarou,,39k active personnel,0 ships,First World War surplus,None,Poor,last online 7 hours ago,rankings.php?subregion=ind,,$305 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60658,,,
ExoNations,RESPAWN,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 126 hours ago,rankings.php?subregion=ama,,$305 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=60980,,,
