country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Masterton East,Natedogg,http://blocgame.com/alliancestats.php?allianceid=1644,98k active personnel,11 ships,Korean War surplus,3 factories,Elite,online now,rankings.php?subregion=pac,Inter/pol/,$2946 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,17152 km 2,http://blocgame.com/stats.php?id=58225,,,
Gallifrey,The Doctor,http://blocgame.com/alliancestats.php?allianceid=1580,22k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 74 hours ago,rankings.php?subregion=con,Brotherhood of Nod,$2932 million,alliancestats.php?allianceid=1580,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,13460 km 2,http://blocgame.com/stats.php?id=40351,1 Tons,,
esten,squadmoneypimp,http://blocgame.com/alliancestats.php?allianceid=1382,8k active personnel,1 ships,Second World War surplus,2 factories,Standard,last online 95 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$2963 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,11415 km 2,http://blocgame.com/stats.php?id=59285,,,
Sepidajistan,Shah Squid,,15k active personnel,5 ships,Korean War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=atl,,$2943 million,,Atlas,,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,15535 km 2,http://blocgame.com/stats.php?id=59462,,7239 Mbbl,
iljohn,iljohn,http://blocgame.com/alliancestats.php?allianceid=1835,9k active personnel,0 ships,Korean War surplus,3 factories,Good,last online 1 hours ago,rankings.php?subregion=pac,SPQR,$2894 million,alliancestats.php?allianceid=1835,Pacific Rim,,Meagre,http://blocgame.com/rankings.php?subregion=pac,36881 km 2,http://blocgame.com/stats.php?id=59945,,,
Leoniaal,Depar,http://blocgame.com/alliancestats.php?allianceid=1835,61k active personnel,7 ships,Second World War surplus,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,SPQR,$2916 million,alliancestats.php?allianceid=1835,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,24336 km 2,http://blocgame.com/stats.php?id=59619,,5822 Mbbl,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=ama,The High Council,$2902 million,alliancestats.php?allianceid=1595,Amazonia,,Mediocre,http://blocgame.com/rankings.php?subregion=ama,41172 km 2,http://blocgame.com/stats.php?id=59527,,115 Mbbl,
Minjoistan,Slavonny Chevok,http://blocgame.com/alliancestats.php?allianceid=1835,7k active personnel,1 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=chi,SPQR,$2848 million,alliancestats.php?allianceid=1835,China,,None,http://blocgame.com/rankings.php?subregion=chi,14408 km 2,http://blocgame.com/stats.php?id=59450,,,
Neegus,Dildoge,http://blocgame.com/alliancestats.php?allianceid=1382,111k active personnel,5 ships,Second World War surplus,3 factories,Standard,last online 79 hours ago,rankings.php?subregion=congo,Non-Aligned Movement,$2796 million,alliancestats.php?allianceid=1382,Congo,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=congo,19939 km 2,http://blocgame.com/stats.php?id=59491,,77 Mbbl,
Empersand,Prophet Muhammad,http://blocgame.com/alliancestats.php?allianceid=1580,27k active personnel,8 ships,Korean War surplus,3 factories,Undisciplined Rabble,last online 59 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$2873 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,15061 km 2,http://blocgame.com/stats.php?id=59059,,,
ayyland,jesusaves,http://blocgame.com/alliancestats.php?allianceid=1580,16k active personnel,0 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$2771 million,alliancestats.php?allianceid=1580,Caribbean,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=car,6403 km 2,http://blocgame.com/stats.php?id=56439,,,
Sugartopia,Lapis Lazuli,http://blocgame.com/alliancestats.php?allianceid=1382,46k active personnel,0 ships,Korean War surplus,3 factories,Elite,last online 60 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$2855 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Large,http://blocgame.com/rankings.php?subregion=sea,23990 km 2,http://blocgame.com/stats.php?id=58876,,132 Mbbl,
Minmatarr,PapaSanJianSun,http://blocgame.com/alliancestats.php?allianceid=1841,5k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 23 hours ago,rankings.php?subregion=pac,Space People,$2368 million,alliancestats.php?allianceid=1841,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,13139 km 2,http://blocgame.com/stats.php?id=59483,,591 Mbbl,
Ultios,Noctis,http://blocgame.com/alliancestats.php?allianceid=1875,45k active personnel,2 ships,Second World War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,The Triad,$2813 million,alliancestats.php?allianceid=1875,Pacific Rim,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,45724 km 2,http://blocgame.com/stats.php?id=59917,,992 Mbbl,
FallenTrees,GhostAleII,http://blocgame.com/alliancestats.php?allianceid=1382,70k active personnel,4 ships,Second World War surplus,2 factories,Standard,last online 44 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$2778 million,alliancestats.php?allianceid=1382,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=59160,,,
Krat,Mythron,http://blocgame.com/alliancestats.php?allianceid=1664,17k active personnel,4 ships,Second World War surplus,3 factories,Good,last online 4 hours ago,rankings.php?subregion=sea,U.N.O,$2815 million,alliancestats.php?allianceid=1664,Indochina,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=sea,2354 km 2,http://blocgame.com/stats.php?id=51892,,,
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1644,47k active personnel,5 ships,Korean War surplus,2 factories,Good,last online 6 hours ago,rankings.php?subregion=mes,Inter/pol/,$2761 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,17545 km 2,http://blocgame.com/stats.php?id=58697,,3684 Mbbl,
Crapostan,King Guamba,http://blocgame.com/alliancestats.php?allianceid=1594,300k active personnel,14 ships,Persian Gulf War surplus,10 factories,Elite,last online 6 hours ago,rankings.php?subregion=mes,The Cartel,$2700 million,alliancestats.php?allianceid=1594,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,57301 km 2,http://blocgame.com/stats.php?id=44789,,9807 Mbbl,
New Pork Land,Porky Mitch,http://blocgame.com/alliancestats.php?allianceid=1595,117k active personnel,1 ships,Vietnam War surplus,3 factories,Good,last online 28 hours ago,rankings.php?subregion=ind,The High Council,$2681 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,42073 km 2,http://blocgame.com/stats.php?id=59525,3 Tons,,
al-Bahrayn,dbdb,http://blocgame.com/alliancestats.php?allianceid=1835,30k active personnel,6 ships,Second World War surplus,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,SPQR,$2761 million,alliancestats.php?allianceid=1835,Mesopotamia,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=mes,24775 km 2,http://blocgame.com/stats.php?id=59775,,,
Arabic Union,Comrade Izy,http://blocgame.com/alliancestats.php?allianceid=1835,78k active personnel,1 ships,Second World War surplus,4 factories,Elite,last online 6 hours ago,rankings.php?subregion=mes,SPQR,$3181 million,alliancestats.php?allianceid=1835,Mesopotamia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,46328 km 2,http://blocgame.com/stats.php?id=59855,,,
EatMyButtonia,ZeLord,http://blocgame.com/alliancestats.php?allianceid=1827,8k active personnel,2 ships,Second World War surplus,3 factories,Standard,last online 170 hours ago,rankings.php?subregion=mes,UAA,$2750 million,alliancestats.php?allianceid=1827,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,9536 km 2,http://blocgame.com/stats.php?id=59299,,2139 Mbbl,
Azarious,Emperour Supremus,http://blocgame.com/alliancestats.php?allianceid=1835,11k active personnel,3 ships,First World War surplus,5 factories,Elite,online now,rankings.php?subregion=egy,SPQR,$2484 million,alliancestats.php?allianceid=1835,Egypt,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=egy,39937 km 2,http://blocgame.com/stats.php?id=59679,,18647 Mbbl,
Horgrif,roxim teaga,http://blocgame.com/alliancestats.php?allianceid=1568,70k active personnel,0 ships,Korean War surplus,3 factories,Good,last online 2 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$2675 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,24126 km 2,http://blocgame.com/stats.php?id=55571,,,
Sloth,Speedwardo,http://blocgame.com/alliancestats.php?allianceid=1576,4k active personnel,5 ships,Korean War surplus,3 factories,Poor,last online 151 hours ago,rankings.php?subregion=eaf,The Last Phoenix,$2595 million,alliancestats.php?allianceid=1576,East Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=eaf,6330 km 2,http://blocgame.com/stats.php?id=56328,,44 Mbbl,
Esmair,muffjin,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,33 ships,Almost Modern,4 factories,Good,last online 8 hours ago,rankings.php?subregion=sea,BAMF,$2499 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,34026 km 2,http://blocgame.com/stats.php?id=40882,,136 Mbbl,
Boletaria,Geralt Dayne,http://blocgame.com/alliancestats.php?allianceid=1644,84k active personnel,11 ships,Vietnam War surplus,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=chi,Inter/pol/,$2513 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,31993 km 2,http://blocgame.com/stats.php?id=56664,,,
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=1580,144k active personnel,6 ships,Second World War surplus,4 factories,Standard,last online 7 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$2484 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,26084 km 2,http://blocgame.com/stats.php?id=59108,,,
Umen,Sheih Bahar Radzinow,http://blocgame.com/alliancestats.php?allianceid=1595,108k active personnel,6 ships,Korean War surplus,2 factories,Standard,last online 21 hours ago,rankings.php?subregion=egy,The High Council,$2466 million,alliancestats.php?allianceid=1595,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,28858 km 2,http://blocgame.com/stats.php?id=59300,,,
Liam Neeson,Peter Griffin,http://blocgame.com/alliancestats.php?allianceid=1835,96k active personnel,8 ships,Second World War surplus,4 factories,Good,last online 7 hours ago,rankings.php?subregion=ara,SPQR,$2464 million,alliancestats.php?allianceid=1835,Arabia,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=ara,31816 km 2,http://blocgame.com/stats.php?id=59550,,4039 Mbbl,
Seattle,supercurt37,http://blocgame.com/alliancestats.php?allianceid=1820,30k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 104 hours ago,rankings.php?subregion=chi,Mojave Wanderers,$2294 million,alliancestats.php?allianceid=1820,China,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,12110 km 2,http://blocgame.com/stats.php?id=57842,,,
PrilEp,Dado32,http://blocgame.com/alliancestats.php?allianceid=1382,35k active personnel,0 ships,Korean War surplus,4 factories,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$2306 million,alliancestats.php?allianceid=1382,Egypt,,Small,http://blocgame.com/rankings.php?subregion=egy,14570 km 2,http://blocgame.com/stats.php?id=55822,,6913 Mbbl,
Fury Road,Immortan Joe,http://blocgame.com/alliancestats.php?allianceid=1393,26k active personnel,20 ships,Korean War surplus,7 factories,Good,last online 127 hours ago,rankings.php?subregion=ara,BAMF,$2309 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,30865 km 2,http://blocgame.com/stats.php?id=58541,,8045 Mbbl,
The Leaf,DonaldTremp,http://blocgame.com/alliancestats.php?allianceid=1826,9k active personnel,1 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=ara,THE REGGIES,$2296 million,alliancestats.php?allianceid=1826,Arabia,Depleted,None,http://blocgame.com/rankings.php?subregion=ara,9135 km 2,http://blocgame.com/stats.php?id=59290,,2089 Mbbl,
Kalashnicovia,Big Richard,http://blocgame.com/alliancestats.php?allianceid=1682,8k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 150 hours ago,rankings.php?subregion=atl,S.T.A.L.K.E.R.,$2398 million,alliancestats.php?allianceid=1682,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,10317 km 2,http://blocgame.com/stats.php?id=57728,,,
Lorenzo,Gherman Titov,,4k active personnel,0 ships,Korean War surplus,2 factories,Standard,last online 138 hours ago,rankings.php?subregion=egy,,$2280 million,,Egypt,Untapped,Small,http://blocgame.com/rankings.php?subregion=egy,9661 km 2,http://blocgame.com/stats.php?id=59158,,,
Trump Iraq,President Trumparino,http://blocgame.com/alliancestats.php?allianceid=1835,25k active personnel,2 ships,Second World War surplus,3 factories,Elite,last online 33 hours ago,rankings.php?subregion=mes,SPQR,$2391 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,22002 km 2,http://blocgame.com/stats.php?id=59195,,8069 Mbbl,5%
Cenation,Sir Camelot,http://blocgame.com/alliancestats.php?allianceid=1826,28k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 58 hours ago,rankings.php?subregion=egy,THE REGGIES,$2383 million,alliancestats.php?allianceid=1826,Egypt,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,14016 km 2,http://blocgame.com/stats.php?id=59789,1 Tons,,
yeeeet,yoloswaggins,http://blocgame.com/alliancestats.php?allianceid=1835,28k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 2 hours ago,rankings.php?subregion=egy,SPQR,$2363 million,alliancestats.php?allianceid=1835,Egypt,Untapped,Large,http://blocgame.com/rankings.php?subregion=egy,28558 km 2,http://blocgame.com/stats.php?id=59818,,,
Syraan,Desus,http://blocgame.com/alliancestats.php?allianceid=1835,30k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 36 hours ago,rankings.php?subregion=egy,SPQR,$2339 million,alliancestats.php?allianceid=1835,Egypt,Untapped,Large,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59870,,,
Meden,mexander,http://blocgame.com/alliancestats.php?allianceid=1595,81k active personnel,3 ships,Second World War surplus,4 factories,Good,last online 7 hours ago,rankings.php?subregion=congo,The High Council,$2333 million,alliancestats.php?allianceid=1595,Congo,Plentiful,Large,http://blocgame.com/rankings.php?subregion=congo,29040 km 2,http://blocgame.com/stats.php?id=41774,,,
Burma,Wyatt McCc,http://blocgame.com/alliancestats.php?allianceid=1401,110k active personnel,2 ships,Korean War surplus,4 factories,Elite,last online 15 hours ago,rankings.php?subregion=ind,The Federal Colonies,$2225 million,alliancestats.php?allianceid=1401,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20130 km 2,http://blocgame.com/stats.php?id=56151,,,
deztructions,ikillsthepussy,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=chi,The High Council,$2221 million,alliancestats.php?allianceid=1595,China,Plentiful,Large,http://blocgame.com/rankings.php?subregion=chi,21834 km 2,http://blocgame.com/stats.php?id=58597,,298 Mbbl,
Fenix,fr33d0mpt,http://blocgame.com/alliancestats.php?allianceid=1580,6k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 9 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$2194 million,alliancestats.php?allianceid=1580,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,28051 km 2,http://blocgame.com/stats.php?id=58875,,,
Bantloa,Caelan,http://blocgame.com/alliancestats.php?allianceid=1857,7k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 7 hours ago,rankings.php?subregion=waf,United Alliance,$1824 million,alliancestats.php?allianceid=1857,West Africa,,None,http://blocgame.com/rankings.php?subregion=waf,14723 km 2,http://blocgame.com/stats.php?id=59574,,919 Mbbl,
BOOGA AGA,BOOGA AGA,,8k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 102 hours ago,rankings.php?subregion=congo,,$2319 million,,Congo,Untapped,Large,http://blocgame.com/rankings.php?subregion=congo,13477 km 2,http://blocgame.com/stats.php?id=59609,,,
Aminia,WashNats,http://blocgame.com/alliancestats.php?allianceid=1644,71k active personnel,4 ships,Second World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=car,Inter/pol/,$2208 million,alliancestats.php?allianceid=1644,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,47704 km 2,http://blocgame.com/stats.php?id=59913,,362 Mbbl,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,148k active personnel,21 ships,Advanced,7 factories,Elite,last online 16 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$2222 million,alliancestats.php?allianceid=1568,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,79838 km 2,http://blocgame.com/stats.php?id=47768,,,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,58k active personnel,1 ships,Korean War surplus,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=saf,Inter/pol/,$2488 million,alliancestats.php?allianceid=1644,Southern Africa,,Powerful,http://blocgame.com/rankings.php?subregion=saf,15824 km 2,http://blocgame.com/stats.php?id=59576,,,
SingSong,Anthem La La,http://blocgame.com/alliancestats.php?allianceid=1644,92k active personnel,7 ships,Second World War surplus,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=pac,Inter/pol/,$2249 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,27215 km 2,http://blocgame.com/stats.php?id=59602,,,5%
Cimmeria,Vladamiur,http://blocgame.com/alliancestats.php?allianceid=1835,60k active personnel,5 ships,Second World War surplus,2 factories,Good,last online 34 hours ago,rankings.php?subregion=mes,SPQR,$2247 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,13159 km 2,http://blocgame.com/stats.php?id=59769,,,
Cebrene,Ares,http://blocgame.com/alliancestats.php?allianceid=1580,0k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 127 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$2183 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,5254 km 2,http://blocgame.com/stats.php?id=50488,,,
Third,Third Base,http://blocgame.com/alliancestats.php?allianceid=1600,7k active personnel,0 ships,Korean War surplus,None,Poor,last online 132 hours ago,rankings.php?subregion=chi,Nazi,$2204 million,alliancestats.php?allianceid=1600,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,13807 km 2,http://blocgame.com/stats.php?id=57271,,,
qwertyuiop,rumsods mom,http://blocgame.com/alliancestats.php?allianceid=1644,34k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 33 hours ago,rankings.php?subregion=ara,Inter/pol/,$2101 million,alliancestats.php?allianceid=1644,Arabia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,12294 km 2,http://blocgame.com/stats.php?id=59451,,,
Markoviakia,Luako,http://blocgame.com/alliancestats.php?allianceid=1393,0k active personnel,0 ships,Korean War surplus,1 factory,Undisciplined Rabble,last online 38 hours ago,rankings.php?subregion=waf,BAMF,$2088 million,alliancestats.php?allianceid=1393,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,5310 km 2,http://blocgame.com/stats.php?id=57239,,,
East Jakarta,torque,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,5 ships,First World War surplus,3 factories,Standard,last online 1 hours ago,rankings.php?subregion=ind,The High Council,$2116 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,38753 km 2,http://blocgame.com/stats.php?id=59985,,133 Mbbl,
KrisKingdom,WelfareCapitalist,http://blocgame.com/alliancestats.php?allianceid=1880,64k active personnel,2 ships,First World War surplus,2 factories,Elite,online now,rankings.php?subregion=mex,International Union,$2150 million,alliancestats.php?allianceid=1880,Mesoamerica,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mex,31974 km 2,http://blocgame.com/stats.php?id=60002,,263 Mbbl,
MightyDuckistan,Reginald D. Capote,http://blocgame.com/alliancestats.php?allianceid=1756,94k active personnel,7 ships,Korean War surplus,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=gui,The Golden Company,$2495 million,alliancestats.php?allianceid=1756,Guinea,Untapped,Large,http://blocgame.com/rankings.php?subregion=gui,15929 km 2,http://blocgame.com/stats.php?id=57447,,374 Mbbl,
Cancer,Stolen,,14k active personnel,0 ships,First World War surplus,2 factories,Poor,last online 71 hours ago,rankings.php?subregion=per,,$2156 million,,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,11459 km 2,http://blocgame.com/stats.php?id=58745,,,
New-Zimbabwe,Robert Cupabe,http://blocgame.com/alliancestats.php?allianceid=1393,80k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 3 hours ago,rankings.php?subregion=eaf,BAMF,$2107 million,alliancestats.php?allianceid=1393,East Africa,,Mediocre,http://blocgame.com/rankings.php?subregion=eaf,33284 km 2,http://blocgame.com/stats.php?id=60059,,,
islamisbad,kattwilliams,http://blocgame.com/alliancestats.php?allianceid=1580,2k active personnel,1 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$2021 million,alliancestats.php?allianceid=1580,Persia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=per,30804 km 2,http://blocgame.com/stats.php?id=59233,,2983 Mbbl,
Glanvillia,Mr. James,http://blocgame.com/alliancestats.php?allianceid=1595,53k active personnel,2 ships,First World War surplus,3 factories,Good,last online 11 hours ago,rankings.php?subregion=car,The High Council,$2091 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=car,16500 km 2,http://blocgame.com/stats.php?id=59694,,29 Mbbl,
Darkstone,Trakel,http://blocgame.com/alliancestats.php?allianceid=1393,242k active personnel,6 ships,Almost Modern,11 factories,Good,online now,rankings.php?subregion=pac,BAMF,$1967 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,85622 km 2,http://blocgame.com/stats.php?id=57176,,,
Drache,Darkflare,,6k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 211 hours ago,rankings.php?subregion=gui,,$1978 million,,Guinea,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gui,5180 km 2,http://blocgame.com/stats.php?id=51470,,,
Cartenesia,hexagon,,8k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 135 hours ago,rankings.php?subregion=pac,,$1968 million,,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,5521 km 2,http://blocgame.com/stats.php?id=58994,,,
Garrettia,Gmoney,http://blocgame.com/alliancestats.php?allianceid=1887,58k active personnel,3 ships,First World War surplus,2 factories,Standard,last online 62 hours ago,rankings.php?subregion=car,The Sons of Liberty,$2070 million,alliancestats.php?allianceid=1887,Caribbean,Untapped,Small,http://blocgame.com/rankings.php?subregion=car,25516 km 2,http://blocgame.com/stats.php?id=59966,,,
Amazona,KarloSpa,http://blocgame.com/alliancestats.php?allianceid=1835,7k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 199 hours ago,rankings.php?subregion=ama,SPQR,$1913 million,alliancestats.php?allianceid=1835,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,21762 km 2,http://blocgame.com/stats.php?id=59861,,245 Mbbl,
Dogenation,dodgingdoge,http://blocgame.com/alliancestats.php?allianceid=1826,7k active personnel,4 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 63 hours ago,rankings.php?subregion=per,THE REGGIES,$1871 million,alliancestats.php?allianceid=1826,Persia,,None,http://blocgame.com/rankings.php?subregion=per,6299 km 2,http://blocgame.com/stats.php?id=59174,,2125 Mbbl,
Malacau,inth0x,,6k active personnel,0 ships,First World War surplus,2 factories,Poor,last online 159 hours ago,rankings.php?subregion=sea,,$1839 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,10300 km 2,http://blocgame.com/stats.php?id=59315,,,
malthias,mikkoku,,5k active personnel,0 ships,First World War surplus,1 factory,Good,last online 175 hours ago,rankings.php?subregion=pac,,$1944 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,7646 km 2,http://blocgame.com/stats.php?id=59201,,,
Gringolandia,The Morally Superior: II,http://blocgame.com/alliancestats.php?allianceid=1393,3k active personnel,0 ships,Finest of the 19th century,3 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=gra,BAMF,$1826 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,12542 km 2,http://blocgame.com/stats.php?id=57106,,,
Hamshiretonland,Lord Hamshiretonburrough,http://blocgame.com/alliancestats.php?allianceid=1580,89k active personnel,4 ships,Vietnam War surplus,4 factories,Standard,last online 7 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$1854 million,alliancestats.php?allianceid=1580,Congo,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,24870 km 2,http://blocgame.com/stats.php?id=58470,1 Tons,,
Afstrondis,Joseph Havilov,http://blocgame.com/alliancestats.php?allianceid=1835,14k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 31 hours ago,rankings.php?subregion=sub,SPQR,$1901 million,alliancestats.php?allianceid=1835,The Subcontinent,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sub,9062 km 2,http://blocgame.com/stats.php?id=59317,,,
Butt Munch Land,Butt Munch,,5k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 2 hours ago,rankings.php?subregion=mex,,$1885 million,,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,14611 km 2,http://blocgame.com/stats.php?id=58540,,,
Iramerica,general_pooya,,4k active personnel,0 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=per,,$1782 million,,Persia,,None,http://blocgame.com/rankings.php?subregion=per,16010 km 2,http://blocgame.com/stats.php?id=59804,,10575 Mbbl,
killthetraitor,Kill,,6k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 86 hours ago,rankings.php?subregion=ara,,$1791 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,11120 km 2,http://blocgame.com/stats.php?id=58938,,,
