country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1599,58k active personnel,9 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 3 hours ago,rankings.php?subregion=ind,Wreckage brothers,$5972 million,alliancestats.php?allianceid=1599,East Indies,,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,22802 km 2,http://blocgame.com/stats.php?id=54484,,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,28 ships,Almost Modern,Gandhi-like,5 factories,Elite,last online 22 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5649 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,,5%
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,196k active personnel,23 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,last online 28 hours ago,rankings.php?subregion=sub,Inter/pol/,$5668 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,315k active personnel,51 ships,Almost Modern,Angelic,15 factories,Good,last online 12 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6228 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,80425 km 2,http://blocgame.com/stats.php?id=57755,,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,10 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 14 hours ago,rankings.php?subregion=per,The High Council,$6525 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,,
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,7k active personnel,20 ships,Advanced,Normal,11 factories,Poor,last online 138 hours ago,rankings.php?subregion=ara,Wreckage brothers,$4453 million,alliancestats.php?allianceid=1599,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,50725 km 2,http://blocgame.com/stats.php?id=53298,1361 Mbbl,,
Sariis,Bavilin,http://blocgame.com/alliancestats.php?allianceid=1595,52k active personnel,6 ships,Korean War surplus,Normal,4 factories,Poor,last online 216 hours ago,rankings.php?subregion=atl,The High Council,$5992 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,29071 km 2,http://blocgame.com/stats.php?id=60186,5133 Mbbl,,5%
Swadia,SonnyJack,http://blocgame.com/alliancestats.php?allianceid=1580,519k active personnel,6 ships,Advanced,Gandhi-like,15 factories,Poor,last online 13 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4438 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,110415 km 2,http://blocgame.com/stats.php?id=40011,,10 Tons,
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,211k active personnel,12 ships,Almost Modern,Gandhi-like,9 factories,Good,last online 8 hours ago,rankings.php?subregion=pac,Inter/pol/,$5467 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,54201 km 2,http://blocgame.com/stats.php?id=58449,,,
Iskut,ASV1,http://blocgame.com/alliancestats.php?allianceid=1393,9k active personnel,1 ships,Vietnam War surplus,Gandhi-like,3 factories,Poor,last online 203 hours ago,rankings.php?subregion=con,BAMF,$4576 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=con,25722 km 2,http://blocgame.com/stats.php?id=58457,,,
Al Kebab,John Zoidberg,http://blocgame.com/alliancestats.php?allianceid=1393,125k active personnel,10 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,BAMF,$6311 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,35750 km 2,http://blocgame.com/stats.php?id=59392,,,
Camcost,hunthalo,http://blocgame.com/alliancestats.php?allianceid=1580,181k active personnel,11 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$6902 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,36373 km 2,http://blocgame.com/stats.php?id=56890,3707 Mbbl,,
Amazonian Union,Hugo Chavez,http://blocgame.com/alliancestats.php?allianceid=1568,53k active personnel,10 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$5833 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,17040 km 2,http://blocgame.com/stats.php?id=59377,,,
switzerdouch,yaboimtndew,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 50 hours ago,rankings.php?subregion=mex,The High Council,$4946 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,13534 km 2,http://blocgame.com/stats.php?id=58997,,,
Marijuana,Weed is Good the III,http://blocgame.com/alliancestats.php?allianceid=1580,146k active personnel,13 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$6369 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,32204 km 2,http://blocgame.com/stats.php?id=56663,,,
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=1393,147k active personnel,14 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 30 hours ago,rankings.php?subregion=mes,BAMF,$5620 million,alliancestats.php?allianceid=1393,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,28219 km 2,http://blocgame.com/stats.php?id=59571,1292 Mbbl,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,202k active personnel,12 ships,Almost Modern,Gandhi-like,3 factories,Good,last online 113 hours ago,rankings.php?subregion=chi,The High Council,$5252 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,,
Conferan,Cryptox,http://blocgame.com/alliancestats.php?allianceid=1595,235k active personnel,26 ships,Almost Modern,Normal,6 factories,Good,last online 7 hours ago,rankings.php?subregion=ind,The High Council,$5622 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,39273 km 2,http://blocgame.com/stats.php?id=56710,,,
Cena Nation WWE,John Cena of WWE,http://blocgame.com/alliancestats.php?allianceid=1644,179k active personnel,20 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 22 hours ago,rankings.php?subregion=egy,Inter/pol/,$5602 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,39085 km 2,http://blocgame.com/stats.php?id=55959,,,
Republic Dank,Dank de von Psstoyeur,http://blocgame.com/alliancestats.php?allianceid=1580,114k active personnel,10 ships,Korean War surplus,Angelic,5 factories,Elite,online now,rankings.php?subregion=ara,Brotherhood of Nod,$4888 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,17527 km 2,http://blocgame.com/stats.php?id=58562,,,
Chicken&Chips,Dave Miles,http://blocgame.com/alliancestats.php?allianceid=1393,6k active personnel,0 ships,Vietnam War surplus,Normal,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=chi,BAMF,$8098 million,alliancestats.php?allianceid=1393,China,,None,http://blocgame.com/rankings.php?subregion=chi,40365 km 2,http://blocgame.com/stats.php?id=60847,15 Mbbl,,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,218k active personnel,36 ships,Advanced,Gandhi-like,9 factories,Good,last online 60 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$5420 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,80630 km 2,http://blocgame.com/stats.php?id=47768,3152 Mbbl,,
Horgrif,roxim teaga,http://blocgame.com/alliancestats.php?allianceid=1568,77k active personnel,1 ships,Almost Modern,Nice,4 factories,Elite,last online 41 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$6245 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,24126 km 2,http://blocgame.com/stats.php?id=55571,152 Mbbl,,
Seinlandia,CosKramer,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,6 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 174 hours ago,rankings.php?subregion=mex,The High Council,$6108 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,34945 km 2,http://blocgame.com/stats.php?id=50309,348 Mbbl,,
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,99k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Poor,last online 94 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$4988 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,,,
Nuketown,Blobby78,http://blocgame.com/alliancestats.php?allianceid=1595,67k active personnel,3 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 9 hours ago,rankings.php?subregion=egy,The High Council,$8248 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=egy,25866 km 2,http://blocgame.com/stats.php?id=59614,10152 Mbbl,,
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1644,54k active personnel,9 ships,Vietnam War surplus,Normal,3 factories,Standard,last online 268 hours ago,rankings.php?subregion=mes,Inter/pol/,$5163 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,17545 km 2,http://blocgame.com/stats.php?id=58697,,,
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,413k active personnel,51 ships,Advanced,Gandhi-like,20 factories,Elite,last online 14 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$5059 million,alliancestats.php?allianceid=1382,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,123721 km 2,http://blocgame.com/stats.php?id=54376,,,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,58k active personnel,0 ships,Second World War surplus,Questionable,5 factories,Standard,last online 16 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5048 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,,,
Syphirious,Doxal,http://blocgame.com/alliancestats.php?allianceid=1644,124k active personnel,7 ships,Vietnam War surplus,Gandhi-like,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,Inter/pol/,$7955 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,42067 km 2,http://blocgame.com/stats.php?id=59670,9539 Mbbl,,5%
Crapostan,King Guamba,http://blocgame.com/alliancestats.php?allianceid=1568,380k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Elite,last online 10 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$4609 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,65833 km 2,http://blocgame.com/stats.php?id=44789,,,
iljohn,iljohn,http://blocgame.com/alliancestats.php?allianceid=1952,4k active personnel,1 ships,Vietnam War surplus,Normal,3 factories,Good,last online 173 hours ago,rankings.php?subregion=pac,The Eastern Sea,$3452 million,alliancestats.php?allianceid=1952,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,17241 km 2,http://blocgame.com/stats.php?id=59945,,,
Kozakura,Tenrai,http://blocgame.com/alliancestats.php?allianceid=1595,118k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Elite,online now,rankings.php?subregion=pac,The High Council,$6003 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,30163 km 2,http://blocgame.com/stats.php?id=48894,,,
Thermonia,Aluminothermic,http://blocgame.com/alliancestats.php?allianceid=1644,185k active personnel,12 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,last online 4 hours ago,rankings.php?subregion=chi,Inter/pol/,$5616 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,22964 km 2,http://blocgame.com/stats.php?id=53567,,,
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,7k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 374 hours ago,rankings.php?subregion=atl,Wreckage brothers,$4201 million,alliancestats.php?allianceid=1599,Atlas,,Large,http://blocgame.com/rankings.php?subregion=atl,11663 km 2,http://blocgame.com/stats.php?id=59055,,,
kabdy,NitroBAY,http://blocgame.com/alliancestats.php?allianceid=1595,305k active personnel,28 ships,Almost Modern,Gandhi-like,10 factories,Undisciplined Rabble,online now,rankings.php?subregion=ama,The High Council,$4731 million,alliancestats.php?allianceid=1595,Amazonia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,37856 km 2,http://blocgame.com/stats.php?id=58731,,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,467k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Standard,online now,rankings.php?subregion=egy,Inter/pol/,$5739 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,93461 km 2,http://blocgame.com/stats.php?id=58158,,1 Tons,
Plob,plox,http://blocgame.com/alliancestats.php?allianceid=1580,199k active personnel,15 ships,Almost Modern,Gandhi-like,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5767 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,41101 km 2,http://blocgame.com/stats.php?id=58260,1381 Mbbl,,
Struckmania,War Criminal,http://blocgame.com/alliancestats.php?allianceid=1595,133k active personnel,3 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 16 hours ago,rankings.php?subregion=mes,The High Council,$6387 million,alliancestats.php?allianceid=1595,Mesopotamia,,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,35579 km 2,http://blocgame.com/stats.php?id=60019,,,5%
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,54k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Good,online now,rankings.php?subregion=ind,Aseang MMP,$3988 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ind,22199 km 2,http://blocgame.com/stats.php?id=60473,,,
Classia,Classic,http://blocgame.com/alliancestats.php?allianceid=1644,91k active personnel,7 ships,Korean War surplus,Normal,5 factories,Standard,online now,rankings.php?subregion=atl,Inter/pol/,$3704 million,alliancestats.php?allianceid=1644,Atlas,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=atl,26021 km 2,http://blocgame.com/stats.php?id=60261,7257 Mbbl,,
Jarhead,Jarhead99,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,1 ships,Korean War surplus,Normal,2 factories,Good,last online 50 hours ago,rankings.php?subregion=ama,The High Council,$5535 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=59874,,,5%
Molfrika,McMol,http://blocgame.com/alliancestats.php?allianceid=1580,80k active personnel,8 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 77 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$6302 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,44132 km 2,http://blocgame.com/stats.php?id=60920,,,5%
Chickenbake,Chickenbake_2.0,http://blocgame.com/alliancestats.php?allianceid=1580,65k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 237 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5236 million,alliancestats.php?allianceid=1580,Indochina,,Large,http://blocgame.com/rankings.php?subregion=sea,34052 km 2,http://blocgame.com/stats.php?id=60085,,,
Maharashtra,Mao ze Bong,http://blocgame.com/alliancestats.php?allianceid=1393,96k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 10 hours ago,rankings.php?subregion=sub,BAMF,$5600 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,33420 km 2,http://blocgame.com/stats.php?id=60180,292 Mbbl,,
N'vear,Czar Jakola,http://blocgame.com/alliancestats.php?allianceid=1401,7k active personnel,0 ships,Korean War surplus,Questionable,2 factories,Standard,last online 360 hours ago,rankings.php?subregion=car,The Federal Colonies,$4693 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,9360 km 2,http://blocgame.com/stats.php?id=51690,274 Mbbl,,
ECPF,Schaapjoch,http://blocgame.com/alliancestats.php?allianceid=1595,66k active personnel,9 ships,Korean War surplus,Good,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=eaf,The High Council,$5568 million,alliancestats.php?allianceid=1595,East Africa,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=eaf,26917 km 2,http://blocgame.com/stats.php?id=60194,14 Mbbl,,
HiredGun,FreeCharge,http://blocgame.com/alliancestats.php?allianceid=1599,324k active personnel,66 ships,Advanced,Gandhi-like,15 factories,Elite,last online 5 hours ago,rankings.php?subregion=egy,Wreckage brothers,$4326 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,84744 km 2,http://blocgame.com/stats.php?id=53353,,,
Infebiousness,infebious,http://blocgame.com/alliancestats.php?allianceid=1906,17k active personnel,9 ships,Korean War surplus,Nice,3 factories,Elite,online now,rankings.php?subregion=saf,UIN,$3016 million,alliancestats.php?allianceid=1906,Southern Africa,Plentiful,Large,http://blocgame.com/rankings.php?subregion=saf,36056 km 2,http://blocgame.com/stats.php?id=40302,107 Mbbl,,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,45k active personnel,2 ships,Second World War surplus,Angelic,2 factories,Elite,last online 21 hours ago,rankings.php?subregion=ama,The High Council,$3229 million,alliancestats.php?allianceid=1595,Amazonia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,19448 km 2,http://blocgame.com/stats.php?id=59527,,,
Garrettia,Gmoney,http://blocgame.com/alliancestats.php?allianceid=1887,38k active personnel,8 ships,First World War surplus,Gandhi-like,3 factories,Standard,last online 365 hours ago,rankings.php?subregion=car,The Sons of Liberty,$4538 million,alliancestats.php?allianceid=1887,Caribbean,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=car,20633 km 2,http://blocgame.com/stats.php?id=59966,,,
Free Warriors,Milan Vond�ich,http://blocgame.com/alliancestats.php?allianceid=1595,69k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 51 hours ago,rankings.php?subregion=saf,The High Council,$5086 million,alliancestats.php?allianceid=1595,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,29080 km 2,http://blocgame.com/stats.php?id=60293,,,
eQna8,Dave_Smith,http://blocgame.com/alliancestats.php?allianceid=1393,252k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Good,online now,rankings.php?subregion=congo,BAMF,$4176 million,alliancestats.php?allianceid=1393,Congo,,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,113791 km 2,http://blocgame.com/stats.php?id=48695,799 Mbbl,,
Storm,StormFire,http://blocgame.com/alliancestats.php?allianceid=1595,172k active personnel,20 ships,Korean War surplus,Angelic,6 factories,Elite,last online 18 hours ago,rankings.php?subregion=atl,The High Council,$4665 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,32613 km 2,http://blocgame.com/stats.php?id=60401,,,
San Marcos,Calderon,http://blocgame.com/alliancestats.php?allianceid=1595,99k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=car,The High Council,$5033 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,37931 km 2,http://blocgame.com/stats.php?id=60158,,,
Dutch Indies,Tony Lovink,http://blocgame.com/alliancestats.php?allianceid=1595,98k active personnel,13 ships,Almost Modern,Gandhi-like,4 factories,Standard,last online 21 hours ago,rankings.php?subregion=ind,The High Council,$3851 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,44147 km 2,http://blocgame.com/stats.php?id=59424,,,
Romiia,The Great Tiberius III,http://blocgame.com/alliancestats.php?allianceid=1393,79k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=sub,BAMF,$4870 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,31075 km 2,http://blocgame.com/stats.php?id=60242,246 Mbbl,,
Yazu,Goobi,http://blocgame.com/alliancestats.php?allianceid=1568,383k active personnel,27 ships,Advanced,Nice,8 factories,Standard,last online 2 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$2110 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,101570 km 2,http://blocgame.com/stats.php?id=46519,7800 Mbbl,,
Caballos,T�mas,http://blocgame.com/alliancestats.php?allianceid=1875,5k active personnel,-1 ships,Korean War surplus,Nice,2 factories,Elite,online now,rankings.php?subregion=sub,The Triad,$3170 million,alliancestats.php?allianceid=1875,The Subcontinent,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sub,3561 km 2,http://blocgame.com/stats.php?id=5261,,,
Dijkstria,Wouter Dijkstra,http://blocgame.com/alliancestats.php?allianceid=1580,113k active personnel,8 ships,Korean War surplus,Gandhi-like,4 factories,Elite,online now,rankings.php?subregion=ama,Brotherhood of Nod,$5382 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ama,37083 km 2,http://blocgame.com/stats.php?id=60835,,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,74k active personnel,4 ships,Korean War surplus,Gandhi-like,6 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Zion,$5232 million,alliancestats.php?allianceid=1568,Caribbean,,Very Powerful,http://blocgame.com/rankings.php?subregion=car,39136 km 2,http://blocgame.com/stats.php?id=61059,54 Mbbl,,
PonyPenetrators,PonyPenetrator,http://blocgame.com/alliancestats.php?allianceid=1644,182k active personnel,28 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,online now,rankings.php?subregion=chi,Inter/pol/,$4137 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16111 km 2,http://blocgame.com/stats.php?id=52348,,,
Cigars,El Caballo,http://blocgame.com/alliancestats.php?allianceid=1568,237k active personnel,2 ships,Advanced,Gandhi-like,5 factories,Good,last online 60 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$3523 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,69738 km 2,http://blocgame.com/stats.php?id=52087,,,
Holy Mountain,Archbishop de Lusignan,http://blocgame.com/alliancestats.php?allianceid=1933,5k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 48 hours ago,rankings.php?subregion=mes,democracy,$2756 million,alliancestats.php?allianceid=1933,Mesopotamia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,5565 km 2,http://blocgame.com/stats.php?id=58666,,,
Beausch�n,canadianghetto,http://blocgame.com/alliancestats.php?allianceid=1568,128k active personnel,13 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,online now,rankings.php?subregion=ara,Brotherhood of Zion,$4740 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,31335 km 2,http://blocgame.com/stats.php?id=59455,,,
Nu Azia,President Ambrocio,http://blocgame.com/alliancestats.php?allianceid=1393,7k active personnel,2 ships,Second World War surplus,Questionable,2 factories,Poor,last online 145 hours ago,rankings.php?subregion=pac,BAMF,$3633 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,5823 km 2,http://blocgame.com/stats.php?id=59935,116 Mbbl,,
Al Shab,Zanian,http://blocgame.com/alliancestats.php?allianceid=1599,9k active personnel,11 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 381 hours ago,rankings.php?subregion=ara,Wreckage brothers,$4136 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,16728 km 2,http://blocgame.com/stats.php?id=60037,4780 Mbbl,,
Etiwan,Latvu,http://blocgame.com/alliancestats.php?allianceid=1595,139k active personnel,12 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 2 hours ago,rankings.php?subregion=ama,The High Council,$5797 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,40628 km 2,http://blocgame.com/stats.php?id=60056,,,
Jerung Hantu,Syark Land,http://blocgame.com/alliancestats.php?allianceid=1899,35k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=ind,Aseang MMP,$3998 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=ind,15643 km 2,http://blocgame.com/stats.php?id=60505,480 Mbbl,,
Hamshiretonland,Lord Hamshiretonburrough,http://blocgame.com/alliancestats.php?allianceid=1580,171k active personnel,11 ships,Almost Modern,Gandhi-like,7 factories,Standard,last online 53 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$4747 million,alliancestats.php?allianceid=1580,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,24870 km 2,http://blocgame.com/stats.php?id=58470,1116 Mbbl,,
