country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,oil_reserves,region/_text,uranium,manpower,airforce,region,territory,pageUrl
Banglakok,Maotin,http://blocgame.com/alliancestats.php?allianceid=1393,20k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 10 hours ago,rankings.php?subregion=ara,BAMF,$1701 million,alliancestats.php?allianceid=1393,,Arabia,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,17610 km 2,http://blocgame.com/stats.php?id=58044
@Earth,Charm,http://blocgame.com/alliancestats.php?allianceid=1644,51k active personnel,1 ships,Second World War surplus,2 factories,Good,last online 39 hours ago,rankings.php?subregion=car,Inter/pol/,$1696 million,alliancestats.php?allianceid=1644,52 Mbbl,Caribbean,,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,16627 km 2,http://blocgame.com/stats.php?id=58590
SS-Amazonien,Mengele-chan,http://blocgame.com/alliancestats.php?allianceid=1580,69k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 25 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$1690 million,alliancestats.php?allianceid=1580,190 Mbbl,Amazonia,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,27116 km 2,http://blocgame.com/stats.php?id=49589
The Red Empire,SpecialForces,http://blocgame.com/alliancestats.php?allianceid=1580,16k active personnel,4 ships,Second World War surplus,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$1685 million,alliancestats.php?allianceid=1580,3280 Mbbl,Persia,,,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,25944 km 2,http://blocgame.com/stats.php?id=59076
deztructions,ikillsthepussy,http://blocgame.com/alliancestats.php?allianceid=1595,15k active personnel,0 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 19 hours ago,rankings.php?subregion=chi,The High Council,$1676 million,alliancestats.php?allianceid=1595,,China,,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,21834 km 2,http://blocgame.com/stats.php?id=58597
Canga�o,Hgomes,http://blocgame.com/alliancestats.php?allianceid=1834,39k active personnel,0 ships,Korean War surplus,1 factory,Poor,last online 19 hours ago,rankings.php?subregion=ama,URSL,$1672 million,alliancestats.php?allianceid=1834,,Amazonia,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ama,16047 km 2,http://blocgame.com/stats.php?id=58519
Imaginary Land,Chet Manly,http://blocgame.com/alliancestats.php?allianceid=1595,49k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 2 hours ago,rankings.php?subregion=pac,The High Council,$1659 million,alliancestats.php?allianceid=1595,,Pacific Rim,,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,21456 km 2,http://blocgame.com/stats.php?id=58961
New Knoxville,Wh1teL1ghtn1ng,http://blocgame.com/alliancestats.php?allianceid=1846,22k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 17 hours ago,rankings.php?subregion=gra,N.A.D.O.,$1643 million,alliancestats.php?allianceid=1846,,Gran Colombia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=gra,19406 km 2,http://blocgame.com/stats.php?id=58860
killthetraitor,Kill,,22k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 87 hours ago,rankings.php?subregion=ara,,$1639 million,,3115 Mbbl,Arabia,,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=58938
Boletaria,Geralt Dayne,http://blocgame.com/alliancestats.php?allianceid=1644,98k active personnel,5 ships,Korean War surplus,4 factories,Standard,last online 1 hours ago,rankings.php?subregion=chi,Inter/pol/,$1629 million,alliancestats.php?allianceid=1644,296 Mbbl,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=56664
Ausdauer,Ricard Leopold,,7k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 58 hours ago,rankings.php?subregion=sub,,$1627 million,,,The Subcontinent,,Near Depletion,None,http://blocgame.com/rankings.php?subregion=sub,835 km 2,http://blocgame.com/stats.php?id=54072
Lectistol,zeig_101,http://blocgame.com/alliancestats.php?allianceid=1393,0k active personnel,0 ships,Second World War surplus,2 factories,Poor,last online 100 hours ago,rankings.php?subregion=ara,BAMF,$1626 million,alliancestats.php?allianceid=1393,2451 Mbbl,Arabia,,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,19800 km 2,http://blocgame.com/stats.php?id=58433
Snusers,Snuupy,http://blocgame.com/alliancestats.php?allianceid=1393,58k active personnel,3 ships,Korean War surplus,6 factories,Standard,last online 1 hours ago,rankings.php?subregion=chi,BAMF,$1625 million,alliancestats.php?allianceid=1393,,China,,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,61670 km 2,http://blocgame.com/stats.php?id=58336
Reim,Azrael,http://blocgame.com/alliancestats.php?allianceid=1595,70k active personnel,1 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=pac,The High Council,$1621 million,alliancestats.php?allianceid=1595,646 Mbbl,Pacific Rim,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,37103 km 2,http://blocgame.com/stats.php?id=41073
Brazillium,Autonomouz,,6k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 31 hours ago,rankings.php?subregion=ama,,$1608 million,,39 Mbbl,Amazonia,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,14791 km 2,http://blocgame.com/stats.php?id=58658
Rica Puerto,Juan James Carter,http://blocgame.com/alliancestats.php?allianceid=1382,24k active personnel,4 ships,Second World War surplus,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=car,Non-Aligned Movement,$1607 million,alliancestats.php?allianceid=1382,,Caribbean,,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=car,23665 km 2,http://blocgame.com/stats.php?id=58990
Lain,Red Terror,http://blocgame.com/alliancestats.php?allianceid=1393,152k active personnel,13 ships,Almost Modern,5 factories,Standard,last online 4 hours ago,rankings.php?subregion=egy,BAMF,$1580 million,alliancestats.php?allianceid=1393,,Egypt,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,44455 km 2,http://blocgame.com/stats.php?id=54938
Rice Farmers,Yellow Fellow,http://blocgame.com/alliancestats.php?allianceid=1756,50k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 149 hours ago,rankings.php?subregion=gui,The Golden Company,$1570 million,alliancestats.php?allianceid=1756,366 Mbbl,Guinea,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gui,23670 km 2,http://blocgame.com/stats.php?id=59121
Pompeii,Lykos,http://blocgame.com/alliancestats.php?allianceid=1847,77k active personnel,1 ships,Second World War surplus,7 factories,Poor,online now,rankings.php?subregion=per,POST/GOONS,$1561 million,alliancestats.php?allianceid=1847,2114 Mbbl,Persia,,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,29354 km 2,http://blocgame.com/stats.php?id=39021
Scrubistan,Fernando_Shiros,http://blocgame.com/alliancestats.php?allianceid=1580,70k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$1552 million,alliancestats.php?allianceid=1580,11331 Mbbl,Persia,,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,26200 km 2,http://blocgame.com/stats.php?id=59122
Paulandia,Cem Uzan,http://blocgame.com/alliancestats.php?allianceid=1568,144k active personnel,15 ships,Persian Gulf War surplus,12 factories,Elite,last online 10 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$1549 million,alliancestats.php?allianceid=1568,,Mesopotamia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,105938 km 2,http://blocgame.com/stats.php?id=55379
TonsOfDamage,Phreak,,3k active personnel,17 ships,Vietnam War surplus,5 factories,Elite,last online 32 hours ago,rankings.php?subregion=ara,,$1538 million,,,Arabia,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,41075 km 2,http://blocgame.com/stats.php?id=55966
Being Amazing,BackUp,,30k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 87 hours ago,rankings.php?subregion=chi,,$1533 million,,143 Mbbl,China,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,12538 km 2,http://blocgame.com/stats.php?id=58937
Agair,miguel angel,,30k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 29 hours ago,rankings.php?subregion=gra,,$1528 million,,,Gran Colombia,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,20594 km 2,http://blocgame.com/stats.php?id=46015
Darkstone,Trakel,http://blocgame.com/alliancestats.php?allianceid=1393,130k active personnel,4 ships,Korean War surplus,10 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,BAMF,$1494 million,alliancestats.php?allianceid=1393,,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,76993 km 2,http://blocgame.com/stats.php?id=57176
Pakikahn,PapaK,http://blocgame.com/alliancestats.php?allianceid=1393,25k active personnel,1 ships,First World War surplus,2 factories,Good,last online 3 hours ago,rankings.php?subregion=sub,BAMF,$1481 million,alliancestats.php?allianceid=1393,40 Mbbl,The Subcontinent,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sub,16700 km 2,http://blocgame.com/stats.php?id=58958
Brazillis,Henrique Heron,http://blocgame.com/alliancestats.php?allianceid=1580,5k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 31 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$1453 million,alliancestats.php?allianceid=1580,,Amazonia,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,16003 km 2,http://blocgame.com/stats.php?id=58265
Tirbreninesau,Mackushstra,http://blocgame.com/alliancestats.php?allianceid=1756,6k active personnel,2 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 57 hours ago,rankings.php?subregion=gui,The Golden Company,$1416 million,alliancestats.php?allianceid=1756,85 Mbbl,Guinea,,,None,http://blocgame.com/rankings.php?subregion=gui,17315 km 2,http://blocgame.com/stats.php?id=59037
Meeses & Geeses,Gaby,http://blocgame.com/alliancestats.php?allianceid=1393,8k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 9 hours ago,rankings.php?subregion=ara,BAMF,$1405 million,alliancestats.php?allianceid=1393,2053 Mbbl,Arabia,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,18300 km 2,http://blocgame.com/stats.php?id=58187
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1382,0k active personnel,1 ships,Second World War surplus,1 factory,Standard,online now,rankings.php?subregion=ind,Non-Aligned Movement,$1394 million,alliancestats.php?allianceid=1382,,East Indies,,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,21034 km 2,http://blocgame.com/stats.php?id=58135
New Takistan,Aamir Samir,http://blocgame.com/alliancestats.php?allianceid=1737,10k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 23 hours ago,rankings.php?subregion=mes,Union of Durkas,$1390 million,alliancestats.php?allianceid=1737,3380 Mbbl,Mesopotamia,,,None,http://blocgame.com/rankings.php?subregion=mes,17620 km 2,http://blocgame.com/stats.php?id=56884
Globe Oil,Hemingway,http://blocgame.com/alliancestats.php?allianceid=1393,3k active personnel,1 ships,Second World War surplus,3 factories,Elite,last online 122 hours ago,rankings.php?subregion=ara,BAMF,$1350 million,alliancestats.php?allianceid=1393,,Arabia,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,39331 km 2,http://blocgame.com/stats.php?id=58314
Freemates,Imperiah,,68k active personnel,3 ships,Second World War surplus,2 factories,Elite,last online 7 hours ago,rankings.php?subregion=per,,$1347 million,,4141 Mbbl,Persia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,33229 km 2,http://blocgame.com/stats.php?id=59054
RATHKEALE,Rathkeale,,5k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 25 hours ago,rankings.php?subregion=mes,,$1339 million,,7417 Mbbl,Mesopotamia,,,None,http://blocgame.com/rankings.php?subregion=mes,2012 km 2,http://blocgame.com/stats.php?id=55636
rarara,redmex16,http://blocgame.com/alliancestats.php?allianceid=1644,39k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 9 hours ago,rankings.php?subregion=mex,Inter/pol/,$1337 million,alliancestats.php?allianceid=1644,,Mesoamerica,,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=mex,29378 km 2,http://blocgame.com/stats.php?id=59099
WhiteArgentina,MickyVanilla,,8k active personnel,1 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 83 hours ago,rankings.php?subregion=con,,$1329 million,,,Southern Cone,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,2984 km 2,http://blocgame.com/stats.php?id=56750
Empersand,Prophet Muhammad,http://blocgame.com/alliancestats.php?allianceid=1447,23k active personnel,4 ships,First World War surplus,3 factories,Standard,last online 6 hours ago,rankings.php?subregion=ara,Socialist Arab Union,$1322 million,alliancestats.php?allianceid=1447,3058 Mbbl,Arabia,,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,27917 km 2,http://blocgame.com/stats.php?id=59059
�٧٧٧٧٧٧�,�٧٧٧٧٧٧�,http://blocgame.com/alliancestats.php?allianceid=1382,10k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 61 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$1311 million,alliancestats.php?allianceid=1382,61 Mbbl,China,,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=chi,17997 km 2,http://blocgame.com/stats.php?id=58238
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,395k active personnel,26 ships,Persian Gulf War surplus,12 factories,Good,online now,rankings.php?subregion=mes,BAMF,$1292 million,alliancestats.php?allianceid=1393,,Mesopotamia,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,70650 km 2,http://blocgame.com/stats.php?id=39062
QANDIL,TOLHILDAN,http://blocgame.com/alliancestats.php?allianceid=1580,42k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 86 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$1290 million,alliancestats.php?allianceid=1580,8307 Mbbl,Mesopotamia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=57833
LOLOLOL,LOLOLOL,http://blocgame.com/alliancestats.php?allianceid=1837,19k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 15 hours ago,rankings.php?subregion=gui,African Comintern,$1289 million,alliancestats.php?allianceid=1837,142 Mbbl,Guinea,,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=gui,21805 km 2,http://blocgame.com/stats.php?id=59107
Grestin,Nikita Khrushchev,http://blocgame.com/alliancestats.php?allianceid=1644,114k active personnel,-1 ships,Korean War surplus,6 factories,Standard,online now,rankings.php?subregion=chi,Inter/pol/,$1275 million,alliancestats.php?allianceid=1644,120 Mbbl,China,,Depleted,Large,http://blocgame.com/rankings.php?subregion=chi,64096 km 2,http://blocgame.com/stats.php?id=58002
Heraclea,Dionysus,,10k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 98 hours ago,rankings.php?subregion=mes,,$1270 million,,4049 Mbbl,Mesopotamia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,6430 km 2,http://blocgame.com/stats.php?id=50490
Eteria,guillerub,,22k active personnel,0 ships,Second World War surplus,None,Good,last online 131 hours ago,rankings.php?subregion=ama,,$1264 million,,,Amazonia,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=58943
Laredo,Roberto_Gonzalez,http://blocgame.com/alliancestats.php?allianceid=1791,9k active personnel,0 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 60 hours ago,rankings.php?subregion=mex,IDA,$1264 million,alliancestats.php?allianceid=1791,,Mesoamerica,,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,6767 km 2,http://blocgame.com/stats.php?id=58070
Escratia,PaxEmporium,,2k active personnel,0 ships,Second World War surplus,1 factory,Elite,online now,rankings.php?subregion=mex,,$1261 million,,,Mesoamerica,,,Mediocre,http://blocgame.com/rankings.php?subregion=mex,18830 km 2,http://blocgame.com/stats.php?id=59048
Phatass VI,Shitdick1,http://blocgame.com/alliancestats.php?allianceid=1811,56k active personnel,1 ships,Second World War surplus,2 factories,Good,last online 105 hours ago,rankings.php?subregion=mes,Phatass Legion,$1237 million,alliancestats.php?allianceid=1811,2852 Mbbl,Mesopotamia,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,20840 km 2,http://blocgame.com/stats.php?id=58869
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,44k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,BAMF,$1227 million,alliancestats.php?allianceid=1393,394 Mbbl,Pacific Rim,,Near Depletion,None,http://blocgame.com/rankings.php?subregion=pac,18820 km 2,http://blocgame.com/stats.php?id=40188
Stuttgart,landontom,,18k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 8 hours ago,rankings.php?subregion=eaf,,$1223 million,,179 Mbbl,East Africa,,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=58567
mulbaria,mebus,http://blocgame.com/alliancestats.php?allianceid=1644,98k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=pac,Inter/pol/,$1218 million,alliancestats.php?allianceid=1644,,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,15829 km 2,http://blocgame.com/stats.php?id=57313
the Holy Cross,president_snyder23,http://blocgame.com/alliancestats.php?allianceid=1817,28k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 39 hours ago,rankings.php?subregion=car,The New Nato,$1215 million,alliancestats.php?allianceid=1817,,Caribbean,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=59066
Kuviere,Jaywynne,http://blocgame.com/alliancestats.php?allianceid=1595,81k active personnel,0 ships,First World War surplus,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=atl,The High Council,$1183 million,alliancestats.php?allianceid=1595,4996 Mbbl,Atlas,,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,23828 km 2,http://blocgame.com/stats.php?id=58755
Gudvin2,Gudik277,,18k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 159 hours ago,rankings.php?subregion=car,,$1182 million,,,Caribbean,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59180
Maronzas,Sumtion,,25k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=car,,$1182 million,,,Caribbean,,,Meagre,http://blocgame.com/rankings.php?subregion=car,26516 km 2,http://blocgame.com/stats.php?id=59000
not my friends,Not my friends,http://blocgame.com/alliancestats.php?allianceid=1599,118k active personnel,2 ships,Persian Gulf War surplus,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=chi,Wreckage brothers,$1182 million,alliancestats.php?allianceid=1599,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,28162 km 2,http://blocgame.com/stats.php?id=53496
Rope,Rough Bondage,http://blocgame.com/alliancestats.php?allianceid=1756,34k active personnel,0 ships,Second World War surplus,None,Poor,last online 33 hours ago,rankings.php?subregion=gui,The Golden Company,$1173 million,alliancestats.php?allianceid=1756,455 Mbbl,Guinea,1 Tons,Untapped,Small,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=59114
Lorenzo,Gherman Titov,,57k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 5 hours ago,rankings.php?subregion=egy,,$1168 million,,3986 Mbbl,Egypt,,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=egy,16172 km 2,http://blocgame.com/stats.php?id=59158
NousAllons,SolomonSpade,http://blocgame.com/alliancestats.php?allianceid=1599,56k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=mes,Wreckage brothers,$1166 million,alliancestats.php?allianceid=1599,2696 Mbbl,Mesopotamia,,,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,22963 km 2,http://blocgame.com/stats.php?id=58836
Ass Syria,dr_strangelove,,5k active personnel,0 ships,Korean War surplus,2 factories,Standard,last online 144 hours ago,rankings.php?subregion=mes,,$1166 million,,790 Mbbl,Mesopotamia,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,5528 km 2,http://blocgame.com/stats.php?id=55306
MunchiopolisII,ClearAleofGinger,http://blocgame.com/alliancestats.php?allianceid=1756,35k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 6 hours ago,rankings.php?subregion=gui,The Golden Company,$1151 million,alliancestats.php?allianceid=1756,,Guinea,,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=gui,16242 km 2,http://blocgame.com/stats.php?id=59025
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,151k active personnel,8 ships,Persian Gulf War surplus,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$1139 million,alliancestats.php?allianceid=1568,3591 Mbbl,Mesopotamia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,67008 km 2,http://blocgame.com/stats.php?id=47768
Dank Grass,nipun_dehipola89,http://blocgame.com/alliancestats.php?allianceid=1447,5k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 40 hours ago,rankings.php?subregion=ara,Socialist Arab Union,$1129 million,alliancestats.php?allianceid=1447,,Arabia,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=58710
Maalox,TORN,,20k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 67 hours ago,rankings.php?subregion=mes,,$1128 million,,2091 Mbbl,Mesopotamia,,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=59062
mafrika,Emmanuel,http://blocgame.com/alliancestats.php?allianceid=1595,6k active personnel,1 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 138 hours ago,rankings.php?subregion=mex,The High Council,$1124 million,alliancestats.php?allianceid=1595,,Mesoamerica,,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,19211 km 2,http://blocgame.com/stats.php?id=58476
Tunisia(tunis),RayanToumi,,72k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 9 hours ago,rankings.php?subregion=atl,,$1123 million,,,Atlas,,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=59055
Zorlockian,Zorlocka,http://blocgame.com/alliancestats.php?allianceid=1386,63k active personnel,3 ships,First World War surplus,3 factories,Elite,last online 14 hours ago,rankings.php?subregion=per,Che Guevara League,$1122 million,alliancestats.php?allianceid=1386,3145 Mbbl,Persia,,,Mediocre,http://blocgame.com/rankings.php?subregion=per,34004 km 2,http://blocgame.com/stats.php?id=58422
Babylonistan,Agares,,9k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 62 hours ago,rankings.php?subregion=mes,,$1112 million,,,Mesopotamia,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,5326 km 2,http://blocgame.com/stats.php?id=51175
New Iran,Khamenei,,3k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,online now,rankings.php?subregion=per,,$1101 million,,4882 Mbbl,Persia,,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=per,13643 km 2,http://blocgame.com/stats.php?id=55651
The Dank Side,Dolan Dank,http://blocgame.com/alliancestats.php?allianceid=1568,30k active personnel,0 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=egy,Brotherhood of Zion,$1098 million,alliancestats.php?allianceid=1568,,Egypt,,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=egy,17892 km 2,http://blocgame.com/stats.php?id=59019
ddemocracy,mrniceguy,,0k active personnel,0 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 14 hours ago,rankings.php?subregion=mes,,$1078 million,,,Mesopotamia,,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=mes,23055 km 2,http://blocgame.com/stats.php?id=58133
BOOP,TRIGGERED,,8k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 87 hours ago,rankings.php?subregion=chi,,$1078 million,,,China,,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,14870 km 2,http://blocgame.com/stats.php?id=58737
Cartenesia,hexagon,,5k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 126 hours ago,rankings.php?subregion=pac,,$1077 million,,,Pacific Rim,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,14294 km 2,http://blocgame.com/stats.php?id=58994
Dacidania,clubfoot55,,2k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 32 hours ago,rankings.php?subregion=con,,$1038 million,,,Southern Cone,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=58464
Chicken,Turkey,http://blocgame.com/alliancestats.php?allianceid=1644,9k active personnel,8 ships,Korean War surplus,2 factories,Elite,last online 65 hours ago,rankings.php?subregion=chi,Inter/pol/,$1022 million,alliancestats.php?allianceid=1644,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,42446 km 2,http://blocgame.com/stats.php?id=55275
Peopleoil,newname,http://blocgame.com/alliancestats.php?allianceid=1595,128k active personnel,-1 ships,Second World War surplus,5 factories,Good,last online 29 hours ago,rankings.php?subregion=egy,The High Council,$1019 million,alliancestats.php?allianceid=1595,,Egypt,,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=egy,36598 km 2,http://blocgame.com/stats.php?id=59041
Neu Arabia,DustinB44,,24k active personnel,0 ships,First World War surplus,1 factory,Good,last online 79 hours ago,rankings.php?subregion=ara,,$1008 million,,4386 Mbbl,Arabia,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=59036
ButzLand,Blaaaman5,,81k active personnel,1 ships,Second World War surplus,2 factories,Good,last online 5 hours ago,rankings.php?subregion=per,,$1004 million,,3277 Mbbl,Persia,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,19538 km 2,http://blocgame.com/stats.php?id=58918
hadouken,Mikeisgay,http://blocgame.com/alliancestats.php?allianceid=1756,70k active personnel,6 ships,First World War surplus,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=egy,The Golden Company,$1000 million,alliancestats.php?allianceid=1756,5305 Mbbl,Egypt,,Near Depletion,None,http://blocgame.com/rankings.php?subregion=egy,34573 km 2,http://blocgame.com/stats.php?id=59113
Trump Arabia,Donald J. Trump,http://blocgame.com/alliancestats.php?allianceid=1599,7k active personnel,18 ships,Korean War surplus,3 factories,Standard,last online 6 hours ago,rankings.php?subregion=ara,Wreckage brothers,$986 million,alliancestats.php?allianceid=1599,,Arabia,,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,13355 km 2,http://blocgame.com/stats.php?id=56137
