country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Formosa,Chen ya len,http://blocgame.com/alliancestats.php?allianceid=1835,163k active personnel,25 ships,Persian Gulf War surplus,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=pac,SPQR,$9573 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,22608 km 2,http://blocgame.com/stats.php?id=41162,,,
Broules,Xing Cheung,http://blocgame.com/alliancestats.php?allianceid=1644,113k active personnel,7 ships,Almost Modern,7 factories,Good,last online 2 hours ago,rankings.php?subregion=pac,Inter/pol/,$9566 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,25926 km 2,http://blocgame.com/stats.php?id=55591,,,
Hatmistan,Pertti II,http://blocgame.com/alliancestats.php?allianceid=1393,114k active personnel,16 ships,Almost Modern,4 factories,Good,last online 66 hours ago,rankings.php?subregion=atl,BAMF,$9556 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,14473 km 2,http://blocgame.com/stats.php?id=46162,,,
Foundation,Danzo,http://blocgame.com/alliancestats.php?allianceid=1568,52k active personnel,13 ships,Almost Modern,10 factories,Good,last online 3 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$9497 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,111716 km 2,http://blocgame.com/stats.php?id=46870,,,
Foundation,Danzo,http://blocgame.com/alliancestats.php?allianceid=1568,52k active personnel,13 ships,Almost Modern,10 factories,Good,last online 3 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$9497 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,111716 km 2,http://blocgame.com/stats.php?id=46870,,,
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1393,271k active personnel,58 ships,Advanced,25 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,BAMF,$9441 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,155028 km 2,http://blocgame.com/stats.php?id=53759,,,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,114k active personnel,8 ships,Almost Modern,5 factories,Good,last online 5 hours ago,rankings.php?subregion=saf,BAMF,$9434 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,,,
Alanies,Alany,http://blocgame.com/alliancestats.php?allianceid=1644,135k active personnel,19 ships,Persian Gulf War surplus,9 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,Inter/pol/,$9418 million,alliancestats.php?allianceid=1644,Mesopotamia,Depleted,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,55427 km 2,http://blocgame.com/stats.php?id=54617,,,
America,Superman,http://blocgame.com/alliancestats.php?allianceid=1382,100k active personnel,15 ships,Almost Modern,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=waf,Non-Aligned Movement,$9410 million,alliancestats.php?allianceid=1382,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,21027 km 2,http://blocgame.com/stats.php?id=40167,,,
Oranje,Joseph,http://blocgame.com/alliancestats.php?allianceid=1568,97k active personnel,11 ships,Almost Modern,3 factories,Good,last online 79 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$9401 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,25607 km 2,http://blocgame.com/stats.php?id=40545,,,
Swadia,SonnyJack,http://blocgame.com/alliancestats.php?allianceid=1580,249k active personnel,1 ships,Advanced,15 factories,Good,last online 6 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$9333 million,alliancestats.php?allianceid=1580,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,100659 km 2,http://blocgame.com/stats.php?id=40011,,,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,104k active personnel,15 ships,Vietnam War surplus,6 factories,Elite,last online 13 hours ago,rankings.php?subregion=waf,BAMF,$9299 million,alliancestats.php?allianceid=1393,West Africa,,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,31452 km 2,http://blocgame.com/stats.php?id=57192,,,
Banestantinople,PunishedShaq,http://blocgame.com/alliancestats.php?allianceid=1599,7k active personnel,11 ships,Persian Gulf War surplus,3 factories,Undisciplined Rabble,last online 78 hours ago,rankings.php?subregion=atl,Wreckage brothers,$9157 million,alliancestats.php?allianceid=1599,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,11762 km 2,http://blocgame.com/stats.php?id=53840,,3340 Mbbl,
Nerdia,TheKyu,http://blocgame.com/alliancestats.php?allianceid=1580,157k active personnel,9 ships,Vietnam War surplus,8 factories,Elite,last online 6 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$9114 million,alliancestats.php?allianceid=1580,Caribbean,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=car,54055 km 2,http://blocgame.com/stats.php?id=56451,,91 Mbbl,10%
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1835,265k active personnel,31 ships,Persian Gulf War surplus,10 factories,Elite,online now,rankings.php?subregion=ara,SPQR,$9113 million,alliancestats.php?allianceid=1835,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,64655 km 2,http://blocgame.com/stats.php?id=55911,,13334 Mbbl,
New Akbaristan,Kalish Al-Quadaffi,http://blocgame.com/alliancestats.php?allianceid=1595,152k active personnel,25 ships,Almost Modern,9 factories,Elite,last online 3 hours ago,rankings.php?subregion=egy,The High Council,$9105 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53749 km 2,http://blocgame.com/stats.php?id=56420,,,
Communist Union,Appoox,http://blocgame.com/alliancestats.php?allianceid=1393,109k active personnel,11 ships,Vietnam War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=sub,BAMF,$9097 million,alliancestats.php?allianceid=1393,The Subcontinent,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=sub,10970 km 2,http://blocgame.com/stats.php?id=51081,,,
Funktahulia,Sweet Baby Doc,http://blocgame.com/alliancestats.php?allianceid=1401,282k active personnel,0 ships,Persian Gulf War surplus,12 factories,Elite,online now,rankings.php?subregion=car,The Federal Colonies,$9095 million,alliancestats.php?allianceid=1401,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,60683 km 2,http://blocgame.com/stats.php?id=47179,,,
OurTown,StarlightGlimmer,http://blocgame.com/alliancestats.php?allianceid=1393,219k active personnel,51 ships,Persian Gulf War surplus,15 factories,Elite,last online 18 hours ago,rankings.php?subregion=per,BAMF,$9065 million,alliancestats.php?allianceid=1393,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,67480 km 2,http://blocgame.com/stats.php?id=51681,,,
Get Schwifty,Rick Sanchez,http://blocgame.com/alliancestats.php?allianceid=1393,271k active personnel,4 ships,Almost Modern,9 factories,Good,last online 18 hours ago,rankings.php?subregion=ara,BAMF,$9013 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,72008 km 2,http://blocgame.com/stats.php?id=57824,,2643 Mbbl,
Pathos,Hope,http://blocgame.com/alliancestats.php?allianceid=1682,79k active personnel,15 ships,Vietnam War surplus,3 factories,Elite,last online 17 hours ago,rankings.php?subregion=atl,S.T.A.L.K.E.R.,$9007 million,alliancestats.php?allianceid=1682,Atlas,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,12519 km 2,http://blocgame.com/stats.php?id=56155,,,
Jobror,Pbever,http://blocgame.com/alliancestats.php?allianceid=1580,163k active personnel,31 ships,Vietnam War surplus,5 factories,Standard,online now,rankings.php?subregion=per,Brotherhood of Nod,$8992 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,24912 km 2,http://blocgame.com/stats.php?id=57942,,,
FlySoGood,ycheez,http://blocgame.com/alliancestats.php?allianceid=1599,82k active personnel,28 ships,Persian Gulf War surplus,8 factories,Elite,online now,rankings.php?subregion=pac,Wreckage brothers,$8964 million,alliancestats.php?allianceid=1599,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,48188 km 2,http://blocgame.com/stats.php?id=54541,,99 Mbbl,
Melaka,Hang Tuah,http://blocgame.com/alliancestats.php?allianceid=1595,164k active personnel,14 ships,Almost Modern,12 factories,Good,last online 5 hours ago,rankings.php?subregion=ind,The High Council,$8957 million,alliancestats.php?allianceid=1595,East Indies,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,56634 km 2,http://blocgame.com/stats.php?id=57146,,,
Southern Russia,Jiovana,http://blocgame.com/alliancestats.php?allianceid=1580,239k active personnel,37 ships,Persian Gulf War surplus,9 factories,Elite,last online 16 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$8934 million,alliancestats.php?allianceid=1580,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,54817 km 2,http://blocgame.com/stats.php?id=52935,,,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,166k active personnel,15 ships,Almost Modern,10 factories,Good,last online 3 hours ago,rankings.php?subregion=pac,The High Council,$8891 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40215 km 2,http://blocgame.com/stats.php?id=57066,,,20%
Ragnorak,Yggdrasil,http://blocgame.com/alliancestats.php?allianceid=1644,148k active personnel,36 ships,Almost Modern,8 factories,Poor,last online 10 hours ago,rankings.php?subregion=egy,Inter/pol/,$8854 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,70992 km 2,http://blocgame.com/stats.php?id=52905,,,
RiceFields,Jean-Jean,http://blocgame.com/alliancestats.php?allianceid=1599,57k active personnel,3 ships,Almost Modern,8 factories,Elite,last online 13 hours ago,rankings.php?subregion=ind,Wreckage brothers,$8845 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,32811 km 2,http://blocgame.com/stats.php?id=52930,,315 Mbbl,
Ceannesburg,theorange0,http://blocgame.com/alliancestats.php?allianceid=1568,118k active personnel,12 ships,Korean War surplus,5 factories,Good,last online 13 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$8688 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,21987 km 2,http://blocgame.com/stats.php?id=56500,,121 Mbbl,
Habibastan,Ahmed Habib,http://blocgame.com/alliancestats.php?allianceid=1393,298k active personnel,17 ships,Persian Gulf War surplus,12 factories,Poor,last online 7 hours ago,rankings.php?subregion=egy,BAMF,$8563 million,alliancestats.php?allianceid=1393,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,77000 km 2,http://blocgame.com/stats.php?id=5936,,,
Void,Zamuljuk,http://blocgame.com/alliancestats.php?allianceid=1644,159k active personnel,3 ships,Almost Modern,4 factories,Elite,last online 6 hours ago,rankings.php?subregion=mes,Inter/pol/,$8540 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,10536 km 2,http://blocgame.com/stats.php?id=55103,,,
Palmeiras,BrPony,http://blocgame.com/alliancestats.php?allianceid=1382,218k active personnel,51 ships,Persian Gulf War surplus,8 factories,Standard,online now,rankings.php?subregion=mes,Non-Aligned Movement,$8510 million,alliancestats.php?allianceid=1382,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,27949 km 2,http://blocgame.com/stats.php?id=52988,1 Tons,,
Vekta,Strongbad,http://blocgame.com/alliancestats.php?allianceid=1595,48k active personnel,8 ships,Almost Modern,6 factories,Elite,last online 12 hours ago,rankings.php?subregion=pac,The High Council,$8491 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,35413 km 2,http://blocgame.com/stats.php?id=46288,,,
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1594,239k active personnel,31 ships,Persian Gulf War surplus,14 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,The Cartel,$8485 million,alliancestats.php?allianceid=1594,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,97586 km 2,http://blocgame.com/stats.php?id=42376,7 Tons,,
Somaliya,Al Somali,http://blocgame.com/alliancestats.php?allianceid=1644,227k active personnel,12 ships,Vietnam War surplus,5 factories,Standard,last online 10 hours ago,rankings.php?subregion=ara,Inter/pol/,$8478 million,alliancestats.php?allianceid=1644,Arabia,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=ara,19755 km 2,http://blocgame.com/stats.php?id=52569,,,
Pompeii,Lykos,http://blocgame.com/alliancestats.php?allianceid=1835,114k active personnel,4 ships,Persian Gulf War surplus,9 factories,Poor,last online 7 hours ago,rankings.php?subregion=per,SPQR,$8385 million,alliancestats.php?allianceid=1835,Persia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=per,37048 km 2,http://blocgame.com/stats.php?id=39021,,,
Ilonia,Indigo Blues,http://blocgame.com/alliancestats.php?allianceid=1580,87k active personnel,10 ships,Almost Modern,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$8372 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,60164 km 2,http://blocgame.com/stats.php?id=55914,,3433 Mbbl,
Chaos county,Chavo,http://blocgame.com/alliancestats.php?allianceid=1382,198k active personnel,38 ships,Persian Gulf War surplus,7 factories,Elite,last online 9 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$8223 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,27394 km 2,http://blocgame.com/stats.php?id=49736,4 Tons,,
Argon,Argus,http://blocgame.com/alliancestats.php?allianceid=1644,52k active personnel,11 ships,Vietnam War surplus,8 factories,Elite,last online 6 hours ago,rankings.php?subregion=atl,Inter/pol/,$8204 million,alliancestats.php?allianceid=1644,Atlas,,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,37990 km 2,http://blocgame.com/stats.php?id=57323,,,
Bahavian,Captain LoveDucks,http://blocgame.com/alliancestats.php?allianceid=1599,218k active personnel,27 ships,Almost Modern,11 factories,Elite,last online 10 hours ago,rankings.php?subregion=sub,Wreckage brothers,$8136 million,alliancestats.php?allianceid=1599,The Subcontinent,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,90933 km 2,http://blocgame.com/stats.php?id=54960,1 Tons,,
The UCOA,Stephanobroburg123,http://blocgame.com/alliancestats.php?allianceid=1568,57k active personnel,8 ships,Almost Modern,3 factories,Good,last online 17 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$8086 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10682 km 2,http://blocgame.com/stats.php?id=54240,,,
Utopiastan,SilmAlpha,http://blocgame.com/alliancestats.php?allianceid=1393,189k active personnel,16 ships,Almost Modern,9 factories,Good,online now,rankings.php?subregion=gui,BAMF,$8084 million,alliancestats.php?allianceid=1393,Guinea,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,48270 km 2,http://blocgame.com/stats.php?id=56876,,318 Mbbl,
Skirr,frap129,http://blocgame.com/alliancestats.php?allianceid=1580,25k active personnel,17 ships,Almost Modern,3 factories,Elite,last online 19 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$8077 million,alliancestats.php?allianceid=1580,Mesopotamia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=mes,10961 km 2,http://blocgame.com/stats.php?id=35744,,993 Mbbl,
Granola,Granola Empire,http://blocgame.com/alliancestats.php?allianceid=1835,46k active personnel,18 ships,Almost Modern,6 factories,Elite,last online 67 hours ago,rankings.php?subregion=waf,SPQR,$8062 million,alliancestats.php?allianceid=1835,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,43648 km 2,http://blocgame.com/stats.php?id=50172,,,
Pingaslavia,CowsRTasty,http://blocgame.com/alliancestats.php?allianceid=1810,168k active personnel,39 ships,Almost Modern,7 factories,Elite,last online 13 hours ago,rankings.php?subregion=gra,EUN,$8046 million,alliancestats.php?allianceid=1810,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,46866 km 2,http://blocgame.com/stats.php?id=6730,,,
Graceland,Elvis,http://blocgame.com/alliancestats.php?allianceid=1393,198k active personnel,10 ships,Vietnam War surplus,7 factories,Elite,last online 31 hours ago,rankings.php?subregion=eaf,BAMF,$7982 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,52676 km 2,http://blocgame.com/stats.php?id=7435,,,
Rararaland,Whiskertoes,http://blocgame.com/alliancestats.php?allianceid=1810,9k active personnel,6 ships,Vietnam War surplus,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=ara,EUN,$7862 million,alliancestats.php?allianceid=1810,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,14125 km 2,http://blocgame.com/stats.php?id=49272,,2870 Mbbl,
Jam,pbjam,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,19 ships,Vietnam War surplus,6 factories,Good,last online 18 hours ago,rankings.php?subregion=ind,Brotherhood of Nod,$7859 million,alliancestats.php?allianceid=1580,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,37884 km 2,http://blocgame.com/stats.php?id=56490,,,
Cocobongo,Cuban Pete,http://blocgame.com/alliancestats.php?allianceid=1595,149k active personnel,10 ships,Vietnam War surplus,5 factories,Good,last online 26 hours ago,rankings.php?subregion=gra,The High Council,$7857 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=gra,25358 km 2,http://blocgame.com/stats.php?id=58193,,,
PMAOA,Mbatume II,http://blocgame.com/alliancestats.php?allianceid=1595,95k active personnel,12 ships,Vietnam War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=gui,The High Council,$7823 million,alliancestats.php?allianceid=1595,Guinea,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,13257 km 2,http://blocgame.com/stats.php?id=54574,,,
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,222k active personnel,20 ships,Almost Modern,9 factories,Good,last online 45 hours ago,rankings.php?subregion=sub,BAMF,$7822 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,57342 km 2,http://blocgame.com/stats.php?id=58035,,,
Esboslavia,Swatbot26,http://blocgame.com/alliancestats.php?allianceid=1599,107k active personnel,14 ships,Vietnam War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,Wreckage brothers,$7777 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,28842 km 2,http://blocgame.com/stats.php?id=57376,,,
PolandThePower,PolandThePower44,http://blocgame.com/alliancestats.php?allianceid=1393,188k active personnel,15 ships,Vietnam War surplus,9 factories,Standard,last online 51 hours ago,rankings.php?subregion=mes,BAMF,$7776 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,32066 km 2,http://blocgame.com/stats.php?id=58217,,,
Nuremburg,Heinrich,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,22 ships,Almost Modern,5 factories,Undisciplined Rabble,last online 169 hours ago,rankings.php?subregion=chi,The High Council,$7766 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,23708 km 2,http://blocgame.com/stats.php?id=53615,,,
Orindesia,IvanLivitnenko,http://blocgame.com/alliancestats.php?allianceid=1682,93k active personnel,13 ships,Almost Modern,4 factories,Elite,last online 10 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$7737 million,alliancestats.php?allianceid=1682,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,19565 km 2,http://blocgame.com/stats.php?id=55700,,,
Die Eisenfaust,Allgemeine Stahlhammer,http://blocgame.com/alliancestats.php?allianceid=1644,27k active personnel,9 ships,Vietnam War surplus,7 factories,Elite,last online 18 hours ago,rankings.php?subregion=sub,Inter/pol/,$7719 million,alliancestats.php?allianceid=1644,The Subcontinent,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=sub,39503 km 2,http://blocgame.com/stats.php?id=51904,,,
Showerland,Showerman,http://blocgame.com/alliancestats.php?allianceid=1580,270k active personnel,40 ships,Almost Modern,13 factories,Elite,last online 13 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$7685 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,48894 km 2,http://blocgame.com/stats.php?id=53306,,,
Indonia,Indy,http://blocgame.com/alliancestats.php?allianceid=1644,138k active personnel,31 ships,Persian Gulf War surplus,6 factories,Good,last online 8 hours ago,rankings.php?subregion=ara,Inter/pol/,$7642 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,24830 km 2,http://blocgame.com/stats.php?id=52315,,603 Mbbl,
al-Masketta,kingcuck,http://blocgame.com/alliancestats.php?allianceid=1599,302k active personnel,26 ships,Persian Gulf War surplus,17 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,Wreckage brothers,$7458 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,78128 km 2,http://blocgame.com/stats.php?id=53028,,3865 Mbbl,
Free Phoenix,Captain Mandrake,http://blocgame.com/alliancestats.php?allianceid=1393,66k active personnel,17 ships,Korean War surplus,3 factories,Good,last online 162 hours ago,rankings.php?subregion=mex,BAMF,$7460 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,20318 km 2,http://blocgame.com/stats.php?id=58198,,,
Texastan,Rebel Lord,http://blocgame.com/alliancestats.php?allianceid=1644,27k active personnel,5 ships,Vietnam War surplus,4 factories,Poor,last online 17 hours ago,rankings.php?subregion=mes,Inter/pol/,$7447 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,23336 km 2,http://blocgame.com/stats.php?id=58149,,14289 Mbbl,
Funs and Ammo,Ivan Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1682,165k active personnel,11 ships,Vietnam War surplus,4 factories,Elite,last online 7 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$7414 million,alliancestats.php?allianceid=1682,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,18067 km 2,http://blocgame.com/stats.php?id=55794,,,
Translandia,5Six,http://blocgame.com/alliancestats.php?allianceid=1568,171k active personnel,1 ships,Advanced,14 factories,Standard,last online 18 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$7410 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,107766 km 2,http://blocgame.com/stats.php?id=46112,,,
Reality,fujisyugi,http://blocgame.com/alliancestats.php?allianceid=1393,159k active personnel,3 ships,Persian Gulf War surplus,7 factories,Good,last online 20 hours ago,rankings.php?subregion=saf,BAMF,$7391 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=saf,69246 km 2,http://blocgame.com/stats.php?id=53029,,,5%
Yudai,Der Fuhrer,http://blocgame.com/alliancestats.php?allianceid=1382,40k active personnel,18 ships,Almost Modern,3 factories,Elite,last online 161 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$7390 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,14747 km 2,http://blocgame.com/stats.php?id=50302,,,
MumbosMountain,Mumbo Jumbo,http://blocgame.com/alliancestats.php?allianceid=1382,127k active personnel,13 ships,Almost Modern,7 factories,Good,last online 16 hours ago,rankings.php?subregion=mex,Non-Aligned Movement,$7279 million,alliancestats.php?allianceid=1382,Mesoamerica,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,52541 km 2,http://blocgame.com/stats.php?id=54444,,,
Roman Empire,Trajan,http://blocgame.com/alliancestats.php?allianceid=1580,174k active personnel,2 ships,Vietnam War surplus,4 factories,Elite,last online 69 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$7258 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,22589 km 2,http://blocgame.com/stats.php?id=57846,,,
Masketto,svidjod,http://blocgame.com/alliancestats.php?allianceid=1599,219k active personnel,20 ships,Persian Gulf War surplus,14 factories,Good,last online 7 hours ago,rankings.php?subregion=egy,Wreckage brothers,$7246 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,86428 km 2,http://blocgame.com/stats.php?id=55437,,9851 Mbbl,
skrubrikei,coweymcnuggets,http://blocgame.com/alliancestats.php?allianceid=1568,57k active personnel,12 ships,Vietnam War surplus,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$7198 million,alliancestats.php?allianceid=1568,Pacific Rim,,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,38315 km 2,http://blocgame.com/stats.php?id=48846,,,
Kutlesh,Kutlesh,http://blocgame.com/alliancestats.php?allianceid=1382,3k active personnel,20 ships,Almost Modern,10 factories,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$7182 million,alliancestats.php?allianceid=1382,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,70361 km 2,http://blocgame.com/stats.php?id=54847,,,
The Red Empire,SpecialForces,http://blocgame.com/alliancestats.php?allianceid=1580,154k active personnel,13 ships,Vietnam War surplus,6 factories,Elite,online now,rankings.php?subregion=per,Brotherhood of Nod,$7180 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,34536 km 2,http://blocgame.com/stats.php?id=59076,1 Tons,,
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=1568,189k active personnel,4 ships,Advanced,8 factories,Good,last online 2 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$7128 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,98507 km 2,http://blocgame.com/stats.php?id=52255,47 Tons,,
