country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Alasjir,Commander Kidd,http://blocgame.com/alliancestats.php?allianceid=1959,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 161 hours ago,rankings.php?subregion=per,United Republics,$368 million,alliancestats.php?allianceid=1959,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,16335 km 2,http://blocgame.com/stats.php?id=61451,,2835 Mbbl,
Ygdrasill,draczew23,,4k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 86 hours ago,rankings.php?subregion=atl,,$340 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,19602 km 2,http://blocgame.com/stats.php?id=61539,,,
Arabian SSR,Dear Leader Stalin,http://blocgame.com/alliancestats.php?allianceid=1970,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 1 hours ago,rankings.php?subregion=ara,Warsaw Alliance,$343 million,alliancestats.php?allianceid=1970,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20401 km 2,http://blocgame.com/stats.php?id=61557,,1568 Mbbl,
FOREST CITY,Muhammad Firdaus,,28k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 19 hours ago,rankings.php?subregion=sea,,$329 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61114,,,
killing56465,skatmas,,6k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=eaf,,$344 million,,East Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61076,,,
hokoo,ovaltine,,71k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 23 hours ago,rankings.php?subregion=ara,,$327 million,,Arabia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=61111,,4606 Mbbl,
Reborn Korea,Kim Ju-ae,,22k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 109 hours ago,rankings.php?subregion=pac,,$338 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61510,,,
Luntek,jemszyszki,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 86 hours ago,rankings.php?subregion=atl,,$334 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61535,,,
Atter,Attercop,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 59 hours ago,rankings.php?subregion=egy,,$342 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61581,,1740 Mbbl,
Europe,Aka99,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 107 hours ago,rankings.php?subregion=pac,,$339 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61512,,435 Mbbl,
maldrum,name0101,,6k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=eaf,,$320 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61078,,,
Dekia,JesseRainbow,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 85 hours ago,rankings.php?subregion=mes,,$320 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61543,,,
Nicistan,King Potato,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 86 hours ago,rankings.php?subregion=con,,$320 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61542,,,
Nocne Kino,nocnekino,,25k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 11 hours ago,rankings.php?subregion=chi,,$321 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61538,,,
Londonistan,Zergking,http://blocgame.com/alliancestats.php?allianceid=1418,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 76 hours ago,rankings.php?subregion=pac,Asian Alliance,$323 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61554,,143 Mbbl,
Bolkenia,john500,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 80 hours ago,rankings.php?subregion=per,,$323 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61552,,,
Oppressivistan,Oppressor,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 29 hours ago,rankings.php?subregion=egy,,$323 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61563,,,
TAU,YoloMcSwaggins,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 76 hours ago,rankings.php?subregion=mex,,$323 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61549,,,
chowdry,Tripuraneni Saichand,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 83 hours ago,rankings.php?subregion=sub,,$323 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61546,,,
opopo,FamousDex,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 73 hours ago,rankings.php?subregion=chi,,$323 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61561,,,
Trapistan,Tentacle Grape,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 76 hours ago,rankings.php?subregion=ara,,$323 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=42879,,,
The Free Lands,GreatestKingLeader,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 99 hours ago,rankings.php?subregion=mex,,$314 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61526,,,
Kondominium,AdamKarolczak,http://blocgame.com/alliancestats.php?allianceid=1966,19k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 5 hours ago,rankings.php?subregion=ara,Lithuanian Coalition,$339 million,alliancestats.php?allianceid=1966,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61576,,,
Angelico,Kayzukie,,8k active personnel,0 ships,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 148 hours ago,rankings.php?subregion=car,,$322 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16555 km 2,http://blocgame.com/stats.php?id=41495,,,
Pudzians,XDDDDDDXDDD,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 2 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$340 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,20594 km 2,http://blocgame.com/stats.php?id=61595,,,
Merchandise,HappyMerchant,,20k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 6 hours ago,rankings.php?subregion=mes,,$339 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61572,,,
Skullion,GarenX,,26k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 2 hours ago,rankings.php?subregion=saf,,$318 million,,Southern Africa,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=saf,20002 km 2,http://blocgame.com/stats.php?id=61566,,,
Malayu Raya,imranhanif19,,32k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 91 hours ago,rankings.php?subregion=ind,,$364 million,,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61047,,,
Vilnius,Tadeusz Zeligowski,http://blocgame.com/alliancestats.php?allianceid=1966,15k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 37 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$336 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61571,,126 Mbbl,
Actias,Meester,,0k active personnel,0 ships,Finest of the 19th century,Questionable,None,Undisciplined Rabble,last online 118 hours ago,rankings.php?subregion=sea,,$317 million,,Indochina,,None,http://blocgame.com/rankings.php?subregion=sea,14917 km 2,http://blocgame.com/stats.php?id=46121,,,
Gonglu,Colin Carpenter,http://blocgame.com/alliancestats.php?allianceid=1960,24k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 169 hours ago,rankings.php?subregion=sea,Power of Forces,$311 million,alliancestats.php?allianceid=1960,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61453,,,
Korena,Joseph Hill II,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,online now,rankings.php?subregion=pac,,$340 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61547,,73 Mbbl,
LitvoB�lorusko,Daniel velikij,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 113 hours ago,rankings.php?subregion=pac,,$305 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61497,,,
Galinthias,jericho_rafm,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 60 hours ago,rankings.php?subregion=pac,,$333 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61580,,,
Kahn,Genghis Kahn,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 71 hours ago,rankings.php?subregion=chi,,$324 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61567,,,
French America,dw_ny,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 39 hours ago,rankings.php?subregion=car,,$325 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61551,,382 Mbbl,
Free Syria,Mohammed al-Safawi,,26k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=mes,,$324 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,19800 km 2,http://blocgame.com/stats.php?id=61508,,3880 Mbbl,
Deception,JohnJones,http://blocgame.com/alliancestats.php?allianceid=1965,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 4 hours ago,rankings.php?subregion=saf,Dast Boost,$316 million,alliancestats.php?allianceid=1965,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,20196 km 2,http://blocgame.com/stats.php?id=61528,,,
BIOR KELANTOK,Krul,,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 19 hours ago,rankings.php?subregion=pac,,$324 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61489,,,
Cirelc,Tulutula,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 59 hours ago,rankings.php?subregion=pac,,$318 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61577,,,
Sial,akish,,20k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,last online 14 hours ago,rankings.php?subregion=ara,,$331 million,,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61568,,,
Sillot,Come Pienso,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 6 hours ago,rankings.php?subregion=ara,,$307 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16667 km 2,http://blocgame.com/stats.php?id=61621,,,
ByBridge,President walker,,10k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 98 hours ago,rankings.php?subregion=car,,$256 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=61527,,,
Baxton,BigSmoke,,2k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 12 hours ago,rankings.php?subregion=pac,,$316 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19400 km 2,http://blocgame.com/stats.php?id=61582,,,
Starkweather,Starkweather,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 32 hours ago,rankings.php?subregion=sea,,$325 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61597,,310 Mbbl,
Hoeksteen,Hoeksteen,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 130 hours ago,rankings.php?subregion=car,,$296 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61496,,,
Newolaka,Owen Farnsworth,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 124 hours ago,rankings.php?subregion=sub,,$296 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61500,,,
Erickt,Joshua Adam Putin,,15k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 48 hours ago,rankings.php?subregion=mes,,$326 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,19800 km 2,http://blocgame.com/stats.php?id=61598,,,
Micheleda,Timmer,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 55 hours ago,rankings.php?subregion=sub,,$323 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61588,,,
Joskia,Estefy_,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 54 hours ago,rankings.php?subregion=car,,$325 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61591,,,
NXZT,S340,,10k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ind,,$247 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,9563 km 2,http://blocgame.com/stats.php?id=61198,,46 Mbbl,
Korriban,vronox,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 61 hours ago,rankings.php?subregion=pac,,$320 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61579,,,
Vilnus,Jurij Owsienko,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 10 hours ago,rankings.php?subregion=ara,Lithuanian Coalition,$326 million,alliancestats.php?allianceid=1966,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61610,,2924 Mbbl,
Sanepid,Claude Fromage,http://blocgame.com/alliancestats.php?allianceid=1966,30k active personnel,0 ships,Finest of the 19th century,Nice,None,Good,last online 5 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$314 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61592,,315 Mbbl,
Americka,Austin Snell,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 105 hours ago,rankings.php?subregion=waf,,$313 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61517,,313 Mbbl,
kobisbunga,kobis,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 37 hours ago,rankings.php?subregion=ind,,$316 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61609,,,
FOLOKSHI,Folokshikun,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Good,last online 11 hours ago,rankings.php?subregion=chi,,$336 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61616,,,
kailam,kailam,,2k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=ind,,$321 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,19602 km 2,http://blocgame.com/stats.php?id=61608,,,
Polkonia,polko14,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 36 hours ago,rankings.php?subregion=ama,,$326 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61613,,,
Mobique,Ebrya,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 55 hours ago,rankings.php?subregion=chi,,$317 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61587,,,
AAAAAA,AAAAAA,,0k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 69 hours ago,rankings.php?subregion=gui,,$304 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,18500 km 2,http://blocgame.com/stats.php?id=61495,,,
Kolumbiya,Burn,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 48 hours ago,rankings.php?subregion=gra,,$311 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61599,,,
S�l,BabaWanga,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 3 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$319 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61589,,304 Mbbl,
FastWilno,SzybkieWilno,,3k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 44 hours ago,rankings.php?subregion=saf,,$323 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,19406 km 2,http://blocgame.com/stats.php?id=61602,,,
Mosdovia,JulioLopez,,8k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 62 hours ago,rankings.php?subregion=atl,,$263 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16335 km 2,http://blocgame.com/stats.php?id=61578,,,
Klawiatura,Ryszard Petru,http://blocgame.com/alliancestats.php?allianceid=1966,9k active personnel,0 ships,Finest of the 19th century,Good,None,Elite,last online 28 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$306 million,alliancestats.php?allianceid=1966,Southern Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=saf,19406 km 2,http://blocgame.com/stats.php?id=61570,,275 Mbbl,
BRITANIANG,SirLanceloteh,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Good,last online 11 hours ago,rankings.php?subregion=chi,,$329 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61614,,,
Rimba Bara,hasnah53,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Good,last online 41 hours ago,rankings.php?subregion=ind,,$318 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61603,,,
Circamea,Icalba,,11k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 65 hours ago,rankings.php?subregion=con,,$309 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,19800 km 2,http://blocgame.com/stats.php?id=61573,,260 Mbbl,
Leoland,LionelCheah,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 40 hours ago,rankings.php?subregion=ind,,$320 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61605,,,
Wilno,Prosty Wileńczyk,,4k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 32 hours ago,rankings.php?subregion=saf,,$313 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,19602 km 2,http://blocgame.com/stats.php?id=61607,,,
halta,deathgodtrue111,,12k active personnel,0 ships,First World War surplus,Pariah,None,Poor,last online 23 hours ago,rankings.php?subregion=eaf,,$312 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61075,,,
Srpska Krajina,Radovan Karad�ić,,16k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 24 hours ago,rankings.php?subregion=chi,,$324 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61631,,,
Titiwangsa,Orga,http://blocgame.com/alliancestats.php?allianceid=1899,32k active personnel,0 ships,First World War surplus,Isolated,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$301 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61596,,,
Tamarlania,Vagrant,http://blocgame.com/alliancestats.php?allianceid=1965,20k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 9 hours ago,rankings.php?subregion=mes,Dast Boost,$297 million,alliancestats.php?allianceid=1965,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,19799 km 2,http://blocgame.com/stats.php?id=61626,,,
SLU,Peja,http://blocgame.com/alliancestats.php?allianceid=1966,26k active personnel,0 ships,First World War surplus,Pariah,1 factory,Standard,last online 5 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$394 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,22802 km 2,http://blocgame.com/stats.php?id=61590,,500 Mbbl,
Together,Zandberg,http://blocgame.com/alliancestats.php?allianceid=1966,13k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 6 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$307 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,19998 km 2,http://blocgame.com/stats.php?id=61586,,73 Mbbl,
Lain,Red Terror,http://blocgame.com/alliancestats.php?allianceid=1393,231k active personnel,15 ships,Persian Gulf War surplus,Gandhi-like,6 factories,Poor,last online 11 hours ago,rankings.php?subregion=egy,BAMF,$273 million,alliancestats.php?allianceid=1393,Egypt,,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,55667 km 2,http://blocgame.com/stats.php?id=54938,,2245 Mbbl,
Nadokzk,BaaLooGum,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Good,last online 9 hours ago,rankings.php?subregion=gra,,$315 million,,Gran Colombia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61629,,116 Mbbl,
Volne Vilki,Vilk,http://blocgame.com/alliancestats.php?allianceid=1966,27k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 6 hours ago,rankings.php?subregion=atl,Lithuanian Coalition,$322 million,alliancestats.php?allianceid=1966,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,20398 km 2,http://blocgame.com/stats.php?id=61625,,4336 Mbbl,
Vifonia,Chak-se-Hui,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 29 hours ago,rankings.php?subregion=gui,,$311 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61623,,61 Mbbl,
Volno�� Svoboda,Vilniak,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 30 hours ago,rankings.php?subregion=atl,,$315 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61622,,2672 Mbbl,
natangape,tina,,33k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 3 hours ago,rankings.php?subregion=ind,,$298 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,19700 km 2,http://blocgame.com/stats.php?id=61600,,,
Lewd Place,Cute Girl,,31k active personnel,0 ships,Finest of the 19th century,Normal,None,Elite,last online 10 hours ago,rankings.php?subregion=car,,$378 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,23665 km 2,http://blocgame.com/stats.php?id=61620,,,
Corbynia,kinghani,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 152 hours ago,rankings.php?subregion=gui,,$302 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61474,,,
TIGANIA,RADUVERSACE,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 34 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61615,,,
Cute,Little Girl,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 32 hours ago,rankings.php?subregion=atl,,$318 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61618,,,
Judeolatina,legwan,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 30 hours ago,rankings.php?subregion=mex,,$315 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61624,,,
Androzia,Androz,,21k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 11 hours ago,rankings.php?subregion=atl,,$313 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61584,,,
User,Userper,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 28 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61628,,175 Mbbl,
Haryana,Sean Phillips,http://blocgame.com/alliancestats.php?allianceid=1892,6k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 118 hours ago,rankings.php?subregion=sub,Indian Confederation,$293 million,alliancestats.php?allianceid=1892,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,16662 km 2,http://blocgame.com/stats.php?id=60167,,192 Mbbl,
