country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
America,Superman,http://blocgame.com/alliancestats.php?allianceid=1382,102k active personnel,20 ships,Almost Modern,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=waf,Non-Aligned Movement,$10185 million,alliancestats.php?allianceid=1382,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,21027 km 2,http://blocgame.com/stats.php?id=40167,,,
Somaliya,Al Somali,http://blocgame.com/alliancestats.php?allianceid=1644,170k active personnel,12 ships,Almost Modern,5 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,Inter/pol/,$10010 million,alliancestats.php?allianceid=1644,Arabia,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=ara,20906 km 2,http://blocgame.com/stats.php?id=52569,,,
Broules,Xing Cheung,http://blocgame.com/alliancestats.php?allianceid=1644,113k active personnel,7 ships,Almost Modern,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,Inter/pol/,$9885 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,25926 km 2,http://blocgame.com/stats.php?id=55591,,,
Formosa,Chen ya len,http://blocgame.com/alliancestats.php?allianceid=1835,179k active personnel,29 ships,Persian Gulf War surplus,6 factories,Elite,online now,rankings.php?subregion=pac,SPQR,$10016 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,22608 km 2,http://blocgame.com/stats.php?id=41162,,,
/K/,762x39,http://blocgame.com/alliancestats.php?allianceid=1599,94k active personnel,11 ships,Vietnam War surplus,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=egy,Wreckage brothers,$10211 million,alliancestats.php?allianceid=1599,Egypt,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,56283 km 2,http://blocgame.com/stats.php?id=44958,,,
FlySoGood,ycheez,http://blocgame.com/alliancestats.php?allianceid=1599,231k active personnel,33 ships,Persian Gulf War surplus,8 factories,Elite,online now,rankings.php?subregion=pac,Wreckage brothers,$10113 million,alliancestats.php?allianceid=1599,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,48188 km 2,http://blocgame.com/stats.php?id=54541,99 Mbbl,,
Ragnorak,Yggdrasil,http://blocgame.com/alliancestats.php?allianceid=1644,168k active personnel,36 ships,Almost Modern,8 factories,Good,last online 2 hours ago,rankings.php?subregion=egy,Inter/pol/,$10138 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,70992 km 2,http://blocgame.com/stats.php?id=52905,,1 Tons,
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1568,229k active personnel,31 ships,Persian Gulf War surplus,14 factories,Standard,last online 16 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$10111 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,97586 km 2,http://blocgame.com/stats.php?id=42376,,7 Tons,
Ceannesburg,theorange0,http://blocgame.com/alliancestats.php?allianceid=1568,118k active personnel,17 ships,Korean War surplus,6 factories,Standard,last online 1 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$9951 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,21987 km 2,http://blocgame.com/stats.php?id=56500,84 Mbbl,,
Argon,Argus,http://blocgame.com/alliancestats.php?allianceid=1644,100k active personnel,24 ships,Vietnam War surplus,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=atl,Inter/pol/,$10039 million,alliancestats.php?allianceid=1644,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,37990 km 2,http://blocgame.com/stats.php?id=57323,,,
Funktahulia,Sweet Baby Doc,http://blocgame.com/alliancestats.php?allianceid=1401,287k active personnel,0 ships,Advanced,12 factories,Good,online now,rankings.php?subregion=car,The Federal Colonies,$9509 million,alliancestats.php?allianceid=1401,Caribbean,,Very Powerful,http://blocgame.com/rankings.php?subregion=car,55933 km 2,http://blocgame.com/stats.php?id=47179,,,
Lepkonia,Raguixxx,http://blocgame.com/alliancestats.php?allianceid=1644,193k active personnel,20 ships,Almost Modern,6 factories,Good,last online 1 hours ago,rankings.php?subregion=con,Inter/pol/,$9446 million,alliancestats.php?allianceid=1644,Southern Cone,Untapped,Large,http://blocgame.com/rankings.php?subregion=con,32044 km 2,http://blocgame.com/stats.php?id=55854,,,
Swadia,SonnyJack,http://blocgame.com/alliancestats.php?allianceid=1580,357k active personnel,1 ships,Advanced,15 factories,Good,last online 5 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$9132 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,100659 km 2,http://blocgame.com/stats.php?id=40011,3140 Mbbl,,
Burlap,Stan Flightplan,http://blocgame.com/alliancestats.php?allianceid=1393,8k active personnel,21 ships,Almost Modern,3 factories,Standard,last online 88 hours ago,rankings.php?subregion=sub,BAMF,$7850 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,12371 km 2,http://blocgame.com/stats.php?id=54579,,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1835,305k active personnel,40 ships,Persian Gulf War surplus,10 factories,Good,last online 2 hours ago,rankings.php?subregion=ara,SPQR,$10930 million,alliancestats.php?allianceid=1835,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,66342 km 2,http://blocgame.com/stats.php?id=55911,12791 Mbbl,,
Palmeiras,BrPony,http://blocgame.com/alliancestats.php?allianceid=1382,218k active personnel,51 ships,Persian Gulf War surplus,8 factories,Standard,last online 7 hours ago,rankings.php?subregion=mes,Non-Aligned Movement,$9524 million,alliancestats.php?allianceid=1382,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,27949 km 2,http://blocgame.com/stats.php?id=52988,,1 Tons,
OurTown,StarlightGlimmer,http://blocgame.com/alliancestats.php?allianceid=1393,271k active personnel,51 ships,Persian Gulf War surplus,15 factories,Good,last online 22 hours ago,rankings.php?subregion=per,BAMF,$9510 million,alliancestats.php?allianceid=1393,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,67480 km 2,http://blocgame.com/stats.php?id=51681,,,
Ceti Alpha V,J. Dax,http://blocgame.com/alliancestats.php?allianceid=1595,205k active personnel,52 ships,Persian Gulf War surplus,12 factories,Good,online now,rankings.php?subregion=car,The High Council,$9452 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,51257 km 2,http://blocgame.com/stats.php?id=51185,,,
Bahavian,Captain LoveDucks,http://blocgame.com/alliancestats.php?allianceid=1599,141k active personnel,13 ships,Almost Modern,11 factories,Elite,online now,rankings.php?subregion=sub,Wreckage brothers,$9573 million,alliancestats.php?allianceid=1599,The Subcontinent,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=sub,86352 km 2,http://blocgame.com/stats.php?id=54960,,1 Tons,
The UCOA,Stephanobroburg123,http://blocgame.com/alliancestats.php?allianceid=1568,57k active personnel,8 ships,Almost Modern,3 factories,Standard,last online 77 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$9504 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10682 km 2,http://blocgame.com/stats.php?id=54240,,,
Nerdia,TheKyu,http://blocgame.com/alliancestats.php?allianceid=1580,291k active personnel,20 ships,Vietnam War surplus,9 factories,Standard,last online 1 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$9037 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,54055 km 2,http://blocgame.com/stats.php?id=56451,,,10%
Krymskii,comradekowalski,http://blocgame.com/alliancestats.php?allianceid=1644,211k active personnel,31 ships,Persian Gulf War surplus,12 factories,Standard,online now,rankings.php?subregion=atl,Inter/pol/,$9185 million,alliancestats.php?allianceid=1644,Atlas,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,59421 km 2,http://blocgame.com/stats.php?id=54142,,,
Jobror,Pbever,http://blocgame.com/alliancestats.php?allianceid=1580,139k active personnel,31 ships,Almost Modern,6 factories,Good,last online 14 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$9216 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,24912 km 2,http://blocgame.com/stats.php?id=57942,,,
Southern Russia,Jiovana,http://blocgame.com/alliancestats.php?allianceid=1580,248k active personnel,38 ships,Persian Gulf War surplus,10 factories,Elite,last online 39 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$9064 million,alliancestats.php?allianceid=1580,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,54817 km 2,http://blocgame.com/stats.php?id=52935,,,
PolandThePower,PolandThePower44,http://blocgame.com/alliancestats.php?allianceid=1393,128k active personnel,19 ships,Vietnam War surplus,9 factories,Good,last online 9 hours ago,rankings.php?subregion=mes,BAMF,$9317 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,30804 km 2,http://blocgame.com/stats.php?id=58217,,,
Habibastan,Ahmed Habib,http://blocgame.com/alliancestats.php?allianceid=1393,298k active personnel,17 ships,Persian Gulf War surplus,12 factories,Standard,last online 12 hours ago,rankings.php?subregion=egy,BAMF,$8939 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,77000 km 2,http://blocgame.com/stats.php?id=5936,3366 Mbbl,,
Die Eisenfaust,Allgemeine Stahlhammer,http://blocgame.com/alliancestats.php?allianceid=1644,49k active personnel,10 ships,Almost Modern,7 factories,Good,last online 3 hours ago,rankings.php?subregion=sub,Inter/pol/,$9263 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,39108 km 2,http://blocgame.com/stats.php?id=51904,,,
RiceFields,Jean-Jean,http://blocgame.com/alliancestats.php?allianceid=1599,147k active personnel,9 ships,Almost Modern,7 factories,Elite,last online 6 hours ago,rankings.php?subregion=ind,Wreckage brothers,$8890 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,33369 km 2,http://blocgame.com/stats.php?id=52930,,,
Vekta,Strongbad,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,11 ships,Almost Modern,6 factories,Elite,last online 11 hours ago,rankings.php?subregion=pac,The High Council,$8752 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,35413 km 2,http://blocgame.com/stats.php?id=46288,,,
Foundation,Danzo,http://blocgame.com/alliancestats.php?allianceid=1568,99k active personnel,28 ships,Persian Gulf War surplus,10 factories,Elite,last online 13 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$8541 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,127595 km 2,http://blocgame.com/stats.php?id=46870,,,
Showerland,Showerman,http://blocgame.com/alliancestats.php?allianceid=1580,275k active personnel,48 ships,Almost Modern,13 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$8935 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,48894 km 2,http://blocgame.com/stats.php?id=53306,,,
Communist Union,Appoox,http://blocgame.com/alliancestats.php?allianceid=1393,99k active personnel,12 ships,Vietnam War surplus,3 factories,Good,last online 13 hours ago,rankings.php?subregion=sub,BAMF,$8511 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sub,10970 km 2,http://blocgame.com/stats.php?id=51081,,1 Tons,
skrubrikei,coweymcnuggets,http://blocgame.com/alliancestats.php?allianceid=1568,77k active personnel,14 ships,Almost Modern,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$8926 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,38315 km 2,http://blocgame.com/stats.php?id=48846,,,
Reality,fujisyugi,http://blocgame.com/alliancestats.php?allianceid=1393,159k active personnel,11 ships,Persian Gulf War surplus,8 factories,Good,last online 3 hours ago,rankings.php?subregion=saf,BAMF,$8904 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=saf,69246 km 2,http://blocgame.com/stats.php?id=53029,,,5%
Ekodebota,tfwqtp2tlgf|;3,http://blocgame.com/alliancestats.php?allianceid=1599,8k active personnel,32 ships,Advanced,5 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=atl,Wreckage brothers,$7226 million,alliancestats.php?allianceid=1599,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,29002 km 2,http://blocgame.com/stats.php?id=53422,,,
Graceland,Elvis,http://blocgame.com/alliancestats.php?allianceid=1393,198k active personnel,11 ships,Vietnam War surplus,7 factories,Elite,last online 20 hours ago,rankings.php?subregion=eaf,BAMF,$8736 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,52676 km 2,http://blocgame.com/stats.php?id=7435,,,
PMAOA,Mbatume II,http://blocgame.com/alliancestats.php?allianceid=1595,131k active personnel,16 ships,Vietnam War surplus,4 factories,Elite,last online 22 hours ago,rankings.php?subregion=gui,The High Council,$8668 million,alliancestats.php?allianceid=1595,Guinea,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,13257 km 2,http://blocgame.com/stats.php?id=54574,,,
Texastan,Rebel Lord,http://blocgame.com/alliancestats.php?allianceid=1644,87k active personnel,6 ships,Vietnam War surplus,6 factories,Elite,last online 28 hours ago,rankings.php?subregion=mes,Inter/pol/,$8786 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,23336 km 2,http://blocgame.com/stats.php?id=58149,13781 Mbbl,,
Free Phoenix,Captain Mandrake,http://blocgame.com/alliancestats.php?allianceid=1393,68k active personnel,22 ships,Vietnam War surplus,3 factories,Good,last online 11 hours ago,rankings.php?subregion=mex,BAMF,$8705 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,20318 km 2,http://blocgame.com/stats.php?id=58198,471 Mbbl,,
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,222k active personnel,20 ships,Almost Modern,9 factories,Standard,last online 8 hours ago,rankings.php?subregion=sub,BAMF,$8505 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,57342 km 2,http://blocgame.com/stats.php?id=58035,,,
Get Schwifty,Rick Sanchez,http://blocgame.com/alliancestats.php?allianceid=1393,270k active personnel,8 ships,Persian Gulf War surplus,9 factories,Standard,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$8256 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,72008 km 2,http://blocgame.com/stats.php?id=57824,4662 Mbbl,,
Jam,pbjam,http://blocgame.com/alliancestats.php?allianceid=1580,113k active personnel,19 ships,Almost Modern,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=ind,Brotherhood of Nod,$8618 million,alliancestats.php?allianceid=1580,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,37884 km 2,http://blocgame.com/stats.php?id=56490,,,
Cocobongo,Cuban Pete,http://blocgame.com/alliancestats.php?allianceid=1595,149k active personnel,10 ships,Vietnam War surplus,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=gra,The High Council,$8323 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,25358 km 2,http://blocgame.com/stats.php?id=58193,,,
Translandia,5Six,http://blocgame.com/alliancestats.php?allianceid=1568,171k active personnel,1 ships,Advanced,14 factories,Standard,last online 89 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$8655 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,107766 km 2,http://blocgame.com/stats.php?id=46112,,,
CIRD,John Wayne Gasey,http://blocgame.com/alliancestats.php?allianceid=1594,6k active personnel,33 ships,Persian Gulf War surplus,12 factories,Standard,last online 110 hours ago,rankings.php?subregion=ara,The Cartel,$8405 million,alliancestats.php?allianceid=1594,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,60370 km 2,http://blocgame.com/stats.php?id=51022,1852 Mbbl,,
Chaos county,Chavo,http://blocgame.com/alliancestats.php?allianceid=1382,198k active personnel,38 ships,Persian Gulf War surplus,7 factories,Elite,last online 12 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$8299 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,27394 km 2,http://blocgame.com/stats.php?id=49736,,4 Tons,
Indonia,Indy,http://blocgame.com/alliancestats.php?allianceid=1644,138k active personnel,35 ships,Persian Gulf War surplus,6 factories,Good,last online 60 hours ago,rankings.php?subregion=ara,Inter/pol/,$8244 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,24830 km 2,http://blocgame.com/stats.php?id=52315,153 Mbbl,,
Nueva Pilipinas,Angelo Manrique,http://blocgame.com/alliancestats.php?allianceid=1382,5k active personnel,9 ships,Almost Modern,3 factories,Standard,last online 93 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$8216 million,alliancestats.php?allianceid=1382,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,13858 km 2,http://blocgame.com/stats.php?id=53008,,,
Pingaslavia,CowsRTasty,http://blocgame.com/alliancestats.php?allianceid=1810,169k active personnel,45 ships,Almost Modern,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=gra,EUN,$9630 million,alliancestats.php?allianceid=1810,Gran Colombia,,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,48405 km 2,http://blocgame.com/stats.php?id=6730,2 Mbbl,,
Arborea,Arbus,http://blocgame.com/alliancestats.php?allianceid=1580,109k active personnel,1 ships,Vietnam War surplus,6 factories,Good,last online 7 hours ago,rankings.php?subregion=waf,Brotherhood of Nod,$8345 million,alliancestats.php?allianceid=1580,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,22999 km 2,http://blocgame.com/stats.php?id=57767,,,
Eisen,Balthazaar,http://blocgame.com/alliancestats.php?allianceid=1599,159k active personnel,47 ships,Almost Modern,13 factories,Good,last online 1 hours ago,rankings.php?subregion=chi,Wreckage brothers,$8286 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,83662 km 2,http://blocgame.com/stats.php?id=53566,,,
Oranje,Joseph,http://blocgame.com/alliancestats.php?allianceid=1568,9k active personnel,11 ships,Almost Modern,3 factories,Standard,last online 31 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$8040 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20915 km 2,http://blocgame.com/stats.php?id=40545,,,
Esboslavia,Swatbot26,http://blocgame.com/alliancestats.php?allianceid=1599,119k active personnel,18 ships,Vietnam War surplus,4 factories,Good,last online 9 hours ago,rankings.php?subregion=car,Wreckage brothers,$7991 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,28842 km 2,http://blocgame.com/stats.php?id=57376,,,
al-Masketta,kingcuck,http://blocgame.com/alliancestats.php?allianceid=1599,298k active personnel,32 ships,Persian Gulf War surplus,17 factories,Elite,last online 10 hours ago,rankings.php?subregion=ara,Wreckage brothers,$8003 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,78707 km 2,http://blocgame.com/stats.php?id=53028,2499 Mbbl,,
Saminis,Marcus Slate,http://blocgame.com/alliancestats.php?allianceid=1382,64k active personnel,13 ships,Vietnam War surplus,5 factories,Elite,last online 8 hours ago,rankings.php?subregion=con,Non-Aligned Movement,$8137 million,alliancestats.php?allianceid=1382,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,30414 km 2,http://blocgame.com/stats.php?id=54520,,,
New Palestina,MacK0797,http://blocgame.com/alliancestats.php?allianceid=1568,175k active personnel,9 ships,Almost Modern,7 factories,Elite,last online 13 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$7983 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,42419 km 2,http://blocgame.com/stats.php?id=58215,,,
Boomtown,Rataca1000,http://blocgame.com/alliancestats.php?allianceid=1595,88k active personnel,5 ships,Vietnam War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=chi,The High Council,$7934 million,alliancestats.php?allianceid=1595,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,1932 km 2,http://blocgame.com/stats.php?id=50054,,,
Mnemosyne,Solus,http://blocgame.com/alliancestats.php?allianceid=1393,150k active personnel,19 ships,Second World War surplus,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=pac,BAMF,$7885 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,26486 km 2,http://blocgame.com/stats.php?id=57952,,,
Orindesia,IvanLivitnenko,http://blocgame.com/alliancestats.php?allianceid=1599,125k active personnel,15 ships,Almost Modern,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,Wreckage brothers,$7658 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,19565 km 2,http://blocgame.com/stats.php?id=55700,,,
Jumbonesia,Napalm Caesar,http://blocgame.com/alliancestats.php?allianceid=1595,179k active personnel,12 ships,Korean War surplus,5 factories,Good,last online 7 hours ago,rankings.php?subregion=pac,The High Council,$7719 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,24201 km 2,http://blocgame.com/stats.php?id=58350,,,
Ferma,President Jacobo Vincenzo,http://blocgame.com/alliancestats.php?allianceid=1393,151k active personnel,20 ships,Vietnam War surplus,5 factories,Good,last online 3 hours ago,rankings.php?subregion=con,BAMF,$7789 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,30981 km 2,http://blocgame.com/stats.php?id=58784,745 Mbbl,,
The Red Empire,SpecialForces,http://blocgame.com/alliancestats.php?allianceid=1580,159k active personnel,19 ships,Vietnam War surplus,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$7765 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,34536 km 2,http://blocgame.com/stats.php?id=59076,,1 Tons,
Latveria,Doom,http://blocgame.com/alliancestats.php?allianceid=1595,12k active personnel,7 ships,Vietnam War surplus,5 factories,Elite,online now,rankings.php?subregion=mes,The High Council,$7862 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,28594 km 2,http://blocgame.com/stats.php?id=57009,7745 Mbbl,,
Yugoslothia,Yugoslothia,http://blocgame.com/alliancestats.php?allianceid=1599,99k active personnel,9 ships,Persian Gulf War surplus,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=egy,Wreckage brothers,$7788 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,27107 km 2,http://blocgame.com/stats.php?id=55968,,,
Rararaland,Whiskertoes,http://blocgame.com/alliancestats.php?allianceid=1810,8k active personnel,6 ships,Almost Modern,3 factories,Elite,last online 14 hours ago,rankings.php?subregion=ara,EUN,$6589 million,alliancestats.php?allianceid=1810,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,9940 km 2,http://blocgame.com/stats.php?id=49272,4943 Mbbl,,
United,allsmart,http://blocgame.com/alliancestats.php?allianceid=1401,67k active personnel,17 ships,Vietnam War surplus,5 factories,Standard,last online 38 hours ago,rankings.php?subregion=gra,The Federal Colonies,$7849 million,alliancestats.php?allianceid=1401,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,33804 km 2,http://blocgame.com/stats.php?id=57257,,,
Masketto,svidjod,http://blocgame.com/alliancestats.php?allianceid=1599,299k active personnel,32 ships,Persian Gulf War surplus,15 factories,Elite,last online 5 hours ago,rankings.php?subregion=egy,Wreckage brothers,$7526 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,86728 km 2,http://blocgame.com/stats.php?id=55437,7251 Mbbl,,
FistPump,MasterChef,http://blocgame.com/alliancestats.php?allianceid=1580,258k active personnel,14 ships,Persian Gulf War surplus,6 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$7535 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,26408 km 2,http://blocgame.com/stats.php?id=43623,,,
Lagoense,Marechal Fabra,http://blocgame.com/alliancestats.php?allianceid=1599,178k active personnel,15 ships,Vietnam War surplus,5 factories,Elite,last online 9 hours ago,rankings.php?subregion=car,Wreckage brothers,$8582 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,31873 km 2,http://blocgame.com/stats.php?id=57361,151 Mbbl,,
Savarnia,Kxxvc,http://blocgame.com/alliancestats.php?allianceid=1644,177k active personnel,36 ships,Persian Gulf War surplus,14 factories,Good,last online 10 hours ago,rankings.php?subregion=pac,Inter/pol/,$7585 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,81929 km 2,http://blocgame.com/stats.php?id=57059,,,
DFWEFWEF,dmc5,http://blocgame.com/alliancestats.php?allianceid=1644,200k active personnel,46 ships,Almost Modern,10 factories,Good,last online 8 hours ago,rankings.php?subregion=ara,Inter/pol/,$7076 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,42155 km 2,http://blocgame.com/stats.php?id=55118,,,
Funs and Ammo,Ivan Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1599,165k active personnel,11 ships,Vietnam War surplus,4 factories,Good,last online 38 hours ago,rankings.php?subregion=ind,Wreckage brothers,$7318 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,18067 km 2,http://blocgame.com/stats.php?id=55794,,,
