country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Syphirious,Doxal,http://blocgame.com/alliancestats.php?allianceid=1644,36k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,Inter/pol/,$4420 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,33732 km 2,http://blocgame.com/stats.php?id=59670,,,5%
Kozakura,Tenrai,http://blocgame.com/alliancestats.php?allianceid=1595,76k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=pac,The High Council,$4401 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,30163 km 2,http://blocgame.com/stats.php?id=48894,,,
eQna8,Dave_Smith,http://blocgame.com/alliancestats.php?allianceid=1393,155k active personnel,51 ships,Almost Modern,Gandhi-like,16 factories,Elite,last online 4 hours ago,rankings.php?subregion=congo,BAMF,$4324 million,alliancestats.php?allianceid=1393,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,113791 km 2,http://blocgame.com/stats.php?id=48695,830 Mbbl,,
Struckmania,War Criminal,http://blocgame.com/alliancestats.php?allianceid=1595,105k active personnel,7 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 1 hours ago,rankings.php?subregion=mes,The High Council,$4357 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,32574 km 2,http://blocgame.com/stats.php?id=60019,,,5%
Classia,Classic,http://blocgame.com/alliancestats.php?allianceid=1935,88k active personnel,7 ships,Second World War surplus,Mad Dog,6 factories,Standard,last online 8 hours ago,rankings.php?subregion=atl,O.P.E.N.,$4334 million,alliancestats.php?allianceid=1935,Atlas,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=atl,38374 km 2,http://blocgame.com/stats.php?id=60261,,,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,22k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 129 hours ago,rankings.php?subregion=ama,The High Council,$4279 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,29444 km 2,http://blocgame.com/stats.php?id=59527,,,
Weeksy,Andyrewwer,http://blocgame.com/alliancestats.php?allianceid=1418,119k active personnel,12 ships,Korean War surplus,Gandhi-like,7 factories,Elite,online now,rankings.php?subregion=chi,Asian Alliance,$4280 million,alliancestats.php?allianceid=1418,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,65015 km 2,http://blocgame.com/stats.php?id=43381,,,
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,3k active personnel,23 ships,Almost Modern,Normal,3 factories,Undisciplined Rabble,last online 175 hours ago,rankings.php?subregion=mes,Inter/pol/,$4242 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,3965 km 2,http://blocgame.com/stats.php?id=48611,,,
Daphnestan,Daoapin,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 133 hours ago,rankings.php?subregion=ind,The High Council,$4293 million,alliancestats.php?allianceid=1595,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,32183 km 2,http://blocgame.com/stats.php?id=59475,,,
Jarhead,Jarhead99,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 149 hours ago,rankings.php?subregion=ama,The High Council,$4249 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=59874,,,5%
San-Guan,Spencer Martin,http://blocgame.com/alliancestats.php?allianceid=1393,9k active personnel,12 ships,Almost Modern,Normal,3 factories,Poor,last online 88 hours ago,rankings.php?subregion=chi,BAMF,$4194 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,13949 km 2,http://blocgame.com/stats.php?id=51057,,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,12 ships,Almost Modern,Questionable,3 factories,Good,online now,rankings.php?subregion=chi,The High Council,$4152 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,,
PonyPenetrators,PonyPenetrator,http://blocgame.com/alliancestats.php?allianceid=1810,174k active personnel,26 ships,Almost Modern,Gandhi-like,6 factories,Good,online now,rankings.php?subregion=chi,EUN,$4121 million,alliancestats.php?allianceid=1810,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16111 km 2,http://blocgame.com/stats.php?id=52348,,,
Cigars,El Caballo,http://blocgame.com/alliancestats.php?allianceid=1568,237k active personnel,2 ships,Advanced,Gandhi-like,5 factories,Elite,last online 41 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$4026 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,69738 km 2,http://blocgame.com/stats.php?id=52087,,,
Nu Azia,President Ambrocio,http://blocgame.com/alliancestats.php?allianceid=1393,8k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,rankings.php?subregion=pac,BAMF,$4017 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,10161 km 2,http://blocgame.com/stats.php?id=59935,,,
Crapostan,King Guamba,http://blocgame.com/alliancestats.php?allianceid=1568,340k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$3956 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,60742 km 2,http://blocgame.com/stats.php?id=44789,,,
Frostyputania,Frostyputa,http://blocgame.com/alliancestats.php?allianceid=1393,141k active personnel,9 ships,Almost Modern,Nice,4 factories,Good,last online 7 hours ago,rankings.php?subregion=gra,BAMF,$3900 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,44876 km 2,http://blocgame.com/stats.php?id=42065,,,5%
Storm,StormFire,http://blocgame.com/alliancestats.php?allianceid=1595,135k active personnel,16 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 10 hours ago,rankings.php?subregion=atl,The High Council,$3921 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,31849 km 2,http://blocgame.com/stats.php?id=60401,,,
LOLOLOL,LOLOLOL,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,12 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 159 hours ago,rankings.php?subregion=gui,The High Council,$3924 million,alliancestats.php?allianceid=1595,Guinea,,Large,http://blocgame.com/rankings.php?subregion=gui,20960 km 2,http://blocgame.com/stats.php?id=59107,,,
Dutch Indies,Tony Lovink,http://blocgame.com/alliancestats.php?allianceid=1595,108k active personnel,13 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 55 hours ago,rankings.php?subregion=ind,The High Council,$3819 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,41343 km 2,http://blocgame.com/stats.php?id=59424,,,
Seinlandia,CosKramer,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 11 hours ago,rankings.php?subregion=mex,The High Council,$3870 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,33039 km 2,http://blocgame.com/stats.php?id=50309,688 Mbbl,,
ECPF,Schaapjoch,http://blocgame.com/alliancestats.php?allianceid=1595,66k active personnel,9 ships,Second World War surplus,Good,4 factories,Elite,last online 7 hours ago,rankings.php?subregion=eaf,The High Council,$3875 million,alliancestats.php?allianceid=1595,East Africa,Plentiful,Large,http://blocgame.com/rankings.php?subregion=eaf,26917 km 2,http://blocgame.com/stats.php?id=60194,442 Mbbl,,
Morskoj,Herro Pree,http://blocgame.com/alliancestats.php?allianceid=1595,71k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 13 hours ago,rankings.php?subregion=atl,The High Council,$3858 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,16589 km 2,http://blocgame.com/stats.php?id=49148,,,
Maharashtra,Mao ze Bong,http://blocgame.com/alliancestats.php?allianceid=1393,28k active personnel,5 ships,Korean War surplus,Angelic,4 factories,Elite,last online 19 hours ago,rankings.php?subregion=sub,BAMF,$3854 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Large,http://blocgame.com/rankings.php?subregion=sub,33420 km 2,http://blocgame.com/stats.php?id=60180,420 Mbbl,,
Tyanra,SaffronMerchant,http://blocgame.com/alliancestats.php?allianceid=1418,83k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=sub,Asian Alliance,$3771 million,alliancestats.php?allianceid=1418,The Subcontinent,Untapped,Large,http://blocgame.com/rankings.php?subregion=sub,31157 km 2,http://blocgame.com/stats.php?id=60365,,,
Molfrika,McMol,http://blocgame.com/alliancestats.php?allianceid=1580,45k active personnel,5 ships,Second World War surplus,Angelic,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$3836 million,alliancestats.php?allianceid=1580,Amazonia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,38836 km 2,http://blocgame.com/stats.php?id=60920,,,5%
Al Shab,Zanian,http://blocgame.com/alliancestats.php?allianceid=1599,12k active personnel,12 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 34 hours ago,rankings.php?subregion=ara,Wreckage brothers,$3829 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,20275 km 2,http://blocgame.com/stats.php?id=60037,6064 Mbbl,,
San Marcos,Calderon,http://blocgame.com/alliancestats.php?allianceid=1595,99k active personnel,9 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=car,The High Council,$3796 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,37931 km 2,http://blocgame.com/stats.php?id=60158,,,
Doniwko,DNIWE,http://blocgame.com/alliancestats.php?allianceid=1580,350k active personnel,20 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Elite,last online 18 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$3712 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,84514 km 2,http://blocgame.com/stats.php?id=59593,6889 Mbbl,3 Tons,
Chicken&Chips,Dave Miles,http://blocgame.com/alliancestats.php?allianceid=1393,33k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 15 hours ago,rankings.php?subregion=chi,BAMF,$3803 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,40957 km 2,http://blocgame.com/stats.php?id=60847,36 Mbbl,,
Gallifrey,The Doctor,http://blocgame.com/alliancestats.php?allianceid=1580,5k active personnel,0 ships,Second World War surplus,Questionable,3 factories,Standard,last online 183 hours ago,rankings.php?subregion=con,Brotherhood of Nod,$3730 million,alliancestats.php?allianceid=1580,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,11105 km 2,http://blocgame.com/stats.php?id=40351,,,
Free Warriors,Milan Vond�ich,http://blocgame.com/alliancestats.php?allianceid=1595,35k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,rankings.php?subregion=saf,The High Council,$3787 million,alliancestats.php?allianceid=1595,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,29080 km 2,http://blocgame.com/stats.php?id=60293,,,
Nuketown,Blobby78,http://blocgame.com/alliancestats.php?allianceid=1595,50k active personnel,8 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=egy,The High Council,$4478 million,alliancestats.php?allianceid=1595,Egypt,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,16647 km 2,http://blocgame.com/stats.php?id=59614,7987 Mbbl,,
Violent Vegans,SnakeBombs,http://blocgame.com/alliancestats.php?allianceid=1583,247k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 14 hours ago,rankings.php?subregion=ama,The New Vegan Empire,$3689 million,alliancestats.php?allianceid=1583,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,69553 km 2,http://blocgame.com/stats.php?id=48869,,,
Beausch�n,canadianghetto,http://blocgame.com/alliancestats.php?allianceid=1568,92k active personnel,7 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 27 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$3707 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,31335 km 2,http://blocgame.com/stats.php?id=59455,,,
Planeptune,Nep-Nep,http://blocgame.com/alliancestats.php?allianceid=1599,170k active personnel,36 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 5 hours ago,rankings.php?subregion=pac,Wreckage brothers,$3671 million,alliancestats.php?allianceid=1599,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,18922 km 2,http://blocgame.com/stats.php?id=55590,,1 Tons,
Desert Fox,schmitzz,http://blocgame.com/alliancestats.php?allianceid=1644,259k active personnel,31 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,last online 13 hours ago,rankings.php?subregion=ara,Inter/pol/,$3644 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,53143 km 2,http://blocgame.com/stats.php?id=56662,,,
Emberica,Whynamewhy,http://blocgame.com/alliancestats.php?allianceid=1568,61k active personnel,6 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 11 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$3717 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,23463 km 2,http://blocgame.com/stats.php?id=60147,4222 Mbbl,,
Selayang,mhmz89,http://blocgame.com/alliancestats.php?allianceid=1899,95k active personnel,9 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 1 hours ago,rankings.php?subregion=ind,Aseang MMP,$3678 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,27937 km 2,http://blocgame.com/stats.php?id=60642,,,
Kikkomen,general_tso_chiken,http://blocgame.com/alliancestats.php?allianceid=1599,124k active personnel,7 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,Wreckage brothers,$3581 million,alliancestats.php?allianceid=1599,Pacific Rim,,Large,http://blocgame.com/rankings.php?subregion=pac,8836 km 2,http://blocgame.com/stats.php?id=53662,,,
Jeldestia,VinnieVlad,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 66 hours ago,rankings.php?subregion=ind,The High Council,$3635 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20990 km 2,http://blocgame.com/stats.php?id=58355,,,
Dijkstria,Wouter Dijkstra,http://blocgame.com/alliancestats.php?allianceid=1580,70k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$3615 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ama,32383 km 2,http://blocgame.com/stats.php?id=60835,,,
Stuttgart,landontom,http://blocgame.com/alliancestats.php?allianceid=1393,5k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 17 hours ago,rankings.php?subregion=eaf,BAMF,$2983 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=eaf,11679 km 2,http://blocgame.com/stats.php?id=58567,,,
SS-Amazonien,Mengele-chan,http://blocgame.com/alliancestats.php?allianceid=1580,101k active personnel,5 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 138 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$3573 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,30051 km 2,http://blocgame.com/stats.php?id=49589,91 Mbbl,,
Pohon Beringin,iwanteben,http://blocgame.com/alliancestats.php?allianceid=1899,32k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 26 hours ago,rankings.php?subregion=ind,Aseang MMP,$3596 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20806 km 2,http://blocgame.com/stats.php?id=60744,,,
Lenduland!,Lendu,http://blocgame.com/alliancestats.php?allianceid=1644,210k active personnel,7 ships,Vietnam War surplus,Gandhi-like,8 factories,Elite,last online 50 hours ago,rankings.php?subregion=mes,Inter/pol/,$3519 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,28870 km 2,http://blocgame.com/stats.php?id=58704,2423 Mbbl,,
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,59k active personnel,2 ships,First World War surplus,Angelic,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=ind,Aseang MMP,$3567 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24429 km 2,http://blocgame.com/stats.php?id=60473,,,
al-Bahrayn,dbdb,http://blocgame.com/alliancestats.php?allianceid=1835,8k active personnel,15 ships,Korean War surplus,Questionable,3 factories,Elite,last online 107 hours ago,rankings.php?subregion=mes,SPQR,$3515 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16020 km 2,http://blocgame.com/stats.php?id=59775,1628 Mbbl,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,71k active personnel,0 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$3556 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,39136 km 2,http://blocgame.com/stats.php?id=61059,519 Mbbl,,
Hamshiretonland,Lord Hamshiretonburrough,http://blocgame.com/alliancestats.php?allianceid=1580,139k active personnel,11 ships,Almost Modern,Gandhi-like,5 factories,Standard,last online 19 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$3494 million,alliancestats.php?allianceid=1580,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,24870 km 2,http://blocgame.com/stats.php?id=58470,1240 Mbbl,1 Tons,
Birgland,snesiscool,,10k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 22 hours ago,rankings.php?subregion=mex,,$3498 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,10898 km 2,http://blocgame.com/stats.php?id=58700,,,
Jakobstan,Jakublius Enklius,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,Second World War surplus,Normal,3 factories,Elite,last online 15 hours ago,rankings.php?subregion=congo,The High Council,$3426 million,alliancestats.php?allianceid=1595,Congo,,Small,http://blocgame.com/rankings.php?subregion=congo,18153 km 2,http://blocgame.com/stats.php?id=59396,,,
Peopleoil,newname,http://blocgame.com/alliancestats.php?allianceid=1595,126k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 5 hours ago,rankings.php?subregion=egy,The High Council,$3406 million,alliancestats.php?allianceid=1595,Egypt,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=egy,40043 km 2,http://blocgame.com/stats.php?id=59041,,,
Etiwan,Latvu,http://blocgame.com/alliancestats.php?allianceid=1595,98k active personnel,11 ships,Second World War surplus,Gandhi-like,5 factories,Standard,last online 10 hours ago,rankings.php?subregion=ama,The High Council,$3428 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,34220 km 2,http://blocgame.com/stats.php?id=60056,,,
Gethas,Sevatar,http://blocgame.com/alliancestats.php?allianceid=1595,95k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 65 hours ago,rankings.php?subregion=saf,The High Council,$3391 million,alliancestats.php?allianceid=1595,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,23573 km 2,http://blocgame.com/stats.php?id=48515,86 Mbbl,,
Europea,AugustReed,http://blocgame.com/alliancestats.php?allianceid=1382,103k active personnel,6 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 12 hours ago,rankings.php?subregion=ara,Non-Aligned Movement,$3378 million,alliancestats.php?allianceid=1382,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,20125 km 2,http://blocgame.com/stats.php?id=59848,,,
Klub,Man of the Moon,http://blocgame.com/alliancestats.php?allianceid=1599,232k active personnel,9 ships,Advanced,Gandhi-like,8 factories,Elite,last online 31 hours ago,rankings.php?subregion=gui,Wreckage brothers,$3294 million,alliancestats.php?allianceid=1599,Guinea,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,50796 km 2,http://blocgame.com/stats.php?id=52854,,1 Tons,
Lusitan,Lusitan,http://blocgame.com/alliancestats.php?allianceid=1580,6k active personnel,0 ships,Second World War surplus,Normal,3 factories,Undisciplined Rabble,last online 66 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$3290 million,alliancestats.php?allianceid=1580,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,22954 km 2,http://blocgame.com/stats.php?id=58894,,,
Surda,Joel James,http://blocgame.com/alliancestats.php?allianceid=1568,125k active personnel,4 ships,Second World War surplus,Nice,4 factories,Standard,last online 77 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$3291 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,26603 km 2,http://blocgame.com/stats.php?id=60084,,,
Umpauna,Sarsy Parsy,http://blocgame.com/alliancestats.php?allianceid=1595,101k active personnel,8 ships,Almost Modern,Gandhi-like,3 factories,Elite,last online 56 hours ago,rankings.php?subregion=mes,The High Council,$3259 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mes,19394 km 2,http://blocgame.com/stats.php?id=56092,13454 Mbbl,,
Holy Mountain,Archbishop de Lusignan,http://blocgame.com/alliancestats.php?allianceid=1933,31k active personnel,1 ships,Korean War surplus,Nice,2 factories,Elite,last online 12 hours ago,rankings.php?subregion=mes,democracy,$3312 million,alliancestats.php?allianceid=1933,Mesopotamia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=mes,7630 km 2,http://blocgame.com/stats.php?id=58666,,,
Liam Neeson,Peter Griffin,http://blocgame.com/alliancestats.php?allianceid=1595,128k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=ara,The High Council,$3275 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,32334 km 2,http://blocgame.com/stats.php?id=59550,,,
MakanBudak,amirulfaizal,http://blocgame.com/alliancestats.php?allianceid=1899,32k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=ind,Aseang MMP,$3298 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20598 km 2,http://blocgame.com/stats.php?id=60748,,,
Bokerses,Kimbercolt,,115k active personnel,1 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 192 hours ago,rankings.php?subregion=egy,,$3153 million,,Egypt,Untapped,Small,http://blocgame.com/rankings.php?subregion=egy,35055 km 2,http://blocgame.com/stats.php?id=60634,3537 Mbbl,,
Novoslavija,Rade Latinovic,http://blocgame.com/alliancestats.php?allianceid=1393,116k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 1 hours ago,rankings.php?subregion=pac,BAMF,$3133 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,31906 km 2,http://blocgame.com/stats.php?id=60204,,1 Tons,
Krovator Land,Kassim Fuentes,http://blocgame.com/alliancestats.php?allianceid=1595,30k active personnel,2 ships,First World War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=car,The High Council,$3186 million,alliancestats.php?allianceid=1595,Caribbean,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,33832 km 2,http://blocgame.com/stats.php?id=60722,491 Mbbl,,
Shatmapants,Penguin,,48k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=car,,$3122 million,,Caribbean,,Very Powerful,http://blocgame.com/rankings.php?subregion=car,19892 km 2,http://blocgame.com/stats.php?id=58425,,,
UMR,Umaru,http://blocgame.com/alliancestats.php?allianceid=1580,135k active personnel,18 ships,Almost Modern,Gandhi-like,4 factories,Good,last online 113 hours ago,rankings.php?subregion=gra,Brotherhood of Nod,$3055 million,alliancestats.php?allianceid=1580,Gran Colombia,Untapped,Large,http://blocgame.com/rankings.php?subregion=gra,19143 km 2,http://blocgame.com/stats.php?id=56806,,,
Romiia,The Great Tiberius III,http://blocgame.com/alliancestats.php?allianceid=1393,67k active personnel,3 ships,Korean War surplus,Good,2 factories,Elite,last online 70 hours ago,rankings.php?subregion=sub,BAMF,$3103 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sub,25815 km 2,http://blocgame.com/stats.php?id=60242,202 Mbbl,,
Tanah Malaya,Syahmi1089,http://blocgame.com/alliancestats.php?allianceid=1899,110k active personnel,9 ships,Second World War surplus,Nice,3 factories,Good,online now,rankings.php?subregion=ind,Aseang MMP,$3029 million,alliancestats.php?allianceid=1899,East Indies,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,38398 km 2,http://blocgame.com/stats.php?id=60385,283 Mbbl,,
sandakania,Ryan Kentang,http://blocgame.com/alliancestats.php?allianceid=1899,234k active personnel,11 ships,Second World War surplus,Gandhi-like,5 factories,Standard,online now,rankings.php?subregion=ind,Aseang MMP,$3019 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,34303 km 2,http://blocgame.com/stats.php?id=60600,,,
