country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Casa del Nolano,jnolat09,http://blocgame.com/alliancestats.php?allianceid=1599,139k active personnel,15 ships,Persian Gulf War surplus,Gandhi-like,5 factories,Good,last online 8 hours ago,rankings.php?subregion=ind,Wreckage brothers,25 Hundred Tons per month,$15052 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,17783 km 2,http://blocgame.com/stats.php?id=45936,10 Mbbl per month,,,
See Aye Eh,BillWilson,http://blocgame.com/alliancestats.php?allianceid=1599,376k active personnel,68 ships,Advanced,Gandhi-like,15 factories,Poor,last online 5 hours ago,rankings.php?subregion=ara,Wreckage brothers,19 Hundred Tons per month,$14773 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,41534 km 2,http://blocgame.com/stats.php?id=52844,59 Mbbl per month,,1 Tons,
Gandoria,zoneguy22,http://blocgame.com/alliancestats.php?allianceid=1568,175k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Elite,online now,rankings.php?subregion=gra,Brotherhood of Zion,17 Hundred Tons per month,$14945 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19833 km 2,http://blocgame.com/stats.php?id=50771,10 Mbbl per month,,,
South Park,cartman,http://blocgame.com/alliancestats.php?allianceid=1568,178k active personnel,41 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Zion,39 Hundred Tons per month,$14796 million,alliancestats.php?allianceid=1568,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,40103 km 2,http://blocgame.com/stats.php?id=228,10 Mbbl per month,,,
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,108k active personnel,10 ships,Almost Modern,Gandhi-like,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=gra,BAMF,21 Hundred Tons per month,$14530 million,alliancestats.php?allianceid=1393,Gran Colombia,,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,16377 km 2,http://blocgame.com/stats.php?id=54363,12 Mbbl per month,,,
Reality,fujisyugi,http://blocgame.com/alliancestats.php?allianceid=1393,146k active personnel,18 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,last online 3 hours ago,rankings.php?subregion=saf,BAMF,161 Hundred Tons per month,$14518 million,alliancestats.php?allianceid=1393,Southern Africa,Depleted,Large,http://blocgame.com/rankings.php?subregion=saf,78805 km 2,http://blocgame.com/stats.php?id=53029,22 Mbbl per month,,,5%
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1568,259k active personnel,24 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,120 Hundred Tons per month,$14463 million,alliancestats.php?allianceid=1568,Pacific Rim,,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,95645 km 2,http://blocgame.com/stats.php?id=42376,,,7 Tons,
Paulandia,Cem Uzan,http://blocgame.com/alliancestats.php?allianceid=1644,390k active personnel,39 ships,Advanced,Gandhi-like,23 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,Inter/pol/,70 Hundred Tons per month,$17671 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,162522 km 2,http://blocgame.com/stats.php?id=55379,100 Mbbl per month,,,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,382k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Standard,last online 12 hours ago,rankings.php?subregion=mex,Wreckage brothers,75 Hundred Tons per month,$14196 million,alliancestats.php?allianceid=1599,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,10 Mbbl per month,,1 Tons,
Sarpeda,Sarpedon,http://blocgame.com/alliancestats.php?allianceid=1580,318k active personnel,3 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,28 Hundred Tons per month,$14191 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,59647 km 2,http://blocgame.com/stats.php?id=56585,27 Mbbl per month,2729 Mbbl,,
Laurence,Frezzerbloom,http://blocgame.com/alliancestats.php?allianceid=1599,238k active personnel,22 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Wreckage brothers,22 Hundred Tons per month,$13911 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,33283 km 2,http://blocgame.com/stats.php?id=49637,27 Mbbl per month,,,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=1393,343k active personnel,52 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Good,online now,rankings.php?subregion=ara,BAMF,23 Hundred Tons per month,$13756 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,48684 km 2,http://blocgame.com/stats.php?id=53598,60 Mbbl per month,,,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,179k active personnel,20 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Good,last online 30 hours ago,rankings.php?subregion=saf,BAMF,21 Hundred Tons per month,$13911 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,4 Mbbl per month,315 Mbbl,,
Ceti Alpha V,J. Dax,http://blocgame.com/alliancestats.php?allianceid=1595,233k active personnel,61 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,The High Council,69 Hundred Tons per month,$13840 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,51257 km 2,http://blocgame.com/stats.php?id=51185,1 Mbbl per month,,,
Bourbon Island,Gypsy Danger,http://blocgame.com/alliancestats.php?allianceid=1568,246k active personnel,9 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Elite,last online 6 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,0 Hundred Tons per month,$13601 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,34351 km 2,http://blocgame.com/stats.php?id=41247,71 Mbbl per month,,,
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1568,359k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Elite,last online 14 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,0 Hundred Tons per month,$13651 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53793 km 2,http://blocgame.com/stats.php?id=42299,66 Mbbl per month,,,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,198k active personnel,24 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,The High Council,36 Hundred Tons per month,$13717 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,39415 km 2,http://blocgame.com/stats.php?id=57066,,,,20%
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,314k active personnel,30 ships,Advanced,Gandhi-like,11 factories,Elite,last online 10 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,79 Hundred Tons per month,$13565 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,66543 km 2,http://blocgame.com/stats.php?id=4392,11 Mbbl per month,,,
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,258k active personnel,35 ships,Almost Modern,Gandhi-like,10 factories,Elite,last online 4 hours ago,rankings.php?subregion=sea,BAMF,73 Hundred Tons per month,$13427 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,15 Mbbl per month,,,
Biji Kurdistan,Myron2point0,http://blocgame.com/alliancestats.php?allianceid=1580,55k active personnel,33 ships,Persian Gulf War surplus,Nice,8 factories,Good,last online 26 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,40 Hundred Tons per month,$13405 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,51497 km 2,http://blocgame.com/stats.php?id=52906,50 Mbbl per month,,,
LottaLoyaTee,"Smee, Son of Sheev",http://blocgame.com/alliancestats.php?allianceid=1599,383k active personnel,24 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 3 hours ago,rankings.php?subregion=waf,Wreckage brothers,111 Hundred Tons per month,$13172 million,alliancestats.php?allianceid=1599,West Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,60968 km 2,http://blocgame.com/stats.php?id=54693,5 Mbbl per month,,1 Tons,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,61k active personnel,32 ships,Almost Modern,Gandhi-like,5 factories,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=ama,Inter/pol/,47 Hundred Tons per month,$13249 million,alliancestats.php?allianceid=1644,Amazonia,,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,26595 km 2,http://blocgame.com/stats.php?id=54480,13 Mbbl per month,,,
Pathos,Hope,http://blocgame.com/alliancestats.php?allianceid=1382,78k active personnel,12 ships,Almost Modern,Angelic,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,8 Hundred Tons per month,$13170 million,alliancestats.php?allianceid=1382,Atlas,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=atl,12264 km 2,http://blocgame.com/stats.php?id=56155,11 Mbbl per month,3185 Mbbl,,
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,253k active personnel,22 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=gra,Inter/pol/,15 Hundred Tons per month,$13025 million,alliancestats.php?allianceid=1644,Gran Colombia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19349 km 2,http://blocgame.com/stats.php?id=54626,,,,
Ahkazra,Allen Ch�rra,http://blocgame.com/alliancestats.php?allianceid=1393,342k active personnel,62 ships,Advanced,Gandhi-like,7 factories,Elite,online now,rankings.php?subregion=ara,BAMF,27 Hundred Tons per month,$12853 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,46025 km 2,http://blocgame.com/stats.php?id=49332,51 Mbbl per month,1003 Mbbl,,
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,230k active personnel,33 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Standard,last online 6 hours ago,rankings.php?subregion=sub,BAMF,38 Hundred Tons per month,$12966 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,64827 km 2,http://blocgame.com/stats.php?id=58035,48 Mbbl per month,,,
PolandThePower,PolandThePower44,http://blocgame.com/alliancestats.php?allianceid=1393,238k active personnel,34 ships,Almost Modern,Gandhi-like,9 factories,Good,last online 14 hours ago,rankings.php?subregion=mes,BAMF,28 Hundred Tons per month,$12817 million,alliancestats.php?allianceid=1393,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,30596 km 2,http://blocgame.com/stats.php?id=58217,35 Mbbl per month,304 Mbbl,,
Pompeii,Lykos,http://blocgame.com/alliancestats.php?allianceid=1568,339k active personnel,24 ships,Advanced,Gandhi-like,8 factories,Good,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Zion,0 Hundred Tons per month,$12507 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,35606 km 2,http://blocgame.com/stats.php?id=39021,74 Mbbl per month,420 Mbbl,1 Tons,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1599,347k active personnel,53 ships,Advanced,Gandhi-like,13 factories,Good,online now,rankings.php?subregion=ara,Wreckage brothers,47 Hundred Tons per month,$12517 million,alliancestats.php?allianceid=1599,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,77063 km 2,http://blocgame.com/stats.php?id=55911,71 Mbbl per month,,,
Broules,Xing Cheung,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,21 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Good,last online 9 hours ago,rankings.php?subregion=pac,Inter/pol/,28 Hundred Tons per month,$12523 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,25926 km 2,http://blocgame.com/stats.php?id=55591,15 Mbbl per month,,,
NMZ,Hally,http://blocgame.com/alliancestats.php?allianceid=1568,158k active personnel,0 ships,Advanced,Gandhi-like,10 factories,Standard,last online 94 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,31 Hundred Tons per month,$12430 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,75428 km 2,http://blocgame.com/stats.php?id=51877,10 Mbbl per month,,,
Lepkonia,Raguixxx,http://blocgame.com/alliancestats.php?allianceid=1644,288k active personnel,27 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Good,last online 3 hours ago,rankings.php?subregion=con,Inter/pol/,43 Hundred Tons per month,$11593 million,alliancestats.php?allianceid=1644,Southern Cone,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=con,45392 km 2,http://blocgame.com/stats.php?id=55854,18 Mbbl per month,,,
Habibastan,Ahmed Habib,http://blocgame.com/alliancestats.php?allianceid=1393,170k active personnel,39 ships,Advanced,Gandhi-like,16 factories,Standard,online now,rankings.php?subregion=egy,BAMF,50 Hundred Tons per month,$12356 million,alliancestats.php?allianceid=1393,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,95037 km 2,http://blocgame.com/stats.php?id=5936,83 Mbbl per month,,,
Vekta,Strongbad,http://blocgame.com/alliancestats.php?allianceid=1595,180k active personnel,28 ships,Almost Modern,Questionable,8 factories,Good,last online 1 hours ago,rankings.php?subregion=pac,The High Council,47 Hundred Tons per month,$11957 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,47716 km 2,http://blocgame.com/stats.php?id=46288,9 Mbbl per month,,,
Potatopia,DoomPotato,http://blocgame.com/alliancestats.php?allianceid=1568,79k active personnel,15 ships,Korean War surplus,Gandhi-like,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,33 Hundred Tons per month,$12070 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,40199 km 2,http://blocgame.com/stats.php?id=54037,55 Mbbl per month,16312 Mbbl,,
Graceland,Elvis,http://blocgame.com/alliancestats.php?allianceid=1393,137k active personnel,12 ships,Almost Modern,Gandhi-like,9 factories,Elite,last online 18 hours ago,rankings.php?subregion=eaf,BAMF,27 Hundred Tons per month,$11350 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,53625 km 2,http://blocgame.com/stats.php?id=7435,4 Mbbl per month,,,
Sir Vivors,Sir Vivors,http://blocgame.com/alliancestats.php?allianceid=1599,336k active personnel,52 ships,Persian Gulf War surplus,Good,18 factories,Elite,online now,rankings.php?subregion=sub,Wreckage brothers,103 Hundred Tons per month,$11905 million,alliancestats.php?allianceid=1599,The Subcontinent,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,88976 km 2,http://blocgame.com/stats.php?id=53609,14 Mbbl per month,,,
Zion,Zionist,http://blocgame.com/alliancestats.php?allianceid=1393,263k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,last online 7 hours ago,rankings.php?subregion=mes,BAMF,62 Hundred Tons per month,$11814 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,83855 km 2,http://blocgame.com/stats.php?id=41496,118 Mbbl per month,9791 Mbbl,1 Tons,
