country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Haryana,Sean Phillips,http://blocgame.com/alliancestats.php?allianceid=1892,6k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 76 hours ago,rankings.php?subregion=sub,Indian Confederation,$381 million,alliancestats.php?allianceid=1892,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,20195 km 2,http://blocgame.com/stats.php?id=60167,239 Mbbl,
Great Malaya,hydraghost,http://blocgame.com/alliancestats.php?allianceid=1899,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$381 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60510,37 Mbbl,
Markuslandia,m4rku7,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 102 hours ago,rankings.php?subregion=con,,$381 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61484,,
The Pure Ones,Fuhrer Hethler,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 148 hours ago,rankings.php?subregion=ara,,$380 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61429,6149 Mbbl,
Hamstonia,ChubbyHamster,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 157 hours ago,rankings.php?subregion=con,,$378 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61409,165 Mbbl,
Kelvenia,Lance Adams,,25k active personnel,0 ships,First World War surplus,Nice,1 factory,Poor,last online 6 hours ago,rankings.php?subregion=ama,,$377 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61410,,
Sithis,Titus the Second,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 9 hours ago,rankings.php?subregion=gra,,$375 million,,Gran Colombia,Untapped,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61465,,
Casteldaccia,andreacalo29,http://blocgame.com/alliancestats.php?allianceid=1955,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,rankings.php?subregion=egy,II International,$374 million,alliancestats.php?allianceid=1955,Egypt,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61373,,
Sw�r�s,Crezz Vazz,,15k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 67 hours ago,rankings.php?subregion=gra,,$373 million,,Gran Colombia,Untapped,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61466,,
Saberland,Einzbern,,19k active personnel,0 ships,Finest of the 19th century,Good,None,Elite,last online 9 hours ago,rankings.php?subregion=waf,,$372 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61463,,
Karasov,rudy karasov,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,First World War surplus,Isolated,1 factory,Good,last online 17 hours ago,rankings.php?subregion=pac,The High Council,$369 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,8725 km 2,http://blocgame.com/stats.php?id=60691,,
Raggiopolitania,AlexRay19,,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 107 hours ago,rankings.php?subregion=car,,$369 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20200 km 2,http://blocgame.com/stats.php?id=61361,273 Mbbl,
Beluncas War,RamaRama,,18k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 7 hours ago,rankings.php?subregion=pac,,$369 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61487,165 Mbbl,
Sombrous,Sombra,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 134 hours ago,rankings.php?subregion=car,,$368 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61447,,
The Collective,XxGOTARxX,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 132 hours ago,rankings.php?subregion=car,,$368 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61448,446 Mbbl,
Coccon,Boethiah,http://blocgame.com/alliancestats.php?allianceid=1644,16k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Standard,last online 9 hours ago,rankings.php?subregion=mes,Inter/pol/,$367 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61503,,
Craketopia,crake13,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 104 hours ago,rankings.php?subregion=egy,,$366 million,,Egypt,Untapped,None,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61481,,
Vasten,Louis Brown,,8k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 79 hours ago,rankings.php?subregion=mex,,$365 million,,Mesoamerica,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59624,377 Mbbl,
Central Atlas,Jim Gors,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 149 hours ago,rankings.php?subregion=per,,$364 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61425,1652 Mbbl,
Colombia Libre,pokesus,http://blocgame.com/alliancestats.php?allianceid=1595,32k active personnel,0 ships,Finest of the 19th century,Mad Dog,None,Elite,last online 12 hours ago,rankings.php?subregion=gra,The High Council,$364 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=gra,25140 km 2,http://blocgame.com/stats.php?id=61475,,5%
Cartrager,Cartrager,http://blocgame.com/alliancestats.php?allianceid=1595,62k active personnel,1 ships,Second World War surplus,Normal,3 factories,Elite,online now,rankings.php?subregion=mes,The High Council,$363 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Small,,http://blocgame.com/rankings.php?subregion=mes,29351 km 2,http://blocgame.com/stats.php?id=61452,2743 Mbbl,
Pracht,crazyhorse,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 86 hours ago,rankings.php?subregion=ind,,$362 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61431,,
Jeoson Korea,Jwong-wal il,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 39 hours ago,rankings.php?subregion=chi,The High Council,$362 million,alliancestats.php?allianceid=1595,China,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61438,,
fishball,fishballfish6,,37k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=pac,,$356 million,,Pacific Rim,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=61050,,
Alixia,Earthstar,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 110 hours ago,rankings.php?subregion=con,,$355 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61467,,
Red Turkey,The Enlightened One,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 23 hours ago,rankings.php?subregion=mes,,$354 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61485,,
Volkssturm,Wilhelm Keitel,http://blocgame.com/alliancestats.php?allianceid=1576,2k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 147 hours ago,rankings.php?subregion=egy,The Last Phoenix,$353 million,alliancestats.php?allianceid=1576,Egypt,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=egy,14013 km 2,http://blocgame.com/stats.php?id=55804,892 Mbbl,
Arcistan,Sultan Arc,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 148 hours ago,rankings.php?subregion=ara,,$353 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61426,,
Lution,Revolutionair,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 148 hours ago,rankings.php?subregion=ara,,$353 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61427,,
Cronation,bbills82,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 151 hours ago,rankings.php?subregion=ama,,$352 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61422,,
FOREST CITY,Muhammad Firdaus,,40k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 75 hours ago,rankings.php?subregion=sea,,$350 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61114,,
Macika,Emperor Nathan IV,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 68 hours ago,rankings.php?subregion=gui,,$349 million,,Guinea,Untapped,None,,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61442,,
Chernosese,mehmed97,http://blocgame.com/alliancestats.php?allianceid=1963,27k active personnel,0 ships,First World War surplus,Angelic,None,Good,last online 80 hours ago,rankings.php?subregion=ind,The First Order,$348 million,alliancestats.php?allianceid=1963,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60891,,
The Ivory Coast,Compton6500,,23k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 110 hours ago,rankings.php?subregion=waf,,$348 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61450,,
Klondike,CooLerThanU0701,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 107 hours ago,rankings.php?subregion=chi,,$345 million,,China,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=54056,330 Mbbl,
Satan kingdom,alistan1987,,48k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=ind,,$345 million,,East Indies,,None,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60809,,
hokoo,ovaltine,,74k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=ara,,$344 million,,Arabia,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=61111,,
New Land,John F. Kennedy,http://blocgame.com/alliancestats.php?allianceid=1952,53k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,rankings.php?subregion=per,The Eastern Sea,$344 million,alliancestats.php?allianceid=1952,Persia,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61205,,
Pura Cendana,Tun Nila Utama,http://blocgame.com/alliancestats.php?allianceid=1899,37k active personnel,0 ships,First World War surplus,Good,1 factory,Standard,last online 3 hours ago,rankings.php?subregion=ara,ASEANG,$343 million,alliancestats.php?allianceid=1899,Arabia,Untapped,Small,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61462,,
Hedjaz,Abdul Wahhab,,9k active personnel,0 ships,Second World War surplus,Nice,1 factory,Undisciplined Rabble,last online 41 hours ago,rankings.php?subregion=mes,,$342 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,1910 km 2,http://blocgame.com/stats.php?id=49882,,
2 chainz,Yeannet Sebastian,http://blocgame.com/alliancestats.php?allianceid=1555,39k active personnel,1 ships,Finest of the 19th century,Angelic,2 factories,Good,last online 36 hours ago,rankings.php?subregion=gui,Legends,$341 million,alliancestats.php?allianceid=1555,Guinea,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=gui,20398 km 2,http://blocgame.com/stats.php?id=61473,,
the Antilles,Chris F.,,18k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 8 hours ago,rankings.php?subregion=car,,$341 million,,Caribbean,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61529,,
bonval,ninthtestiamteca,,2k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 39 hours ago,rankings.php?subregion=waf,,$340 million,,West Africa,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61080,,
Chinaslavia,Radoje,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 115 hours ago,rankings.php?subregion=chi,,$340 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61461,,
DogeBananas,Doge Banana Swagger,,14k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 111 hours ago,rankings.php?subregion=car,,$338 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,19800 km 2,http://blocgame.com/stats.php?id=61468,,
Alsitationa,Altia,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 81 hours ago,rankings.php?subregion=car,,$338 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61501,,
Kataphrakt,JuuzouXIII,,17k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 9 hours ago,rankings.php?subregion=pac,,$336 million,,Pacific Rim,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61246,66 Mbbl,
Muslim peoples,firestone,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 106 hours ago,rankings.php?subregion=mes,,$336 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61479,,
Watikan,PopeFrancis,,7k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 13 hours ago,rankings.php?subregion=pac,,$336 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=61537,,
Goomran,Hadon,,9k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 73 hours ago,rankings.php?subregion=car,,$335 million,,Caribbean,Near Depletion,None,1 Tons,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61459,367 Mbbl,
BloodBrothers,TMOD,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 107 hours ago,rankings.php?subregion=gra,,$335 million,,Gran Colombia,Untapped,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61470,522 Mbbl,
Kinkintory,Kal.,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 110 hours ago,rankings.php?subregion=gui,,$335 million,,Guinea,Untapped,None,,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61472,325 Mbbl,
Markiziya,alx.hristov,,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 137 hours ago,rankings.php?subregion=waf,,$334 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,19602 km 2,http://blocgame.com/stats.php?id=61441,,
Wodzis�aw,Tomasso Tercha,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 63 hours ago,rankings.php?subregion=atl,,$334 million,,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61519,,
Gonglu,Colin Carpenter,http://blocgame.com/alliancestats.php?allianceid=1960,24k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 127 hours ago,rankings.php?subregion=sea,Power of Forces,$332 million,alliancestats.php?allianceid=1960,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61453,,
Surimase,masfi,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 143 hours ago,rankings.php?subregion=pac,,$331 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61434,105 Mbbl,
Paladina,Thales,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 77 hours ago,rankings.php?subregion=ama,,$331 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61504,,
Tanjung datu,Ismet ketam,,20k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 2 hours ago,rankings.php?subregion=ara,,$331 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61507,3264 Mbbl,
Shining Sun,Wladyslaw Gomulka,http://blocgame.com/alliancestats.php?allianceid=1966,26k active personnel,0 ships,First World War surplus,Normal,None,Good,online now,rankings.php?subregion=saf,Lithuanian Coalition,$331 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=saf,20398 km 2,http://blocgame.com/stats.php?id=61511,62 Mbbl,
maldrum,name0101,,4k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 39 hours ago,rankings.php?subregion=eaf,,$330 million,,East Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61078,,
reggie le edgy,Floy_Roy,,12k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 43 hours ago,rankings.php?subregion=mes,,$330 million,,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,19406 km 2,http://blocgame.com/stats.php?id=61522,2285 Mbbl,
aladdin1987,deedeedee1987,,24k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=sea,,$328 million,,Indochina,,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=60877,,
Stuleja,Płetwonurkov,http://blocgame.com/alliancestats.php?allianceid=1966,34k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 11 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$328 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20200 km 2,http://blocgame.com/stats.php?id=61524,,
Gumniaki,Gumniak,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 22 hours ago,rankings.php?subregion=ama,,$326 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61536,342 Mbbl,
P.S.E.,Tallion,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 45 hours ago,rankings.php?subregion=egy,,$326 million,,Egypt,Untapped,None,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61540,,
New Scandinavia,harrison,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 35 hours ago,rankings.php?subregion=waf,,$326 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61544,61 Mbbl,
NXZT,S340,,5k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ind,,$325 million,,East Indies,,None,,http://blocgame.com/rankings.php?subregion=ind,11475 km 2,http://blocgame.com/stats.php?id=61198,59 Mbbl,
Actias,Meester,,0k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 76 hours ago,rankings.php?subregion=sea,,$324 million,,Indochina,,None,,http://blocgame.com/rankings.php?subregion=sea,14917 km 2,http://blocgame.com/stats.php?id=46121,,
LitvoB�lorusko,Daniel velikij,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 71 hours ago,rankings.php?subregion=pac,,$324 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61497,,
Lixia,Dave Hunter,,17k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 1 hours ago,rankings.php?subregion=mes,,$324 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61520,3291 Mbbl,
Hoeksteen,Hoeksteen,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 87 hours ago,rankings.php?subregion=car,,$323 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61496,,
Newolaka,Owen Farnsworth,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 81 hours ago,rankings.php?subregion=sub,,$323 million,,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61500,,
The Free Lands,GreatestKingLeader,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 56 hours ago,rankings.php?subregion=mex,,$323 million,,Mesoamerica,Untapped,None,,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61526,,
Deception,JohnJones,http://blocgame.com/alliancestats.php?allianceid=1965,21k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 11 hours ago,rankings.php?subregion=saf,Divergent,$323 million,alliancestats.php?allianceid=1965,Southern Africa,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61528,,
Baxter,cvick,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 57 hours ago,rankings.php?subregion=car,,$322 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61525,,
Ygdrasill,draczew23,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 44 hours ago,rankings.php?subregion=atl,,$322 million,,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61539,,
Viadvolstok,Varnes,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 153 hours ago,rankings.php?subregion=pac,,$321 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61417,,
lanun selatan,arjuna durhaka,,29k active personnel,0 ships,Second World War surplus,Nice,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,,$320 million,,East Indies,,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,18368 km 2,http://blocgame.com/stats.php?id=61392,381 Mbbl,
Reborn Korea,Kim Ju-ae,,22k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 66 hours ago,rankings.php?subregion=pac,,$320 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61510,,
Streonia,Toresan,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 49 hours ago,rankings.php?subregion=mex,,$320 million,,Mesoamerica,Untapped,None,,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61534,,
Nocne Kino,nocnekino,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 45 hours ago,rankings.php?subregion=chi,,$320 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61538,,
Nasi Argentina,Adolf Himmler,,22k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 44 hours ago,rankings.php?subregion=con,,$320 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61541,,
Nicistan,King Potato,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 44 hours ago,rankings.php?subregion=con,,$320 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61542,,
Dekia,JesseRainbow,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 42 hours ago,rankings.php?subregion=mes,,$320 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61543,,
Hajal,Haile,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 68 hours ago,rankings.php?subregion=ara,,$318 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=61457,2993 Mbbl,
ByBridge,President walker,,22k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 56 hours ago,rankings.php?subregion=car,,$318 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61527,,
Luntek,jemszyszki,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 44 hours ago,rankings.php?subregion=atl,,$318 million,,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61535,,
kaki,kakikudibibirmu,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 30 hours ago,rankings.php?subregion=sub,,$318 million,,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61562,407 Mbbl,
halta,deathgodtrue111,,9k active personnel,0 ships,First World War surplus,Isolated,None,Undisciplined Rabble,last online 40 hours ago,rankings.php?subregion=eaf,,$317 million,,East Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61075,,
BIOR KELANTOK,Krul,,20k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 15 hours ago,rankings.php?subregion=pac,,$317 million,,Pacific Rim,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61489,,
Free Syria,Mohammed al-Safawi,,20k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 9 hours ago,rankings.php?subregion=mes,,$317 million,,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61508,3908 Mbbl,
