country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1401,135k active personnel,4 ships,Almost Modern,Gandhi-like,8 factories,Elite,last online 3 hours ago,rankings.php?subregion=gui,The Federal Colonies,$6620 million,alliancestats.php?allianceid=1401,Guinea,,Powerful,http://blocgame.com/rankings.php?subregion=gui,59335 km 2,http://blocgame.com/stats.php?id=59387,,,
Rhod3sia,FreeMindInside,http://blocgame.com/alliancestats.php?allianceid=1568,262k active personnel,52 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Good,last online 4 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6610 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,50842 km 2,http://blocgame.com/stats.php?id=52679,,,5%
Lebensraum,morrison1916,http://blocgame.com/alliancestats.php?allianceid=1644,169k active personnel,1 ships,Almost Modern,Gandhi-like,6 factories,Elite,last online 3 hours ago,rankings.php?subregion=sub,Inter/pol/,$6615 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,32083 km 2,http://blocgame.com/stats.php?id=3646,,,
Arizona,Layez,http://blocgame.com/alliancestats.php?allianceid=1393,5k active personnel,7 ships,Korean War surplus,Good,4 factories,Standard,last online 205 hours ago,rankings.php?subregion=mex,BAMF,$6592 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,16805 km 2,http://blocgame.com/stats.php?id=56856,,,
Snusers,Snuupy,http://blocgame.com/alliancestats.php?allianceid=1393,256k active personnel,6 ships,Persian Gulf War surplus,Good,19 factories,Good,online now,rankings.php?subregion=chi,BAMF,$5947 million,alliancestats.php?allianceid=1393,China,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,115505 km 2,http://blocgame.com/stats.php?id=58336,,,
Steel Beams,spacebunneh,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,7 ships,Vietnam War surplus,Gandhi-like,6 factories,Undisciplined Rabble,last online 85 hours ago,rankings.php?subregion=gra,The High Council,$6591 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,14980 km 2,http://blocgame.com/stats.php?id=55509,,,
Pingaslavia,CowsRTasty,http://blocgame.com/alliancestats.php?allianceid=1810,87k active personnel,26 ships,Persian Gulf War surplus,Gandhi-like,5 factories,Elite,last online 21 hours ago,rankings.php?subregion=gra,EUN,$6538 million,alliancestats.php?allianceid=1810,Gran Colombia,,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,32292 km 2,http://blocgame.com/stats.php?id=6730,,,
Roman Empire,Trajan,http://blocgame.com/alliancestats.php?allianceid=1580,130k active personnel,2 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 10 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$6522 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,22589 km 2,http://blocgame.com/stats.php?id=57846,5774 Mbbl,,
Andalusia,Michaelion,http://blocgame.com/alliancestats.php?allianceid=1393,167k active personnel,14 ships,Korean War surplus,Gandhi-like,7 factories,Elite,last online 13 hours ago,rankings.php?subregion=pac,BAMF,$6513 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40607 km 2,http://blocgame.com/stats.php?id=46668,418 Mbbl,,5%
Soviet Greece,Ares Velouchiotis,http://blocgame.com/alliancestats.php?allianceid=1595,5k active personnel,9 ships,Second World War surplus,Normal,4 factories,Poor,last online 168 hours ago,rankings.php?subregion=sea,The High Council,$6460 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,18365 km 2,http://blocgame.com/stats.php?id=59170,,,
Shadeistan,Colonel Gaddafi,http://blocgame.com/alliancestats.php?allianceid=1644,7k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 92 hours ago,rankings.php?subregion=chi,Inter/pol/,$6477 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,23906 km 2,http://blocgame.com/stats.php?id=59361,424 Mbbl,,
Tr�pico,rumsod,http://blocgame.com/alliancestats.php?allianceid=1386,8k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=car,Che Guevara League,$6462 million,alliancestats.php?allianceid=1386,Caribbean,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=car,4812 km 2,http://blocgame.com/stats.php?id=1,62 Mbbl,,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,149k active personnel,13 ships,Persian Gulf War surplus,Questionable,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=chi,The High Council,$6344 million,alliancestats.php?allianceid=1595,China,,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,34544 km 2,http://blocgame.com/stats.php?id=54467,,,
Avarice,Mammon,http://blocgame.com/alliancestats.php?allianceid=1393,279k active personnel,23 ships,Persian Gulf War surplus,Pariah,18 factories,Elite,online now,rankings.php?subregion=sub,BAMF,$6297 million,alliancestats.php?allianceid=1393,The Subcontinent,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,85852 km 2,http://blocgame.com/stats.php?id=59516,,,
The,metalmallowz,http://blocgame.com/alliancestats.php?allianceid=1382,373k active personnel,36 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Elite,last online 4 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$6256 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,106018 km 2,http://blocgame.com/stats.php?id=58004,,,
Nerdia,TheKyu,http://blocgame.com/alliancestats.php?allianceid=1580,126k active personnel,29 ships,Almost Modern,Good,10 factories,Standard,last online 17 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$6135 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,65381 km 2,http://blocgame.com/stats.php?id=56451,,,10%
Subcon,Sybalus,http://blocgame.com/alliancestats.php?allianceid=1580,7k active personnel,16 ships,Vietnam War surplus,Normal,3 factories,Good,last online 162 hours ago,rankings.php?subregion=eaf,Brotherhood of Nod,$6226 million,alliancestats.php?allianceid=1580,East Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=eaf,9083 km 2,http://blocgame.com/stats.php?id=53099,,,
Ishtar,Magnus Magnus,http://blocgame.com/alliancestats.php?allianceid=1580,199k active personnel,39 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$6141 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,29052 km 2,http://blocgame.com/stats.php?id=55882,,,
Reim,Azrael,http://blocgame.com/alliancestats.php?allianceid=1595,168k active personnel,21 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,The High Council,$6123 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,39793 km 2,http://blocgame.com/stats.php?id=41073,,,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,93k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=saf,Inter/pol/,$6124 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,18292 km 2,http://blocgame.com/stats.php?id=59576,476 Mbbl,,
Ultios,Noctis,http://blocgame.com/alliancestats.php?allianceid=1599,128k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=pac,Wreckage brothers,$6102 million,alliancestats.php?allianceid=1599,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,39789 km 2,http://blocgame.com/stats.php?id=59917,,,
Arabic Union,Comrade Izy,http://blocgame.com/alliancestats.php?allianceid=1568,55k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Elite,online now,rankings.php?subregion=mes,Brotherhood of Zion,$6097 million,alliancestats.php?allianceid=1568,Mesopotamia,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=mes,36169 km 2,http://blocgame.com/stats.php?id=59855,3973 Mbbl,,
I Am Mad,I Am Mad,,270k active personnel,51 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 6 hours ago,rankings.php?subregion=mes,,$5961 million,,Mesopotamia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,40307 km 2,http://blocgame.com/stats.php?id=58303,7738 Mbbl,,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,4 factories,Good,last online 17 hours ago,rankings.php?subregion=sub,Inter/pol/,$5957 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,,,
New Nederlands,William Mohamad,http://blocgame.com/alliancestats.php?allianceid=1568,138k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 17 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$5947 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,48144 km 2,http://blocgame.com/stats.php?id=59454,20696 Mbbl,,
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=1580,144k active personnel,12 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 19 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5988 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,36094 km 2,http://blocgame.com/stats.php?id=59108,7226 Mbbl,,
Adrianopolis,XAdrianT,http://blocgame.com/alliancestats.php?allianceid=1568,203k active personnel,12 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Good,last online 20 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$5991 million,alliancestats.php?allianceid=1568,Arabia,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,78527 km 2,http://blocgame.com/stats.php?id=55912,,,5%
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,170k active personnel,-1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=per,Kekolutionaries,$5915 million,alliancestats.php?allianceid=1704,Persia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,2261 km 2,http://blocgame.com/stats.php?id=54430,1675 Mbbl,,
Aztlan,Spic,http://blocgame.com/alliancestats.php?allianceid=1393,3k active personnel,0 ships,Vietnam War surplus,Normal,3 factories,Standard,last online 66 hours ago,rankings.php?subregion=ara,BAMF,$5865 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,5893 km 2,http://blocgame.com/stats.php?id=40023,10717 Mbbl,,
Sepidajistan,Shah Squid,http://blocgame.com/alliancestats.php?allianceid=1382,119k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 14 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$5881 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,16822 km 2,http://blocgame.com/stats.php?id=59462,,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,24 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 60 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5717 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,,5%
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,191k active personnel,23 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 17 hours ago,rankings.php?subregion=sub,Inter/pol/,$5679 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,357k active personnel,20 ships,Advanced,Gandhi-like,14 factories,Good,last online 187 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5655 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,,,5%
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1899,148k active personnel,7 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Standard,last online 91 hours ago,rankings.php?subregion=ind,Aseang MMP,$5641 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,23498 km 2,http://blocgame.com/stats.php?id=54484,,,
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,116k active personnel,5 ships,Vietnam War surplus,Gandhi-like,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,BAMF,$5646 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,43728 km 2,http://blocgame.com/stats.php?id=40188,,,
New Canaan,Joshua Graham,http://blocgame.com/alliancestats.php?allianceid=1595,113k active personnel,3 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=mes,The High Council,$5575 million,alliancestats.php?allianceid=1595,Mesopotamia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,36071 km 2,http://blocgame.com/stats.php?id=59416,,,
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,207k active personnel,12 ships,Almost Modern,Gandhi-like,9 factories,Good,last online 10 hours ago,rankings.php?subregion=pac,Inter/pol/,$5543 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,54201 km 2,http://blocgame.com/stats.php?id=58449,,,
Reikland,Karl-Franz I,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,16 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,rankings.php?subregion=per,The High Council,$5586 million,alliancestats.php?allianceid=1595,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,16172 km 2,http://blocgame.com/stats.php?id=58781,6577 Mbbl,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,10 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 7 hours ago,rankings.php?subregion=per,The High Council,$5541 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,,
Weeksy,Andyrewwer,http://blocgame.com/alliancestats.php?allianceid=1418,118k active personnel,12 ships,Vietnam War surplus,Isolated,7 factories,Elite,online now,rankings.php?subregion=chi,Asian Alliance,$5426 million,alliancestats.php?allianceid=1418,China,,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,69737 km 2,http://blocgame.com/stats.php?id=43381,,,
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1401,122k active personnel,12 ships,Vietnam War surplus,Gandhi-like,6 factories,Standard,online now,rankings.php?subregion=ind,The Federal Colonies,$6282 million,alliancestats.php?allianceid=1401,East Indies,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,44100 km 2,http://blocgame.com/stats.php?id=58135,3 Mbbl,,
switzerdouch,yaboimtndew,http://blocgame.com/alliancestats.php?allianceid=1595,30k active personnel,0 ships,Second World War surplus,Normal,3 factories,Elite,last online 58 hours ago,rankings.php?subregion=mex,The High Council,$5402 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,17075 km 2,http://blocgame.com/stats.php?id=58997,15 Mbbl,,
Amazonian Union,Hugo Chavez,http://blocgame.com/alliancestats.php?allianceid=1568,47k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 15 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$5394 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,17040 km 2,http://blocgame.com/stats.php?id=59377,,,
Sariis,Bavilin,http://blocgame.com/alliancestats.php?allianceid=1595,76k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 41 hours ago,rankings.php?subregion=atl,The High Council,$5399 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,29071 km 2,http://blocgame.com/stats.php?id=60186,6076 Mbbl,,5%
Camcost,hunthalo,http://blocgame.com/alliancestats.php?allianceid=1580,143k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Good,online now,rankings.php?subregion=egy,Brotherhood of Nod,$5360 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,31087 km 2,http://blocgame.com/stats.php?id=56890,3189 Mbbl,,
Iskut,ASV1,http://blocgame.com/alliancestats.php?allianceid=1393,65k active personnel,1 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 5 hours ago,rankings.php?subregion=con,BAMF,$5343 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,32130 km 2,http://blocgame.com/stats.php?id=58457,,,
Al Kebab,John Zoidberg,http://blocgame.com/alliancestats.php?allianceid=1393,107k active personnel,10 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,BAMF,$5339 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,35750 km 2,http://blocgame.com/stats.php?id=59392,,,
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=1393,111k active personnel,13 ships,Korean War surplus,Good,3 factories,Standard,last online 19 hours ago,rankings.php?subregion=mes,BAMF,$5280 million,alliancestats.php?allianceid=1393,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,28219 km 2,http://blocgame.com/stats.php?id=59571,1508 Mbbl,,
Parz,Charles8,http://blocgame.com/alliancestats.php?allianceid=1595,26k active personnel,4 ships,First World War surplus,Nice,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,The High Council,$5310 million,alliancestats.php?allianceid=1595,Mesopotamia,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,25555 km 2,http://blocgame.com/stats.php?id=59868,,,
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,399k active personnel,51 ships,Advanced,Gandhi-like,18 factories,Elite,last online 8 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$5210 million,alliancestats.php?allianceid=1382,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,123626 km 2,http://blocgame.com/stats.php?id=54376,,,
Conferan,Cryptox,http://blocgame.com/alliancestats.php?allianceid=1595,218k active personnel,24 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 2 hours ago,rankings.php?subregion=ind,The High Council,$5248 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,27848 km 2,http://blocgame.com/stats.php?id=56710,,,
Cena Nation WWE,John Cena of WWE,http://blocgame.com/alliancestats.php?allianceid=1644,179k active personnel,20 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 23 hours ago,rankings.php?subregion=egy,Inter/pol/,$5229 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,39085 km 2,http://blocgame.com/stats.php?id=55959,,,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,140k active personnel,0 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 109 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5120 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,,,
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,99k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 53 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5135 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,,,
Marijuana,Weed is Good the III,http://blocgame.com/alliancestats.php?allianceid=1580,104k active personnel,13 ships,Vietnam War surplus,Good,6 factories,Good,last online 12 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$5171 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,32204 km 2,http://blocgame.com/stats.php?id=56663,,,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,208k active personnel,34 ships,Advanced,Gandhi-like,9 factories,Good,last online 54 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$5094 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,80630 km 2,http://blocgame.com/stats.php?id=47768,4832 Mbbl,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,431k active personnel,51 ships,Advanced,Gandhi-like,14 factories,Good,last online 2 hours ago,rankings.php?subregion=egy,Inter/pol/,$5031 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,83222 km 2,http://blocgame.com/stats.php?id=58158,,,
Republic Dank,Dank de von Psstoyeur,http://blocgame.com/alliancestats.php?allianceid=1580,123k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 19 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5087 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,15738 km 2,http://blocgame.com/stats.php?id=58562,,,
Rararaland,Whiskertoes,http://blocgame.com/alliancestats.php?allianceid=1810,5k active personnel,6 ships,Almost Modern,Questionable,3 factories,Standard,last online 157 hours ago,rankings.php?subregion=ara,EUN,$5018 million,alliancestats.php?allianceid=1810,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,6700 km 2,http://blocgame.com/stats.php?id=49272,,,
Argos,Arkadios,http://blocgame.com/alliancestats.php?allianceid=1382,15k active personnel,7 ships,Almost Modern,Normal,3 factories,Undisciplined Rabble,last online 209 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$5017 million,alliancestats.php?allianceid=1382,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,54311 km 2,http://blocgame.com/stats.php?id=43443,,,
kabdy,NitroBAY,http://blocgame.com/alliancestats.php?allianceid=1595,255k active personnel,25 ships,Almost Modern,Gandhi-like,9 factories,Undisciplined Rabble,last online 64 hours ago,rankings.php?subregion=ama,The High Council,$5004 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ama,37856 km 2,http://blocgame.com/stats.php?id=58731,,,
iljohn,iljohn,http://blocgame.com/alliancestats.php?allianceid=1952,57k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=pac,The Eastern Sea,$5013 million,alliancestats.php?allianceid=1952,Pacific Rim,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=pac,25584 km 2,http://blocgame.com/stats.php?id=59945,,,
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1644,107k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 16 hours ago,rankings.php?subregion=mes,Inter/pol/,$5000 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,17545 km 2,http://blocgame.com/stats.php?id=58697,,,
Chicken&Chips,Dave Miles,http://blocgame.com/alliancestats.php?allianceid=1393,57k active personnel,1 ships,Korean War surplus,Angelic,5 factories,Elite,online now,rankings.php?subregion=chi,BAMF,$4994 million,alliancestats.php?allianceid=1393,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,42267 km 2,http://blocgame.com/stats.php?id=60847,237 Mbbl,,
Seinlandia,CosKramer,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 12 hours ago,rankings.php?subregion=mex,The High Council,$4935 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,34945 km 2,http://blocgame.com/stats.php?id=50309,612 Mbbl,,
Horgrif,roxim teaga,http://blocgame.com/alliancestats.php?allianceid=1568,73k active personnel,0 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 21 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$4935 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,24126 km 2,http://blocgame.com/stats.php?id=55571,191 Mbbl,,
Plob,plox,http://blocgame.com/alliancestats.php?allianceid=1580,198k active personnel,15 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 10 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4871 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,39985 km 2,http://blocgame.com/stats.php?id=58260,2712 Mbbl,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,79k active personnel,51 ships,Almost Modern,Angelic,11 factories,Elite,last online 8 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$4848 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,58322 km 2,http://blocgame.com/stats.php?id=57755,,,
Thermonia,Aluminothermic,http://blocgame.com/alliancestats.php?allianceid=1644,180k active personnel,12 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,last online 24 hours ago,rankings.php?subregion=chi,Inter/pol/,$4883 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,22964 km 2,http://blocgame.com/stats.php?id=53567,,,
Nuketown,Blobby78,http://blocgame.com/alliancestats.php?allianceid=1595,77k active personnel,9 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,rankings.php?subregion=egy,The High Council,$4895 million,alliancestats.php?allianceid=1595,Egypt,Depleted,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,16797 km 2,http://blocgame.com/stats.php?id=59614,7917 Mbbl,,
