country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Hellandia,John Tacker,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 117 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$469 million,2933 Mbbl; 1 Mbbl,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=48724,
Bellatrix,General Vorchevsky,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 11 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$391 million,1 Mbbl,Untapped,None,Arabia,Neutral,11009 km 2,http://blocgame.com/stats.php?id=62246,
Kampung Dusun,Sarip Dol,PIRATES,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 13 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$469 million,265 Mbbl; 3 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62351,
Falamata,Hansfuergo,The Federal Colonies,60k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 21 hours ago,14 Hundred Tons per month,10 Mbbl per month,Central Planning,$468 million,27 Mbbl; 10 Mbbl,Plentiful,Meagre,Gran Colombia,Soviet Union,35516 km 2,http://blocgame.com/stats.php?id=62057,
Ascandavia,franky_ce,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 167 hours ago,3 Hundred Tons per month,,Mixed Economy,$467 million,,Untapped,None,Southern Cone,Neutral,16172 km 2,http://blocgame.com/stats.php?id=64097,
Octobia,Octo,The Federal Colonies,56k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,online now,6 Hundred Tons per month,7 Mbbl per month,Central Planning,$466 million,3419 Mbbl; 7 Mbbl,Untapped,Small,Arabia,Soviet Union,35741 km 2,http://blocgame.com/stats.php?id=61272,
Adrianopolis,XAdrianT,Brotherhood of Zion,75k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,17 Hundred Tons per month,7 Mbbl per month,Free Market,$465 million,2603 Mbbl,Untapped,Somewhat Large,Arabia,United States,28055 km 2,http://blocgame.com/stats.php?id=55912,
Ipoh,QiffahsyII,SPQR,45k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,7 Hundred Tons per month,6 Mbbl per month,Central Planning,$464 million,863 Mbbl; 6 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,27219 km 2,http://blocgame.com/stats.php?id=62127,
Shinystan,He Who Wears No Pants,The Order,27k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 16 hours ago,11 Hundred Tons per month,3 Mbbl per month,Free Market,$464 million,206 Mbbl,Untapped,Small,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63522,
Minjo,Mingnog,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 75 hours ago,4 Hundred Tons per month,,Mixed Economy,$464 million,,Untapped,Meagre,Indochina,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=64112,
Based World,Lil B,,15k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$463 million,213 Mbbl; 2 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=58035,
Lesser China,Justin Trudeau,Brotherhood of Zion,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 52 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$463 million,279 Mbbl,Untapped,Mediocre,China,United States,26877 km 2,http://blocgame.com/stats.php?id=62995,
Lyreme,TypicalTacticalLag,,10k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Poor,last online 133 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$463 million,1 Mbbl,Untapped,None,Southern Africa,United States,13477 km 2,http://blocgame.com/stats.php?id=64149,
Titiwangsa,Orga,PIRATES,17k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$462 million,89 Mbbl; 3 Mbbl,Untapped,None,East Indies,United States,15770 km 2,http://blocgame.com/stats.php?id=61596,
Vethuovania,Tragar,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 53 hours ago,7 Hundred Tons per month,,Mixed Economy,$462 million,,,Small,Indochina,United States,15380 km 2,http://blocgame.com/stats.php?id=62334,
Thinkpad,maskedplacebo,The Order,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,14 Hundred Tons per month,4 Mbbl per month,Central Planning,$460 million,174 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,31461 km 2,http://blocgame.com/stats.php?id=63332,
Olut,Vittusaatana,Al-Qassam Brigades,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$460 million,3587 Mbbl; 8 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,27160 km 2,http://blocgame.com/stats.php?id=63682,
balemu1987,balemu1987,,4k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 13 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$460 million,190 Mbbl; 1 Mbbl,Untapped,None,Indochina,Neutral,18171 km 2,http://blocgame.com/stats.php?id=63972,
Rudenia,Supreme Leader,Brotherhood of Zion,34k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,7 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$459 million,4078 Mbbl,,Small,Arabia,Soviet Union,25190 km 2,http://blocgame.com/stats.php?id=47765,
Krovator Land,Kassim Fuentes,The High Council,26k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 24 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$459 million,300 Mbbl; 3 Mbbl,Untapped,Mediocre,Caribbean,United States,26523 km 2,http://blocgame.com/stats.php?id=60722,
Cuckoldery,Taintednight,The Order,39k active personnel,0 ships,,First World War surplus,Good,1 factory,Elite,last online 13 hours ago,22 Hundred Tons per month,15 Mbbl per month,Central Planning,$459 million,4371 Mbbl; 15 Mbbl,Plentiful,Somewhat Large,Arabia,Soviet Union,30458 km 2,http://blocgame.com/stats.php?id=62700,1 Tons
AtlasCorp,Sandreniner,Brotherhood of Zion,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$459 million,284 Mbbl; 6 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,23430 km 2,http://blocgame.com/stats.php?id=63122,
DabOn\\\'Em,ryanishappy,Farmington Brigade,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 132 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$458 million,1 Mbbl,Untapped,None,Caribbean,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63787,
yeeeet,yoloswaggins,,1k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 11 hours ago,2 Hundred Tons per month,,Mixed Economy,$457 million,4926 Mbbl,Untapped,Meagre,Egypt,Neutral,7800 km 2,http://blocgame.com/stats.php?id=59818,
siput sedut,Mr. President Aizat,The High Council,108k active personnel,0 ships,,Second World War surplus,Gandhi-like,3 factories,Standard,online now,15 Hundred Tons per month,10 Mbbl per month,Free Market,$457 million,249 Mbbl,Untapped,Large,East Indies,United States,26243 km 2,http://blocgame.com/stats.php?id=60552,
Velts,Melvin Potts,,7k active personnel,0 ships,,Finest of the 19th century,Questionable,None,Undisciplined Rabble,last online 153 hours ago,2 Hundred Tons per month,,Mixed Economy,$455 million,,Untapped,None,Arabia,Neutral,11345 km 2,http://blocgame.com/stats.php?id=61389,
RumBumistan,Bite Me Rum Bum,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 22 hours ago,5 Hundred Tons per month,,Mixed Economy,$455 million,117 Mbbl,Plentiful,None,Indochina,United States,13751 km 2,http://blocgame.com/stats.php?id=64055,
Valuien,Praefectus,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 130 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$455 million,,Untapped,None,Mesopotamia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64078,
House Tyrell,Mace Tyrell,Illuminati,18k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 39 hours ago,5 Hundred Tons per month,5 Mbbl per month,Free Market,$455 million,1307 Mbbl; 5 Mbbl,Untapped,None,Arabia,United States,16335 km 2,http://blocgame.com/stats.php?id=64093,
Japseye,Cornholio,,9k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 55 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$454 million,340 Mbbl; 1 Mbbl,Untapped,None,Amazonia,United States,16335 km 2,http://blocgame.com/stats.php?id=63711,
Manturia-Korea,Maosecond,,18k active personnel,0 ships,,First World War surplus,Normal,1 factory,Elite,last online 7 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$454 million,69 Mbbl,Untapped,Meagre,China,United States,23250 km 2,http://blocgame.com/stats.php?id=64188,
Langit7,Echa,Brotherhood of Nod,46k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 1 hours ago,9 Hundred Tons per month,7 Mbbl per month,Central Planning,$452 million,1917 Mbbl; 7 Mbbl,Untapped,Mediocre,Arabia,Neutral,19799 km 2,http://blocgame.com/stats.php?id=61131,
blanco,finalsolution,The Order,66k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$452 million,4362 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,31606 km 2,http://blocgame.com/stats.php?id=63245,
Frozen,Queen Elsa,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 55 hours ago,6 Hundred Tons per month,1 Mbbl per month,Free Market,$452 million,1 Mbbl,Untapped,None,Southern Africa,United States,15852 km 2,http://blocgame.com/stats.php?id=63726,
SAMAN TERORISM,steker1,,7k active personnel,0 ships,,First World War surplus,Nice,None,Poor,last online 41 hours ago,2 Hundred Tons per month,,Central Planning,$452 million,,Untapped,None,The Subcontinent,Neutral,13477 km 2,http://blocgame.com/stats.php?id=63933,
Nanyang,Mister_N,The Order,46k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 6 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$451 million,369 Mbbl; 2 Mbbl,Untapped,Mediocre,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62916,
Bosnistan,JosipBrozDidNothingWrong,,10k active personnel,0 ships,,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 32 hours ago,8 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$451 million,1770 Mbbl; 8 Mbbl,Plentiful,None,Arabia,Neutral,6337 km 2,http://blocgame.com/stats.php?id=63423,
Bahamat,Gamersauce,The Khilafah,58k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,online now,5 Hundred Tons per month,2 Mbbl per month,Free Market,$451 million,290 Mbbl,,Meagre,The Subcontinent,United States,23594 km 2,http://blocgame.com/stats.php?id=64061,
Krelmia,Krelm,,6k active personnel,0 ships,,First World War surplus,Nice,1 factory,Undisciplined Rabble,last online 33 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$450 million,61 Mbbl,Untapped,None,Caribbean,Soviet Union,16088 km 2,http://blocgame.com/stats.php?id=63947,
Edtopia,Edgar,The Federal Colonies,24k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 14 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$449 million,306 Mbbl; 2 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=249,
Infebiousness,infebious,Interpol,53k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,online now,5 Hundred Tons per month,1 Mbbl per month,Free Market,$449 million,271 Mbbl,Untapped,Mediocre,Southern Africa,United States,26967 km 2,http://blocgame.com/stats.php?id=40302,
qigong,Qigong,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 125 hours ago,2 Hundred Tons per month,,Free Market,$448 million,,Untapped,Meagre,China,United States,16335 km 2,http://blocgame.com/stats.php?id=64086,
Wooumo,Demonic_Prince,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 36 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$446 million,271 Mbbl; 3 Mbbl,Untapped,Meagre,Caribbean,United States,19602 km 2,http://blocgame.com/stats.php?id=51095,
Zest,Liberticide,,7k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Poor,last online 148 hours ago,8 Hundred Tons per month,1 Mbbl per month,Central Planning,$446 million,2317 Mbbl; 1 Mbbl,Untapped,None,Arabia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63960,
Kota Tinggi,ainyzrul,Che Guevara League,21k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,9 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$445 million,336 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63120,
Sino-Soviet,Xi Putin,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 157 hours ago,3 Hundred Tons per month,,Mixed Economy,$445 million,,Untapped,None,China,Neutral,16172 km 2,http://blocgame.com/stats.php?id=64098,
Canuckistan!!,Cosmic Canuck,Brotherhood of Nod,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 82 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$443 million,4125 Mbbl; 4 Mbbl,Untapped,Mediocre,Persia,Soviet Union,16438 km 2,http://blocgame.com/stats.php?id=49526,
morelia,lemambanglemai8621,PIRATES,30k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,8 Hundred Tons per month,4 Mbbl per month,Central Planning,$443 million,417 Mbbl; 4 Mbbl,,Mediocre,Caribbean,Soviet Union,25527 km 2,http://blocgame.com/stats.php?id=61850,
Stings,Sting,The Federal Colonies,44k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 8 hours ago,9 Hundred Tons per month,8 Mbbl per month,Free Market,$443 million,3989 Mbbl,Untapped,Large,Mesopotamia,United States,20165 km 2,http://blocgame.com/stats.php?id=62660,
ARABOBIA,King Boobooboobsies,,19k active personnel,0 ships,,First World War surplus,Angelic,None,Undisciplined Rabble,last online 3 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$443 million,1220 Mbbl; 4 Mbbl,Plentiful,None,Arabia,Neutral,13342 km 2,http://blocgame.com/stats.php?id=62683,
BerkeVille,VintageTanker,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 27 hours ago,2 Hundred Tons per month,,Mixed Economy,$442 million,,Untapped,None,Southern Africa,Neutral,7531 km 2,http://blocgame.com/stats.php?id=59187,
Pembunuh,Kepek,PIRATES,14k active personnel,0 ships,,First World War surplus,Mad Dog,None,Elite,last online 2 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$442 million,1208 Mbbl; 5 Mbbl,,Small,Atlas,Neutral,15693 km 2,http://blocgame.com/stats.php?id=63737,
new aussie land,benj,The Order,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 50 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$441 million,297 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=52750,
Luskwood,HylerVolfhelm,The Order,47k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$441 million,175 Mbbl; 4 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,29829 km 2,http://blocgame.com/stats.php?id=63171,
Jerunco,analie,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 128 hours ago,2 Hundred Tons per month,,Central Planning,$441 million,,Untapped,None,Mesopotamia,Neutral,13477 km 2,http://blocgame.com/stats.php?id=63907,
jibblejabble,jesustheplumber,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 105 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$441 million,95 Mbbl; 1 Mbbl,Untapped,None,Guinea,Neutral,13613 km 2,http://blocgame.com/stats.php?id=64090,
Brohan,Brodolf_shitler,Brotherhood of Nod,25k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$440 million,2043 Mbbl; 5 Mbbl,Untapped,Meagre,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=40340,
Genowia,ThePole,The High Council,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$440 million,290 Mbbl; 4 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,31139 km 2,http://blocgame.com/stats.php?id=50839,
Hells Angel,Avangarde,The Order,43k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 7 hours ago,14 Hundred Tons per month,2 Mbbl per month,Central Planning,$440 million,392 Mbbl; 2 Mbbl,Untapped,Mediocre,Guinea,Soviet Union,31637 km 2,http://blocgame.com/stats.php?id=63923,
Serbija,Radovan Karad�i�,Lithuanian Coalition,71k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,17 Hundred Tons per month,13 Mbbl per month,Central Planning,$439 million,1988 Mbbl; 13 Mbbl,Plentiful,Large,Atlas,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=62971,
Shell,Antonios,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 111 hours ago,9 Hundred Tons per month,10 Mbbl per month,Free Market,$439 million,4559 Mbbl,Untapped,Mediocre,Atlas,United States,16576 km 2,http://blocgame.com/stats.php?id=63278,
The Monarch,MonarchOfMadness,The Unknown,12k active personnel,0 ships,,Finest of the 19th century,Good,None,Elite,last online 38 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$439 million,60 Mbbl; 2 Mbbl,,None,Pacific Rim,Neutral,19332 km 2,http://blocgame.com/stats.php?id=63883,
KOHREA,Kim Jong Ill,The Order,44k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$439 million,48 Mbbl,Untapped,Small,China,Soviet Union,23828 km 2,http://blocgame.com/stats.php?id=63926,
Pingaslavia,CowsRTasty,Interpol,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 12 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$438 million,100 Mbbl; 3 Mbbl,Untapped,Somewhat Large,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=6730,
MTNRGuania,mtnrg,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Elite,last online 57 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$437 million,35 Mbbl; 1 Mbbl,Untapped,None,Amazonia,Neutral,13613 km 2,http://blocgame.com/stats.php?id=41236,
dane,josen,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 133 hours ago,2 Hundred Tons per month,,Mixed Economy,$437 million,,Untapped,None,Caribbean,Neutral,16010 km 2,http://blocgame.com/stats.php?id=45877,
Jurhiel,Brian Van Helsing,SPQR,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 15 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$437 million,2180 Mbbl; 6 Mbbl,,None,Mesopotamia,United States,16172 km 2,http://blocgame.com/stats.php?id=49243,
BIOR KELANTOK,Krul,The High Council,59k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 24 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$437 million,344 Mbbl,Untapped,Mediocre,Pacific Rim,United States,16172 km 2,http://blocgame.com/stats.php?id=61489,
Mordivia,Balon,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 146 hours ago,2 Hundred Tons per month,,Mixed Economy,$436 million,291 Mbbl,Untapped,None,China,Neutral,16500 km 2,http://blocgame.com/stats.php?id=64065,
Vierte Reich,Silver_Sr71,The High Council,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$435 million,342 Mbbl,Untapped,Large,Southern Africa,Soviet Union,26422 km 2,http://blocgame.com/stats.php?id=59580,
Kuviere,Jaywynne,,28k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 160 hours ago,2 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$434 million,4395 Mbbl; 5 Mbbl,Untapped,Meagre,Atlas,Neutral,23665 km 2,http://blocgame.com/stats.php?id=58755,
Curonia,Luke-ms,The Order,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,5 Hundred Tons per month,3 Mbbl per month,Free Market,$434 million,360 Mbbl; 3 Mbbl,Untapped,Mediocre,Southern Cone,United States,28310 km 2,http://blocgame.com/stats.php?id=63639,
Baden,Spectral.Knight,The High Council,29k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,last online 3 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$433 million,56 Mbbl,Untapped,Meagre,East Indies,Soviet Union,23828 km 2,http://blocgame.com/stats.php?id=48684,
Satan kingdom,alistan1987,,7k active personnel,0 ships,,First World War surplus,Normal,None,Poor,last online 13 hours ago,2 Hundred Tons per month,,Mixed Economy,$433 million,,Untapped,None,East Indies,Neutral,6436 km 2,http://blocgame.com/stats.php?id=60809,
Jeoson Korea,Jwong-wal il,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 103 hours ago,2 Hundred Tons per month,,Mixed Economy,$432 million,,Untapped,None,China,Neutral,13477 km 2,http://blocgame.com/stats.php?id=61438,
Delos,Damocles,Che Guevara League,20k active personnel,0 ships,,First World War surplus,Angelic,None,Poor,last online 36 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$432 million,465 Mbbl; 1 Mbbl,Untapped,Meagre,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63002,
Zanyslavia,Zany Animal,The Khilafah,29k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,7 Hundred Tons per month,10 Mbbl per month,Central Planning,$496 million,2887 Mbbl; 10 Mbbl,,Small,Persia,Soviet Union,23830 km 2,http://blocgame.com/stats.php?id=41452,
Cigars,El Caballo,Brotherhood of Zion,79k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,24 Hundred Tons per month,3 Mbbl per month,Central Planning,$431 million,114 Mbbl; 3 Mbbl,Untapped,Large,Caribbean,Soviet Union,31153 km 2,http://blocgame.com/stats.php?id=52087,
Subcarpathia,Munmen,Divine League,43k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,8 Hundred Tons per month,6 Mbbl per month,Free Market,$431 million,2891 Mbbl,Untapped,Small,Arabia,United States,21180 km 2,http://blocgame.com/stats.php?id=63976,
Polskim,SelectBrony,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 85 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$430 million,1 Mbbl,Untapped,None,Mesopotamia,Neutral,13613 km 2,http://blocgame.com/stats.php?id=62207,
Tugro,EMHGAMES,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 149 hours ago,2 Hundred Tons per month,,Mixed Economy,$430 million,,Untapped,None,Atlas,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64133,
Hamshiretonland,Lord Hamshiretonburrough,Brotherhood of Nod,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 21 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$429 million,300 Mbbl; 2 Mbbl,Untapped,Small,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=58470,
Ashraff,lop96,,9k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 18 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$429 million,2925 Mbbl; 1 Mbbl,Untapped,Small,Arabia,United States,13613 km 2,http://blocgame.com/stats.php?id=62808,
ZY Kingdoms,ZY1st,The Order,44k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$429 million,4683 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,28087 km 2,http://blocgame.com/stats.php?id=62893,1 Tons
District21,Nizarudinjohari,PIRATES,5k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 23 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$428 million,963 Mbbl,,Meagre,Arabia,United States,10263 km 2,http://blocgame.com/stats.php?id=62938,
Empyrea,Sir_Scarf,The Order,19k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,17 Hundred Tons per month,2 Mbbl per month,Free Market,$427 million,11 Mbbl,,Somewhat Large,Pacific Rim,Neutral,23164 km 2,http://blocgame.com/stats.php?id=49411,
Aminichina,doublepedaldylan,The Order,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 34 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$427 million,307 Mbbl; 5 Mbbl,Untapped,Small,Indochina,Soviet Union,14629 km 2,http://blocgame.com/stats.php?id=56720,
Gudvin2,Gudik277,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 159 hours ago,2 Hundred Tons per month,,Free Market,$426 million,,Untapped,None,Caribbean,Neutral,16335 km 2,http://blocgame.com/stats.php?id=59180,
Nahrin,Mahzuz Al-Qanun,PIRATES,24k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 33 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$426 million,157 Mbbl; 1 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62160,1 Tons
Snusers,Snuupy,The Order,91k active personnel,13 ships,,Second World War surplus,Angelic,6 factories,Elite,online now,60 Hundred Tons per month,3 Mbbl per month,Free Market,$425 million,3805 Mbbl,Untapped,Very Powerful,The Subcontinent,United States,50457 km 2,http://blocgame.com/stats.php?id=58336,
