country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Petai Belalang,zulhasr39689,PIRATES,47k active personnel,2 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,last online 6 hours ago,12 Hundred Tons per month,3 Mbbl per month,Central Planning,$866 million,317 Mbbl; 3 Mbbl,Untapped,Powerful,East Indies,Soviet Union,20200 km 2,http://blocgame.com/stats.php?id=60767,
nanas,nanas batu,The High Council,37k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$866 million,174 Mbbl; 5 Mbbl,Untapped,Mediocre,East Indies,Neutral,26995 km 2,http://blocgame.com/stats.php?id=61809,
Puella-Magia,Emily,Comintern,38k active personnel,0 ships,,Second World War surplus,Good,1 factory,Standard,last online 1 hours ago,12 Hundred Tons per month,10 Mbbl per month,Central Planning,$865 million,803 Mbbl; 10 Mbbl,Plentiful,Mediocre,Persia,Soviet Union,24292 km 2,http://blocgame.com/stats.php?id=35958,
Eagleland,AMERICAN_HERO,The Order,43k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 22 hours ago,14 Hundred Tons per month,2 Mbbl per month,Free Market,$865 million,278 Mbbl,Untapped,Small,Mesoamerica,United States,30044 km 2,http://blocgame.com/stats.php?id=39022,
Guerilla 97,Mohd Syakir Irfan,The Federal Colonies,57k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Poor,last online 2 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$865 million,147 Mbbl; 2 Mbbl,Plentiful,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62872,
Sovngarde,Farron47,The High Council,55k active personnel,2 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,14 Hundred Tons per month,3 Mbbl per month,Central Planning,$864 million,513 Mbbl; 3 Mbbl,Untapped,Large,East Indies,Soviet Union,35603 km 2,http://blocgame.com/stats.php?id=62626,
Fongelesia,Fong,The High Council,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,14 Hundred Tons per month,4 Mbbl per month,Free Market,$864 million,318 Mbbl,Plentiful,Large,Pacific Rim,United States,19691 km 2,http://blocgame.com/stats.php?id=63041,
San Palomino,Akiravo,The Order,94k active personnel,2 ships,,Second World War surplus,Angelic,3 factories,Elite,online now,28 Hundred Tons per month,37 Mbbl per month,Free Market,$863 million,8139 Mbbl,Plentiful,Mediocre,Persia,United States,45354 km 2,http://blocgame.com/stats.php?id=51103,
Dominon,Domnino,Brotherhood of Zion,26k active personnel,0 ships,,Finest of the 19th century,Isolated,1 factory,Good,online now,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$862 million,263 Mbbl; 3 Mbbl,Untapped,Small,Caribbean,Soviet Union,32541 km 2,http://blocgame.com/stats.php?id=64204,
Sungai Dinding,Raja Hitam,The Federal Colonies,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 171 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$860 million,176 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,16172 km 2,http://blocgame.com/stats.php?id=61946,
Swagvila,Saddam Hussgay,Divine League,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$858 million,356 Mbbl; 2 Mbbl,Untapped,Mediocre,China,Soviet Union,37495 km 2,http://blocgame.com/stats.php?id=45990,1 Tons
Limefrogs,Limefrog,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 142 hours ago,16 Hundred Tons per month,5 Mbbl per month,Free Market,$858 million,5 Mbbl,Untapped,Small,Pacific Rim,Neutral,11121 km 2,http://blocgame.com/stats.php?id=61881,
Darkstone,Trakel,The High Council,91k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,24 Hundred Tons per month,17 Mbbl per month,Central Planning,$857 million,7210 Mbbl; 17 Mbbl,Untapped,Powerful,Arabia,Soviet Union,44941 km 2,http://blocgame.com/stats.php?id=57176,
Treehouse,Number One,The High Council,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$857 million,431 Mbbl; 3 Mbbl,Untapped,Mediocre,Indochina,United States,20036 km 2,http://blocgame.com/stats.php?id=58889,
Savannah,Watersfall,The United Nations,89k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$856 million,33 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,36102 km 2,http://blocgame.com/stats.php?id=49817,
Johor,Helmi Omar,The Khilafah,46k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$855 million,14 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,14632 km 2,http://blocgame.com/stats.php?id=60442,
crocodile,Quadkencheng,Interpol,78k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,last online 3 hours ago,13 Hundred Tons per month,12 Mbbl per month,Central Planning,$854 million,81 Mbbl; 12 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,32741 km 2,http://blocgame.com/stats.php?id=60403,
kinabalu,fatimah,,13k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 7 hours ago,9 Hundred Tons per month,10 Mbbl per month,Central Planning,$854 million,1962 Mbbl,Untapped,Meagre,Arabia,Neutral,7495 km 2,http://blocgame.com/stats.php?id=62887,
Aratana Kibo,Yuno,,4k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Standard,last online 6 hours ago,11 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$854 million,141 Mbbl; 2 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,15029 km 2,http://blocgame.com/stats.php?id=63197,
Sqynet,robosax,Brotherhood of Zion,72k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,24 Hundred Tons per month,1 Mbbl per month,Central Planning,$851 million,48 Mbbl; 1 Mbbl,Untapped,Very Powerful,Southern Africa,Neutral,42732 km 2,http://blocgame.com/stats.php?id=52255,2 Tons
Razgriskm,Tordus Stahl,Divine League,57k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Standard,last online 7 hours ago,13 Hundred Tons per month,4 Mbbl per month,Free Market,$851 million,235 Mbbl; 4 Mbbl,,Small,West Africa,Soviet Union,26208 km 2,http://blocgame.com/stats.php?id=63117,
PolandThePower,PolandThePower44,Brotherhood of Nod,22k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 46 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$849 million,2194 Mbbl; 5 Mbbl,Untapped,Small,Mesopotamia,Neutral,30142 km 2,http://blocgame.com/stats.php?id=58217,
Tiny Island,Rojan,,2k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 51 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$849 million,180 Mbbl; 2 Mbbl,Untapped,None,Pacific Rim,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=63412,
Pooland,kurwa,Brotherhood of Zion,63k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,21 Hundred Tons per month,12 Mbbl per month,Central Planning,$848 million,2554 Mbbl; 12 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,42172 km 2,http://blocgame.com/stats.php?id=49295,
Cubania,General Fidelis,The Order,52k active personnel,0 ships,,Second World War surplus,Angelic,2 factories,Standard,last online 1 hours ago,24 Hundred Tons per month,6 Mbbl per month,Central Planning,$846 million,148 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Mesoamerica,Soviet Union,41518 km 2,http://blocgame.com/stats.php?id=47349,
Pokok Sena,bobit2,The Order,33k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 13 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$843 million,440 Mbbl,Untapped,Meagre,East Indies,Soviet Union,19900 km 2,http://blocgame.com/stats.php?id=63144,
Thermonia,Aluminothermic,The Order,53k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 19 hours ago,7 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$842 million,4570 Mbbl,Untapped,Mediocre,Mesopotamia,United States,27128 km 2,http://blocgame.com/stats.php?id=53567,
TheDarkSide,LordVader,The Federal Colonies,71k active personnel,0 ships,,Second World War surplus,Good,1 factory,Good,online now,23 Hundred Tons per month,1 Mbbl per month,Central Planning,$842 million,398 Mbbl; 1 Mbbl,,Powerful,East Indies,Soviet Union,43442 km 2,http://blocgame.com/stats.php?id=63139,
Kritch,Zorn,Brotherhood of Nod,78k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,19 Hundred Tons per month,7 Mbbl per month,Central Planning,$842 million,633 Mbbl; 7 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,40670 km 2,http://blocgame.com/stats.php?id=63155,
AfganiBoy,CrazyDima,The United Nations,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 3 hours ago,10 Hundred Tons per month,,Free Market,$839 million,,Untapped,None,Mesopotamia,United States,11345 km 2,http://blocgame.com/stats.php?id=62098,
harimau kl,harmidi,PIRATES,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 151 hours ago,11 Hundred Tons per month,13 Mbbl per month,Central Planning,$839 million,1576 Mbbl; 13 Mbbl,,Small,Arabia,Neutral,12691 km 2,http://blocgame.com/stats.php?id=62369,
Burlmenia,Nathan Barlow,Che Guevara League,31k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 25 hours ago,8 Hundred Tons per month,,Central Planning,$838 million,,Untapped,Meagre,Amazonia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=57957,
saiya,saiya,The Order,63k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,17 Hundred Tons per month,8 Mbbl per month,Central Planning,$834 million,2154 Mbbl; 8 Mbbl,Near Depletion,Mediocre,Arabia,Soviet Union,22413 km 2,http://blocgame.com/stats.php?id=61785,
NationalFreedom,Muhammad Ali,Brotherhood of Nod,30k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 4 hours ago,10 Hundred Tons per month,,Free Market,$833 million,421 Mbbl,Untapped,Meagre,Mesopotamia,United States,23355 km 2,http://blocgame.com/stats.php?id=62085,
Sheena,Lord Alphus Maximus Spaz,The Order,2k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 99 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$833 million,215 Mbbl; 2 Mbbl,Near Depletion,Small,Congo,United States,10791 km 2,http://blocgame.com/stats.php?id=62190,
Russostan,Artyom Strugatsky,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 144 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$831 million,2396 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,11231 km 2,http://blocgame.com/stats.php?id=63078,
johoreansouth,afiqaffendy615,PIRATES,61k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 9 hours ago,16 Hundred Tons per month,6 Mbbl per month,Central Planning,$830 million,19 Mbbl; 6 Mbbl,,Mediocre,The Subcontinent,Soviet Union,29013 km 2,http://blocgame.com/stats.php?id=61895,
New Luzon,Chester E. Marquez,The Order,54k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$830 million,5035 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,34073 km 2,http://blocgame.com/stats.php?id=63066,
Lingoria,Pecheneg,The Order,16k active personnel,1 ships,,First World War surplus,Questionable,2 factories,Elite,online now,21 Hundred Tons per month,15 Mbbl per month,Free Market,$830 million,10251 Mbbl; 15 Mbbl,,Large,Persia,Neutral,20028 km 2,http://blocgame.com/stats.php?id=63770,
Eastern Eagle,MetaIndigo,Brotherhood of Zion,31k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 9 hours ago,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$829 million,295 Mbbl; 3 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=63045,
Conrad,Waled,,14k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,18 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$828 million,5509 Mbbl,,Mediocre,Egypt,United States,15561 km 2,http://blocgame.com/stats.php?id=62640,
Latveria,Doom,The High Council,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 41 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$827 million,2 Mbbl,Untapped,None,Mesopotamia,United States,13747 km 2,http://blocgame.com/stats.php?id=57009,
Kosan,Whitearcher8,The High Council,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$827 million,4520 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,23055 km 2,http://blocgame.com/stats.php?id=59227,
Iraqi Empire,Labib6,The United Nations,33k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$826 million,1139 Mbbl; 4 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,22658 km 2,http://blocgame.com/stats.php?id=50058,
DZ Djeich,StratoDZ,Al-Qassam Brigades,47k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 2 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$825 million,3103 Mbbl; 8 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,18191 km 2,http://blocgame.com/stats.php?id=61408,
Kekistonia,Mad Dog Mattis,The Order,53k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,15 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$825 million,3018 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,35795 km 2,http://blocgame.com/stats.php?id=63476,
Eastasia,accounts being deleted,The United Nations,34k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 13 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$824 million,351 Mbbl; 2 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,21175 km 2,http://blocgame.com/stats.php?id=63527,
����������,������ �������,The High Council,39k active personnel,0 ships,,Second World War surplus,Nice,1 factory,Elite,online now,18 Hundred Tons per month,4 Mbbl per month,Central Planning,$823 million,304 Mbbl; 4 Mbbl,Untapped,Large,Gran Colombia,Soviet Union,33414 km 2,http://blocgame.com/stats.php?id=54626,
SettingMoon,Hawk,The United Nations,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$823 million,43 Mbbl; 2 Mbbl,Plentiful,Mediocre,East Indies,Soviet Union,16807 km 2,http://blocgame.com/stats.php?id=62839,
New Caucasus,Cotton Luther,Brotherhood of Zion,55k active personnel,0 ships,,Second World War surplus,Good,1 factory,Elite,last online 1 hours ago,15 Hundred Tons per month,2 Mbbl per month,Free Market,$821 million,257 Mbbl,Untapped,Large,Southern Africa,United States,27860 km 2,http://blocgame.com/stats.php?id=4392,
Yazu,Goobi,Brotherhood of Zion,78k active personnel,0 ships,,Korean War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,21 Hundred Tons per month,17 Mbbl per month,Central Planning,$820 million,4218 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,41802 km 2,http://blocgame.com/stats.php?id=46519,1 Tons
Arabic Union,Comrade Izy,Brotherhood of Zion,78k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,7 Hundred Tons per month,12 Mbbl per month,Central Planning,$820 million,3698 Mbbl; 12 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,40384 km 2,http://blocgame.com/stats.php?id=59855,
TerapBuduLipis,SyedRazi,The High Council,78k active personnel,2 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,14 Hundred Tons per month,6 Mbbl per month,Central Planning,$820 million,33 Mbbl; 6 Mbbl,Plentiful,Large,Indochina,Soviet Union,37988 km 2,http://blocgame.com/stats.php?id=60513,1 Tons
Safavid Persia,Abbas,The Order,43k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,12 Hundred Tons per month,7 Mbbl per month,Free Market,$820 million,3105 Mbbl,Untapped,Mediocre,Persia,United States,28659 km 2,http://blocgame.com/stats.php?id=63199,
Thair,Tacoonastick,Brotherhood of Zion,9k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 7 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$817 million,173 Mbbl; 4 Mbbl,Untapped,None,Congo,Soviet Union,10783 km 2,http://blocgame.com/stats.php?id=60955,
carefree,solematemy,The Order,67k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,17 Hundred Tons per month,9 Mbbl per month,Central Planning,$815 million,484 Mbbl; 9 Mbbl,Untapped,Somewhat Large,East Indies,Neutral,16250 km 2,http://blocgame.com/stats.php?id=61669,
Hajoki,Makao,The Khilafah,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 56 hours ago,3 Hundred Tons per month,12 Mbbl per month,Free Market,$814 million,822 Mbbl,Untapped,None,Atlas,United States,6437 km 2,http://blocgame.com/stats.php?id=60093,
Lolesco,Lolesco,The Order,31k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Poor,last online 3 hours ago,29 Hundred Tons per month,10 Mbbl per month,Free Market,$813 million,3149 Mbbl; 10 Mbbl,Untapped,Mediocre,Mesopotamia,United States,41034 km 2,http://blocgame.com/stats.php?id=48289,
kuci,kiki,,2k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 16 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$813 million,,Untapped,None,East Indies,Neutral,7723 km 2,http://blocgame.com/stats.php?id=63755,
Aincrad,veemon,,40k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 17 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$812 million,658 Mbbl; 1 Mbbl,,Meagre,China,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=50267,
KaleCepo,sultan lee,The High Council,122k active personnel,4 ships,,Second World War surplus,Gandhi-like,4 factories,Good,online now,48 Hundred Tons per month,15 Mbbl per month,Free Market,$812 million,919 Mbbl,Untapped,Powerful,East Indies,United States,53617 km 2,http://blocgame.com/stats.php?id=60711,
Bantersciz,Banterscnizzle Cuperpatch,ISIS,31k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$811 million,,,Somewhat Large,Southern Africa,United States,10775 km 2,http://blocgame.com/stats.php?id=63604,
ADAMLAND,adamharez,The Order,38k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$809 million,8226 Mbbl; 7 Mbbl,,Mediocre,Arabia,Neutral,19800 km 2,http://blocgame.com/stats.php?id=60764,
Bluegene/Q,ChevalierCavac,The High Council,60k active personnel,3 ships,,Second World War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,13 Hundred Tons per month,10 Mbbl per month,Central Planning,$809 million,3039 Mbbl; 10 Mbbl,Untapped,Large,Arabia,Soviet Union,34564 km 2,http://blocgame.com/stats.php?id=61506,
Derpkins,Mr. Derp,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 147 hours ago,2 Hundred Tons per month,,Mixed Economy,$806 million,,Untapped,None,Pacific Rim,Neutral,9266 km 2,http://blocgame.com/stats.php?id=59737,
malapetaka,bolawei9,The High Council,15k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$806 million,366 Mbbl,Untapped,Small,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60813,
Ambon,Chalkface,The Order,61k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,20 Hundred Tons per month,5 Mbbl per month,Central Planning,$804 million,449 Mbbl; 5 Mbbl,Plentiful,Somewhat Large,Pacific Rim,Soviet Union,35612 km 2,http://blocgame.com/stats.php?id=42744,
Laurence,Frezzerbloom,Brotherhood of Nod,54k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$804 million,3091 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=49637,
Slavostan,Joe Tito-Hoxha,Interpol,21k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$803 million,68 Mbbl; 1 Mbbl,Untapped,Meagre,Indochina,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=48188,
natangape,tina,The Order,22k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 13 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$803 million,462 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,United States,16500 km 2,http://blocgame.com/stats.php?id=61600,
Apokalyptom,Luakoo,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 39 hours ago,2 Hundred Tons per month,,Mixed Economy,$801 million,,Untapped,None,Pacific Rim,Neutral,6371 km 2,http://blocgame.com/stats.php?id=58585,
South Minnesota,Generalissimo Alpun,Che Guevara League,23k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,last online 24 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$801 million,38 Mbbl,,Meagre,Gran Colombia,Soviet Union,10949 km 2,http://blocgame.com/stats.php?id=63460,
axmbest,amsyah80,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 15 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$799 million,150 Mbbl; 3 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,10926 km 2,http://blocgame.com/stats.php?id=61772,
Aryana,Williarsk,Che Guevara League,38k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Standard,last online 2 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$797 million,425 Mbbl; 5 Mbbl,,Small,Gran Colombia,Soviet Union,16790 km 2,http://blocgame.com/stats.php?id=2313,
Mmhat,Homermustdie,The High Council,18k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,14 Hundred Tons per month,2 Mbbl per month,Free Market,$797 million,185 Mbbl; 2 Mbbl,Untapped,Small,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,
MakanBudak,amirulfaizal,The Order,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 53 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$797 million,146 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Neutral,7959 km 2,http://blocgame.com/stats.php?id=60748,
Jemut,iwaniman/Ferozz,PIRATES,71k active personnel,0 ships,,Second World War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,17 Hundred Tons per month,13 Mbbl per month,Central Planning,$797 million,142 Mbbl; 13 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,34737 km 2,http://blocgame.com/stats.php?id=61811,
Classia,Classic,Brotherhood of Zion,51k active personnel,0 ships,,First World War surplus,Isolated,1 factory,Elite,last online 2 hours ago,9 Hundred Tons per month,6 Mbbl per month,Free Market,$797 million,199 Mbbl; 6 Mbbl,Plentiful,Somewhat Large,China,United States,41777 km 2,http://blocgame.com/stats.php?id=63652,
Zen killer,Jermainecrazy2157,The High Council,65k active personnel,0 ships,,Second World War surplus,Isolated,2 factories,Elite,online now,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$794 million,337 Mbbl; 5 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,34648 km 2,http://blocgame.com/stats.php?id=63107,
Lemonstan,Lemon,Brotherhood of Nod,57k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 16 hours ago,15 Hundred Tons per month,7 Mbbl per month,Central Planning,$793 million,5186 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Persia,Soviet Union,35487 km 2,http://blocgame.com/stats.php?id=40048,
Dondang Sayang,Cempaka Sari,PIRATES,26k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 17 hours ago,15 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$793 million,23 Mbbl; 9 Mbbl,Untapped,None,East Indies,United States,13477 km 2,http://blocgame.com/stats.php?id=60628,
Mangkok,MangkukHayun,The High Council,60k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,10 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$793 million,148 Mbbl,Untapped,Mediocre,East Indies,Neutral,42418 km 2,http://blocgame.com/stats.php?id=62210,
umok,whydoyoudodis,The United Nations,5k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 2 hours ago,6 Hundred Tons per month,6 Mbbl per month,Central Planning,$793 million,1129 Mbbl; 6 Mbbl,Untapped,Small,Persia,Soviet Union,7494 km 2,http://blocgame.com/stats.php?id=62724,
Yugorossiya,Zerychon,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 148 hours ago,2 Hundred Tons per month,4 Mbbl per month,Free Market,$793 million,4140 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,13477 km 2,http://blocgame.com/stats.php?id=63414,
Southern Africa,TheMaster_ZA,The Order,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,18 Hundred Tons per month,3 Mbbl per month,Central Planning,$790 million,204 Mbbl,Untapped,Somewhat Large,Southern Africa,Soviet Union,40607 km 2,http://blocgame.com/stats.php?id=48410,
Turbanistan,eromer2,The Order,56k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,16 Hundred Tons per month,3 Mbbl per month,Central Planning,$790 million,664 Mbbl; 3 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,30082 km 2,http://blocgame.com/stats.php?id=63007,
