country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Octobia,Octo,SPQR,5k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,10 Hundred Tons per month,15 Mbbl per month,Central Planning,$1926 million,2600 Mbbl; 15 Mbbl,,None,Arabia,Soviet Union,27242 km 2,http://blocgame.com/stats.php?id=61272,,
Gandoria,zoneguy22,The Order,33k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,16 Hundred Tons per month,3 Mbbl per month,Central Planning,$1925 million,326 Mbbl; 3 Mbbl,Untapped,Large,Gran Colombia,Soviet Union,19212 km 2,http://blocgame.com/stats.php?id=50771,,
subse7en,subse7en,The Order,108k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 4 hours ago,23 Hundred Tons per month,14 Mbbl per month,Central Planning,$1923 million,134 Mbbl; 14 Mbbl,,Large,Pacific Rim,Soviet Union,22948 km 2,http://blocgame.com/stats.php?id=61112,,
Kyranistan,Michael Hussain,,31k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 9 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1922 million,561 Mbbl; 2 Mbbl,Near Depletion,Mediocre,Persia,Neutral,1770 km 2,http://blocgame.com/stats.php?id=61263,,
Amazonian Union,Hugo Chavez,The Second Republic,29k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$1919 million,21 Mbbl,Untapped,Mediocre,Amazonia,United States,11298 km 2,http://blocgame.com/stats.php?id=59377,,1 Tons
Middlewest,BigBross,The Khilafah,8k active personnel,0 ships,First World War surplus,Normal,1 factory,Poor,last online 61 hours ago,15 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1919 million,1583 Mbbl,Untapped,Large,Mesopotamia,Neutral,7942 km 2,http://blocgame.com/stats.php?id=63635,,
Dissapointment,El Jefe 2.0,The Order,54k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$1918 million,5 Mbbl,,Somewhat Large,East Indies,Soviet Union,12139 km 2,http://blocgame.com/stats.php?id=64053,,
Fast Dragon,Matt Damion,,5k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Poor,last online 9 hours ago,19 Hundred Tons per month,4 Mbbl per month,Free Market,$1918 million,353 Mbbl,Untapped,Somewhat Large,China,United States,27248 km 2,http://blocgame.com/stats.php?id=65502,,
Khebabistan,Khebab,The Khilafah,3k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 17 hours ago,10 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$1917 million,714 Mbbl,Untapped,Meagre,Arabia,Neutral,8317 km 2,http://blocgame.com/stats.php?id=51401,,
Sulon Grande,Sulon the Defiler,Brotherhood of Nod,43k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 15 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1916 million,1498 Mbbl; 2 Mbbl,Plentiful,Meagre,Atlas,Soviet Union,6371 km 2,http://blocgame.com/stats.php?id=61038,,
El Tahib,Mossadegh,SPQR,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 23 hours ago,8 Hundred Tons per month,9 Mbbl per month,Central Planning,$1916 million,2413 Mbbl; 9 Mbbl,Untapped,Large,Arabia,Soviet Union,11231 km 2,http://blocgame.com/stats.php?id=64402,,
Nsntra,Ahmad Maselan,The Order,31k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 64 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$1905 million,95 Mbbl,,Mediocre,Pacific Rim,Soviet Union,8993 km 2,http://blocgame.com/stats.php?id=61896,,
Kolisnia,Oliver Tochev,Pact of Red October,29k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1895 million,430 Mbbl; 5 Mbbl,Depleted,Mediocre,Indochina,Soviet Union,24112 km 2,http://blocgame.com/stats.php?id=64822,,
kodiang,tester2,,73k active personnel,1 ships,Korean War surplus,Isolated,5 factories,Elite,last online 4 hours ago,26 Hundred Tons per month,14 Mbbl per month,Free Market,$1891 million,316 Mbbl,Depleted,Somewhat Large,Pacific Rim,United States,30381 km 2,http://blocgame.com/stats.php?id=60531,,
Afrikizonia,MacSlothur,,6k active personnel,0 ships,Korean War surplus,Good,3 factories,Undisciplined Rabble,last online 144 hours ago,26 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1889 million,91 Mbbl,Untapped,None,East Africa,Neutral,10171 km 2,http://blocgame.com/stats.php?id=63138,,
Shaanxi,Deng Xiaoping,Interpol,8k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 62 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1885 million,210 Mbbl; 2 Mbbl,Untapped,Small,China,Neutral,23245 km 2,http://blocgame.com/stats.php?id=65020,,
semerah padi,azrilahm,PIRATES,42k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 14 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1883 million,415 Mbbl; 5 Mbbl,Untapped,Very Powerful,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62389,,
Tandak,jimmyyus,PIRATES,101k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 12 hours ago,20 Hundred Tons per month,15 Mbbl per month,Free Market,$1865 million,4016 Mbbl; 15 Mbbl,Near Depletion,Powerful,Egypt,United States,21628 km 2,http://blocgame.com/stats.php?id=62201,,
Ipoh,QiffahsyII,SPQR,140k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Poor,last online 50 hours ago,9 Hundred Tons per month,17 Mbbl per month,Central Planning,$1854 million,53 Mbbl; 17 Mbbl,Untapped,Powerful,Arabia,Soviet Union,34185 km 2,http://blocgame.com/stats.php?id=62127,,
British Egypt,Montgomery,Brotherhood of Nod,53k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 3 hours ago,23 Hundred Tons per month,14 Mbbl per month,Central Planning,$1851 million,1807 Mbbl; 14 Mbbl,,Small,Egypt,Soviet Union,32818 km 2,http://blocgame.com/stats.php?id=45596,,
BOOP,TRIGGERED,Schutzstaffel,6k active personnel,0 ships,First World War surplus,Angelic,None,Undisciplined Rabble,last online 9 hours ago,8 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1844 million,81 Mbbl; 2 Mbbl,Near Depletion,None,China,Neutral,3937 km 2,http://blocgame.com/stats.php?id=58737,,
Cavetta,Liamv3,Pact of Red October,63k active personnel,1 ships,Second World War surplus,Good,2 factories,Good,last online 10 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$1844 million,253 Mbbl; 4 Mbbl,,Mediocre,Pacific Rim,Soviet Union,20760 km 2,http://blocgame.com/stats.php?id=64933,,
Tron,Tron5,Brotherhood of Nod,98k active personnel,1 ships,Vietnam War surplus,Gandhi-like,2 factories,Good,last online 14 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$1832 million,322 Mbbl; 12 Mbbl,Untapped,Large,Congo,Soviet Union,42690 km 2,http://blocgame.com/stats.php?id=62967,,2 Tons
Inferia,Alexkovisk,Pact of Red October,17k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 2 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1831 million,25 Mbbl; 3 Mbbl,Untapped,Small,Mesoamerica,Neutral,5944 km 2,http://blocgame.com/stats.php?id=60789,,
Baghdad Iraqi,As-Shaheed Saddam Hussein,Interpol,117k active personnel,15 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,30 Hundred Tons per month,30 Mbbl per month,Central Planning,$1825 million,3304 Mbbl; 30 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,45126 km 2,http://blocgame.com/stats.php?id=61172,,
SUNGAI KERAK,Nizarudin,PIRATES,104k active personnel,14 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 3 hours ago,13 Hundred Tons per month,9 Mbbl per month,Free Market,$1824 million,124 Mbbl,Untapped,Powerful,East Indies,United States,33920 km 2,http://blocgame.com/stats.php?id=61710,,
Dank Weed,Pothead,SPQR,15k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$1823 million,402 Mbbl,Near Depletion,Meagre,Caribbean,United States,13088 km 2,http://blocgame.com/stats.php?id=63959,,
Eurassia,KurdishStalin,Pact of Red October,61k active personnel,0 ships,Second World War surplus,Pariah,1 factory,Good,last online 8 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$1821 million,2517 Mbbl; 5 Mbbl,Depleted,Mediocre,Mesopotamia,Soviet Union,18974 km 2,http://blocgame.com/stats.php?id=63019,,
Nhayat,Nhayat,The Order,118k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 6 hours ago,41 Hundred Tons per month,5 Mbbl per month,Central Planning,$1817 million,255 Mbbl; 5 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,59769 km 2,http://blocgame.com/stats.php?id=62666,,1 Tons
Kota Tinggi,ainyzrul,PIRATES,71k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 19 hours ago,15 Hundred Tons per month,3 Mbbl per month,Central Planning,$1817 million,240 Mbbl,Untapped,Powerful,Caribbean,Soviet Union,27761 km 2,http://blocgame.com/stats.php?id=63120,,
kobisbunga,kobis,Brotherhood of Nod,7k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 142 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1815 million,18 Mbbl; 3 Mbbl,Untapped,Somewhat Large,East Indies,United States,11765 km 2,http://blocgame.com/stats.php?id=61609,,
Stings,Sting,The Federal Colonies,130k active personnel,1 ships,Korean War surplus,Angelic,2 factories,Good,last online 6 hours ago,19 Hundred Tons per month,21 Mbbl per month,Free Market,$1811 million,4063 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,31095 km 2,http://blocgame.com/stats.php?id=62660,,
SemutHitam,JohnCool,PIRATES,43k active personnel,3 ships,Second World War surplus,Nice,3 factories,Good,last online 2 hours ago,20 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$1807 million,79 Mbbl; 13 Mbbl,Plentiful,Large,Indochina,Neutral,18990 km 2,http://blocgame.com/stats.php?id=62379,,
KL Lanas,suwey90,PIRATES,58k active personnel,5 ships,Korean War surplus,Angelic,2 factories,Elite,last online 1 hours ago,9 Hundred Tons per month,6 Mbbl per month,Free Market,$1803 million,313 Mbbl,Untapped,Large,East Indies,United States,21701 km 2,http://blocgame.com/stats.php?id=60623,,
Labuair,Kultur mayor,PIRATES,5k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 38 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1803 million,102 Mbbl; 2 Mbbl,,None,Indochina,United States,1358 km 2,http://blocgame.com/stats.php?id=62573,,
Alor Janggus,bobit,The Order,16k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 19 hours ago,3 Hundred Tons per month,26 Mbbl per month,Central Planning,$1802 million,2894 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,23189 km 2,http://blocgame.com/stats.php?id=63141,,
Black Swamp,dopes,,18k active personnel,0 ships,Second World War surplus,Isolated,1 factory,Undisciplined Rabble,last online 11 hours ago,10 Hundred Tons per month,,Free Market,$1797 million,17 Mbbl,Untapped,Meagre,East Indies,Neutral,5121 km 2,http://blocgame.com/stats.php?id=51451,,
carefree,solematemy,The Order,284k active personnel,5 ships,Korean War surplus,Gandhi-like,6 factories,Poor,last online 10 hours ago,28 Hundred Tons per month,3 Mbbl per month,Free Market,$1796 million,400 Mbbl,Depleted,Very Powerful,East Indies,United States,28230 km 2,http://blocgame.com/stats.php?id=61669,,
Immunidad,El Dictatro,,6k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 144 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$1794 million,480 Mbbl,Untapped,Meagre,Caribbean,United States,9455 km 2,http://blocgame.com/stats.php?id=64955,,
German Empire,Frederick the Great,SPQR,6k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 24 hours ago,14 Hundred Tons per month,7 Mbbl per month,Central Planning,$1792 million,3475 Mbbl,Untapped,Powerful,Egypt,Soviet Union,21667 km 2,http://blocgame.com/stats.php?id=63053,,
Dragon Stone,Mannis,Interpol,63k active personnel,3 ships,Vietnam War surplus,Gandhi-like,2 factories,Elite,last online 15 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1791 million,95 Mbbl; 5 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,23285 km 2,http://blocgame.com/stats.php?id=54852,,
Bahai,Farquad,The Order,178k active personnel,38 ships,Korean War surplus,Gandhi-like,6 factories,Elite,online now,40 Hundred Tons per month,12 Mbbl per month,Mixed Economy,$1787 million,978 Mbbl,Plentiful,Very Powerful,Pacific Rim,United States,46258 km 2,http://blocgame.com/stats.php?id=64246,,
Samsayum,Kadetdeen86,SPQR,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 13 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$1783 million,174 Mbbl,Near Depletion,Large,East Indies,Neutral,16065 km 2,http://blocgame.com/stats.php?id=63640,,
Dirk-Dirkastan,Vyper,The Order,1k active personnel,4 ships,Second World War surplus,Axis of Evil,4 factories,Undisciplined Rabble,online now,26 Hundred Tons per month,12 Mbbl per month,Mixed Economy,$1780 million,,Near Depletion,Meagre,Caribbean,Neutral,42386 km 2,http://blocgame.com/stats.php?id=63936,,1 Tons
SOPF,Johnathinski Weston,The United Nations,7k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 4 hours ago,8 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1778 million,4 Mbbl,Untapped,Somewhat Large,East Indies,Neutral,4438 km 2,http://blocgame.com/stats.php?id=62841,,
New Abyssinia,GenesisEra,Schutzstaffel,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 17 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1777 million,204 Mbbl,,Mediocre,East Africa,United States,8781 km 2,http://blocgame.com/stats.php?id=42676,,
Eagleland,AMERICAN_HERO,Brotherhood of Nod,23k active personnel,3 ships,Korean War surplus,Angelic,3 factories,Undisciplined Rabble,last online 1 hours ago,22 Hundred Tons per month,8 Mbbl per month,Free Market,$1768 million,152 Mbbl,Untapped,Mediocre,Mesoamerica,United States,29153 km 2,http://blocgame.com/stats.php?id=39022,,
Walmart,Jeddy,The Order,145k active personnel,6 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,online now,50 Hundred Tons per month,,Mixed Economy,$1767 million,113 Mbbl,Untapped,Very Powerful,China,Soviet Union,73458 km 2,http://blocgame.com/stats.php?id=57903,,
Atas,Jerung,PIRATES,41k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,9 Hundred Tons per month,3 Mbbl per month,Free Market,$1763 million,429 Mbbl,Untapped,Somewhat Large,Caribbean,United States,35807 km 2,http://blocgame.com/stats.php?id=65457,,
Rockstead,ArMaGeDdOn,The Order,76k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 22 hours ago,25 Hundred Tons per month,11 Mbbl per month,Central Planning,$1760 million,11 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62622,,
Tyanra,SaffronMerchant,SPQR,124k active personnel,7 ships,Korean War surplus,Normal,4 factories,Poor,last online 6 hours ago,26 Hundred Tons per month,11 Mbbl per month,Central Planning,$1748 million,1284 Mbbl; 11 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,38971 km 2,http://blocgame.com/stats.php?id=60365,,1 Tons
KOHREA,Kim Jong Ill,The Order,9k active personnel,5 ships,Korean War surplus,Good,3 factories,Good,last online 34 hours ago,24 Hundred Tons per month,12 Mbbl per month,Mixed Economy,$1748 million,538 Mbbl; 12 Mbbl,Near Depletion,None,China,Neutral,27020 km 2,http://blocgame.com/stats.php?id=63926,,
melayuraya,bangsamelayu,Pakatan Melayu,21k active personnel,0 ships,Second World War surplus,Questionable,3 factories,Undisciplined Rabble,last online 8 hours ago,11 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1746 million,8 Mbbl,Depleted,None,The Subcontinent,Neutral,9400 km 2,http://blocgame.com/stats.php?id=63546,,
Zanyaristan,Zanyar,Pact of Red October,89k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,9 Hundred Tons per month,10 Mbbl per month,Central Planning,$1744 million,2199 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,23839 km 2,http://blocgame.com/stats.php?id=64891,,
Pooland,kurwa,Brotherhood of Nod,135k active personnel,1 ships,Vietnam War surplus,Gandhi-like,4 factories,Poor,last online 5 hours ago,33 Hundred Tons per month,34 Mbbl per month,Central Planning,$1736 million,5541 Mbbl; 34 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,53645 km 2,http://blocgame.com/stats.php?id=49295,,
Vursian,Amirul Izzat,PIRATES,64k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$1736 million,120 Mbbl,Untapped,Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62540,,
ZAMENTA,ShAh FAr HAn,The Order,273k active personnel,7 ships,Korean War surplus,Gandhi-like,6 factories,Poor,last online 9 hours ago,21 Hundred Tons per month,10 Mbbl per month,Central Planning,$1727 million,216 Mbbl; 10 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,45211 km 2,http://blocgame.com/stats.php?id=61998,,
Libratio,Concarne,,14k active personnel,0 ships,Second World War surplus,Isolated,2 factories,Good,last online 14 hours ago,12 Hundred Tons per month,9 Mbbl per month,Central Planning,$1723 million,312 Mbbl,Untapped,Large,Caribbean,Soviet Union,22858 km 2,http://blocgame.com/stats.php?id=40370,,
Lyon,Corpsegrinder,,10k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 74 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1723 million,3 Mbbl,Untapped,Mediocre,Gran Colombia,Neutral,7493 km 2,http://blocgame.com/stats.php?id=57382,,
Oileum,Ihei,The Hetairoi Guild,5k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 21 hours ago,9 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1721 million,255 Mbbl; 9 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,5772 km 2,http://blocgame.com/stats.php?id=63070,,
BaniMelayu,PlayboyMelayu,Pakatan Melayu,7k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 8 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$1716 million,185 Mbbl; 3 Mbbl,Depleted,Meagre,The Subcontinent,Neutral,2866 km 2,http://blocgame.com/stats.php?id=61862,,
Soviet Prussia,PrussNet,Pact of Red October,55k active personnel,-1 ships,Korean War surplus,Gandhi-like,2 factories,Elite,online now,14 Hundred Tons per month,8 Mbbl per month,Central Planning,$1713 million,298 Mbbl; 8 Mbbl,Depleted,Meagre,Pacific Rim,Soviet Union,22556 km 2,http://blocgame.com/stats.php?id=64882,,
Fanboys,Steve Jobs,Socialist Arab Union,40k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 4 hours ago,9 Hundred Tons per month,7 Mbbl per month,Central Planning,$1706 million,862 Mbbl; 7 Mbbl,Untapped,None,Egypt,Soviet Union,11345 km 2,http://blocgame.com/stats.php?id=64178,,
Mongolstan,Khan,The Order,195k active personnel,5 ships,Korean War surplus,Gandhi-like,7 factories,Poor,last online 5 hours ago,59 Hundred Tons per month,7 Mbbl per month,Central Planning,$1705 million,338 Mbbl; 7 Mbbl,Plentiful,Very Powerful,China,Soviet Union,67304 km 2,http://blocgame.com/stats.php?id=47945,,
Gumbo,Gumbo954,,25k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 11 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$1705 million,26 Mbbl,,Mediocre,Caribbean,United States,11538 km 2,http://blocgame.com/stats.php?id=64201,,
Compost,Colop,The Order,110k active personnel,1 ships,Korean War surplus,Angelic,3 factories,Standard,last online 10 hours ago,40 Hundred Tons per month,2 Mbbl per month,Central Planning,$1704 million,600 Mbbl; 2 Mbbl,Untapped,Very Powerful,Southern Cone,Soviet Union,59989 km 2,http://blocgame.com/stats.php?id=62506,,
Sector 6,porkcannon,The Order,68k active personnel,9 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 30 hours ago,10 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1702 million,728 Mbbl; 4 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,34326 km 2,http://blocgame.com/stats.php?id=63362,,
Vierte Reich,Silver_Sr71,Interpol,7k active personnel,0 ships,Second World War surplus,Good,1 factory,Poor,last online 57 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1700 million,37 Mbbl,Near Depletion,None,Southern Africa,Neutral,8791 km 2,http://blocgame.com/stats.php?id=59580,,
kailam,kailam,The Order,23k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 142 hours ago,7 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1698 million,96 Mbbl; 5 Mbbl,Untapped,None,East Indies,Soviet Union,27125 km 2,http://blocgame.com/stats.php?id=61608,,
morelia,lemambanglemai8621,Celestial Beings�,73k active personnel,2 ships,Korean War surplus,Questionable,3 factories,Good,last online 8 hours ago,15 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$1695 million,10 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,27285 km 2,http://blocgame.com/stats.php?id=61850,,
Tanus,Hoovytaurus,Brotherhood of Nod,74k active personnel,0 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,19 Hundred Tons per month,6 Mbbl per month,Free Market,$1689 million,366 Mbbl,Untapped,Very Powerful,Caribbean,United States,42226 km 2,http://blocgame.com/stats.php?id=61059,,
Chinese Empire,Chairman Mao Zedong,Interpol,67k active personnel,1 ships,Vietnam War surplus,Gandhi-like,2 factories,Elite,last online 28 hours ago,14 Hundred Tons per month,9 Mbbl per month,Central Planning,$1673 million,21 Mbbl; 9 Mbbl,Untapped,Somewhat Large,China,Soviet Union,38747 km 2,http://blocgame.com/stats.php?id=54448,,
Alohaha,Jakeirt,,6k active personnel,0 ships,Finest of the 19th century,Questionable,None,Elite,last online 31 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1655 million,,Plentiful,None,Congo,Neutral,3510 km 2,http://blocgame.com/stats.php?id=57669,,
Manitoba,Louis Riel,The Order,61k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,17 Hundred Tons per month,4 Mbbl per month,Central Planning,$1655 million,166 Mbbl; 4 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,31411 km 2,http://blocgame.com/stats.php?id=65065,,
District21,Nizarudinjohari,PIRATES,4k active personnel,0 ships,Second World War surplus,Normal,1 factory,Elite,last online 51 hours ago,5 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1652 million,282 Mbbl; 5 Mbbl,,Meagre,Arabia,Neutral,5000 km 2,http://blocgame.com/stats.php?id=62938,,
Darkstone,Trakel,The Federal Colonies,137k active personnel,5 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 10 hours ago,52 Hundred Tons per month,24 Mbbl per month,Central Planning,$1651 million,7589 Mbbl; 24 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,61573 km 2,http://blocgame.com/stats.php?id=57176,,
HARDGAY♂,mits,The Order,131k active personnel,4 ships,Korean War surplus,Pariah,5 factories,Elite,last online 1 hours ago,61 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1650 million,9 Mbbl,Near Depletion,Very Powerful,Pacific Rim,Soviet Union,50751 km 2,http://blocgame.com/stats.php?id=63324,,
Sadanca,Deionc�,,5k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 26 hours ago,6 Hundred Tons per month,4 Mbbl per month,Central Planning,$1649 million,404 Mbbl; 4 Mbbl,Untapped,Mediocre,Persia,United States,7801 km 2,http://blocgame.com/stats.php?id=64805,,
Kersumsos,Kersumsos,The Order,103k active personnel,0 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 134 hours ago,30 Hundred Tons per month,31 Mbbl per month,Central Planning,$1644 million,5303 Mbbl; 31 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,46951 km 2,http://blocgame.com/stats.php?id=46317,,
Nahrin,Mahzuz Al-Qanun,,5k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 6 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1642 million,91 Mbbl; 2 Mbbl,Untapped,Small,East Indies,Neutral,4210 km 2,http://blocgame.com/stats.php?id=62160,,
Norwegia,Thornir,The Order,98k active personnel,6 ships,Vietnam War surplus,Gandhi-like,2 factories,Elite,last online 15 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1637 million,2087 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,14007 km 2,http://blocgame.com/stats.php?id=30,5%,
BIOR KELANTOK,Krul,Interpol,4k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 13 hours ago,10 Hundred Tons per month,3 Mbbl per month,Free Market,$1635 million,60 Mbbl,Plentiful,Powerful,Pacific Rim,United States,12565 km 2,http://blocgame.com/stats.php?id=61489,,
Ironforge,Mephasto,,2k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 48 hours ago,5 Hundred Tons per month,2 Mbbl per month,Free Market,$1634 million,47 Mbbl,Untapped,None,Amazonia,United States,20729 km 2,http://blocgame.com/stats.php?id=63135,,
Ultios,Noctis,The Order,152k active personnel,1 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,30 Hundred Tons per month,14 Mbbl per month,Free Market,$1628 million,256 Mbbl,Untapped,Powerful,Pacific Rim,United States,42878 km 2,http://blocgame.com/stats.php?id=59917,,
Serbija,Radovan Karad�i�,The Order,152k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 7 hours ago,38 Hundred Tons per month,28 Mbbl per month,Mixed Economy,$1624 million,2239 Mbbl; 28 Mbbl,Plentiful,Very Powerful,Atlas,Soviet Union,34939 km 2,http://blocgame.com/stats.php?id=62971,,
Nova Ikaki,Bisimbi,Brotherhood of Nod,111k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Poor,online now,22 Hundred Tons per month,23 Mbbl per month,Free Market,$1623 million,10481 Mbbl,Untapped,Very Powerful,Arabia,United States,37696 km 2,http://blocgame.com/stats.php?id=55911,,
