country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Ballzinga,Carejo,The Order,82k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,online now,20 Hundred Tons per month,6 Mbbl per month,Central Planning,$960 million,1132 Mbbl,Untapped,Very Powerful,Guinea,Soviet Union,36212 km 2,http://blocgame.com/stats.php?id=63397,,
Skekenhouse,Kraast,Brotherhood of Nod,63k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 3 hours ago,23 Hundred Tons per month,4 Mbbl per month,Central Planning,$959 million,3097 Mbbl; 4 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,41980 km 2,http://blocgame.com/stats.php?id=62962,,
Mingland,mpetersen,Brotherhood of Nod,46k active personnel,0 ships,First World War surplus,Angelic,2 factories,Good,last online 1 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$959 million,118 Mbbl; 7 Mbbl,Plentiful,Mediocre,Southern Africa,Soviet Union,19661 km 2,http://blocgame.com/stats.php?id=63922,,
Conrad,Waled,SPQR,28k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,16 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$957 million,4503 Mbbl,Near Depletion,Large,Egypt,United States,12839 km 2,http://blocgame.com/stats.php?id=62640,,
Transmekong,Prabang,The United Nations,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$956 million,293 Mbbl,,Meagre,Indochina,United States,13469 km 2,http://blocgame.com/stats.php?id=40195,,
Salama�a,Bacardi,Che Guevara League,25k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,last online 30 hours ago,12 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$955 million,238 Mbbl,Untapped,Mediocre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63383,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,44k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,15 Hundred Tons per month,7 Mbbl per month,Free Market,$954 million,245 Mbbl,Untapped,Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,,
Safavid Persia,Abbas,The Order,53k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,12 Hundred Tons per month,7 Mbbl per month,Free Market,$953 million,3063 Mbbl,Untapped,Mediocre,Persia,United States,28659 km 2,http://blocgame.com/stats.php?id=63199,,
Ceannesburg,theorange0,The Order,11k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,20 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$948 million,,Untapped,Large,Mesoamerica,United States,23293 km 2,http://blocgame.com/stats.php?id=56500,,
Homo Mono,Homo Mono,Brotherhood of Nod,10k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 73 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$948 million,251 Mbbl; 3 Mbbl,Untapped,Small,Arabia,Soviet Union,19195 km 2,http://blocgame.com/stats.php?id=59108,,
Civilia,Sir_Ranger,Al-Qassam Brigades,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 81 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$948 million,2 Mbbl,,None,China,Neutral,7421 km 2,http://blocgame.com/stats.php?id=62017,,
Asiana,El_Xanatos,The High Council,59k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,19 Hundred Tons per month,5 Mbbl per month,Central Planning,$948 million,130 Mbbl; 5 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,41863 km 2,http://blocgame.com/stats.php?id=62221,,
Tron,Tron5,Brotherhood of Nod,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$948 million,371 Mbbl; 5 Mbbl,Plentiful,Mediocre,Congo,Soviet Union,40897 km 2,http://blocgame.com/stats.php?id=62967,,1 Tons
Carbonear,Wolfie,Interpol,79k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,22 Hundred Tons per month,4 Mbbl per month,Free Market,$948 million,191 Mbbl,Plentiful,Somewhat Large,West Africa,United States,20874 km 2,http://blocgame.com/stats.php?id=63657,,
HARDGAY♂,mits,The Order,53k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,24 Hundred Tons per month,8 Mbbl per month,Central Planning,$947 million,296 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,38957 km 2,http://blocgame.com/stats.php?id=63324,,
Dondang Sayang,Cempaka Sari,PIRATES,22k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,online now,15 Hundred Tons per month,13 Mbbl per month,Free Market,$946 million,246 Mbbl; 13 Mbbl,Untapped,None,East Indies,United States,13477 km 2,http://blocgame.com/stats.php?id=60628,,
Ken no Taiyou,Hikari,The Order,30k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,9 Hundred Tons per month,19 Mbbl per month,Central Planning,$946 million,1736 Mbbl; 19 Mbbl,Untapped,Mediocre,Persia,Soviet Union,30155 km 2,http://blocgame.com/stats.php?id=64029,,
Kazushima,Kazuya,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 184 hours ago,2 Hundred Tons per month,,Central Planning,$945 million,,Untapped,None,West Africa,Neutral,13209 km 2,http://blocgame.com/stats.php?id=61346,,
Greatest Ally,WilliamDaAsian,Brotherhood of Nod,41k active personnel,0 ships,First World War surplus,Nice,2 factories,Elite,last online 9 hours ago,15 Hundred Tons per month,5 Mbbl per month,Free Market,$938 million,264 Mbbl,Untapped,Somewhat Large,Indochina,United States,34349 km 2,http://blocgame.com/stats.php?id=49097,,
Oileum,Ihei,The High Council,31k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,12 Hundred Tons per month,9 Mbbl per month,Central Planning,$938 million,3419 Mbbl; 9 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,30995 km 2,http://blocgame.com/stats.php?id=63070,,
Thanatos,voightyutani,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 186 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$938 million,1 Mbbl,Untapped,Meagre,Congo,Neutral,13343 km 2,http://blocgame.com/stats.php?id=63513,,
Swagvila,Saddam Hussgay,,38k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 8 hours ago,9 Hundred Tons per month,2 Mbbl per month,Central Planning,$936 million,344 Mbbl; 2 Mbbl,Untapped,Somewhat Large,China,Soviet Union,37495 km 2,http://blocgame.com/stats.php?id=45990,,1 Tons
Alorian,Azril91,,7k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 5 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$936 million,35 Mbbl; 5 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,7495 km 2,http://blocgame.com/stats.php?id=61749,,
Black Widow,Protego,The Order,58k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 8 hours ago,8 Hundred Tons per month,8 Mbbl per month,Central Planning,$936 million,4854 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,37481 km 2,http://blocgame.com/stats.php?id=62290,5%,
Burke Tome,Haggashed,Brotherhood of Nod,60k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,14 Hundred Tons per month,10 Mbbl per month,Free Market,$936 million,3066 Mbbl,Plentiful,Large,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=63028,,
Kozakura,Tenrai,The High Council,44k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,3 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$926 million,612 Mbbl,Untapped,Small,Pacific Rim,United States,19999 km 2,http://blocgame.com/stats.php?id=48894,,
Dominon,Domnino,,9k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Good,last online 60 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$926 million,203 Mbbl; 3 Mbbl,Untapped,Small,Caribbean,Soviet Union,26579 km 2,http://blocgame.com/stats.php?id=64204,,
FreakTopia,Remington Steel,The Order,85k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,23 Hundred Tons per month,10 Mbbl per month,Free Market,$925 million,989 Mbbl,Untapped,Powerful,The Subcontinent,United States,45038 km 2,http://blocgame.com/stats.php?id=45527,,
Rattown,Furfag Commanding,The Order,122k active personnel,1 ships,Second World War surplus,Angelic,3 factories,Elite,online now,29 Hundred Tons per month,21 Mbbl per month,Mixed Economy,$924 million,4535 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,33895 km 2,http://blocgame.com/stats.php?id=39062,20%,9 Tons
New Luzon,Chester E. Marquez,The Order,56k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,5 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$923 million,5011 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,34073 km 2,http://blocgame.com/stats.php?id=63066,,
Gobi,Saint Gobi,The Order,49k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 16 hours ago,18 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$920 million,337 Mbbl,Untapped,Somewhat Large,Congo,United States,27032 km 2,http://blocgame.com/stats.php?id=61919,,
Razgriskm,Tordus Stahl,The High Council,45k active personnel,0 ships,Finest of the 19th century,Gandhi-like,2 factories,Standard,last online 2 hours ago,13 Hundred Tons per month,4 Mbbl per month,Free Market,$920 million,211 Mbbl; 4 Mbbl,,Mediocre,West Africa,Soviet Union,26208 km 2,http://blocgame.com/stats.php?id=63117,,
nogoriden3,nogoriden3,,87k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Elite,online now,18 Hundred Tons per month,4 Mbbl per month,Central Planning,$919 million,223 Mbbl; 4 Mbbl,Depleted,Small,Indochina,Soviet Union,18941 km 2,http://blocgame.com/stats.php?id=62789,,
Ladina,MightyBj�rn,Che Guevara League,101k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Good,online now,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$917 million,77 Mbbl; 2 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,36116 km 2,http://blocgame.com/stats.php?id=62936,,
Kritch,Zorn,Steel Brotherhood,115k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$917 million,591 Mbbl; 7 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,40874 km 2,http://blocgame.com/stats.php?id=63155,,
saiya,saiya,The Order,63k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$916 million,2106 Mbbl; 10 Mbbl,,Mediocre,Arabia,Soviet Union,22413 km 2,http://blocgame.com/stats.php?id=61785,,
Mangkok,MangkukHayun,The High Council,69k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,12 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$912 million,106 Mbbl,Untapped,Somewhat Large,East Indies,Neutral,43744 km 2,http://blocgame.com/stats.php?id=62210,,
Lepkonia,Raguixxx,Interpol,57k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,29 Hundred Tons per month,10 Mbbl per month,Central Planning,$911 million,10 Mbbl,Plentiful,Somewhat Large,Southern Cone,Soviet Union,37717 km 2,http://blocgame.com/stats.php?id=55854,,
Romiia,The Great Tiberius III,The United Nations,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 107 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$911 million,315 Mbbl; 2 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,24594 km 2,http://blocgame.com/stats.php?id=60242,,
Kulunkjin,Areum ling,SPQR,2k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 9 hours ago,6 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$910 million,136 Mbbl; 4 Mbbl,,None,Pacific Rim,Soviet Union,12391 km 2,http://blocgame.com/stats.php?id=62604,,
Opallia,Opal,The Order,85k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,19 Hundred Tons per month,3 Mbbl per month,Free Market,$907 million,306 Mbbl,Untapped,Mediocre,Mesoamerica,United States,36953 km 2,http://blocgame.com/stats.php?id=63666,,
Laurence,Frezzerbloom,Brotherhood of Nod,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$906 million,3044 Mbbl; 8 Mbbl,Untapped,Large,Arabia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=49637,,
Idaho,John Adams,The Order,42k active personnel,0 ships,First World War surplus,Nice,2 factories,Elite,last online 3 hours ago,9 Hundred Tons per month,7 Mbbl per month,Free Market,$905 million,805 Mbbl,Plentiful,Mediocre,Pacific Rim,United States,42794 km 2,http://blocgame.com/stats.php?id=63484,,
Krakozhia,Ilyich,Interpol,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$901 million,119 Mbbl; 3 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,25999 km 2,http://blocgame.com/stats.php?id=39065,,
Cubania,General Fidelis,The Order,56k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 7 hours ago,25 Hundred Tons per month,7 Mbbl per month,Central Planning,$900 million,106 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Mesoamerica,Soviet Union,41518 km 2,http://blocgame.com/stats.php?id=47349,,
Kelate.net,Wira Perang,PIRATES,98k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,18 Hundred Tons per month,12 Mbbl per month,Free Market,$899 million,782 Mbbl,,Powerful,Arabia,United States,24906 km 2,http://blocgame.com/stats.php?id=61907,,2 Tons
Psilocybis,Lysergix,Brotherhood of Nod,26k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 10 hours ago,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$897 million,5263 Mbbl; 8 Mbbl,Untapped,Mediocre,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Reim,Azrael,The High Council,79k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,18 Hundred Tons per month,6 Mbbl per month,Central Planning,$895 million,395 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,40120 km 2,http://blocgame.com/stats.php?id=41073,,
Cyrodill,Tihomir,The Order,125k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 15 hours ago,40 Hundred Tons per month,50 Mbbl per month,Free Market,$895 million,6700 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,56598 km 2,http://blocgame.com/stats.php?id=53759,,2 Tons
Hivemindia,Overmind,The Order,58k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 3 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$894 million,180 Mbbl; 7 Mbbl,Untapped,Somewhat Large,China,Soviet Union,35248 km 2,http://blocgame.com/stats.php?id=63286,,
Briggs,General Armstrong,SPQR,55k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,27 Hundred Tons per month,4 Mbbl per month,Central Planning,$892 million,382 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,36257 km 2,http://blocgame.com/stats.php?id=53442,,
MakanBudak,amirulfaizal,The Order,11k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 9 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$892 million,105 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Neutral,6633 km 2,http://blocgame.com/stats.php?id=60748,,
South Minnesota,Generalissimo Alpun,Che Guevara League,33k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,online now,8 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$892 million,469 Mbbl,,Small,Gran Colombia,Soviet Union,10949 km 2,http://blocgame.com/stats.php?id=63460,,
fotamorgana,nadim,,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 17 hours ago,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$890 million,285 Mbbl; 3 Mbbl,Untapped,Meagre,East Indies,United States,6309 km 2,http://blocgame.com/stats.php?id=62833,,
The Abarat,John Mischeif,The Khilafah,41k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,9 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$889 million,2818 Mbbl; 7 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,25397 km 2,http://blocgame.com/stats.php?id=40068,,
Malaysia Raya,Ben Laden,PIRATES,7k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 9 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$887 million,1 Mbbl,Untapped,Meagre,East Indies,Neutral,9360 km 2,http://blocgame.com/stats.php?id=61845,,
VinyRuler,VinyTanker,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 168 hours ago,2 Hundred Tons per month,,Central Planning,$886 million,,Untapped,None,Indochina,Neutral,9455 km 2,http://blocgame.com/stats.php?id=59709,,
Willacoochiepop,Fawn Dell Maibalz,Farmington Brigade,8k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 31 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$884 million,229 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,11231 km 2,http://blocgame.com/stats.php?id=62992,,
Kapitan,Kapitan,The Federal Colonies,8k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 159 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$883 million,3 Mbbl; 3 Mbbl,Untapped,None,East Indies,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=61709,,
TrumpCity,Ronald mcTrump,,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 33 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$883 million,91 Mbbl,Untapped,Meagre,Caribbean,Neutral,8726 km 2,http://blocgame.com/stats.php?id=63769,,
rio de la plata,karl franz,Lithuanian Coalition,12k active personnel,0 ships,First World War surplus,Mad Dog,1 factory,Elite,last online 3 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$882 million,39 Mbbl; 2 Mbbl,Depleted,Mediocre,Southern Cone,Soviet Union,9730 km 2,http://blocgame.com/stats.php?id=63051,,1 Tons
Chūya,Silberblade,The Order,37k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,21 Hundred Tons per month,3 Mbbl per month,Central Planning,$880 million,451 Mbbl; 3 Mbbl,Untapped,Large,Southern Africa,Soviet Union,31162 km 2,http://blocgame.com/stats.php?id=63950,,
Melaka,Hang Tuah,The High Council,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$879 million,345 Mbbl; 5 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,26402 km 2,http://blocgame.com/stats.php?id=57146,,
Plob,plox,Brotherhood of Nod,53k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,14 Hundred Tons per month,16 Mbbl per month,Central Planning,$878 million,5583 Mbbl; 16 Mbbl,Plentiful,Large,Arabia,Soviet Union,30560 km 2,http://blocgame.com/stats.php?id=58260,,
Cappadocia,Justinian III,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 169 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$877 million,2 Mbbl,Untapped,None,Mesopotamia,Neutral,13613 km 2,http://blocgame.com/stats.php?id=63494,,
Libratio,Concarne,Che Guevara League,18k active personnel,0 ships,Second World War surplus,Isolated,1 factory,Elite,online now,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$875 million,285 Mbbl,Untapped,Somewhat Large,Caribbean,Soviet Union,17372 km 2,http://blocgame.com/stats.php?id=40370,,
crocodile,Quadkencheng,Interpol,84k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 18 hours ago,15 Hundred Tons per month,12 Mbbl per month,Central Planning,$875 million,9 Mbbl; 12 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,32741 km 2,http://blocgame.com/stats.php?id=60403,,
Skirr,frap129,Brotherhood of Nod,6k active personnel,0 ships,First World War surplus,Angelic,None,Good,last online 180 hours ago,6 Hundred Tons per month,4 Mbbl per month,Central Planning,$874 million,3770 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,21838 km 2,http://blocgame.com/stats.php?id=35744,,
Bananarama,Violet raccoon,Brotherhood of Nod,31k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 44 hours ago,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$874 million,2008 Mbbl; 6 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,24409 km 2,http://blocgame.com/stats.php?id=62710,,
New Caucasus,Cotton Luther,The Order,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,18 Hundred Tons per month,3 Mbbl per month,Free Market,$873 million,240 Mbbl,Untapped,Powerful,Southern Africa,United States,27860 km 2,http://blocgame.com/stats.php?id=4392,,1 Tons
Sheena,Lord Alphus Maximus Spaz,The Order,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 53 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$872 million,168 Mbbl; 2 Mbbl,,Small,Congo,United States,8993 km 2,http://blocgame.com/stats.php?id=62190,,
Bluegene/Q,ChevalierCavac,The High Council,70k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 23 hours ago,13 Hundred Tons per month,10 Mbbl per month,Central Planning,$871 million,2979 Mbbl; 10 Mbbl,Untapped,Large,Arabia,Soviet Union,34564 km 2,http://blocgame.com/stats.php?id=61506,,
South Park,cartman,SPQR,55k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,online now,7 Hundred Tons per month,3 Mbbl per month,Free Market,$870 million,530 Mbbl,Untapped,Somewhat Large,Caribbean,United States,34829 km 2,http://blocgame.com/stats.php?id=228,,
Angel,Archangel,Che Guevara League,20k active personnel,0 ships,First World War surplus,Isolated,1 factory,Undisciplined Rabble,last online 3 hours ago,10 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$870 million,52 Mbbl,Near Depletion,Meagre,Caribbean,Soviet Union,11009 km 2,http://blocgame.com/stats.php?id=52640,,
Cartenesia,hexagon,,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 85 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$870 million,,Untapped,None,Pacific Rim,Neutral,7723 km 2,http://blocgame.com/stats.php?id=58994,,
Selja,Whalenator,Brotherhood of Nod,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,2 factories,Undisciplined Rabble,last online 2 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$870 million,3513 Mbbl; 7 Mbbl,Untapped,Small,Persia,Soviet Union,31646 km 2,http://blocgame.com/stats.php?id=63172,,
Burlmenia,Nathan Barlow,Che Guevara League,20k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,8 Hundred Tons per month,,Central Planning,$867 million,,Plentiful,Meagre,Amazonia,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=57957,,
the murloc,grant,,8k active personnel,-1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,12 Hundred Tons per month,3 Mbbl per month,Central Planning,$865 million,120 Mbbl; 3 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,28197 km 2,http://blocgame.com/stats.php?id=63727,,
Oteco,tropho,Che Guevara League,41k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 75 hours ago,9 Hundred Tons per month,,Central Planning,$865 million,112 Mbbl,Untapped,Small,Gran Colombia,Soviet Union,34028 km 2,http://blocgame.com/stats.php?id=64006,,
Utea,SephiXarados,The Order,72k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,22 Hundred Tons per month,5 Mbbl per month,Free Market,$864 million,297 Mbbl,Untapped,Large,Amazonia,United States,44949 km 2,http://blocgame.com/stats.php?id=49905,,
Grossgarden,Lord Keagan,Brotherhood of Nod,45k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 11 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$863 million,43 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63515,,
The NLR,Darknight,The High Council,44k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,50 Hundred Tons per month,3 Mbbl per month,Central Planning,$861 million,77 Mbbl; 3 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,42288 km 2,http://blocgame.com/stats.php?id=49701,,
methamphetamine,UDIN88,The Federal Colonies,45k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Poor,last online 16 hours ago,15 Hundred Tons per month,11 Mbbl per month,Central Planning,$860 million,108 Mbbl; 11 Mbbl,,Large,East Indies,Neutral,16335 km 2,http://blocgame.com/stats.php?id=61702,,
Memiaya,MrRoth,Che Guevara League,88k active personnel,2 ships,Second World War surplus,Angelic,2 factories,Good,last online 1 hours ago,24 Hundred Tons per month,5 Mbbl per month,Central Planning,$859 million,478 Mbbl; 5 Mbbl,Untapped,Large,Caribbean,Soviet Union,46171 km 2,http://blocgame.com/stats.php?id=62980,,2 Tons
kweensnkans,Jamal T.Ice cube,The Order,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,7 Hundred Tons per month,4 Mbbl per month,Free Market,$858 million,3091 Mbbl,Depleted,Meagre,Egypt,United States,16074 km 2,http://blocgame.com/stats.php?id=63345,,
Norwegia,Thornir,The United Nations,48k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$856 million,2457 Mbbl,Plentiful,Mediocre,Atlas,Soviet Union,14007 km 2,http://blocgame.com/stats.php?id=30,,
Poz Loads,Souvlakian,,6k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 150 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$853 million,1773 Mbbl,Untapped,None,Egypt,United States,10790 km 2,http://blocgame.com/stats.php?id=63399,,
