country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
SPNR,Stefan Stamenkovic,Brotherhood of Nod,78k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 16 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$3198 million,273 Mbbl; 4 Mbbl,Untapped,Powerful,Indochina,Soviet Union,12209 km 2,http://blocgame.com/stats.php?id=51722,,
Pasir Dengung,Menteri Fasola,PIRATES,87k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 54 hours ago,9 Hundred Tons per month,9 Mbbl per month,Central Planning,$3198 million,4383 Mbbl,Untapped,Very Powerful,Atlas,Neutral,24157 km 2,http://blocgame.com/stats.php?id=60712,,
Bloodied Stools,cowds,Interpol,13k active personnel,0 ships,Korean War surplus,Questionable,3 factories,Elite,last online 8 hours ago,30 Hundred Tons per month,12 Mbbl per month,Mixed Economy,$3193 million,12 Mbbl,,Mediocre,Gran Colombia,Soviet Union,23663 km 2,http://blocgame.com/stats.php?id=56997,,
Nueva Galicia,FedericoDionisi,Che Guevara League,14k active personnel,0 ships,Korean War surplus,Gandhi-like,None,Elite,last online 155 hours ago,8 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$3167 million,248 Mbbl; 3 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,10867 km 2,http://blocgame.com/stats.php?id=60349,,
Slavostan,Joe Tito-Hoxha,The Order,61k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,10 Hundred Tons per month,2 Mbbl per month,Central Planning,$3146 million,452 Mbbl; 2 Mbbl,Untapped,Large,Indochina,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=48188,,1 Tons
Bango,MrTangoMango,The Order,101k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 45 hours ago,34 Hundred Tons per month,2 Mbbl per month,Central Planning,$3131 million,2 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,26357 km 2,http://blocgame.com/stats.php?id=59337,,
Saladah,Lannes,The Order,118k active personnel,7 ships,Second World War surplus,Good,4 factories,Good,online now,26 Hundred Tons per month,15 Mbbl per month,Mixed Economy,$3124 million,4977 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,38394 km 2,http://blocgame.com/stats.php?id=65004,,
Vanan,Esler,The Order,7k active personnel,5 ships,Korean War surplus,Normal,5 factories,Poor,last online 6 hours ago,39 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$3119 million,10 Mbbl,Untapped,Very Powerful,Congo,Neutral,45482 km 2,http://blocgame.com/stats.php?id=63339,,
The NLR,Darknight,The Order,101k active personnel,22 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 7 hours ago,68 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$3093 million,291 Mbbl; 7 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,65829 km 2,http://blocgame.com/stats.php?id=49701,,
Eisen,Balthazaar,,7k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 168 hours ago,28 Hundred Tons per month,11 Mbbl per month,Central Planning,$3092 million,11 Mbbl,Untapped,Very Powerful,China,Soviet Union,52696 km 2,http://blocgame.com/stats.php?id=53566,,
Nueva Pilipinas,Angelo Manrique,Interpol,79k active personnel,1 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 7 hours ago,16 Hundred Tons per month,13 Mbbl per month,Central Planning,$3084 million,150 Mbbl; 13 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,35553 km 2,http://blocgame.com/stats.php?id=53008,,
Karat,TankGun,The Federal Colonies,71k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 12 hours ago,6 Hundred Tons per month,,Free Market,$3072 million,,Untapped,Mediocre,Caribbean,United States,21057 km 2,http://blocgame.com/stats.php?id=45853,,
Khalifah,Appi jaafar,PIRATES,35k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$3068 million,463 Mbbl,Near Depletion,Large,Pacific Rim,Soviet Union,15659 km 2,http://blocgame.com/stats.php?id=62665,,
ZumbaZumbi,PakuPakis,PIRATES,46k active personnel,0 ships,Second World War surplus,Good,None,Undisciplined Rabble,last online 5 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$3059 million,2 Mbbl,Near Depletion,Very Powerful,Southern Africa,United States,2366 km 2,http://blocgame.com/stats.php?id=61482,,
Ghost Shark,Sharky,PIRATES,100k active personnel,14 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,online now,16 Hundred Tons per month,8 Mbbl per month,Free Market,$3051 million,138 Mbbl,Untapped,Very Powerful,East Indies,United States,54463 km 2,http://blocgame.com/stats.php?id=63863,,
Courlandia,Tzar Simeon III,The Order,59k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$3046 million,122 Mbbl,Untapped,Large,Guinea,Soviet Union,16055 km 2,http://blocgame.com/stats.php?id=64264,,1 Tons
Nigiria,Tripster60,The Order,36k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,13 Hundred Tons per month,5 Mbbl per month,Free Market,$3041 million,264 Mbbl,Near Depletion,Mediocre,West Africa,United States,15185 km 2,http://blocgame.com/stats.php?id=46929,,
Praetoria Augusta,Lykos,SPQR,140k active personnel,8 ships,Vietnam War surplus,Gandhi-like,5 factories,Standard,online now,43 Hundred Tons per month,27 Mbbl per month,Central Planning,$3026 million,8918 Mbbl; 27 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,49801 km 2,http://blocgame.com/stats.php?id=39021,,1 Tons
The Core,BelSon,Dictators United,50k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 1 hours ago,23 Hundred Tons per month,2 Mbbl per month,Free Market,$3023 million,28 Mbbl; 2 Mbbl,,Mediocre,Pacific Rim,Neutral,11473 km 2,http://blocgame.com/stats.php?id=64480,,
Masterton East,Natedogg,Interpol,98k active personnel,0 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,11 Hundred Tons per month,5 Mbbl per month,Free Market,$3020 million,312 Mbbl; 5 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,19992 km 2,http://blocgame.com/stats.php?id=58225,,
Haaga,Belac2.0,The Federal Colonies,70k active personnel,5 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 18 hours ago,15 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$3019 million,50 Mbbl; 6 Mbbl,Untapped,Large,Caribbean,United States,22876 km 2,http://blocgame.com/stats.php?id=64322,,
Mangkok,MangkukHayun,Interpol,110k active personnel,2 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 11 hours ago,30 Hundred Tons per month,20 Mbbl per month,Free Market,$3018 million,83 Mbbl,Untapped,Powerful,East Indies,United States,63712 km 2,http://blocgame.com/stats.php?id=62210,,1 Tons
Novaya,ScarletMarines,Interpol,13k active personnel,6 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 28 hours ago,5 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$3018 million,299 Mbbl; 5 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,18925 km 2,http://blocgame.com/stats.php?id=62840,,
the Haunted,thedrunkenarchitect,The Order,163k active personnel,11 ships,Korean War surplus,Gandhi-like,6 factories,Elite,online now,38 Hundred Tons per month,5 Mbbl per month,Central Planning,$3018 million,151 Mbbl; 5 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=63020,,
Poundtown,FLAKT,Brotherhood of Nod,113k active personnel,7 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 8 hours ago,20 Hundred Tons per month,9 Mbbl per month,Central Planning,$3009 million,682 Mbbl; 9 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,47373 km 2,http://blocgame.com/stats.php?id=39066,,
Parameswara,brownmy,Brotherhood of Nod,158k active personnel,1 ships,Vietnam War surplus,Gandhi-like,7 factories,Standard,last online 19 hours ago,15 Hundred Tons per month,4 Mbbl per month,Free Market,$3008 million,53 Mbbl,Untapped,Very Powerful,Indochina,United States,36193 km 2,http://blocgame.com/stats.php?id=56360,,
OnePiece,AkiManang,Celestial Beings�,0k active personnel,3 ships,Second World War surplus,Nice,1 factory,Elite,last online 19 hours ago,28 Hundred Tons per month,15 Mbbl per month,Free Market,$3004 million,3945 Mbbl,Near Depletion,None,Persia,United States,20693 km 2,http://blocgame.com/stats.php?id=63126,,
Addin-territory,Addin,PIRATES,65k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,15 Hundred Tons per month,4 Mbbl per month,Central Planning,$3000 million,26 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,13865 km 2,http://blocgame.com/stats.php?id=62712,,
Potatopia,DoomPotato,Brotherhood of Nod,98k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 25 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$2985 million,3935 Mbbl; 13 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,29105 km 2,http://blocgame.com/stats.php?id=54037,,
Fedorians,LeMemeMaster,Illuminati,1k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 102 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$2966 million,,Untapped,Meagre,China,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=64028,,
honk honk,Space Hitler,The Khilafah,119k active personnel,3 ships,Korean War surplus,Good,3 factories,Good,last online 12 hours ago,30 Hundred Tons per month,16 Mbbl per month,Central Planning,$2964 million,3393 Mbbl,Untapped,Powerful,Mesopotamia,Soviet Union,32659 km 2,http://blocgame.com/stats.php?id=63623,,
Drelinka,Catheline lebran,,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 11 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$2950 million,461 Mbbl,Untapped,Powerful,Persia,Soviet Union,3305 km 2,http://blocgame.com/stats.php?id=61556,,
Lyranistan,Lyranistan,Brotherhood of Nod,130k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Standard,last online 6 hours ago,35 Hundred Tons per month,25 Mbbl per month,Central Planning,$2930 million,3118 Mbbl; 25 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,52190 km 2,http://blocgame.com/stats.php?id=56860,,2 Tons
SrpskaRepublika,Enoch Powell,The Order,79k active personnel,7 ships,Korean War surplus,Nice,3 factories,Elite,last online 9 hours ago,29 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$2926 million,230 Mbbl; 11 Mbbl,,Very Powerful,Southern Africa,United States,29123 km 2,http://blocgame.com/stats.php?id=63541,,
ThePonyslayers,TheManHanoi,The Order,9k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,34 Hundred Tons per month,5 Mbbl per month,Central Planning,$2925 million,5 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,19737 km 2,http://blocgame.com/stats.php?id=54547,,
Infebiousness,infebious,Interpol,99k active personnel,10 ships,Vietnam War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,18 Hundred Tons per month,4 Mbbl per month,Central Planning,$2914 million,99 Mbbl,Untapped,Very Powerful,Southern Africa,United States,36585 km 2,http://blocgame.com/stats.php?id=40302,,1 Tons
johoreansouth,afiqaffendy615,PIRATES,161k active personnel,25 ships,Vietnam War surplus,Nice,6 factories,Good,last online 7 hours ago,40 Hundred Tons per month,15 Mbbl per month,Central Planning,$2911 million,149 Mbbl; 15 Mbbl,Plentiful,Very Powerful,The Subcontinent,Soviet Union,52236 km 2,http://blocgame.com/stats.php?id=61895,,
KakMahRevenge,Rosmah,The Order,80k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 1 hours ago,21 Hundred Tons per month,12 Mbbl per month,Central Planning,$2911 million,327 Mbbl; 12 Mbbl,Untapped,Very Powerful,Indochina,United States,19623 km 2,http://blocgame.com/stats.php?id=62685,,
Walletia,walletguy,SPQR,60k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 3 hours ago,19 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$2900 million,,Untapped,Mediocre,Caribbean,United States,22870 km 2,http://blocgame.com/stats.php?id=62978,,
Kitt,cici,PIRATES,160k active personnel,4 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 1 hours ago,22 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$2894 million,484 Mbbl,Untapped,Very Powerful,Indochina,Soviet Union,30000 km 2,http://blocgame.com/stats.php?id=64247,,1 Tons
Somaliya,Al Somali,Interpol,90k active personnel,12 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 11 hours ago,20 Hundred Tons per month,12 Mbbl per month,Central Planning,$2886 million,4981 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,37236 km 2,http://blocgame.com/stats.php?id=52569,,
Gammaria,Jacob DeGoes,The Order,110k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,15 Hundred Tons per month,10 Mbbl per month,Central Planning,$2877 million,151 Mbbl; 10 Mbbl,Untapped,Large,East Indies,Soviet Union,28929 km 2,http://blocgame.com/stats.php?id=64334,,
Argon,Argus,Interpol,164k active personnel,13 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 10 hours ago,43 Hundred Tons per month,31 Mbbl per month,Central Planning,$2871 million,1371 Mbbl; 31 Mbbl,Plentiful,Very Powerful,Atlas,Soviet Union,47971 km 2,http://blocgame.com/stats.php?id=57323,,
Pokok Sena,bobit2,PIRATES,50k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 11 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$2855 million,213 Mbbl,Untapped,Powerful,East Indies,Soviet Union,23522 km 2,http://blocgame.com/stats.php?id=63144,,
The Abarat,John Mischeif,The Order,110k active personnel,18 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 4 hours ago,19 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$2851 million,2968 Mbbl; 9 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,29833 km 2,http://blocgame.com/stats.php?id=40068,,
Bosniastan,JosipBroz,Socialist Arab Union,121k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 5 hours ago,17 Hundred Tons per month,21 Mbbl per month,Central Planning,$2827 million,1433 Mbbl; 21 Mbbl,Plentiful,Powerful,Arabia,Soviet Union,21200 km 2,http://blocgame.com/stats.php?id=64305,,
KakMahPower,tuan tanah kedaun,PIRATES,143k active personnel,17 ships,Second World War surplus,Gandhi-like,4 factories,Poor,last online 1 hours ago,29 Hundred Tons per month,,Mixed Economy,$2825 million,514 Mbbl,Near Depletion,Large,Indochina,Neutral,17439 km 2,http://blocgame.com/stats.php?id=60656,,
Borneon,orangsigat,PIRATES,155k active personnel,25 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 14 hours ago,42 Hundred Tons per month,23 Mbbl per month,Central Planning,$2821 million,23 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,38235 km 2,http://blocgame.com/stats.php?id=61947,10%,12 Tons
DZ Djeich,StratoDZ,The Khilafah,46k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,5 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2820 million,547 Mbbl; 6 Mbbl,,Mediocre,Atlas,Soviet Union,5226 km 2,http://blocgame.com/stats.php?id=61408,,
Caballos,T�mas,,91k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Good,last online 13 hours ago,5 Hundred Tons per month,5 Mbbl per month,Free Market,$2808 million,46 Mbbl,Plentiful,Mediocre,The Subcontinent,United States,13685 km 2,http://blocgame.com/stats.php?id=5261,,
Novi Sad,Serbian Gamer,The Order,10k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 23 hours ago,13 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2806 million,2033 Mbbl; 8 Mbbl,Untapped,Large,Egypt,Soviet Union,18427 km 2,http://blocgame.com/stats.php?id=60752,,
Dondang Sayang,Cempaka Sari,PIRATES,25k active personnel,11 ships,Second World War surplus,Gandhi-like,5 factories,Poor,last online 3 hours ago,15 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$2799 million,13 Mbbl,Untapped,Very Powerful,East Indies,United States,14979 km 2,http://blocgame.com/stats.php?id=60628,,
Tyrantia,Malakal,Interpol,179k active personnel,15 ships,Vietnam War surplus,Gandhi-like,7 factories,Standard,last online 8 hours ago,45 Hundred Tons per month,27 Mbbl per month,Central Planning,$2783 million,8958 Mbbl; 27 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,84620 km 2,http://blocgame.com/stats.php?id=40238,5%,
Abel,ProtoGoomba,The Order,59k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,14 Hundred Tons per month,8 Mbbl per month,Central Planning,$2779 million,3211 Mbbl; 8 Mbbl,Near Depletion,Powerful,Atlas,Soviet Union,14169 km 2,http://blocgame.com/stats.php?id=64248,,
Rhod3sia,FreeMindInside,The Order,169k active personnel,15 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,39 Hundred Tons per month,5 Mbbl per month,Central Planning,$2764 million,571 Mbbl; 5 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,35940 km 2,http://blocgame.com/stats.php?id=52679,,
Priuze,Mattholai Fischev,Pact of Red October,68k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2759 million,2294 Mbbl; 5 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,24073 km 2,http://blocgame.com/stats.php?id=64742,,
Ukraina,Ottaman,Interpol,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 31 hours ago,20 Hundred Tons per month,,Free Market,$2758 million,,Untapped,Meagre,Mesopotamia,United States,25300 km 2,http://blocgame.com/stats.php?id=64990,,
Turbanistan,eromer2,The Order,94k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,29 Hundred Tons per month,5 Mbbl per month,Central Planning,$2754 million,871 Mbbl; 5 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,43356 km 2,http://blocgame.com/stats.php?id=63007,,
Antartica,X-DZ-X,The Khilafah,39k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 11 hours ago,17 Hundred Tons per month,16 Mbbl per month,Central Planning,$2750 million,6360 Mbbl; 16 Mbbl,Plentiful,Powerful,Atlas,Soviet Union,30853 km 2,http://blocgame.com/stats.php?id=64669,,
kufr conquerors,SilversLegend,Brotherhood of Nod,108k active personnel,11 ships,Korean War surplus,Questionable,4 factories,Good,last online 1 hours ago,25 Hundred Tons per month,1 Mbbl per month,Central Planning,$2747 million,133 Mbbl; 1 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,27396 km 2,http://blocgame.com/stats.php?id=59579,,
Sea13,Seaman,PIRATES,30k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 149 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$2717 million,311 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,8815 km 2,http://blocgame.com/stats.php?id=62117,,
Benus Prime,benmetcalfe8,SPQR,99k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,28 Hundred Tons per month,7 Mbbl per month,Free Market,$2711 million,931 Mbbl,Untapped,Very Powerful,East Africa,United States,26819 km 2,http://blocgame.com/stats.php?id=63643,,
Zuyazayuza,Zuyazayuza,The Order,198k active personnel,17 ships,Almost Modern,Angelic,5 factories,Standard,online now,50 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2705 million,63 Mbbl,Untapped,Very Powerful,Caribbean,United States,69462 km 2,http://blocgame.com/stats.php?id=62470,,
saiya,saiya,The Order,111k active personnel,7 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 25 hours ago,27 Hundred Tons per month,18 Mbbl per month,Mixed Economy,$2702 million,2716 Mbbl; 18 Mbbl,Untapped,Large,Arabia,Soviet Union,21901 km 2,http://blocgame.com/stats.php?id=61785,,
melayuraya,bangsamelayu,Pakatan Melayu,4k active personnel,1 ships,Second World War surplus,Isolated,3 factories,Elite,online now,11 Hundred Tons per month,8 Mbbl per month,Free Market,$2688 million,90 Mbbl; 8 Mbbl,Near Depletion,Meagre,The Subcontinent,Neutral,17741 km 2,http://blocgame.com/stats.php?id=63546,,
Edtopia,Edgar,The Federal Colonies,96k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,17 Hundred Tons per month,4 Mbbl per month,Free Market,$2680 million,523 Mbbl,Untapped,Large,Mesoamerica,Neutral,18830 km 2,http://blocgame.com/stats.php?id=249,,
kitts,kids,PIRATES,17k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 23 hours ago,11 Hundred Tons per month,9 Mbbl per month,Central Planning,$2680 million,18 Mbbl,Untapped,Very Powerful,China,United States,16500 km 2,http://blocgame.com/stats.php?id=64269,,
Vorcs,Aiman Nizam,PIRATES,182k active personnel,25 ships,Almost Modern,Gandhi-like,6 factories,Elite,last online 2 hours ago,20 Hundred Tons per month,14 Mbbl per month,Central Planning,$2663 million,37 Mbbl; 14 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,41163 km 2,http://blocgame.com/stats.php?id=61955,,1 Tons
Bruce Man,Bat Wayn,The Order,88k active personnel,2 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 13 hours ago,18 Hundred Tons per month,56 Mbbl per month,Central Planning,$2654 million,6322 Mbbl; 56 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,52274 km 2,http://blocgame.com/stats.php?id=59564,,
Messer,Arathis,The Order,109k active personnel,5 ships,Vietnam War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,18 Hundred Tons per month,4 Mbbl per month,Central Planning,$2642 million,301 Mbbl; 4 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,26287 km 2,http://blocgame.com/stats.php?id=52483,,
Sumchakastan,eddik0lol,The Khilafah,33k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 9 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$2639 million,749 Mbbl; 4 Mbbl,Near Depletion,Large,Arabia,Neutral,3848 km 2,http://blocgame.com/stats.php?id=41444,,
East Takistan,Sheepshagger,Socialist Arab Union,2k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 39 hours ago,11 Hundred Tons per month,3 Mbbl per month,Central Planning,$2639 million,1212 Mbbl; 3 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,13130 km 2,http://blocgame.com/stats.php?id=58950,,
Invasion Nation,Chinese Republican,SPQR,80k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,8 Hundred Tons per month,6 Mbbl per month,Free Market,$2638 million,120 Mbbl; 6 Mbbl,,Somewhat Large,China,United States,13414 km 2,http://blocgame.com/stats.php?id=64541,,
Nuketown,Blobby78,The Order,9k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 105 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$2632 million,2881 Mbbl; 10 Mbbl,Untapped,Large,Egypt,Soviet Union,16530 km 2,http://blocgame.com/stats.php?id=59614,,
Chrome,edmfan,The Order,187k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Poor,online now,35 Hundred Tons per month,20 Mbbl per month,Free Market,$2626 million,2565 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,35721 km 2,http://blocgame.com/stats.php?id=62534,,1 Tons
Lolesco,Lolesco,The Order,200k active personnel,10 ships,Vietnam War surplus,Gandhi-like,6 factories,Undisciplined Rabble,last online 5 hours ago,75 Hundred Tons per month,30 Mbbl per month,Central Planning,$2615 million,6132 Mbbl; 30 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,64143 km 2,http://blocgame.com/stats.php?id=48289,,
Sarnath,Gnai-Kah,The Federal Colonies,75k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 48 hours ago,19 Hundred Tons per month,10 Mbbl per month,Free Market,$2614 million,783 Mbbl,Untapped,Large,Arabia,United States,16159 km 2,http://blocgame.com/stats.php?id=62981,,
Ceannesburg,theorange0,The Order,148k active personnel,15 ships,Korean War surplus,Gandhi-like,6 factories,Poor,last online 3 hours ago,24 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2610 million,,Untapped,Very Powerful,Mesoamerica,United States,33587 km 2,http://blocgame.com/stats.php?id=56500,,
Oilpotamia,WarZone115,SPQR,9k active personnel,1 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,4 Hundred Tons per month,5 Mbbl per month,Central Planning,$2608 million,719 Mbbl,,Meagre,Egypt,United States,4155 km 2,http://blocgame.com/stats.php?id=64020,,
Inderapura,Lordfazal,PIRATES,80k active personnel,10 ships,Korean War surplus,Gandhi-like,4 factories,Elite,online now,16 Hundred Tons per month,11 Mbbl per month,Free Market,$2607 million,91 Mbbl,Untapped,Large,East Indies,United States,20136 km 2,http://blocgame.com/stats.php?id=62928,5%,
Rare_Pepes,Karl_M.,The Order,58k active personnel,3 ships,Second World War surplus,Isolated,4 factories,Good,last online 3 hours ago,19 Hundred Tons per month,8 Mbbl per month,Central Planning,$2607 million,799 Mbbl; 8 Mbbl,Untapped,Mediocre,Guinea,Soviet Union,32177 km 2,http://blocgame.com/stats.php?id=63313,,
Black Swamp,dopes,,4k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 3 hours ago,10 Hundred Tons per month,,Mixed Economy,$2601 million,31 Mbbl,Untapped,Meagre,East Indies,Neutral,5714 km 2,http://blocgame.com/stats.php?id=51451,,
Nameck,Picko,Interpol,115k active personnel,13 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 12 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$2595 million,9869 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,47647 km 2,http://blocgame.com/stats.php?id=61968,,
Pembunuh,Kepek,PIRATES,63k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$2575 million,2157 Mbbl,Untapped,Powerful,Atlas,Soviet Union,10471 km 2,http://blocgame.com/stats.php?id=63737,,
Hatmistan,Pertti II,Socialist Arab Union,9k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Good,last online 11 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2553 million,1188 Mbbl; 3 Mbbl,Untapped,None,Atlas,Neutral,15246 km 2,http://blocgame.com/stats.php?id=46162,,
