country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Kilij,Yatagan,The Order,79k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 12 hours ago,11 Hundred Tons per month,11 Mbbl per month,Free Market,$1286 million,4648 Mbbl; 11 Mbbl,Untapped,Large,Mesopotamia,Neutral,25262 km 2,http://blocgame.com/stats.php?id=63687,,
Farsland,Kyrre Aleisun,The United Nations,20k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 19 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$1286 million,1427 Mbbl; 3 Mbbl,Untapped,Meagre,Persia,Soviet Union,5940 km 2,http://blocgame.com/stats.php?id=63782,,
Gammaria,Jacob DeGoes,The Order,53k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$1286 million,298 Mbbl; 5 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,34553 km 2,http://blocgame.com/stats.php?id=64334,,
SemutHitam,JohnCool,PIRATES,65k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,15 Hundred Tons per month,9 Mbbl per month,Free Market,$1276 million,269 Mbbl,Near Depletion,Small,Indochina,Neutral,12382 km 2,http://blocgame.com/stats.php?id=62379,,
Casopia,Nathaniel Baker,The Order,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 44 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$1275 million,11 Mbbl; 5 Mbbl,,Small,Gran Colombia,Neutral,10161 km 2,http://blocgame.com/stats.php?id=63500,,
Civilia,Sir_Ranger,Al-Qassam Brigades,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 23 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$1274 million,2 Mbbl,Untapped,None,China,Neutral,5104 km 2,http://blocgame.com/stats.php?id=62017,,
Celtic Nations,BigWilly526,Brotherhood of Nod,65k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$1273 million,2266 Mbbl; 6 Mbbl,Untapped,Large,Persia,Soviet Union,27924 km 2,http://blocgame.com/stats.php?id=7511,,
Yummy Foods,iiruka,Interpol,146k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 7 hours ago,56 Hundred Tons per month,2 Mbbl per month,Free Market,$1273 million,173 Mbbl,Untapped,Large,Pacific Rim,United States,48007 km 2,http://blocgame.com/stats.php?id=54376,,
Borneon,orangsigat,PIRATES,100k active personnel,7 ships,Korean War surplus,Nice,4 factories,Good,last online 18 hours ago,28 Hundred Tons per month,19 Mbbl per month,Central Planning,$1270 million,427 Mbbl; 19 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,31766 km 2,http://blocgame.com/stats.php?id=61947,3 Tons,
Pokok Sena,bobit2,PIRATES,50k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 20 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1269 million,425 Mbbl,Untapped,Large,East Indies,Soviet Union,22935 km 2,http://blocgame.com/stats.php?id=63144,,
Rebel Scum,Swipa,ISIS,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 73 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$1268 million,562 Mbbl; 2 Mbbl,Untapped,Meagre,Arabia,Soviet Union,5205 km 2,http://blocgame.com/stats.php?id=63844,,
Savannah,Watersfall,The United Nations,99k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 1 hours ago,24 Hundred Tons per month,2 Mbbl per month,Central Planning,$1267 million,,Plentiful,Mediocre,Pacific Rim,Soviet Union,36987 km 2,http://blocgame.com/stats.php?id=49817,1 Tons,
Hivemindia,Overmind,The Order,86k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 7 hours ago,26 Hundred Tons per month,8 Mbbl per month,Central Planning,$1262 million,422 Mbbl; 8 Mbbl,Untapped,Powerful,China,Soviet Union,37913 km 2,http://blocgame.com/stats.php?id=63286,,
fetiwert,raja adam iskandar,The Federal Colonies,5k active personnel,0 ships,Second World War surplus,Normal,1 factory,Undisciplined Rabble,last online 13 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1261 million,296 Mbbl,Untapped,None,East Indies,Neutral,4381 km 2,http://blocgame.com/stats.php?id=63124,,
FuchukFakhu,KondaKondi,PIRATES,31k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 56 hours ago,22 Hundred Tons per month,3 Mbbl per month,Free Market,$1259 million,128 Mbbl; 3 Mbbl,Near Depletion,Somewhat Large,Southern Africa,United States,11820 km 2,http://blocgame.com/stats.php?id=61483,,
Freedom Treaty,Ursa Majoris,The United Nations,23k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,online now,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$1255 million,245 Mbbl; 5 Mbbl,,Meagre,China,Soviet Union,27482 km 2,http://blocgame.com/stats.php?id=57690,,
Olut,Vittusaatana,Al-Qassam Brigades,76k active personnel,0 ships,Second World War surplus,Normal,2 factories,Elite,last online 1 hours ago,20 Hundred Tons per month,20 Mbbl per month,Central Planning,$1248 million,6358 Mbbl; 20 Mbbl,,Very Powerful,Atlas,Soviet Union,40480 km 2,http://blocgame.com/stats.php?id=63682,,
Zen killer,Jermainecrazy2157,The Divine Council,70k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$1241 million,227 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,39342 km 2,http://blocgame.com/stats.php?id=63107,,
Rudenia,Supreme Leader,The Divine Council,1k active personnel,0 ships,First World War surplus,Axis of Evil,2 factories,Elite,last online 3 hours ago,10 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1228 million,4423 Mbbl,Near Depletion,Meagre,Arabia,Soviet Union,26849 km 2,http://blocgame.com/stats.php?id=47765,,
Shining Sun,Wladyslaw Gomulka,Lithuanian Coalition,30k active personnel,0 ships,Second World War surplus,Good,1 factory,Elite,last online 2 hours ago,19 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1228 million,42 Mbbl; 9 Mbbl,,Mediocre,Southern Africa,Soviet Union,11320 km 2,http://blocgame.com/stats.php?id=61511,,
SAUDI OPEC,OPEC,Brotherhood of Nod,4k active personnel,0 ships,Finest of the 19th century,Questionable,1 factory,Standard,last online 100 hours ago,3 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1228 million,451 Mbbl,Untapped,Meagre,Arabia,Neutral,11231 km 2,http://blocgame.com/stats.php?id=62838,,
Utea,SephiXarados,The Order,63k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,online now,23 Hundred Tons per month,5 Mbbl per month,Free Market,$1226 million,341 Mbbl,Untapped,Large,Amazonia,United States,58625 km 2,http://blocgame.com/stats.php?id=49905,,
Yugoslothia,Yugoslothia,Brotherhood of Nod,49k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,12 Hundred Tons per month,9 Mbbl per month,Free Market,$1224 million,3360 Mbbl; 9 Mbbl,Untapped,Mediocre,Egypt,United States,31284 km 2,http://blocgame.com/stats.php?id=55968,,
The UCOA,Stephanobroburg123,Steel Brotherhood,4k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 37 hours ago,6 Hundred Tons per month,,Mixed Economy,$1222 million,,Untapped,None,Pacific Rim,Neutral,7495 km 2,http://blocgame.com/stats.php?id=54240,,
Uzbekistan.,Ittin,Brotherhood of Nod,81k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Standard,online now,24 Hundred Tons per month,13 Mbbl per month,Central Planning,$1220 million,5708 Mbbl; 13 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,54118 km 2,http://blocgame.com/stats.php?id=59590,,
Sea13,Seaman,PIRATES,7k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 168 hours ago,6 Hundred Tons per month,4 Mbbl per month,Central Planning,$1218 million,111 Mbbl; 4 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,8815 km 2,http://blocgame.com/stats.php?id=62117,,
Justice,Tommy Scrumptious,Brotherhood of Nod,48k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,16 Hundred Tons per month,8 Mbbl per month,Central Planning,$1216 million,8577 Mbbl,Untapped,Powerful,Mesopotamia,Soviet Union,29004 km 2,http://blocgame.com/stats.php?id=62975,,
Amazonian Union,Hugo Chavez,Steel Brotherhood,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1215 million,200 Mbbl,Untapped,Somewhat Large,Amazonia,United States,16791 km 2,http://blocgame.com/stats.php?id=59377,,
Iwo Jima,Tadamichi Kuribayashi,The Order,118k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,27 Hundred Tons per month,11 Mbbl per month,Central Planning,$1212 million,527 Mbbl; 11 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,46731 km 2,http://blocgame.com/stats.php?id=63259,,
Melaka,Hang Tuah,The Divine Council,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$1210 million,343 Mbbl; 5 Mbbl,Untapped,Powerful,East Indies,Soviet Union,31772 km 2,http://blocgame.com/stats.php?id=57146,,
Alanies,Alany,The Order,55k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,online now,11 Hundred Tons per month,9 Mbbl per month,Central Planning,$1208 million,2409 Mbbl; 9 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,32003 km 2,http://blocgame.com/stats.php?id=54617,,
Plob,plox,Brotherhood of Nod,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,14 Hundred Tons per month,16 Mbbl per month,Central Planning,$1208 million,5653 Mbbl; 16 Mbbl,Depleted,Large,Arabia,Soviet Union,34931 km 2,http://blocgame.com/stats.php?id=58260,,
KakMahPower,tuan tanah kedaun,PIRATES,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,6 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1208 million,468 Mbbl; 5 Mbbl,Near Depletion,Somewhat Large,Indochina,United States,5249 km 2,http://blocgame.com/stats.php?id=60656,,
AfganiBoy,CrazyDima,The United Nations,9k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Undisciplined Rabble,last online 22 hours ago,10 Hundred Tons per month,,Free Market,$1208 million,,Untapped,None,Mesopotamia,United States,6435 km 2,http://blocgame.com/stats.php?id=62098,,
Gallifrey,The Doctor,Steel Brotherhood,21k active personnel,0 ships,First World War surplus,Nice,None,Good,online now,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1207 million,264 Mbbl; 3 Mbbl,Untapped,Mediocre,Southern Cone,Neutral,13477 km 2,http://blocgame.com/stats.php?id=40351,,
Sumchakastan,eddik0lol,The Khilafah,16k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,12 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1205 million,3456 Mbbl; 6 Mbbl,Near Depletion,Meagre,Arabia,Neutral,15692 km 2,http://blocgame.com/stats.php?id=41444,,
Newbish,Newbish,SPQR,22k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 132 hours ago,6 Hundred Tons per month,6 Mbbl per month,Central Planning,$1205 million,3420 Mbbl; 6 Mbbl,Untapped,Powerful,Mesopotamia,Soviet Union,19525 km 2,http://blocgame.com/stats.php?id=59854,,
Guerilla 97,Mohd Syakir Irfan,The Federal Colonies,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 109 hours ago,9 Hundred Tons per month,2 Mbbl per month,Central Planning,$1205 million,85 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=62872,,
Kennethland,Kenneth,The Order,38k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 23 hours ago,44 Hundred Tons per month,10 Mbbl per month,Central Planning,$1203 million,10 Mbbl,Untapped,Somewhat Large,Gran Colombia,Neutral,27997 km 2,http://blocgame.com/stats.php?id=47662,,
HiredGun,FreeCharge,The Order,57k active personnel,1 ships,Second World War surplus,Good,3 factories,Good,last online 3 hours ago,33 Hundred Tons per month,19 Mbbl per month,Central Planning,$1202 million,5476 Mbbl; 19 Mbbl,Plentiful,Very Powerful,Egypt,Soviet Union,51283 km 2,http://blocgame.com/stats.php?id=53353,,
Darkstone,Trakel,The Divine Council,95k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,33 Hundred Tons per month,21 Mbbl per month,Central Planning,$1201 million,7361 Mbbl; 21 Mbbl,Untapped,Large,Arabia,Soviet Union,53039 km 2,http://blocgame.com/stats.php?id=57176,,
Turbanistan,eromer2,The Order,83k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,18 Hundred Tons per month,4 Mbbl per month,Central Planning,$1200 million,666 Mbbl; 4 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,32266 km 2,http://blocgame.com/stats.php?id=63007,,
Borgasha,Magus Evergreen,The Order,82k active personnel,2 ships,Second World War surplus,Nice,2 factories,Good,last online 2 hours ago,13 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1199 million,6098 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,28209 km 2,http://blocgame.com/stats.php?id=63407,,
Rengit,merahsakti,The Order,75k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Standard,online now,58 Hundred Tons per month,4 Mbbl per month,Free Market,$1198 million,272 Mbbl,Near Depletion,Powerful,Congo,United States,41047 km 2,http://blocgame.com/stats.php?id=61769,,
Empyrea,Sir_Scarf,The Order,65k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 4 hours ago,17 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1197 million,3 Mbbl,Plentiful,Powerful,Pacific Rim,Soviet Union,27114 km 2,http://blocgame.com/stats.php?id=49411,,
Ceannesburg,theorange0,The Order,157k active personnel,6 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 21 hours ago,23 Hundred Tons per month,6 Mbbl per month,Free Market,$1192 million,,Untapped,Powerful,Mesoamerica,United States,29895 km 2,http://blocgame.com/stats.php?id=56500,,
Novi Sad,Serbian Gamer,The Divine Council,88k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Poor,online now,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$1191 million,3838 Mbbl; 6 Mbbl,Untapped,Large,Egypt,Soviet Union,34702 km 2,http://blocgame.com/stats.php?id=60752,,
Krasnyyikistan,JohnTheGreat,Socialist Arab Union,101k active personnel,3 ships,Second World War surplus,Nice,2 factories,Standard,last online 1 hours ago,12 Hundred Tons per month,11 Mbbl per month,Free Market,$1190 million,2923 Mbbl; 11 Mbbl,Untapped,Large,Arabia,Soviet Union,22379 km 2,http://blocgame.com/stats.php?id=50209,,
Cyrodill,Tihomir,The Order,207k active personnel,9 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,online now,65 Hundred Tons per month,50 Mbbl per month,Free Market,$1190 million,7024 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,68279 km 2,http://blocgame.com/stats.php?id=53759,,
Norwegia,Thornir,The United Nations,78k active personnel,0 ships,Second World War surplus,Nice,1 factory,Standard,last online 2 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1189 million,2377 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,14007 km 2,http://blocgame.com/stats.php?id=30,,5%
Lolesco,Lolesco,The Order,68k active personnel,1 ships,Second World War surplus,Nice,3 factories,Standard,last online 1 hours ago,48 Hundred Tons per month,15 Mbbl per month,Free Market,$1188 million,3038 Mbbl; 15 Mbbl,Plentiful,Somewhat Large,Mesopotamia,United States,45570 km 2,http://blocgame.com/stats.php?id=48289,,
Violent Vegans,SnakeBombs,Interpol,77k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,28 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$1186 million,5882 Mbbl; 10 Mbbl,Untapped,Large,Atlas,Soviet Union,45538 km 2,http://blocgame.com/stats.php?id=48869,,
Wladimiria,Estagon,The Divine Council,80k active personnel,5 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$1183 million,4526 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,37242 km 2,http://blocgame.com/stats.php?id=52318,,
Laurence,Frezzerbloom,Brotherhood of Nod,63k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 10 hours ago,15 Hundred Tons per month,10 Mbbl per month,Central Planning,$1181 million,2896 Mbbl; 10 Mbbl,Untapped,Large,Arabia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=49637,,
Honesty,Fury,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 22 hours ago,11 Hundred Tons per month,,Mixed Economy,$1180 million,,Untapped,None,Mesopotamia,Neutral,4381 km 2,http://blocgame.com/stats.php?id=62094,,
Afrikizonia,MacSlothur,Steel Brotherhood,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,19 Hundred Tons per month,5 Mbbl per month,Free Market,$1180 million,5 Mbbl,Untapped,Mediocre,East Africa,United States,25065 km 2,http://blocgame.com/stats.php?id=63138,,
Eagleland,AMERICAN_HERO,,16k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 124 hours ago,18 Hundred Tons per month,3 Mbbl per month,Free Market,$1177 million,215 Mbbl,Untapped,Mediocre,Mesoamerica,United States,29447 km 2,http://blocgame.com/stats.php?id=39022,,
Terengganu,Farysa,The Divine Council,66k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 12 hours ago,6 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1177 million,205 Mbbl; 5 Mbbl,Untapped,Large,East Indies,Soviet Union,34731 km 2,http://blocgame.com/stats.php?id=60615,,
Thimerica,Focus,Che Guevara League,8k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 57 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1174 million,42 Mbbl; 2 Mbbl,,Mediocre,Gran Colombia,Soviet Union,15851 km 2,http://blocgame.com/stats.php?id=62883,,
Aratana Kibo,Yuno,,18k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 6 hours ago,11 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1172 million,30 Mbbl; 2 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,5981 km 2,http://blocgame.com/stats.php?id=63197,,
Vursian,Amirul Izzat,PIRATES,34k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 1 hours ago,6 Hundred Tons per month,4 Mbbl per month,Central Planning,$1171 million,46 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,16435 km 2,http://blocgame.com/stats.php?id=62540,,
One Star,Neku,The Divine Council,38k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$1165 million,3690 Mbbl,Plentiful,Large,Persia,United States,28063 km 2,http://blocgame.com/stats.php?id=57783,,
fjortonattio8,fiveonesix,The Order,79k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,19 Hundred Tons per month,5 Mbbl per month,Free Market,$1165 million,110 Mbbl,Untapped,Large,Gran Colombia,United States,29191 km 2,http://blocgame.com/stats.php?id=63413,,
Gobi,Saint Gobi,The Order,89k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,27 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1157 million,543 Mbbl,Untapped,Large,Congo,United States,27032 km 2,http://blocgame.com/stats.php?id=61919,,
InderaMalaya,azamnajmi,,9k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 178 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$1152 million,180 Mbbl,Untapped,None,East Indies,Neutral,11231 km 2,http://blocgame.com/stats.php?id=62029,,
Sordidia,RogueandaScoundrel,The Order,72k active personnel,4 ships,Second World War surplus,Angelic,2 factories,Good,last online 5 hours ago,25 Hundred Tons per month,6 Mbbl per month,Central Planning,$1150 million,440 Mbbl,Untapped,Large,Caribbean,Soviet Union,37594 km 2,http://blocgame.com/stats.php?id=63203,,
DevilsAndDemons,Andrew666,Steel Brotherhood,14k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 25 hours ago,10 Hundred Tons per month,1 Mbbl per month,Free Market,$1150 million,,Untapped,None,Arabia,United States,7287 km 2,http://blocgame.com/stats.php?id=64116,,
Kek Slovakia,Fidel Kekstro,The Order,90k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,21 Hundred Tons per month,19 Mbbl per month,Central Planning,$1148 million,541 Mbbl; 19 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,37391 km 2,http://blocgame.com/stats.php?id=63462,,
schekels,appollyon,The Order,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 4 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$1145 million,55 Mbbl,Untapped,None,East Africa,Soviet Union,9175 km 2,http://blocgame.com/stats.php?id=63381,,
Aincrad,veemon,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 98 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$1142 million,364 Mbbl; 1 Mbbl,Untapped,Meagre,China,Soviet Union,9175 km 2,http://blocgame.com/stats.php?id=50267,,
Briggs,General Armstrong,SPQR,77k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,28 Hundred Tons per month,4 Mbbl per month,Central Planning,$1142 million,341 Mbbl,Untapped,Very Powerful,Southern Cone,Soviet Union,39699 km 2,http://blocgame.com/stats.php?id=53442,,
sandakania,Ryan Kentang,The Order,106k active personnel,6 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 17 hours ago,15 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1142 million,296 Mbbl,Untapped,Very Powerful,East Indies,United States,38333 km 2,http://blocgame.com/stats.php?id=60600,,
Solentia,Cracov,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 160 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$1141 million,4 Mbbl,Untapped,Small,Caribbean,Neutral,9175 km 2,http://blocgame.com/stats.php?id=62639,,
Shinystan,He Who Wears No Pants,The Order,41k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 61 hours ago,11 Hundred Tons per month,3 Mbbl per month,Free Market,$1141 million,131 Mbbl,Untapped,Somewhat Large,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63522,,
Edtopia,Edgar,The Federal Colonies,24k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$1140 million,256 Mbbl; 2 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=249,,
Lepkonia,Raguixxx,Interpol,79k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,36 Hundred Tons per month,11 Mbbl per month,Central Planning,$1139 million,261 Mbbl; 11 Mbbl,Untapped,Large,Southern Cone,Soviet Union,42720 km 2,http://blocgame.com/stats.php?id=55854,,
sandshark,sandshark,The Order,94k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 4 hours ago,35 Hundred Tons per month,7 Mbbl per month,Central Planning,$1139 million,294 Mbbl; 7 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,36842 km 2,http://blocgame.com/stats.php?id=62581,,
Foodstuffs,Soviet_Sandvich,Brotherhood of Nod,30k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Undisciplined Rabble,last online 4 hours ago,10 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$1135 million,3359 Mbbl,Untapped,Large,Egypt,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=40676,,
Northern Ghan,Hailaruds,The Divine Council,20k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,online now,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1135 million,753 Mbbl; 3 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,10899 km 2,http://blocgame.com/stats.php?id=62344,,
New Armenia,Comrade Alpha,The United Nations,59k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,last online 2 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$1131 million,4073 Mbbl; 5 Mbbl,Plentiful,Small,Mesopotamia,Soviet Union,35611 km 2,http://blocgame.com/stats.php?id=63991,,
The Deserted,Kamakazi Sunshine,The Federal Colonies,62k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,17 Hundred Tons per month,3 Mbbl per month,Central Planning,$1130 million,162 Mbbl,,Large,Pacific Rim,Soviet Union,16986 km 2,http://blocgame.com/stats.php?id=40459,,
Cocobongo,Cuban Pete,The Divine Council,70k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,13 Hundred Tons per month,1 Mbbl per month,Free Market,$1130 million,302 Mbbl; 1 Mbbl,Untapped,Large,Gran Colombia,United States,19020 km 2,http://blocgame.com/stats.php?id=58193,,
Boomtown,Rataca1000,The Divine Council,51k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$1129 million,289 Mbbl; 3 Mbbl,Untapped,Very Powerful,China,Soviet Union,32331 km 2,http://blocgame.com/stats.php?id=50054,,
Olympia,Xasthur,Brotherhood of Nod,59k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,20 Hundred Tons per month,5 Mbbl per month,Central Planning,$1124 million,79 Mbbl; 5 Mbbl,Untapped,Very Powerful,China,Soviet Union,37119 km 2,http://blocgame.com/stats.php?id=51354,,
Socialand,Free Party,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 123 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$1120 million,99 Mbbl; 3 Mbbl,Untapped,None,Gran Colombia,Neutral,9360 km 2,http://blocgame.com/stats.php?id=58655,,
