country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
kuci,kiki,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 26 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$620 million,,Untapped,None,East Indies,Neutral,7801 km 2,http://blocgame.com/stats.php?id=63755,
Selja,Whalenator,Brotherhood of Nod,26k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,online now,3 Hundred Tons per month,7 Mbbl per month,Central Planning,$619 million,3590 Mbbl; 7 Mbbl,Untapped,Meagre,Persia,Soviet Union,31646 km 2,http://blocgame.com/stats.php?id=63172,
Kapitan,Kapitan,The Federal Colonies,8k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Undisciplined Rabble,last online 19 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$515 million,36 Mbbl; 3 Mbbl,Untapped,None,East Indies,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=61709,
Dromund Kaas,Arkahm,,19k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 40 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$618 million,257 Mbbl; 2 Mbbl,Near Depletion,Small,Congo,Neutral,11832 km 2,http://blocgame.com/stats.php?id=62191,
Mingland,mpetersen,Brotherhood of Zion,24k active personnel,0 ships,,First World War surplus,Good,1 factory,Elite,last online 5 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$618 million,264 Mbbl; 4 Mbbl,,None,Southern Africa,Soviet Union,26329 km 2,http://blocgame.com/stats.php?id=63922,
Retardia,tot547,,21k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 59 hours ago,3 Hundred Tons per month,,Central Planning,$617 million,,Untapped,Meagre,Pacific Rim,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=41553,
place in asia,Fomalhaut,The Order,29k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,6 Hundred Tons per month,6 Mbbl per month,Central Planning,$617 million,111 Mbbl; 6 Mbbl,Plentiful,Mediocre,Pacific Rim,Neutral,28226 km 2,http://blocgame.com/stats.php?id=63538,
Llorxye,qiffahsy,PIRATES,53k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$616 million,33 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,23828 km 2,http://blocgame.com/stats.php?id=61688,
methamphetamine,UDIN88,The Federal Colonies,28k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Standard,last online 4 hours ago,9 Hundred Tons per month,9 Mbbl per month,Central Planning,$616 million,247 Mbbl; 9 Mbbl,Untapped,Large,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61702,
Mirah,Filzah,,26k active personnel,0 ships,,First World War surplus,Nice,1 factory,Elite,online now,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$616 million,214 Mbbl; 7 Mbbl,Untapped,Mediocre,China,Soviet Union,21995 km 2,http://blocgame.com/stats.php?id=64191,
Oileum,Ihei,The High Council,19k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 41 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$615 million,3507 Mbbl; 7 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,30995 km 2,http://blocgame.com/stats.php?id=63070,
Tuaran,Sufrie,,31k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 28 hours ago,14 Hundred Tons per month,10 Mbbl per month,Central Planning,$614 million,263 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=61828,
Casopia,Nathaniel Baker,The Order,13k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 22 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$614 million,174 Mbbl; 4 Mbbl,,Small,Gran Colombia,Neutral,15693 km 2,http://blocgame.com/stats.php?id=63500,
Bloodied Stools,cowds,The High Council,39k active personnel,0 ships,,Second World War surplus,Good,1 factory,Elite,last online 1 hours ago,15 Hundred Tons per month,7 Mbbl per month,Central Planning,$613 million,55 Mbbl; 7 Mbbl,Untapped,Mediocre,Gran Colombia,Soviet Union,24857 km 2,http://blocgame.com/stats.php?id=56997,
Farsland,Kyrre Aleisun,,14k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 29 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$612 million,3052 Mbbl; 2 Mbbl,Near Depletion,None,Persia,Soviet Union,13078 km 2,http://blocgame.com/stats.php?id=63782,
Emerzonland,Togarius,Comintern,5k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 22 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$611 million,1464 Mbbl,,Meagre,Atlas,Neutral,9083 km 2,http://blocgame.com/stats.php?id=61204,
Tendong,kijang,,7k active personnel,0 ships,,First World War surplus,Nice,None,Standard,last online 24 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$510 million,,Untapped,None,Pacific Rim,Soviet Union,7646 km 2,http://blocgame.com/stats.php?id=62178,
Whitey,Knee Grow,Brotherhood of Zion,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,22 Hundred Tons per month,10 Mbbl per month,Free Market,$610 million,5295 Mbbl; 10 Mbbl,Plentiful,Somewhat Large,Egypt,United States,31288 km 2,http://blocgame.com/stats.php?id=4816,
Acirassi,Flexy,The Order,129k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,online now,35 Hundred Tons per month,38 Mbbl per month,Mixed Economy,$610 million,5170 Mbbl,Untapped,Powerful,Mesopotamia,Neutral,58454 km 2,http://blocgame.com/stats.php?id=49805,
ZumbaZumbi,PakuPakis,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 22 hours ago,17 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$610 million,164 Mbbl; 2 Mbbl,Untapped,None,Southern Africa,United States,7495 km 2,http://blocgame.com/stats.php?id=61482,
\\\'Nam,Ben DerHover,,18k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 25 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$610 million,495 Mbbl; 1 Mbbl,,None,East Indies,Soviet Union,19475 km 2,http://blocgame.com/stats.php?id=62900,
Alanies,Alany,The Order,57k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,10 Hundred Tons per month,8 Mbbl per month,Central Planning,$609 million,2206 Mbbl; 8 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,28993 km 2,http://blocgame.com/stats.php?id=54617,
Kukulala,Unkel,The High Council,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 147 hours ago,8 Hundred Tons per month,4 Mbbl per month,Free Market,$609 million,337 Mbbl,Untapped,Mediocre,Indochina,United States,26360 km 2,http://blocgame.com/stats.php?id=60796,
malapetaka,bolawei9,The High Council,15k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 21 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$609 million,20 Mbbl,Untapped,Small,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60813,
Great Poverty,SamoGrrr,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 86 hours ago,2 Hundred Tons per month,,Free Market,$608 million,,Untapped,None,Congo,Neutral,9266 km 2,http://blocgame.com/stats.php?id=52440,
venua,bilbo swaggins,Che Guevara League,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 14 hours ago,12 Hundred Tons per month,3 Mbbl per month,Central Planning,$608 million,18 Mbbl; 3 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=54363,
Justice,Tommy Scrumptious,Brotherhood of Nod,31k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,8 Hundred Tons per month,6 Mbbl per month,Central Planning,$608 million,4188 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,27059 km 2,http://blocgame.com/stats.php?id=62975,
Hatmistan,Pertti II,Al-Qassam Brigades,34k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 16 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$607 million,2069 Mbbl; 3 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,31263 km 2,http://blocgame.com/stats.php?id=46162,
subse7en,subse7en,The Order,60k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$606 million,556 Mbbl; 6 Mbbl,,Mediocre,Pacific Rim,Soviet Union,18570 km 2,http://blocgame.com/stats.php?id=61112,
natangape,tina,The Order,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 13 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$605 million,1 Mbbl; 3 Mbbl,Untapped,Meagre,East Indies,United States,16500 km 2,http://blocgame.com/stats.php?id=61600,
Egoria,Evil_sethoss,Che Guevara League,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 18 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$604 million,2 Mbbl,Untapped,Meagre,Mesoamerica,Soviet Union,11008 km 2,http://blocgame.com/stats.php?id=54726,
Uzbekistan.,Ittin,Brotherhood of Nod,66k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$604 million,2836 Mbbl; 6 Mbbl,,Mediocre,Persia,Soviet Union,35864 km 2,http://blocgame.com/stats.php?id=59590,
Yazu,Goobi,Brotherhood of Zion,56k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,21 Hundred Tons per month,16 Mbbl per month,Central Planning,$603 million,4044 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,38672 km 2,http://blocgame.com/stats.php?id=46519,1 Tons
Slavostan,Joe Tito-Hoxha,Interpol,21k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$603 million,73 Mbbl; 1 Mbbl,Untapped,Meagre,Indochina,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=48188,
Malaysia Raya,Ben Laden,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 113 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$603 million,1 Mbbl,Untapped,Meagre,East Indies,Neutral,13477 km 2,http://blocgame.com/stats.php?id=61845,
Isackingz,Isack Militoniyers,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 139 hours ago,2 Hundred Tons per month,,Mixed Economy,$602 million,70 Mbbl,Untapped,None,China,Neutral,11120 km 2,http://blocgame.com/stats.php?id=58865,
Dzhokhar,tb12rm,Interpol,36k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 4 hours ago,3 Hundred Tons per month,,Free Market,$601 million,,Untapped,Small,Indochina,United States,19800 km 2,http://blocgame.com/stats.php?id=55519,
Zorin,NeroRPG,The High Council,18k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$600 million,349 Mbbl; 3 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=59970,
DARFA,Warf,,28k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 11 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$600 million,3063 Mbbl; 4 Mbbl,Near Depletion,Mediocre,Atlas,Soviet Union,18376 km 2,http://blocgame.com/stats.php?id=62213,
kurdastan,stax,Brotherhood of Zion,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,20 Hundred Tons per month,18 Mbbl per month,Central Planning,$599 million,6288 Mbbl; 18 Mbbl,Untapped,Large,Persia,Soviet Union,34497 km 2,http://blocgame.com/stats.php?id=44907,
NMZ,Hally,Brotherhood of Zion,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 18 hours ago,12 Hundred Tons per month,1 Mbbl per month,Central Planning,$599 million,74 Mbbl; 1 Mbbl,Untapped,Large,China,Soviet Union,34903 km 2,http://blocgame.com/stats.php?id=51877,
Parsadox,Parsadox,TheAccountantRevenge,7k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 136 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$598 million,1947 Mbbl; 3 Mbbl,Untapped,None,Persia,Soviet Union,10924 km 2,http://blocgame.com/stats.php?id=44331,
Boomtown,Rataca1000,The High Council,31k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 7 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$598 million,346 Mbbl; 2 Mbbl,Untapped,Mediocre,China,Soviet Union,30152 km 2,http://blocgame.com/stats.php?id=50054,
Parameswara,brownmy,Brotherhood of Nod,13k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 7 hours ago,7 Hundred Tons per month,,Free Market,$598 million,23 Mbbl,Plentiful,None,Indochina,Neutral,23839 km 2,http://blocgame.com/stats.php?id=56360,
Mongolstan,Khan,Brotherhood of Zion,67k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 6 hours ago,22 Hundred Tons per month,4 Mbbl per month,Central Planning,$597 million,527 Mbbl; 4 Mbbl,Untapped,Large,China,Soviet Union,36625 km 2,http://blocgame.com/stats.php?id=47945,
Khebabistan,Khebab,The United Nations,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,14 Hundred Tons per month,15 Mbbl per month,Mixed Economy,$597 million,3517 Mbbl,Untapped,Meagre,Arabia,Neutral,23102 km 2,http://blocgame.com/stats.php?id=51401,
Willacoochiepop,Fawn Dell Maibalz,Farmington Brigade,4k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 35 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$597 million,343 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=62992,
ThePonyslayers,TheManHanoi,Brotherhood of Zion,22k active personnel,0 ships,,First World War surplus,Nice,1 factory,Elite,last online 12 hours ago,17 Hundred Tons per month,2 Mbbl per month,Central Planning,$596 million,332 Mbbl; 2 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=54547,1 Tons
Nerdia,TheKyu,Brotherhood of Nod,31k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,online now,25 Hundred Tons per month,15 Mbbl per month,Free Market,$596 million,411 Mbbl,Untapped,Somewhat Large,Caribbean,United States,37208 km 2,http://blocgame.com/stats.php?id=56451,
Onstantinia,Thair,Brotherhood of Zion,21k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 35 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$596 million,391 Mbbl; 2 Mbbl,Untapped,Small,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62513,
Ghost Shark,Sharky,PIRATES,52k active personnel,3 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,5 Hundred Tons per month,4 Mbbl per month,Free Market,$719 million,251 Mbbl,Plentiful,Mediocre,East Indies,United States,31419 km 2,http://blocgame.com/stats.php?id=63863,
Kozakura,Tenrai,The High Council,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 9 hours ago,3 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$592 million,,Untapped,Meagre,Pacific Rim,United States,19999 km 2,http://blocgame.com/stats.php?id=48894,
Kasim,scopes,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 162 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$592 million,263 Mbbl; 2 Mbbl,Untapped,None,Southern Cone,Neutral,15692 km 2,http://blocgame.com/stats.php?id=52488,
KakMahPower,tuan tanah kedaun,,14k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Elite,online now,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$592 million,176 Mbbl,Near Depletion,Mediocre,Indochina,United States,10790 km 2,http://blocgame.com/stats.php?id=60656,
Grossgarden,Lord Keagan,Brotherhood of Nod,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 26 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$592 million,58 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63515,
Derpkins,Mr. Derp,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 84 hours ago,2 Hundred Tons per month,,Mixed Economy,$591 million,,Untapped,None,Pacific Rim,Neutral,9266 km 2,http://blocgame.com/stats.php?id=59737,
Russostan,Artyom Strugatsky,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 81 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$591 million,2411 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,11231 km 2,http://blocgame.com/stats.php?id=63078,
The Boer,Joe Soap,The Order,45k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,11 Hundred Tons per month,2 Mbbl per month,Free Market,$590 million,879 Mbbl,Untapped,Small,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=55355,
Labuair,Kultur mayor,,13k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 24 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$590 million,31 Mbbl; 2 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,8993 km 2,http://blocgame.com/stats.php?id=62573,
rio de la plata,karl franz,Lithuanian Coalition,3k active personnel,0 ships,,First World War surplus,Axis of Evil,1 factory,Elite,online now,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$589 million,73 Mbbl,Near Depletion,Meagre,Southern Cone,Soviet Union,11912 km 2,http://blocgame.com/stats.php?id=63051,
Pahang Power,Kerol,PIRATES,56k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,online now,8 Hundred Tons per month,4 Mbbl per month,Free Market,$588 million,261 Mbbl,Untapped,Somewhat Large,East Indies,United States,27165 km 2,http://blocgame.com/stats.php?id=60578,
AZASIA,Adam Zhafri,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 24 hours ago,2 Hundred Tons per month,,Mixed Economy,$588 million,,Untapped,None,Pacific Rim,Neutral,13142 km 2,http://blocgame.com/stats.php?id=60670,
Shanghai,Lon Dyo,The Federal Colonies,36k active personnel,0 ships,,First World War surplus,Nice,1 factory,Elite,last online 8 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$588 million,237 Mbbl; 4 Mbbl,Untapped,Mediocre,China,Soviet Union,36150 km 2,http://blocgame.com/stats.php?id=63118,
Psilocybis,Lysergix,Brotherhood of Nod,24k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 17 hours ago,7 Hundred Tons per month,8 Mbbl per month,Central Planning,$586 million,1320 Mbbl; 8 Mbbl,Untapped,Mediocre,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,
Novaya,ScarletMarines,The Order,14k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$586 million,737 Mbbl; 4 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62840,
Romanovia,Dmitry Romanov,SPQR,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 33 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$584 million,2111 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,31158 km 2,http://blocgame.com/stats.php?id=59571,
Synan,Synan,The Order,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 73 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$584 million,275 Mbbl; 1 Mbbl,,Meagre,Mesoamerica,Soviet Union,13922 km 2,http://blocgame.com/stats.php?id=63584,
Celtic Nations,BigWilly526,Brotherhood of Nod,45k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 13 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$583 million,2428 Mbbl; 6 Mbbl,Untapped,Small,Persia,Soviet Union,27924 km 2,http://blocgame.com/stats.php?id=7511,
Aasyria,David al-Assad,The Order,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$583 million,3349 Mbbl,,Large,Mesopotamia,Soviet Union,31133 km 2,http://blocgame.com/stats.php?id=60967,
Lyon,Corpsegrinder,Brotherhood of Zion,34k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 28 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$582 million,296 Mbbl; 3 Mbbl,Untapped,Mediocre,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=57382,
Rebel Scum,Swipa,ISIS,2k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 51 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$580 million,1491 Mbbl; 2 Mbbl,Untapped,Meagre,Arabia,Soviet Union,13210 km 2,http://blocgame.com/stats.php?id=63844,
British Egypt,Montgomery,Brotherhood of Nod,52k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 4 hours ago,4 Hundred Tons per month,5 Mbbl per month,Central Planning,$579 million,2076 Mbbl; 5 Mbbl,Untapped,Mediocre,Egypt,Soviet Union,36903 km 2,http://blocgame.com/stats.php?id=45596,
Meviora,Mevius,The Khilafah,30k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 24 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$578 million,2726 Mbbl; 4 Mbbl,Untapped,Small,Persia,Soviet Union,18757 km 2,http://blocgame.com/stats.php?id=62583,
The UCOA,Stephanobroburg123,,1k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 25 hours ago,2 Hundred Tons per month,,Central Planning,$577 million,,Untapped,None,Pacific Rim,Neutral,16011 km 2,http://blocgame.com/stats.php?id=54240,
Deagle Nation!,Jace Connors,Brotherhood of Nod,56k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 1 hours ago,9 Hundred Tons per month,11 Mbbl per month,Central Planning,$577 million,2583 Mbbl; 11 Mbbl,,Mediocre,Arabia,Soviet Union,37722 km 2,http://blocgame.com/stats.php?id=63100,
OurTown,StarlightGlimmer,The Order,58k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Standard,last online 8 hours ago,21 Hundred Tons per month,16 Mbbl per month,Central Planning,$576 million,3600 Mbbl,Untapped,Large,Persia,Soviet Union,34823 km 2,http://blocgame.com/stats.php?id=51681,
Cancer,Stolen,The Order,10k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 1 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$576 million,2890 Mbbl; 5 Mbbl,Untapped,Meagre,Persia,Neutral,8992 km 2,http://blocgame.com/stats.php?id=58745,
New Wadowice,anone2137,The Order,43k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$576 million,1475 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,34095 km 2,http://blocgame.com/stats.php?id=61637,
Awesomeria,killbodies,Brotherhood of Zion,55k active personnel,0 ships,,First World War surplus,Angelic,2 factories,Standard,last online 1 hours ago,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$574 million,317 Mbbl; 10 Mbbl,Plentiful,Small,Congo,Soviet Union,34910 km 2,http://blocgame.com/stats.php?id=57755,
Eleuthera,Gamb,420 Empire,50k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Elite,last online 4 hours ago,15 Hundred Tons per month,6 Mbbl per month,Central Planning,$574 million,281 Mbbl; 6 Mbbl,,Somewhat Large,Caribbean,Soviet Union,26587 km 2,http://blocgame.com/stats.php?id=63029,
Iwo Jima,Tadamichi Kuribayashi,The Order,71k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 10 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$574 million,471 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,35624 km 2,http://blocgame.com/stats.php?id=63259,
One Star,Neku,The High Council,50k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 7 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$567 million,1689 Mbbl; 2 Mbbl,Plentiful,Small,Persia,United States,21499 km 2,http://blocgame.com/stats.php?id=57783,
nogoriden3,nogoriden3,,25k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,online now,15 Hundred Tons per month,4 Mbbl per month,Central Planning,$573 million,267 Mbbl; 4 Mbbl,Untapped,Meagre,Indochina,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62789,
Tron,Tron5,Brotherhood of Zion,59k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,online now,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$573 million,355 Mbbl; 5 Mbbl,Untapped,Small,Congo,Soviet Union,30973 km 2,http://blocgame.com/stats.php?id=62967,1 Tons
New Granada,Huey Long,The Order,60k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 24 hours ago,13 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$573 million,269 Mbbl,Untapped,Large,Southern Cone,United States,27493 km 2,http://blocgame.com/stats.php?id=63401,
Chūya,Silberblade,Brotherhood of Zion,37k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,online now,12 Hundred Tons per month,3 Mbbl per month,Central Planning,$573 million,443 Mbbl; 3 Mbbl,Untapped,Small,Southern Africa,Soviet Union,28804 km 2,http://blocgame.com/stats.php?id=63950,
Praetoria Augusta,Lykos,SPQR,48k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,6 Hundred Tons per month,19 Mbbl per month,Central Planning,$572 million,3351 Mbbl; 19 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,29226 km 2,http://blocgame.com/stats.php?id=39021,
Psiloybia,Nero,Brotherhood of Zion,38k active personnel,0 ships,,First World War surplus,Good,1 factory,Standard,last online 10 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$572 million,202 Mbbl; 3 Mbbl,Plentiful,Meagre,China,Soviet Union,28489 km 2,http://blocgame.com/stats.php?id=45249,
