country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Lesser China,Justin Trudeau,Brotherhood of Zion,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 15 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$439 million,285 Mbbl,Untapped,Mediocre,China,United States,26877 km 2,http://blocgame.com/stats.php?id=62995,
Ipoh,QiffahsyII,SPQR,37k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,7 Hundred Tons per month,6 Mbbl per month,Central Planning,$438 million,881 Mbbl; 6 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,27219 km 2,http://blocgame.com/stats.php?id=62127,
new shekelstan,mrluxx0,Brotherhood of Zion,38k active personnel,0 ships,,First World War surplus,Normal,None,Standard,last online 6 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$437 million,2981 Mbbl,,Mediocre,Arabia,United States,16335 km 2,http://blocgame.com/stats.php?id=46292,
Ugandavitz,Charles Adibi,African Union,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 164 hours ago,3 Hundred Tons per month,,Central Planning,$436 million,138 Mbbl,Untapped,Meagre,West Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=51450,
lompoianz,lompoi malaya,,25k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 111 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$436 million,255 Mbbl; 4 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60500,
Arthalia,Captain Graves,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 165 hours ago,2 Hundred Tons per month,,Mixed Economy,$436 million,,Untapped,None,Mesopotamia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=64040,
bird land,birdjoseph,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 20 hours ago,2 Hundred Tons per month,,Mixed Economy,$435 million,,,None,China,Neutral,16253 km 2,http://blocgame.com/stats.php?id=61878,
Narcoestado,Se�orSting,,10k active personnel,0 ships,,First World War surplus,Nice,None,Undisciplined Rabble,last online 86 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$435 million,,Untapped,None,Caribbean,United States,13613 km 2,http://blocgame.com/stats.php?id=63377,
Clownaland,Clowny,Brotherhood of Zion,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$434 million,476 Mbbl; 5 Mbbl,Untapped,Mediocre,Congo,Neutral,33012 km 2,http://blocgame.com/stats.php?id=46942,
True Earth,Child of Adam,,25k active personnel,0 ships,,First World War surplus,Angelic,None,Good,last online 114 hours ago,6 Hundred Tons per month,,Mixed Economy,$434 million,,Untapped,None,Mesoamerica,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63223,
lordmason22,lordmason22,,10k active personnel,0 ships,,First World War surplus,Good,1 factory,Good,last online 16 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$433 million,2457 Mbbl; 3 Mbbl,,Mediocre,Atlas,Soviet Union,19279 km 2,http://blocgame.com/stats.php?id=63733,
Veganism,VeganDictator,,60k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 12 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$432 million,260 Mbbl; 2 Mbbl,Near Depletion,Mediocre,Amazonia,Soviet Union,14410 km 2,http://blocgame.com/stats.php?id=46041,
Bosnistan,JosipBrozDidNothingWrong,,7k active personnel,0 ships,,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 5 hours ago,8 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$431 million,2151 Mbbl; 8 Mbbl,,None,Arabia,Neutral,7904 km 2,http://blocgame.com/stats.php?id=63423,
Dank Weed,Pothead,Divine League,34k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 18 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$431 million,459 Mbbl,Untapped,Small,Caribbean,United States,16090 km 2,http://blocgame.com/stats.php?id=63959,
Kikkomen,general_tso_chiken,Brotherhood of Zion,43k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,6 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$430 million,23 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,26860 km 2,http://blocgame.com/stats.php?id=53662,1 Tons
Bellatrix,General Vorchevsky,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 112 hours ago,2 Hundred Tons per month,,Mixed Economy,$430 million,,Untapped,None,Arabia,Neutral,13343 km 2,http://blocgame.com/stats.php?id=62246,
ZY Kingdoms,ZY1st,The Order,32k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$430 million,4704 Mbbl; 7 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,28087 km 2,http://blocgame.com/stats.php?id=62893,
Reichsf�hrers,Supreme Larisa,The Order,25k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 179 hours ago,4 Hundred Tons per month,,Free Market,$430 million,229 Mbbl,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63411,
Frozen,Queen Elsa,,2k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 18 hours ago,6 Hundred Tons per month,1 Mbbl per month,Free Market,$430 million,1 Mbbl,Untapped,None,Southern Africa,United States,19022 km 2,http://blocgame.com/stats.php?id=63726,
Pingaslavia,CowsRTasty,Interpol,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 1 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$429 million,109 Mbbl; 3 Mbbl,Untapped,Somewhat Large,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=6730,
Minjoistan,Slavonny Chevok,,17k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$429 million,389 Mbbl; 2 Mbbl,Untapped,Meagre,China,Neutral,20177 km 2,http://blocgame.com/stats.php?id=59450,
Kampung Dusun,Sarip Dol,PIRATES,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 12 hours ago,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$429 million,273 Mbbl; 2 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62351,
schekels,appollyon,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 26 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$429 million,295 Mbbl,Untapped,None,East Africa,Neutral,19800 km 2,http://blocgame.com/stats.php?id=63381,
BIOR KELANTOK,Krul,The High Council,49k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 9 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$428 million,353 Mbbl,Untapped,Small,Pacific Rim,United States,16172 km 2,http://blocgame.com/stats.php?id=61489,
Efren,Deling,Che Guevara League,24k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,last online 5 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$428 million,,Near Depletion,None,Mesoamerica,Soviet Union,21119 km 2,http://blocgame.com/stats.php?id=62725,
kweensnkans,Jamal T.Ice cube,The Order,16k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,online now,7 Hundred Tons per month,4 Mbbl per month,Free Market,$427 million,3139 Mbbl,,Meagre,Egypt,United States,15535 km 2,http://blocgame.com/stats.php?id=63345,
Vargr,NickiusBigDickius,,8k active personnel,0 ships,,First World War surplus,Questionable,None,Elite,last online 15 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$427 million,,Plentiful,Meagre,Southern Africa,Neutral,10734 km 2,http://blocgame.com/stats.php?id=63524,
Crashlantis,The Great Crashimo,The Order,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$426 million,1412 Mbbl,Untapped,Mediocre,Egypt,United States,31292 km 2,http://blocgame.com/stats.php?id=50932,
Planistan,YouDontGetToBringFriends,Al-Qassam Brigades,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Good,last online 152 hours ago,4 Hundred Tons per month,,Central Planning,$426 million,,Untapped,None,East Africa,Neutral,16332 km 2,http://blocgame.com/stats.php?id=54874,
Addin-territory,Addin,PIRATES,7k active personnel,0 ships,,First World War surplus,Good,1 factory,Standard,last online 4 hours ago,12 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$426 million,100 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,17744 km 2,http://blocgame.com/stats.php?id=62712,
720instaswap,TM0n3y,The Order,28k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 4 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$426 million,962 Mbbl; 2 Mbbl,Untapped,None,Persia,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=62714,
Wernston,4DaRush,Illuminati,10k active personnel,0 ships,,First World War surplus,Angelic,None,Good,last online 23 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$426 million,186 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,16245 km 2,http://blocgame.com/stats.php?id=63951,
MAROSTONIA,SAAD2016,,20k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 4 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$426 million,1976 Mbbl,Untapped,Meagre,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64019,
Asear,CrimsonCharger,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,online now,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$425 million,165 Mbbl,Plentiful,Meagre,East Indies,United States,13078 km 2,http://blocgame.com/stats.php?id=52706,
Abah Kau,kakamin,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 172 hours ago,3 Hundred Tons per month,,Mixed Economy,$425 million,494 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61281,
KOHREA,Kim Jong Ill,The Order,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 21 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$425 million,56 Mbbl,Untapped,Small,China,Soviet Union,23828 km 2,http://blocgame.com/stats.php?id=63926,
Eureka,Matt Wheeler,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 155 hours ago,2 Hundred Tons per month,,Central Planning,$424 million,,Untapped,None,East Indies,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=61353,
SAMSON,Delilah,,19k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,last online 12 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$424 million,1963 Mbbl; 3 Mbbl,Untapped,Small,Egypt,United States,16011 km 2,http://blocgame.com/stats.php?id=62316,
Giordano,MR. DaddyCool,SPQR,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 11 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$424 million,6919 Mbbl; 4 Mbbl,Untapped,Mediocre,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62791,
Yazmiras,Karl Von Simonia,The Khilafah,5k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 98 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$424 million,1045 Mbbl,Untapped,Meagre,Arabia,United States,16671 km 2,http://blocgame.com/stats.php?id=63698,
Funistan,Evequill,,10k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Standard,last online 2 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$423 million,1 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=8311,
Tetsunoshima,Greyjoy,,35k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 9 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$423 million,282 Mbbl; 2 Mbbl,Plentiful,Small,Pacific Rim,Neutral,22964 km 2,http://blocgame.com/stats.php?id=47444,
Krovator Land,Kassim Fuentes,The High Council,26k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 3 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$423 million,309 Mbbl; 3 Mbbl,Untapped,Mediocre,Caribbean,United States,26523 km 2,http://blocgame.com/stats.php?id=60722,
jibblejabble,jesustheplumber,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 68 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$423 million,117 Mbbl; 1 Mbbl,Untapped,None,Guinea,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64090,
Mirah,Filzah,,26k active personnel,0 ships,,Second World War surplus,Good,1 factory,Elite,online now,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$423 million,221 Mbbl; 7 Mbbl,Untapped,Mediocre,China,Soviet Union,20215 km 2,http://blocgame.com/stats.php?id=64191,
Disnomica,Chaad,The High Council,22k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,10 Hundred Tons per month,13 Mbbl per month,Central Planning,$422 million,2902 Mbbl; 13 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,28638 km 2,http://blocgame.com/stats.php?id=60992,
qaiserazalea,mr.elz,,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 51 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$422 million,275 Mbbl; 2 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61763,
Krajina,�eljko Ra�natovi�,Lithuanian Coalition,67k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,18 Hundred Tons per month,14 Mbbl per month,Central Planning,$422 million,4071 Mbbl; 14 Mbbl,,Large,Mesopotamia,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=62961,
Dirk-Dirkastan,Vyper,The Order,34k active personnel,0 ships,,First World War surplus,Good,2 factories,Poor,last online 2 hours ago,18 Hundred Tons per month,7 Mbbl per month,Free Market,$422 million,165 Mbbl,Plentiful,Meagre,Caribbean,United States,27616 km 2,http://blocgame.com/stats.php?id=63936,
Subcarpathia,Munmen,Divine League,42k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,8 Hundred Tons per month,5 Mbbl per month,Free Market,$422 million,2907 Mbbl,Plentiful,Mediocre,Arabia,United States,20598 km 2,http://blocgame.com/stats.php?id=63976,
Pata,dyplorus,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 120 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$422 million,342 Mbbl; 1 Mbbl,Untapped,None,Southern Cone,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=64052,
oliverhard,oliver hardwick,The High Council,37k active personnel,0 ships,,Finest of the 19th century,Good,1 factory,Standard,last online 8 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$420 million,2852 Mbbl; 8 Mbbl,Untapped,Meagre,Persia,Soviet Union,26790 km 2,http://blocgame.com/stats.php?id=53822,
Androzia,Androz,The United Nations,23k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 7 hours ago,2 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$420 million,4933 Mbbl; 3 Mbbl,,Meagre,Atlas,Soviet Union,22941 km 2,http://blocgame.com/stats.php?id=61584,
Greekrules,General Humphreys,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 144 hours ago,3 Hundred Tons per month,3 Mbbl per month,Free Market,$419 million,2195 Mbbl; 3 Mbbl,Untapped,None,Arabia,Neutral,13613 km 2,http://blocgame.com/stats.php?id=43351,
eQna8,Dave_Smith,The Order,35k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,online now,17 Hundred Tons per month,,Central Planning,$419 million,56 Mbbl,Untapped,Small,Congo,Soviet Union,34149 km 2,http://blocgame.com/stats.php?id=48695,
Kazilers Shoil,Haroni Ismaelist,Brotherhood of Nod,22k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 5 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$419 million,404 Mbbl; 1 Mbbl,Untapped,Small,Mesoamerica,United States,23030 km 2,http://blocgame.com/stats.php?id=60641,
Velts,Melvin Potts,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 116 hours ago,2 Hundred Tons per month,,Mixed Economy,$419 million,,Untapped,None,Arabia,Neutral,11345 km 2,http://blocgame.com/stats.php?id=61389,
GhostNation,GhostMan,,3k active personnel,0 ships,,First World War surplus,Angelic,None,Poor,last online 30 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$419 million,376 Mbbl; 2 Mbbl,Near Depletion,Meagre,Amazonia,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=63589,
Dominon,Domnino,Brotherhood of Zion,26k active personnel,0 ships,,First World War surplus,Normal,None,Good,last online 3 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$419 million,203 Mbbl; 2 Mbbl,Untapped,Small,Caribbean,Soviet Union,24063 km 2,http://blocgame.com/stats.php?id=64204,
Nova Ikaki,Bisimbi,Brotherhood of Nod,38k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 2 hours ago,4 Hundred Tons per month,7 Mbbl per month,Free Market,$418 million,5452 Mbbl,Untapped,Small,Arabia,Neutral,23865 km 2,http://blocgame.com/stats.php?id=55911,
BerkeVille,VintageTanker,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 15 hours ago,2 Hundred Tons per month,,Mixed Economy,$418 million,,Untapped,None,Southern Africa,Neutral,9037 km 2,http://blocgame.com/stats.php?id=59187,
TheDankLight,TheDankDark,The High Council,45k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 67 hours ago,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$418 million,1598 Mbbl; 3 Mbbl,Untapped,Small,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60950,
Ireldan,QDAWG,,1k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 15 hours ago,2 Hundred Tons per month,,Central Planning,$418 million,,Untapped,None,Indochina,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=64011,
freedland,xxevilhash,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 145 hours ago,2 Hundred Tons per month,,Free Market,$418 million,,Untapped,None,China,United States,16335 km 2,http://blocgame.com/stats.php?id=64071,
Edtopia,Edgar,The Federal Colonies,24k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 13 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$417 million,312 Mbbl; 2 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=249,
FistPump,MasterChef,Brotherhood of Nod,45k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 170 hours ago,2 Hundred Tons per month,,Central Planning,$417 million,,Untapped,Small,Persia,Neutral,20404 km 2,http://blocgame.com/stats.php?id=43623,
Raizar,Far-Han,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 169 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$417 million,330 Mbbl; 2 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,15535 km 2,http://blocgame.com/stats.php?id=62443,
Lite,fierguy,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 119 hours ago,3 Hundred Tons per month,,Central Planning,$416 million,324 Mbbl,Untapped,None,Pacific Rim,Neutral,16500 km 2,http://blocgame.com/stats.php?id=40476,
Cholastan,Luminia151,,5k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 73 hours ago,2 Hundred Tons per month,,Mixed Economy,$416 million,,Untapped,None,Indochina,Neutral,11231 km 2,http://blocgame.com/stats.php?id=54281,
qwertyuiop,rumsods mom,The High Council,44k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 24 hours ago,4 Hundred Tons per month,,Central Planning,$416 million,,,Meagre,Arabia,Neutral,20398 km 2,http://blocgame.com/stats.php?id=59451,
Khalifah,Appi jaafar,The High Council,21k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Good,last online 1 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$416 million,318 Mbbl,Near Depletion,Small,Pacific Rim,Soviet Union,16495 km 2,http://blocgame.com/stats.php?id=62665,
Hezstallah,Stalinasrallah,Al-Qassam Brigades,26k active personnel,0 ships,,First World War surplus,Good,None,Poor,last online 10 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$416 million,1027 Mbbl; 3 Mbbl,,Small,Arabia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=64096,
anonimas,Tadzik �eligowski,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 165 hours ago,2 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$415 million,1274 Mbbl; 7 Mbbl,Untapped,None,Atlas,Neutral,10811 km 2,http://blocgame.com/stats.php?id=61583,
Kota Tinggi,ainyzrul,Che Guevara League,21k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 7 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$415 million,342 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63120,
new aussie land,benj,The Order,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 13 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$414 million,300 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=52750,
Hamshiretonland,Lord Hamshiretonburrough,Brotherhood of Nod,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$414 million,306 Mbbl; 2 Mbbl,Untapped,Small,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=58470,
Soviet Kekbodia,Wojak Stalin,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 37 hours ago,3 Hundred Tons per month,,Central Planning,$413 million,,Untapped,None,Pacific Rim,Neutral,11459 km 2,http://blocgame.com/stats.php?id=63380,
Spaolia,PyroPal,The Federal Colonies,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,10 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$412 million,123 Mbbl; 2 Mbbl,Untapped,Small,Caribbean,United States,23538 km 2,http://blocgame.com/stats.php?id=56845,
Lixia,Dave Hunter,SPQR,31k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 81 hours ago,12 Hundred Tons per month,4 Mbbl per month,Central Planning,$412 million,4055 Mbbl; 4 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,27141 km 2,http://blocgame.com/stats.php?id=61520,
Shinystan,He Who Wears No Pants,The Order,23k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 18 hours ago,10 Hundred Tons per month,3 Mbbl per month,Free Market,$412 million,215 Mbbl,Untapped,Meagre,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63522,
Ultios,Noctis,The Order,58k active personnel,1 ships,,Second World War surplus,Angelic,3 factories,Elite,online now,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$411 million,67 Mbbl; 4 Mbbl,Plentiful,Large,Pacific Rim,Soviet Union,28992 km 2,http://blocgame.com/stats.php?id=59917,
Thirosia,Welvindagreat,,22k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 141 hours ago,6 Hundred Tons per month,,Mixed Economy,$411 million,,Untapped,Small,Amazonia,Neutral,23500 km 2,http://blocgame.com/stats.php?id=62850,
Nova Cykagrad,Tsar Duode,Divine League,20k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 21 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$411 million,1033 Mbbl; 2 Mbbl,Untapped,Meagre,Arabia,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=63764,
Dredd\\\'s,Dredd,Brotherhood of Nod,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,11 Hundred Tons per month,9 Mbbl per month,Central Planning,$410 million,3218 Mbbl; 9 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=62798,
Netland,netcode,The Order,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 13 hours ago,7 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$410 million,,Untapped,Meagre,Mesoamerica,United States,23665 km 2,http://blocgame.com/stats.php?id=63148,
Dank Stank,aristocratic23,The Order,45k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 12 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$410 million,,Untapped,Mediocre,West Africa,Neutral,23665 km 2,http://blocgame.com/stats.php?id=63387,
SrpskaRepublika,Enoch Powell,The Order,57k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,online now,8 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$410 million,283 Mbbl,Untapped,Meagre,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63541,
Based World,Lil B,,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 17 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$409 million,219 Mbbl; 2 Mbbl,Untapped,None,The Subcontinent,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=58035,
Elos,Panzerfan,,19k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 8 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$409 million,240 Mbbl; 1 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,15535 km 2,http://blocgame.com/stats.php?id=61127,
Strath,Finn Hunter,The Order,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 81 hours ago,19 Hundred Tons per month,5 Mbbl per month,Central Planning,$409 million,295 Mbbl; 5 Mbbl,Untapped,Small,Southern Cone,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=61471,
Nsntra,Ahmad Maselan,The Order,50k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 6 hours ago,3 Hundred Tons per month,,Central Planning,$409 million,74 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=61896,
