country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
KelabuAsap,kelam,The High Council,46k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 12 hours ago,18 Hundred Tons per month,10 Mbbl per month,Central Planning,$511 million,416 Mbbl; 10 Mbbl,Untapped,Large,East Indies,Soviet Union,27198 km 2,http://blocgame.com/stats.php?id=60664,
BOOP,TRIGGERED,,10k active personnel,0 ships,,Finest of the 19th century,Angelic,1 factory,Good,last online 16 hours ago,5 Hundred Tons per month,1 Mbbl per month,Free Market,$510 million,16 Mbbl,Untapped,None,China,Soviet Union,18935 km 2,http://blocgame.com/stats.php?id=58737,
Malaya Grampus,akifzainal,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 101 hours ago,7 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$509 million,283 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,16335 km 2,http://blocgame.com/stats.php?id=60469,
Narcoestado,Se�orSting,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 134 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$509 million,,Untapped,None,Caribbean,United States,13613 km 2,http://blocgame.com/stats.php?id=63377,
TheDesertFox,DesertFox,The High Council,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 18 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$508 million,408 Mbbl; 3 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,23663 km 2,http://blocgame.com/stats.php?id=52368,
Dragon Stone,Mannis,Interpol,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$508 million,311 Mbbl; 2 Mbbl,Untapped,Somewhat Large,The Subcontinent,Soviet Union,21814 km 2,http://blocgame.com/stats.php?id=54852,
Middlewest,BigBross,The Khilafah,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 22 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$424 million,2605 Mbbl,,Somewhat Large,Mesopotamia,Neutral,13267 km 2,http://blocgame.com/stats.php?id=63635,
woosha,blaatje,The United Nations,4k active personnel,0 ships,,First World War surplus,Good,1 factory,Standard,last online 131 hours ago,8 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$507 million,1057 Mbbl; 11 Mbbl,Untapped,None,Egypt,Neutral,13613 km 2,http://blocgame.com/stats.php?id=58158,
Gorgoroth,Nazagorath,,12k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 40 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$507 million,,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=62603,
Oilpotamia,WarZone115,,22k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Poor,last online 1 hours ago,8 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$507 million,1263 Mbbl,Near Depletion,Small,Egypt,United States,15654 km 2,http://blocgame.com/stats.php?id=64020,
lompoianz,lompoi malaya,,25k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 159 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$506 million,239 Mbbl; 4 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60500,
Lewd Place,Cute Girl,Lithuanian Coalition,46k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 30 hours ago,19 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$506 million,812 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,31497 km 2,http://blocgame.com/stats.php?id=61620,
Republic Dank,Dank de von Psstoyeur,Brotherhood of Nod,35k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 19 hours ago,8 Hundred Tons per month,4 Mbbl per month,Central Planning,$505 million,4424 Mbbl; 4 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=58562,
Novi Sad,Serbian Gamer,The High Council,64k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 10 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$505 million,2764 Mbbl; 5 Mbbl,Untapped,Small,Egypt,Soviet Union,25026 km 2,http://blocgame.com/stats.php?id=60752,
The Deserted,Kamakazi Sunshine,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$504 million,198 Mbbl,,None,Pacific Rim,Soviet Union,15823 km 2,http://blocgame.com/stats.php?id=40459,
Afrikizonia,MacSlothur,African Union,10k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 10 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$504 million,113 Mbbl,Plentiful,Mediocre,East Africa,Soviet Union,25065 km 2,http://blocgame.com/stats.php?id=63138,
Erpland,Stomana,,11k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 163 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$504 million,309 Mbbl,Untapped,Mediocre,Southern Cone,United States,19020 km 2,http://blocgame.com/stats.php?id=63448,
Andes,Murtox,Divine League,38k active personnel,0 ships,,First World War surplus,Isolated,1 factory,Good,last online 3 hours ago,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$503 million,425 Mbbl,Plentiful,Mediocre,Gran Colombia,Soviet Union,23101 km 2,http://blocgame.com/stats.php?id=51547,
Khalifah,Appi jaafar,The High Council,24k active personnel,0 ships,,Second World War surplus,Normal,1 factory,Good,last online 2 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$503 million,302 Mbbl,Near Depletion,Mediocre,Pacific Rim,Soviet Union,16495 km 2,http://blocgame.com/stats.php?id=62665,
Bosnistan,JosipBrozDidNothingWrong,,10k active personnel,0 ships,,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 43 hours ago,8 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$503 million,1762 Mbbl; 8 Mbbl,Plentiful,None,Arabia,Neutral,6337 km 2,http://blocgame.com/stats.php?id=63423,
Al Yataj,Stalin Bin Stalin,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 170 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$503 million,2 Mbbl,Untapped,None,Arabia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=64083,
Magna Bonom,Krull,Brotherhood of Nod,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,11 Hundred Tons per month,11 Mbbl per month,Central Planning,$502 million,4728 Mbbl; 11 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,27000 km 2,http://blocgame.com/stats.php?id=59435,
Chaouenne,pyrignis,The High Council,46k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$501 million,3250 Mbbl; 6 Mbbl,Untapped,Large,Atlas,Soviet Union,30712 km 2,http://blocgame.com/stats.php?id=42019,
mzymz,mzymz79,Brotherhood of Zion,51k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,17 Hundred Tons per month,4 Mbbl per month,Central Planning,$501 million,341 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,30173 km 2,http://blocgame.com/stats.php?id=62580,
Nhayat,Nhayat,The Order,70k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,18 Hundred Tons per month,5 Mbbl per month,Central Planning,$501 million,300 Mbbl; 5 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,38056 km 2,http://blocgame.com/stats.php?id=62666,
swedenno,mroll,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 133 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$501 million,200 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,16007 km 2,http://blocgame.com/stats.php?id=63450,
Lyreme,TypicalTacticalLag,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 144 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$501 million,1 Mbbl,Untapped,None,Southern Africa,United States,13477 km 2,http://blocgame.com/stats.php?id=64149,
Hellandia,John Tacker,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 128 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$500 million,2932 Mbbl; 1 Mbbl,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=48724,
Italica,Lord Potash,SPQR,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$500 million,1530 Mbbl; 4 Mbbl,Untapped,Mediocre,Egypt,Neutral,26829 km 2,http://blocgame.com/stats.php?id=63435,
NewAfrica,nikn,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 176 hours ago,2 Hundred Tons per month,,Central Planning,$500 million,,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64100,
FIFA,Seff Blatter,Che Guevara League,38k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 1 hours ago,8 Hundred Tons per month,1 Mbbl per month,Central Planning,$499 million,268 Mbbl; 1 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,23590 km 2,http://blocgame.com/stats.php?id=56829,
Sarnath,Gnai-Kah,The Federal Colonies,14k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 70 hours ago,9 Hundred Tons per month,5 Mbbl per month,Free Market,$499 million,1912 Mbbl,Plentiful,Small,Arabia,United States,19573 km 2,http://blocgame.com/stats.php?id=62981,
Dank Weed,Pothead,Divine League,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,5 Hundred Tons per month,2 Mbbl per month,Free Market,$498 million,451 Mbbl,Untapped,Small,Caribbean,United States,16090 km 2,http://blocgame.com/stats.php?id=63959,
Black Gold,SIEG_HEIL,The Order,40k active personnel,0 ships,,Second World War surplus,Nice,1 factory,Elite,last online 11 hours ago,7 Hundred Tons per month,11 Mbbl per month,Central Planning,$497 million,5716 Mbbl; 11 Mbbl,Untapped,Somewhat Large,Egypt,Soviet Union,30118 km 2,http://blocgame.com/stats.php?id=64027,
Chaz,Jack Urzak,The Order,43k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,13 Hundred Tons per month,4 Mbbl per month,Free Market,$495 million,803 Mbbl,Untapped,Mediocre,East Africa,Neutral,29850 km 2,http://blocgame.com/stats.php?id=63326,
Frozen,Queen Elsa,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 66 hours ago,6 Hundred Tons per month,1 Mbbl per month,Free Market,$495 million,1 Mbbl,Untapped,None,Southern Africa,United States,15852 km 2,http://blocgame.com/stats.php?id=63726,
Minjo,Mingnog,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 86 hours ago,4 Hundred Tons per month,,Mixed Economy,$495 million,,Untapped,Meagre,Indochina,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=64112,
Enggor Perak,meor,,30k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 1 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$494 million,295 Mbbl; 2 Mbbl,,None,East Indies,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=60674,
eQna8,Dave_Smith,The Order,55k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,17 Hundred Tons per month,,Central Planning,$493 million,109 Mbbl,Untapped,Mediocre,Congo,Soviet Union,37007 km 2,http://blocgame.com/stats.php?id=48695,
qaiserazalea,mr.elz,,42k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$493 million,267 Mbbl; 2 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61763,
Zama Regia,Mewlia,The Order,59k active personnel,0 ships,,First World War surplus,Normal,2 factories,Elite,online now,8 Hundred Tons per month,5 Mbbl per month,Free Market,$493 million,435 Mbbl; 5 Mbbl,Untapped,Meagre,Southern Africa,United States,26835 km 2,http://blocgame.com/stats.php?id=64126,
Parameswara,brownmy,Brotherhood of Nod,12k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Standard,last online 3 hours ago,8 Hundred Tons per month,,Free Market,$492 million,20 Mbbl,Untapped,None,Indochina,United States,19668 km 2,http://blocgame.com/stats.php?id=56360,
Dirk-Dirkastan,Vyper,The Order,52k active personnel,0 ships,,First World War surplus,Nice,2 factories,Poor,last online 4 hours ago,23 Hundred Tons per month,11 Mbbl per month,Free Market,$492 million,131 Mbbl,Plentiful,Small,Caribbean,United States,29176 km 2,http://blocgame.com/stats.php?id=63936,
Sumchakastan,eddik0lol,The Khilafah,32k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 4 hours ago,5 Hundred Tons per month,2 Mbbl per month,Free Market,$491 million,3332 Mbbl; 2 Mbbl,,Mediocre,Arabia,Neutral,13077 km 2,http://blocgame.com/stats.php?id=41444,
Clownaland,Clowny,Brotherhood of Zion,48k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 13 hours ago,22 Hundred Tons per month,5 Mbbl per month,Central Planning,$491 million,456 Mbbl; 5 Mbbl,Untapped,Mediocre,Congo,Neutral,36311 km 2,http://blocgame.com/stats.php?id=46942,
True Earth,Child of Adam,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 162 hours ago,6 Hundred Tons per month,,Mixed Economy,$490 million,,Untapped,None,Mesoamerica,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63223,
Boro,Speedy13,The Order,36k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 22 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$489 million,272 Mbbl; 4 Mbbl,Plentiful,Mediocre,Caribbean,Neutral,19406 km 2,http://blocgame.com/stats.php?id=59257,
Titiwangsa,Orga,PIRATES,17k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 14 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$489 million,86 Mbbl; 3 Mbbl,Untapped,None,East Indies,United States,15770 km 2,http://blocgame.com/stats.php?id=61596,
Japseye,Cornholio,,9k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 66 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$489 million,339 Mbbl; 1 Mbbl,Untapped,None,Amazonia,United States,16335 km 2,http://blocgame.com/stats.php?id=63711,
Lain,Red Terror,Brotherhood of Zion,85k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 10 hours ago,23 Hundred Tons per month,9 Mbbl per month,Central Planning,$488 million,6759 Mbbl; 9 Mbbl,Near Depletion,Meagre,Egypt,Soviet Union,27165 km 2,http://blocgame.com/stats.php?id=54938,
DabOn\\\'Em,ryanishappy,Farmington Brigade,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 143 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$488 million,1 Mbbl,Untapped,None,Caribbean,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63787,
Cuttlefish,DruidOfDiscord,Interpol,30k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 43 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$488 million,306 Mbbl; 2 Mbbl,Untapped,Mediocre,Pacific Rim,United States,27493 km 2,http://blocgame.com/stats.php?id=63884,
Wielkopl,taikuh,Che Guevara League,66k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,17 Hundred Tons per month,,Central Planning,$486 million,53 Mbbl,Untapped,Large,Caribbean,Soviet Union,36063 km 2,http://blocgame.com/stats.php?id=42376,
Reality,fujisyugi,The High Council,41k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,14 Hundred Tons per month,9 Mbbl per month,Central Planning,$486 million,424 Mbbl; 9 Mbbl,Untapped,None,Southern Africa,Soviet Union,28293 km 2,http://blocgame.com/stats.php?id=53029,
Cholastan,Luminia151,,5k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 121 hours ago,2 Hundred Tons per month,,Mixed Economy,$486 million,,Untapped,None,Indochina,Neutral,11231 km 2,http://blocgame.com/stats.php?id=54281,
Valuien,Praefectus,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 141 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$486 million,,Untapped,None,Mesopotamia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64078,
hokoo,ovaltine,Brotherhood of Nod,50k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,15 Hundred Tons per month,23 Mbbl per month,Free Market,$485 million,2930 Mbbl; 23 Mbbl,Untapped,Large,Arabia,United States,33496 km 2,http://blocgame.com/stats.php?id=61111,
MembumiHangus,Hambikko,,15k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,online now,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$485 million,2443 Mbbl; 5 Mbbl,Plentiful,Small,Atlas,Neutral,19598 km 2,http://blocgame.com/stats.php?id=62424,
Ascandavia,franky_ce,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 178 hours ago,3 Hundred Tons per month,,Mixed Economy,$485 million,,Untapped,None,Southern Cone,Neutral,16172 km 2,http://blocgame.com/stats.php?id=64097,
RumBumistan,Bite Me Rum Bum,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 33 hours ago,5 Hundred Tons per month,,Mixed Economy,$484 million,117 Mbbl,Plentiful,None,Indochina,United States,13751 km 2,http://blocgame.com/stats.php?id=64055,
Spaolia,PyroPal,The Federal Colonies,49k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,10 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$483 million,153 Mbbl; 3 Mbbl,Untapped,Small,Caribbean,United States,26503 km 2,http://blocgame.com/stats.php?id=56845,
Based World,Lil B,,19k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$483 million,211 Mbbl; 2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,19756 km 2,http://blocgame.com/stats.php?id=58035,
Shinystan,He Who Wears No Pants,The Order,27k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 27 hours ago,11 Hundred Tons per month,3 Mbbl per month,Free Market,$483 million,203 Mbbl,Untapped,Small,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63522,
Unspecifistan,Rakisa,,21k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 22 hours ago,11 Hundred Tons per month,9 Mbbl per month,Free Market,$482 million,3084 Mbbl,Plentiful,Meagre,Atlas,United States,21870 km 2,http://blocgame.com/stats.php?id=49853,
balemu1987,balemu1987,,5k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,online now,2 Hundred Tons per month,1 Mbbl per month,Free Market,$402 million,158 Mbbl; 1 Mbbl,Untapped,None,Indochina,Neutral,15143 km 2,http://blocgame.com/stats.php?id=63972,
Myhouse,Dolbys,The United Nations,46k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 25 hours ago,13 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$482 million,363 Mbbl; 1 Mbbl,Untapped,Meagre,Amazonia,United States,32511 km 2,http://blocgame.com/stats.php?id=64089,
Butt Munch Land,Butt Munch,,8k active personnel,0 ships,,First World War surplus,Questionable,None,Undisciplined Rabble,last online 22 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$481 million,53 Mbbl; 1 Mbbl,Untapped,None,Mesoamerica,Neutral,7880 km 2,http://blocgame.com/stats.php?id=58540,
Daun Pisang,Shahidan,Divine League,34k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$481 million,335 Mbbl; 7 Mbbl,Untapped,Large,East Indies,United States,23250 km 2,http://blocgame.com/stats.php?id=60607,
House Tyrell,Mace Tyrell,Illuminati,18k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 3 hours ago,6 Hundred Tons per month,6 Mbbl per month,Free Market,$481 million,1301 Mbbl; 6 Mbbl,Untapped,None,Arabia,United States,16335 km 2,http://blocgame.com/stats.php?id=64093,
Much War,Dan The Magic Man,The Order,47k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 15 hours ago,10 Hundred Tons per month,9 Mbbl per month,Central Planning,$480 million,3387 Mbbl; 9 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,37073 km 2,http://blocgame.com/stats.php?id=61645,
Carteles,Miss Senza,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 58 hours ago,2 Hundred Tons per month,,Free Market,$480 million,,Untapped,None,Mesoamerica,Neutral,11231 km 2,http://blocgame.com/stats.php?id=63771,
Inferia,Alexkovisk,Divine League,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 26 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$478 million,202 Mbbl; 1 Mbbl,Untapped,None,Mesoamerica,Neutral,15689 km 2,http://blocgame.com/stats.php?id=60789,
Vethuovania,Tragar,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 65 hours ago,7 Hundred Tons per month,,Mixed Economy,$478 million,,,Small,Indochina,United States,15380 km 2,http://blocgame.com/stats.php?id=62334,
qigong,Qigong,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 136 hours ago,2 Hundred Tons per month,,Free Market,$478 million,,Untapped,Meagre,China,United States,16335 km 2,http://blocgame.com/stats.php?id=64086,
jibblejabble,jesustheplumber,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 116 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$478 million,94 Mbbl; 1 Mbbl,Untapped,None,Guinea,Neutral,13613 km 2,http://blocgame.com/stats.php?id=64090,
newlind,coolcool12345,,18k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 20 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$477 million,243 Mbbl,Untapped,Small,East Indies,Soviet Union,15694 km 2,http://blocgame.com/stats.php?id=61658,
AtlasCorp,Sandreniner,Brotherhood of Zion,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$477 million,278 Mbbl; 6 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,23430 km 2,http://blocgame.com/stats.php?id=63122,
Wankmuffin,tempcunt,,15k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,online now,11 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$476 million,310 Mbbl; 3 Mbbl,Plentiful,None,Mesoamerica,Neutral,18589 km 2,http://blocgame.com/stats.php?id=63325,
Nigiria,Tripster60,The United Nations,42k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 49 hours ago,10 Hundred Tons per month,5 Mbbl per month,Free Market,$475 million,364 Mbbl,Near Depletion,Meagre,West Africa,United States,19452 km 2,http://blocgame.com/stats.php?id=46929,
Fortuynism,Fortuyn,,34k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 144 hours ago,2 Hundred Tons per month,,Mixed Economy,$475 million,425 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=58179,
Lesser China,Justin Trudeau,Brotherhood of Zion,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 63 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$475 million,277 Mbbl,Untapped,Mediocre,China,United States,26877 km 2,http://blocgame.com/stats.php?id=62995,
Sino-Soviet,Xi Putin,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 168 hours ago,3 Hundred Tons per month,,Mixed Economy,$475 million,,Untapped,None,China,Neutral,16172 km 2,http://blocgame.com/stats.php?id=64098,
Tok Jembal,Lady H,The Order,46k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,11 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$474 million,2047 Mbbl; 11 Mbbl,Untapped,Mediocre,Arabia,Neutral,26627 km 2,http://blocgame.com/stats.php?id=60840,
Shell,Antonios,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 122 hours ago,9 Hundred Tons per month,10 Mbbl per month,Free Market,$474 million,4549 Mbbl,Untapped,Mediocre,Atlas,United States,16576 km 2,http://blocgame.com/stats.php?id=63278,
Manturia-Korea,Maosecond,,18k active personnel,0 ships,,First World War surplus,Normal,1 factory,Elite,last online 18 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$474 million,66 Mbbl,Untapped,Meagre,China,United States,23250 km 2,http://blocgame.com/stats.php?id=64188,
dane,josen,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 144 hours ago,2 Hundred Tons per month,,Mixed Economy,$473 million,,Untapped,None,Caribbean,Neutral,16010 km 2,http://blocgame.com/stats.php?id=45877,
morelia,lemambanglemai8621,PIRATES,30k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,8 Hundred Tons per month,4 Mbbl per month,Central Planning,$473 million,413 Mbbl; 4 Mbbl,Plentiful,Mediocre,Caribbean,Soviet Union,25527 km 2,http://blocgame.com/stats.php?id=61850,
Ipoh,QiffahsyII,SPQR,45k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 17 hours ago,7 Hundred Tons per month,6 Mbbl per month,Central Planning,$472 million,857 Mbbl; 6 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,27219 km 2,http://blocgame.com/stats.php?id=62127,
Newport High,Astalavista,The Order,44k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Standard,last online 7 hours ago,18 Hundred Tons per month,3 Mbbl per month,Central Planning,$472 million,293 Mbbl; 3 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,31929 km 2,http://blocgame.com/stats.php?id=62860,1 Tons
Zest,Liberticide,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 159 hours ago,8 Hundred Tons per month,1 Mbbl per month,Central Planning,$472 million,2316 Mbbl; 1 Mbbl,Untapped,None,Arabia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63960,
