country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Harezland,Adam harez,The Order,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Standard,last online 9 hours ago,6 Hundred Tons per month,8 Mbbl per month,Central Planning,$566 million,427 Mbbl; 8 Mbbl,Untapped,Small,Pacific Rim,Neutral,20389 km 2,http://blocgame.com/stats.php?id=60587,
ZumbaZumbi,PakuPakis,,12k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 19 hours ago,22 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$566 million,207 Mbbl; 2 Mbbl,,None,Southern Africa,United States,9084 km 2,http://blocgame.com/stats.php?id=61482,
Scrubistan,Fernando_Shiros,Brotherhood of Nod,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,23 Hundred Tons per month,14 Mbbl per month,Central Planning,$565 million,5128 Mbbl; 14 Mbbl,Untapped,Mediocre,Persia,Soviet Union,37387 km 2,http://blocgame.com/stats.php?id=59122,
Ralu,Ramar,The High Council,41k active personnel,0 ships,,First World War surplus,Angelic,None,Standard,last online 7 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$565 million,411 Mbbl; 4 Mbbl,Untapped,Mediocre,Amazonia,United States,24123 km 2,http://blocgame.com/stats.php?id=59527,
DARFA,Warf,,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 4 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$565 million,3083 Mbbl; 4 Mbbl,Depleted,Mediocre,Atlas,Soviet Union,18937 km 2,http://blocgame.com/stats.php?id=62213,
Addin-territory,Addin,PIRATES,38k active personnel,0 ships,,First World War surplus,Normal,1 factory,Good,online now,10 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$565 million,156 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,26118 km 2,http://blocgame.com/stats.php?id=62712,
Pokok Sena,bobit2,The Order,53k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,online now,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$565 million,460 Mbbl,Untapped,Meagre,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63144,
Nameck,Picko,Interpol,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,10 Hundred Tons per month,12 Mbbl per month,Central Planning,$564 million,8736 Mbbl; 12 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,30138 km 2,http://blocgame.com/stats.php?id=61968,
Swagvila,Saddam Hussgay,Divine League,38k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 1 hours ago,6 Hundred Tons per month,,Central Planning,$563 million,23 Mbbl,Untapped,Mediocre,China,Soviet Union,28621 km 2,http://blocgame.com/stats.php?id=45990,
carefree,solematemy,The Order,37k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$563 million,255 Mbbl; 4 Mbbl,Plentiful,Mediocre,East Indies,Neutral,16172 km 2,http://blocgame.com/stats.php?id=61669,
The Shitposters,The Pez,The Order,42k active personnel,0 ships,,First World War surplus,Nice,1 factory,Good,last online 27 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$563 million,15 Mbbl,Untapped,Small,Caribbean,Soviet Union,27493 km 2,http://blocgame.com/stats.php?id=63636,
Classia,Classic,Brotherhood of Zion,39k active personnel,0 ships,,Finest of the 19th century,Normal,1 factory,Elite,online now,7 Hundred Tons per month,6 Mbbl per month,Free Market,$563 million,195 Mbbl; 6 Mbbl,Untapped,Mediocre,China,United States,36373 km 2,http://blocgame.com/stats.php?id=63652,
Large Man,LargeMan,Al-Qassam Brigades,51k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$562 million,5883 Mbbl; 5 Mbbl,Untapped,Powerful,Egypt,Soviet Union,36258 km 2,http://blocgame.com/stats.php?id=52836,
Gangga Negara,mnsafuan,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 155 hours ago,1 Hundred Tons per month,,Central Planning,$562 million,341 Mbbl,Untapped,Small,East Indies,Soviet Union,16010 km 2,http://blocgame.com/stats.php?id=60520,
umok,whydoyoudodis,The United Nations,1k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 12 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$562 million,1685 Mbbl; 4 Mbbl,Untapped,Small,Persia,Soviet Union,10790 km 2,http://blocgame.com/stats.php?id=62724,
Mingland,mpetersen,Brotherhood of Zion,34k active personnel,0 ships,,Finest of the 19th century,Questionable,1 factory,Elite,last online 1 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$562 million,281 Mbbl; 3 Mbbl,Plentiful,None,Southern Africa,Soviet Union,26862 km 2,http://blocgame.com/stats.php?id=63922,
Iranzamin,Lord of War,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 144 hours ago,2 Hundred Tons per month,,Mixed Economy,$561 million,,Untapped,Small,Persia,Neutral,13343 km 2,http://blocgame.com/stats.php?id=49556,
Douchistan,McDouchebag,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 127 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$561 million,1910 Mbbl; 1 Mbbl,Untapped,None,Mesopotamia,Neutral,13477 km 2,http://blocgame.com/stats.php?id=63347,
Kekislovakia,Sam Kekington,,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 77 hours ago,10 Hundred Tons per month,3 Mbbl per month,Free Market,$561 million,135 Mbbl,Untapped,Mediocre,Mesoamerica,United States,27330 km 2,http://blocgame.com/stats.php?id=63511,
Liang Dynasty,Golden Lion,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 161 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$561 million,1 Mbbl,Untapped,None,China,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=63762,
Wick,goku69587,The High Council,18k active personnel,0 ships,,First World War surplus,Good,None,Good,last online 4 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$558 million,3545 Mbbl; 2 Mbbl,Untapped,Meagre,Arabia,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=62241,
Carbonear,Wolfie,Interpol,21k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 22 hours ago,16 Hundred Tons per month,4 Mbbl per month,Free Market,$558 million,64 Mbbl,Untapped,Meagre,West Africa,Neutral,19330 km 2,http://blocgame.com/stats.php?id=63657,
gong badang,yusjimmy,PIRATES,45k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,10 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$556 million,1741 Mbbl,Untapped,Mediocre,Arabia,United States,23665 km 2,http://blocgame.com/stats.php?id=61914,
Meiji,HiroShiro,The Order,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 5 hours ago,8 Hundred Tons per month,6 Mbbl per month,Central Planning,$556 million,635 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63464,
Crimea,Hayro Khan,The United Nations,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$555 million,1492 Mbbl; 6 Mbbl,Untapped,None,Atlas,Soviet Union,31646 km 2,http://blocgame.com/stats.php?id=2570,
Romiia,The Great Tiberius III,The Order,37k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 13 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$555 million,347 Mbbl; 2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,24028 km 2,http://blocgame.com/stats.php?id=60242,
Ghost Shark,Sharky,PIRATES,54k active personnel,0 ships,,First World War surplus,Angelic,2 factories,Elite,online now,4 Hundred Tons per month,3 Mbbl per month,Free Market,$555 million,263 Mbbl,Plentiful,Mediocre,East Indies,United States,27591 km 2,http://blocgame.com/stats.php?id=63863,
Cascoia,unioncomic,Brotherhood of Zion,49k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,online now,14 Hundred Tons per month,7 Mbbl per month,Free Market,$554 million,5461 Mbbl; 7 Mbbl,Untapped,Mediocre,Arabia,United States,32745 km 2,http://blocgame.com/stats.php?id=54174,
Great Poverty,SamoGrrr,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 34 hours ago,2 Hundred Tons per month,,Free Market,$553 million,,Untapped,None,Congo,Neutral,11231 km 2,http://blocgame.com/stats.php?id=52440,
Poz Loads,Souvlakian,,8k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,online now,3 Hundred Tons per month,1 Mbbl per month,Free Market,$553 million,2573 Mbbl,Untapped,Meagre,Egypt,United States,16172 km 2,http://blocgame.com/stats.php?id=63399,
Mmhat,Homermustdie,The High Council,28k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$552 million,205 Mbbl; 2 Mbbl,Untapped,Small,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,
Kotasinga,Stalin VI,The Order,32k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 9 hours ago,8 Hundred Tons per month,1 Mbbl per month,Central Planning,$552 million,37 Mbbl; 1 Mbbl,Plentiful,Mediocre,Congo,Soviet Union,26044 km 2,http://blocgame.com/stats.php?id=60448,
kuci,kiki,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 11 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$551 million,,Untapped,None,East Indies,Neutral,9455 km 2,http://blocgame.com/stats.php?id=63755,
MakanBudak,amirulfaizal,The Order,20k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 17 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$549 million,209 Mbbl; 2 Mbbl,Untapped,Meagre,East Indies,Neutral,9550 km 2,http://blocgame.com/stats.php?id=60748,
S�l,BabaWanga,Lithuanian Coalition,22k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 56 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$549 million,55 Mbbl; 3 Mbbl,Untapped,Small,Southern Africa,Soviet Union,23578 km 2,http://blocgame.com/stats.php?id=61589,
Enterlia,Zimbab,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 173 hours ago,5 Hundred Tons per month,1 Mbbl per month,Free Market,$549 million,75 Mbbl; 1 Mbbl,Untapped,None,Pacific Rim,Neutral,16010 km 2,http://blocgame.com/stats.php?id=63283,
heide,this isnt taken,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 117 hours ago,4 Hundred Tons per month,,Central Planning,$549 million,67 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,13477 km 2,http://blocgame.com/stats.php?id=63953,
Aasyria,David al-Assad,The Order,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,10 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$548 million,3384 Mbbl,,Somewhat Large,Mesopotamia,Soviet Union,31133 km 2,http://blocgame.com/stats.php?id=60967,
Leche,ElHombreLeche,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 27 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$548 million,2090 Mbbl; 5 Mbbl,Untapped,Mediocre,Persia,Soviet Union,21803 km 2,http://blocgame.com/stats.php?id=62425,
Sintra,Daniel Lima,Che Guevara League,39k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Standard,last online 4 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$548 million,21 Mbbl; 2 Mbbl,Depleted,Small,Caribbean,Soviet Union,24174 km 2,http://blocgame.com/stats.php?id=63167,
Briggs,General Armstrong,Brotherhood of Zion,54k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,17 Hundred Tons per month,1 Mbbl per month,Free Market,$547 million,385 Mbbl,Untapped,Mediocre,Southern Cone,United States,31078 km 2,http://blocgame.com/stats.php?id=53442,
fishball,fishballfish6,,2k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 8 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$547 million,182 Mbbl; 2 Mbbl,,Meagre,Pacific Rim,Neutral,14209 km 2,http://blocgame.com/stats.php?id=61050,
Dongo Congo,monicalman0821,,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 94 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$547 million,462 Mbbl,Untapped,Meagre,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63671,
bro dude,guy man,Brotherhood of Zion,39k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Good,last online 8 hours ago,10 Hundred Tons per month,4 Mbbl per month,Free Market,$546 million,3649 Mbbl; 4 Mbbl,Untapped,Mediocre,Atlas,United States,27044 km 2,http://blocgame.com/stats.php?id=49465,
Red Crazyguy,Red Crazyguy,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 18 hours ago,8 Hundred Tons per month,6 Mbbl per month,Central Planning,$546 million,148 Mbbl; 6 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,16205 km 2,http://blocgame.com/stats.php?id=62314,
Borneon,orangsigat,PIRATES,100k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,last online 7 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$545 million,300 Mbbl; 7 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,26958 km 2,http://blocgame.com/stats.php?id=61947,
Rockstead,ArMaGeDdOn,The Order,41k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$545 million,338 Mbbl; 3 Mbbl,Plentiful,Meagre,Pacific Rim,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62622,
Shiba,Dogtown33,Interpol,32k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 5 hours ago,15 Hundred Tons per month,6 Mbbl per month,Central Planning,$544 million,6 Mbbl,Untapped,None,Pacific Rim,Soviet Union,19564 km 2,http://blocgame.com/stats.php?id=56250,
PolandThePower,PolandThePower44,Brotherhood of Nod,31k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$544 million,2244 Mbbl; 5 Mbbl,Untapped,Small,Mesopotamia,Neutral,30446 km 2,http://blocgame.com/stats.php?id=58217,
Socialand,Free Party,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 153 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$544 million,258 Mbbl; 3 Mbbl,Untapped,None,Gran Colombia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=58655,
Vorcs,Aiman Nizam,PIRATES,77k active personnel,1 ships,,Second World War surplus,Angelic,2 factories,Elite,last online 7 hours ago,7 Hundred Tons per month,6 Mbbl per month,Central Planning,$544 million,88 Mbbl; 6 Mbbl,Untapped,Large,East Indies,Soviet Union,24422 km 2,http://blocgame.com/stats.php?id=61955,
Burke Tome,Haggashed,Brotherhood of Nod,48k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,12 Hundred Tons per month,8 Mbbl per month,Free Market,$544 million,3208 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=63028,
Vanaheim,Nickius BigDickius,The Order,65k active personnel,0 ships,,First World War surplus,Nice,1 factory,Good,last online 1 hours ago,3 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$544 million,182 Mbbl; 3 Mbbl,Untapped,Mediocre,Southern Africa,United States,28641 km 2,http://blocgame.com/stats.php?id=63832,
Chaos county,Chavo,The United Nations,54k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,7 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$543 million,3570 Mbbl,Untapped,Mediocre,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=49736,
USSR,CommissarBrian,The Order,23k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,20 Hundred Tons per month,2 Mbbl per month,Central Planning,$542 million,366 Mbbl; 2 Mbbl,Untapped,Meagre,China,Soviet Union,31374 km 2,http://blocgame.com/stats.php?id=54182,
subse7en,subse7en,The Order,58k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$542 million,36 Mbbl; 5 Mbbl,,Mediocre,Pacific Rim,Soviet Union,18570 km 2,http://blocgame.com/stats.php?id=61112,
Emerzonland,Togarius,Comintern,10k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 15 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$542 million,1767 Mbbl,,Meagre,Atlas,Neutral,11009 km 2,http://blocgame.com/stats.php?id=61204,
Silverra,chohakkai,PIRATES,35k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$542 million,63 Mbbl,,Meagre,East Indies,United States,16172 km 2,http://blocgame.com/stats.php?id=61729,
Chongministan,Restrepo,The Order,42k active personnel,0 ships,,Finest of the 19th century,Normal,1 factory,Standard,last online 19 hours ago,9 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$542 million,2934 Mbbl; 4 Mbbl,Untapped,Small,Persia,United States,34447 km 2,http://blocgame.com/stats.php?id=63388,
Gandoria,zoneguy22,Brotherhood of Zion,23k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 26 hours ago,7 Hundred Tons per month,,Central Planning,$541 million,,Untapped,None,Gran Colombia,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=50771,
kodiang,tester2,The United Nations,40k active personnel,0 ships,,First World War surplus,Nice,1 factory,Elite,last online 3 hours ago,13 Hundred Tons per month,4 Mbbl per month,Free Market,$541 million,483 Mbbl,Untapped,Mediocre,Pacific Rim,United States,27844 km 2,http://blocgame.com/stats.php?id=60531,
CubeHead,waveform,SPQR,20k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 9 hours ago,9 Hundred Tons per month,5 Mbbl per month,Free Market,$541 million,2722 Mbbl,Untapped,Meagre,Mesopotamia,United States,31321 km 2,http://blocgame.com/stats.php?id=63001,
Brutish Empire,DarkyDonno,Comintern,37k active personnel,0 ships,,Finest of the 19th century,Questionable,1 factory,Good,online now,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$540 million,180 Mbbl; 5 Mbbl,Untapped,Small,China,Soviet Union,30995 km 2,http://blocgame.com/stats.php?id=57265,
Romanovia,Dmitry Romanov,SPQR,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$539 million,2126 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,31158 km 2,http://blocgame.com/stats.php?id=59571,
One Star,Neku,The High Council,40k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 12 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$538 million,1699 Mbbl; 2 Mbbl,Untapped,Mediocre,Persia,United States,20459 km 2,http://blocgame.com/stats.php?id=57783,
DZ Djeich,StratoDZ,Al-Qassam Brigades,27k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 14 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$538 million,3167 Mbbl; 5 Mbbl,Untapped,Meagre,Atlas,Soviet Union,18191 km 2,http://blocgame.com/stats.php?id=61408,
natangape,tina,The Order,3k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 17 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$538 million,18 Mbbl; 3 Mbbl,Untapped,Meagre,East Indies,United States,19800 km 2,http://blocgame.com/stats.php?id=61600,
south nation,presiden tote,PIRATES,55k active personnel,0 ships,,First World War surplus,Good,1 factory,Good,last online 3 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$538 million,437 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,30351 km 2,http://blocgame.com/stats.php?id=61911,
La Patria,Torralba,,10k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 121 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$538 million,252 Mbbl; 1 Mbbl,Untapped,Meagre,China,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=62066,
Celtic Frontier,Franklin Allen,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 166 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$538 million,1 Mbbl,Untapped,Meagre,Congo,United States,15850 km 2,http://blocgame.com/stats.php?id=63577,
Ekodebota,tfwqtp2tlgf|;3,The High Council,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$537 million,1678 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,23250 km 2,http://blocgame.com/stats.php?id=53422,
hiddenvillage,uzumaki975,The High Council,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 164 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$537 million,23 Mbbl,Untapped,None,The Subcontinent,Soviet Union,13343 km 2,http://blocgame.com/stats.php?id=61796,
N'vear,Czar Jakola,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 125 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$536 million,505 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Soviet Union,13343 km 2,http://blocgame.com/stats.php?id=51690,
Amazonian Union,Hugo Chavez,Brotherhood of Zion,36k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 6 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$536 million,70 Mbbl,Plentiful,Meagre,Amazonia,United States,16665 km 2,http://blocgame.com/stats.php?id=59377,
Khebabistan,Khebab,The United Nations,27k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,8 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$535 million,3584 Mbbl,Untapped,Meagre,Arabia,Neutral,23102 km 2,http://blocgame.com/stats.php?id=51401,
The Boer,Joe Soap,The Order,39k active personnel,0 ships,,First World War surplus,Nice,1 factory,Good,last online 1 hours ago,11 Hundred Tons per month,2 Mbbl per month,Free Market,$535 million,407 Mbbl,Plentiful,Meagre,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=55355,
Ceannesburg,theorange0,Brotherhood of Zion,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 8 hours ago,13 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$534 million,50 Mbbl,Untapped,Mediocre,Mesoamerica,United States,23765 km 2,http://blocgame.com/stats.php?id=56500,
Dondang Sayang,Cempaka Sari,PIRATES,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 19 hours ago,3 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$534 million,107 Mbbl; 8 Mbbl,Plentiful,None,East Indies,United States,13477 km 2,http://blocgame.com/stats.php?id=60628,
Nueva Occitania,Aurelio de Tolosa,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 135 hours ago,5 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$534 million,121 Mbbl; 5 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,20285 km 2,http://blocgame.com/stats.php?id=63119,
Translandia,5Six,Brotherhood of Zion,38k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Good,last online 4 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$533 million,125 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,30935 km 2,http://blocgame.com/stats.php?id=46112,
Shitposters,MossadMan,The Order,120k active personnel,1 ships,,First World War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,13 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$533 million,4731 Mbbl; 8 Mbbl,Untapped,Mediocre,Persia,Neutral,40888 km 2,http://blocgame.com/stats.php?id=52681,
Subcon,Sybalus,Brotherhood of Nod,34k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 31 hours ago,6 Hundred Tons per month,,Central Planning,$533 million,96 Mbbl,Untapped,Small,East Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=53099,
The Leaf,DonaldTremp,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,2 Hundred Tons per month,,Mixed Economy,$533 million,,Untapped,None,Arabia,Neutral,11008 km 2,http://blocgame.com/stats.php?id=59290,
Utopiareally,Benevolent Dictator,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Standard,last online 38 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$533 million,1700 Mbbl; 4 Mbbl,Untapped,Meagre,Persia,Soviet Union,15898 km 2,http://blocgame.com/stats.php?id=63590,
Slavostan,Joe Tito-Hoxha,Interpol,24k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$532 million,93 Mbbl; 1 Mbbl,Untapped,Meagre,Indochina,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=48188,
Wielkopl,taikuh,Che Guevara League,66k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,17 Hundred Tons per month,,Central Planning,$531 million,53 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,33192 km 2,http://blocgame.com/stats.php?id=42376,
Kapitan,Kapitan,The Federal Colonies,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 20 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$531 million,58 Mbbl; 3 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61709,
lordmason22,lordmason22,,35k active personnel,0 ships,,First World War surplus,Normal,1 factory,Good,last online 2 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$531 million,2961 Mbbl; 3 Mbbl,Depleted,Mediocre,Atlas,Soviet Union,23603 km 2,http://blocgame.com/stats.php?id=63733,
