country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Skanonia,Beefy,Brotherhood of Zion,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 136 hours ago,6 Hundred Tons per month,1 Mbbl per month,Free Market,$609 million,256 Mbbl,Untapped,Meagre,China,United States,13343 km 2,http://blocgame.com/stats.php?id=44384,
place in asia,Fomalhaut,The Order,41k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 68 hours ago,4 Hundred Tons per month,5 Mbbl per month,Central Planning,$609 million,142 Mbbl; 5 Mbbl,Untapped,None,Pacific Rim,Neutral,28798 km 2,http://blocgame.com/stats.php?id=63538,
Senandung Malam,Lela Manja,PIRATES,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,10 Hundred Tons per month,18 Mbbl per month,Mixed Economy,$608 million,103 Mbbl,,None,East Indies,United States,16335 km 2,http://blocgame.com/stats.php?id=61074,
New Abyssinia,GenesisEra,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 162 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$607 million,85 Mbbl,Untapped,None,East Africa,Neutral,13750 km 2,http://blocgame.com/stats.php?id=42676,
Lubekran,septima,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 12 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$607 million,27 Mbbl; 2 Mbbl,Untapped,None,Indochina,Soviet Union,11120 km 2,http://blocgame.com/stats.php?id=62568,
Not a shithole,GrandDaD,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 168 hours ago,2 Hundred Tons per month,,Central Planning,$606 million,,Untapped,None,Atlas,Neutral,11120 km 2,http://blocgame.com/stats.php?id=62780,
XDXDXD,MalaysianMaster,Brotherhood of Zion,27k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 11 hours ago,8 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$605 million,3607 Mbbl; 4 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=61521,
najibpundek,Syahmisaid,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 145 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$605 million,85 Mbbl; 3 Mbbl,Untapped,None,Indochina,United States,16335 km 2,http://blocgame.com/stats.php?id=61859,
Darkstone,Trakel,The High Council,64k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,20 Hundred Tons per month,13 Mbbl per month,Central Planning,$604 million,5159 Mbbl; 13 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,37461 km 2,http://blocgame.com/stats.php?id=57176,
SettingMoon,Hawk,Farmington Brigade,48k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$604 million,65 Mbbl; 2 Mbbl,Depleted,Meagre,East Indies,Soviet Union,16807 km 2,http://blocgame.com/stats.php?id=62839,
Magical Horses,Tzafety,Divine League,50k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,14 Hundred Tons per month,13 Mbbl per month,Central Planning,$603 million,3474 Mbbl; 13 Mbbl,,Mediocre,Arabia,Soviet Union,35981 km 2,http://blocgame.com/stats.php?id=51070,
Eastern Eagle,MetaIndigo,Brotherhood of Zion,38k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,online now,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$603 million,320 Mbbl; 2 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=63045,
kinabalu,fatimah,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 35 hours ago,11 Hundred Tons per month,17 Mbbl per month,Central Planning,$602 million,2999 Mbbl,Untapped,None,Arabia,Neutral,11120 km 2,http://blocgame.com/stats.php?id=62887,
Jerung Hantu,Syark Land,PIRATES,24k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,6 Hundred Tons per month,4 Mbbl per month,Free Market,$599 million,1936 Mbbl,,Small,Arabia,United States,23466 km 2,http://blocgame.com/stats.php?id=60505,
Plob,plox,Brotherhood of Nod,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 9 hours ago,4 Hundred Tons per month,12 Mbbl per month,Central Planning,$597 million,6755 Mbbl; 12 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,34119 km 2,http://blocgame.com/stats.php?id=58260,
South Park,cartman,Brotherhood of Zion,35k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,online now,5 Hundred Tons per month,2 Mbbl per month,Free Market,$596 million,565 Mbbl,Untapped,Meagre,Caribbean,United States,30374 km 2,http://blocgame.com/stats.php?id=228,
CTSKRR,CTSKRR,The High Council,18k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 18 hours ago,6 Hundred Tons per month,6 Mbbl per month,Central Planning,$596 million,316 Mbbl; 6 Mbbl,Untapped,Mediocre,China,Soviet Union,20441 km 2,http://blocgame.com/stats.php?id=60811,
Sheena,Lord Alphus Maximus Spaz,The Order,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 15 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$593 million,237 Mbbl; 2 Mbbl,Untapped,Meagre,Congo,United States,11120 km 2,http://blocgame.com/stats.php?id=62190,
Ikeland,ike the freakin awesome,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 84 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$593 million,247 Mbbl; 2 Mbbl,Untapped,Meagre,China,Soviet Union,12818 km 2,http://blocgame.com/stats.php?id=62694,
Prometheus,Jefferson,Brotherhood of Zion,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 9 hours ago,15 Hundred Tons per month,3 Mbbl per month,Free Market,$592 million,396 Mbbl,Untapped,Meagre,Caribbean,United States,30367 km 2,http://blocgame.com/stats.php?id=56022,
sandakania,Ryan Kentang,Brotherhood of Zion,44k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,11 Hundred Tons per month,5 Mbbl per month,Free Market,$592 million,495 Mbbl,Untapped,Large,East Indies,United States,34382 km 2,http://blocgame.com/stats.php?id=60600,
Deagle Nation!,Jace Connors,Brotherhood of Nod,61k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 5 hours ago,9 Hundred Tons per month,11 Mbbl per month,Central Planning,$592 million,2649 Mbbl; 11 Mbbl,,Mediocre,Arabia,Soviet Union,36737 km 2,http://blocgame.com/stats.php?id=63100,
JIDF,Mort Goldstein,The Order,12k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 64 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$592 million,119 Mbbl,Untapped,Small,Pacific Rim,United States,16335 km 2,http://blocgame.com/stats.php?id=63700,
Jam,pbjam,Brotherhood of Nod,41k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Good,last online 1 hours ago,11 Hundred Tons per month,1 Mbbl per month,Central Planning,$591 million,492 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,27528 km 2,http://blocgame.com/stats.php?id=56490,
Shining Sun,Wladyslaw Gomulka,Lithuanian Coalition,26k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 16 hours ago,10 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$589 million,118 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,18382 km 2,http://blocgame.com/stats.php?id=61511,
Wax - On,Tombs,,13k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 164 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$589 million,1384 Mbbl; 3 Mbbl,Untapped,None,Persia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=62970,
komrade,ewl4,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Standard,last online 142 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$589 million,207 Mbbl,Untapped,None,The Subcontinent,Soviet Union,16010 km 2,http://blocgame.com/stats.php?id=63596,
Hatmistan,Pertti II,Al-Qassam Brigades,44k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$588 million,2087 Mbbl; 3 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,31263 km 2,http://blocgame.com/stats.php?id=46162,
pelle,pelle,The Order,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,20 Hundred Tons per month,3 Mbbl per month,Central Planning,$587 million,479 Mbbl; 3 Mbbl,Untapped,Very Powerful,China,Soviet Union,39755 km 2,http://blocgame.com/stats.php?id=52372,
Dromund Kaas,Arkahm,,3k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 24 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$587 million,269 Mbbl; 2 Mbbl,Untapped,Small,Congo,Neutral,12315 km 2,http://blocgame.com/stats.php?id=62191,
whitmanistan,slim,The Order,44k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,last online 7 hours ago,10 Hundred Tons per month,5 Mbbl per month,Free Market,$586 million,3730 Mbbl; 5 Mbbl,Plentiful,Mediocre,Mesopotamia,United States,33695 km 2,http://blocgame.com/stats.php?id=36344,
Northmarch,Elroy,PIRATES,5k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,12 Hundred Tons per month,,Central Planning,$586 million,16 Mbbl,,Small,Caribbean,Soviet Union,17650 km 2,http://blocgame.com/stats.php?id=41629,
nation name,alysdexia,Interpol,54k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 18 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$586 million,1750 Mbbl; 5 Mbbl,Plentiful,Meagre,Mesopotamia,United States,28353 km 2,http://blocgame.com/stats.php?id=49652,1 Tons
Pahang Power,Kerol,PIRATES,56k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,8 Hundred Tons per month,4 Mbbl per month,Free Market,$586 million,285 Mbbl,Untapped,Mediocre,East Indies,United States,27165 km 2,http://blocgame.com/stats.php?id=60578,
Lepkonia,Raguixxx,Interpol,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,18 Hundred Tons per month,8 Mbbl per month,Central Planning,$585 million,96 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Southern Cone,Soviet Union,33651 km 2,http://blocgame.com/stats.php?id=55854,
Black Widow,Protego,The Order,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 24 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$585 million,4732 Mbbl; 7 Mbbl,Untapped,Meagre,Arabia,Soviet Union,32126 km 2,http://blocgame.com/stats.php?id=62290,
Cubania,General Fidelis,The Order,39k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$584 million,123 Mbbl; 5 Mbbl,Untapped,Mediocre,Mesoamerica,Soviet Union,33963 km 2,http://blocgame.com/stats.php?id=47349,1 Tons
DFWEFWEF,dmc5,Interpol,28k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$584 million,3904 Mbbl; 4 Mbbl,Untapped,Small,Arabia,Neutral,30335 km 2,http://blocgame.com/stats.php?id=55118,1 Tons
Selja,Whalenator,Brotherhood of Nod,26k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 17 hours ago,3 Hundred Tons per month,7 Mbbl per month,Central Planning,$583 million,3632 Mbbl; 7 Mbbl,Untapped,Meagre,Persia,Soviet Union,31646 km 2,http://blocgame.com/stats.php?id=63172,
Toron,Ragnar Gojie,,1k active personnel,0 ships,,Finest of the 19th century,Nice,None,Undisciplined Rabble,last online 10 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$583 million,23 Mbbl; 2 Mbbl,Untapped,None,China,Neutral,7802 km 2,http://blocgame.com/stats.php?id=63275,
Lingoria,Pecheneg,The Order,4k active personnel,1 ships,,First World War surplus,Questionable,2 factories,Elite,last online 1 hours ago,5 Hundred Tons per month,5 Mbbl per month,Free Market,$583 million,3157 Mbbl; 5 Mbbl,Plentiful,Large,Persia,United States,19566 km 2,http://blocgame.com/stats.php?id=63770,
Awesomeria,killbodies,Brotherhood of Zion,79k active personnel,0 ships,,First World War surplus,Nice,2 factories,Good,last online 7 hours ago,24 Hundred Tons per month,6 Mbbl per month,Central Planning,$581 million,365 Mbbl; 6 Mbbl,Plentiful,Small,Congo,Neutral,34910 km 2,http://blocgame.com/stats.php?id=57755,
Bango,MrTangoMango,Brotherhood of Zion,26k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 38 hours ago,10 Hundred Tons per month,1 Mbbl per month,Central Planning,$581 million,127 Mbbl; 1 Mbbl,Untapped,Small,Southern Africa,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=59337,
Eurassia,KurdishStalin,Comintern,53k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$581 million,3810 Mbbl; 5 Mbbl,,Mediocre,Mesopotamia,Soviet Union,23025 km 2,http://blocgame.com/stats.php?id=63019,
Zaporozhia,Mykola Derevyanko,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 110 hours ago,5 Hundred Tons per month,4 Mbbl per month,Free Market,$581 million,2336 Mbbl,Untapped,None,Mesopotamia,Neutral,19269 km 2,http://blocgame.com/stats.php?id=63393,
Crayola,baker greg,The Order,61k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Standard,last online 2 hours ago,9 Hundred Tons per month,6 Mbbl per month,Free Market,$581 million,1358 Mbbl,Untapped,Mediocre,Egypt,United States,30861 km 2,http://blocgame.com/stats.php?id=63958,
Aryana,Williarsk,Che Guevara League,27k active personnel,0 ships,,First World War surplus,Nice,1 factory,Elite,last online 1 hours ago,13 Hundred Tons per month,3 Mbbl per month,Central Planning,$578 million,278 Mbbl; 3 Mbbl,,Meagre,Gran Colombia,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=2313,
Nerdia,TheKyu,Brotherhood of Nod,41k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Good,last online 3 hours ago,25 Hundred Tons per month,15 Mbbl per month,Free Market,$578 million,501 Mbbl,Untapped,Mediocre,Caribbean,United States,36949 km 2,http://blocgame.com/stats.php?id=56451,
Japanesia,Egor Kruglov,,30k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 18 hours ago,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$578 million,72 Mbbl; 2 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,12438 km 2,http://blocgame.com/stats.php?id=61097,
Walletia,walletguy,The United Nations,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 9 hours ago,10 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$578 million,,Untapped,Small,Caribbean,United States,23569 km 2,http://blocgame.com/stats.php?id=62978,
New Wadowice,anone2137,Lithuanian Coalition,37k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$577 million,1517 Mbbl; 7 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,34095 km 2,http://blocgame.com/stats.php?id=61637,
Afrikizonia,MacSlothur,African Union,50k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$577 million,171 Mbbl,Untapped,Meagre,East Africa,Soviet Union,30995 km 2,http://blocgame.com/stats.php?id=63138,
Eagleland,AMERICAN_HERO,The Order,31k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,9 Hundred Tons per month,,Free Market,$576 million,292 Mbbl,Untapped,Small,Mesoamerica,United States,30044 km 2,http://blocgame.com/stats.php?id=39022,
Bubupooka,Princess Rahalia,Brotherhood of Zion,38k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 5 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$576 million,93 Mbbl; 3 Mbbl,Untapped,Somewhat Large,Southern Africa,Soviet Union,19837 km 2,http://blocgame.com/stats.php?id=44960,
Petai Belalang,zulhasr39689,PIRATES,47k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,11 Hundred Tons per month,3 Mbbl per month,Central Planning,$576 million,350 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,20100 km 2,http://blocgame.com/stats.php?id=60767,
Classia,Classic,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Nice,1 factory,Elite,last online 6 hours ago,5 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$576 million,201 Mbbl; 6 Mbbl,Untapped,Mediocre,China,United States,36191 km 2,http://blocgame.com/stats.php?id=63652,
OurTown,StarlightGlimmer,The Order,48k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Standard,last online 9 hours ago,21 Hundred Tons per month,16 Mbbl per month,Central Planning,$575 million,3696 Mbbl,Untapped,Large,Persia,Soviet Union,34823 km 2,http://blocgame.com/stats.php?id=51681,
Violent Vegans,SnakeBombs,Interpol,42k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,16 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$572 million,4724 Mbbl; 6 Mbbl,Untapped,Small,Atlas,Soviet Union,34236 km 2,http://blocgame.com/stats.php?id=48869,
Cascoia,unioncomic,Brotherhood of Zion,49k active personnel,0 ships,,First World War surplus,Nice,1 factory,Standard,last online 2 hours ago,14 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$572 million,5468 Mbbl; 7 Mbbl,Untapped,Mediocre,Arabia,United States,32594 km 2,http://blocgame.com/stats.php?id=54174,
Junovia,dontworryaboutit,Interpol,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 9 hours ago,8 Hundred Tons per month,3 Mbbl per month,Free Market,$572 million,133 Mbbl; 3 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,15917 km 2,http://blocgame.com/stats.php?id=63088,
Scrubistan,Fernando_Shiros,Brotherhood of Nod,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,23 Hundred Tons per month,14 Mbbl per month,Central Planning,$571 million,5142 Mbbl; 14 Mbbl,Untapped,Mediocre,Persia,Soviet Union,37387 km 2,http://blocgame.com/stats.php?id=59122,
Kedahan,Farhan,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 104 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$570 million,34 Mbbl,Untapped,None,East Indies,United States,16335 km 2,http://blocgame.com/stats.php?id=60758,
West Pacific,Thunder Eagle,The Khilafah,26k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Standard,last online 4 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$570 million,381 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,13343 km 2,http://blocgame.com/stats.php?id=62429,
Tanus,Hoovytaurus,Brotherhood of Zion,38k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,online now,7 Hundred Tons per month,2 Mbbl per month,Free Market,$569 million,89 Mbbl,Untapped,Mediocre,Caribbean,United States,34940 km 2,http://blocgame.com/stats.php?id=61059,
harimau kl,harmidi,PIRATES,13k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 22 hours ago,11 Hundred Tons per month,13 Mbbl per month,Central Planning,$569 million,2057 Mbbl; 13 Mbbl,Depleted,Small,Arabia,Neutral,15382 km 2,http://blocgame.com/stats.php?id=62369,
Atyrauistan,Falchion,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 94 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$569 million,2 Mbbl,Untapped,None,Persia,Neutral,11231 km 2,http://blocgame.com/stats.php?id=62764,
HARDGAY♂,mits,The Order,51k active personnel,0 ships,,First World War surplus,Normal,1 factory,Good,last online 4 hours ago,16 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$569 million,363 Mbbl; 4 Mbbl,,Small,Pacific Rim,Soviet Union,27898 km 2,http://blocgame.com/stats.php?id=63324,
Brunstovia,Zat Other Guy,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 2 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$568 million,268 Mbbl; 1 Mbbl,,Small,China,United States,13343 km 2,http://blocgame.com/stats.php?id=62648,
fotamorgana,nadim,,3k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 3 hours ago,2 Hundred Tons per month,,Central Planning,$568 million,,Untapped,None,East Indies,United States,13343 km 2,http://blocgame.com/stats.php?id=62833,
Raja Udang,Mario,PIRATES,45k active personnel,0 ships,,First World War surplus,Normal,1 factory,Elite,last online 6 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$567 million,286 Mbbl; 2 Mbbl,,Small,Pacific Rim,Soviet Union,27241 km 2,http://blocgame.com/stats.php?id=61754,
New Granada,Huey Long,The Order,44k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 18 hours ago,10 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$567 million,293 Mbbl,Untapped,Somewhat Large,Southern Cone,United States,27493 km 2,http://blocgame.com/stats.php?id=63401,
Bantersciz,Banterscnizzle Cuperpatch,ISIS,26k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$567 million,15 Mbbl,,Mediocre,Southern Africa,United States,13343 km 2,http://blocgame.com/stats.php?id=63604,
Thermonia,Aluminothermic,The Order,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,5 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$566 million,4616 Mbbl,Untapped,Mediocre,Mesopotamia,United States,27128 km 2,http://blocgame.com/stats.php?id=53567,
FuchukFakhu,KondaKondi,,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,30 Hundred Tons per month,2 Mbbl per month,Free Market,$566 million,236 Mbbl; 2 Mbbl,Untapped,None,Southern Africa,United States,16212 km 2,http://blocgame.com/stats.php?id=61483,
Gulam,Galak,PIRATES,29k active personnel,0 ships,,Finest of the 19th century,Isolated,1 factory,Elite,last online 5 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$566 million,437 Mbbl; 5 Mbbl,,Mediocre,Pacific Rim,Soviet Union,28137 km 2,http://blocgame.com/stats.php?id=63645,
Markoviakia,Luako,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 30 hours ago,2 Hundred Tons per month,,Central Planning,$565 million,,Untapped,None,West Africa,Neutral,9267 km 2,http://blocgame.com/stats.php?id=57239,
Apokalyptom,Luakoo,,5k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 30 hours ago,2 Hundred Tons per month,,Mixed Economy,$565 million,,Untapped,None,Pacific Rim,Neutral,9174 km 2,http://blocgame.com/stats.php?id=58585,
crocodile,Quadkencheng,Interpol,44k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,11 Hundred Tons per month,11 Mbbl per month,Central Planning,$565 million,209 Mbbl; 11 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,29883 km 2,http://blocgame.com/stats.php?id=60403,
Crusader State,John Paul II,Lithuanian Coalition,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 136 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$565 million,2865 Mbbl,Untapped,Small,Mesopotamia,United States,15790 km 2,http://blocgame.com/stats.php?id=62988,
Large Man,LargeMan,Al-Qassam Brigades,51k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$564 million,5888 Mbbl; 5 Mbbl,Untapped,Powerful,Egypt,Soviet Union,36258 km 2,http://blocgame.com/stats.php?id=52836,
Swagvila,Saddam Hussgay,Divine League,38k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 64 hours ago,6 Hundred Tons per month,,Central Planning,$563 million,23 Mbbl,Untapped,Mediocre,China,Soviet Union,28296 km 2,http://blocgame.com/stats.php?id=45990,
Weast America,Prince Pluto Nash,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 19 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$562 million,5159 Mbbl; 4 Mbbl,Untapped,Mediocre,Persia,United States,30251 km 2,http://blocgame.com/stats.php?id=55778,
Sandniggeristan,King Negro,The Order,41k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 44 hours ago,5 Hundred Tons per month,6 Mbbl per month,Central Planning,$562 million,3628 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,20600 km 2,http://blocgame.com/stats.php?id=63365,
Kelate.net,Wira Perang,PIRATES,52k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,15 Hundred Tons per month,11 Mbbl per month,Free Market,$561 million,978 Mbbl,,Somewhat Large,Arabia,United States,24906 km 2,http://blocgame.com/stats.php?id=61907,
NationalFreedom,Muhammad Ali,Brotherhood of Nod,18k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 11 hours ago,10 Hundred Tons per month,,Free Market,$561 million,421 Mbbl,Untapped,Meagre,Mesopotamia,United States,23828 km 2,http://blocgame.com/stats.php?id=62085,
The Shitposters,The Pez,The Order,42k active personnel,0 ships,,First World War surplus,Nice,1 factory,Good,last online 13 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$561 million,18 Mbbl,Untapped,Small,Caribbean,Soviet Union,27493 km 2,http://blocgame.com/stats.php?id=63636,
Johor,Helmi Omar,The Khilafah,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$560 million,69 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,13343 km 2,http://blocgame.com/stats.php?id=60442,
Marijuana,Weed is Good the III,Brotherhood of Nod,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 152 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$559 million,,Untapped,None,Caribbean,United States,13613 km 2,http://blocgame.com/stats.php?id=56663,
