country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Vrystaat,FunVake,Executive Outcomes,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 151 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=41030,
Guldania,WiseApple,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 148 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=45986,
Felineistan,Catassium,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 129 hours ago,2 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=53970,
Panamastan,Fleetfoot,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 152 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54395,
Jevgeniumland,Jevgenerus,,16k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 59 hours ago,6 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,Southern Africa,Soviet Union,19960 km 2,http://blocgame.com/stats.php?id=55289,
Clarines,YoonB,,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 92 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$309 million,206 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=58163,
Highlands,Valestorm,TheAccountantRevenge,15k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 20 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$309 million,2577 Mbbl; 3 Mbbl,Untapped,None,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62669,
Chepir,Sultan Zoul VII,,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 126 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$309 million,320 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62835,
Neue Preu�en,Joachim von Ribbentrop,The Order,26k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 113 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$309 million,39 Mbbl; 1 Mbbl,Untapped,Meagre,Southern Cone,United States,20398 km 2,http://blocgame.com/stats.php?id=63136,
Klan,RysioZKlanu,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 152 hours ago,2 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63768,
Chris Cooper,Tyrant Myrrr,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 98 hours ago,2 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,Pacific Rim,Neutral,19900 km 2,http://blocgame.com/stats.php?id=63790,
Sino-Soviet,Xi Putin,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 2 hours ago,3 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64098,
Arsinoe,Sobek,SPQR,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 142 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$308 million,4 Mbbl,Untapped,None,Egypt,Soviet Union,20200 km 2,http://blocgame.com/stats.php?id=49868,
Gudvin2,Gudik277,,14k active personnel,0 ships,Finest of the 19th century,Normal,None,Good,last online 5 hours ago,2 Hundred Tons per month,,Free Market,$308 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59180,
Kredik Shaw,Straff Venture,Brotherhood of Nod,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 138 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$308 million,1982 Mbbl; 4 Mbbl,Untapped,Meagre,Egypt,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=60650,
Top Hat,TopHat,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 102 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$308 million,188 Mbbl; 1 Mbbl,Untapped,None,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61121,
Tarsonis,Kalast,,54k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 53 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$308 million,473 Mbbl; 2 Mbbl,,Meagre,Congo,Neutral,16500 km 2,http://blocgame.com/stats.php?id=62868,
The Hejaz,Sultan Mehmet Fatih,,10k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 99 hours ago,2 Hundred Tons per month,,Mixed Economy,$308 million,,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63935,
Lunaris,Julius Weezer,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 49 hours ago,3 Hundred Tons per month,,Mixed Economy,$308 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64030,
Seixal,Erina Volevah,,20k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 1 hours ago,4 Hundred Tons per month,,Central Planning,$308 million,,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64079,
qigong,Qigong,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,2 Hundred Tons per month,,Free Market,$308 million,,Untapped,None,China,United States,20000 km 2,http://blocgame.com/stats.php?id=64086,
Latin,SunDay,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,online now,2 Hundred Tons per month,1 Mbbl per month,Free Market,$308 million,698 Mbbl; 1 Mbbl,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64092,
Sawsasonstan,Dominator,,30k active personnel,0 ships,First World War surplus,Questionable,None,Elite,online now,2 Hundred Tons per month,,Central Planning,$308 million,,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=64110,
Scavia,nike1155,Brotherhood of Zion,62k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 4 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$307 million,99 Mbbl; 1 Mbbl,,Meagre,Indochina,United States,16662 km 2,http://blocgame.com/stats.php?id=52275,
Lenduland!,Lendu,Interpol,24k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 167 hours ago,4 Hundred Tons per month,5 Mbbl per month,Central Planning,$307 million,5 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=58704,
Malaya Grampus,akifzainal,,32k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 8 hours ago,7 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$307 million,355 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60469,
the Superiority,The Man,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 82 hours ago,2 Hundred Tons per month,,Mixed Economy,$307 million,,Untapped,None,China,United States,20000 km 2,http://blocgame.com/stats.php?id=61486,
Blackwater Inc,Dark Tenno,PIRATES,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 6 hours ago,6 Hundred Tons per month,,Central Planning,$307 million,,Untapped,None,East Indies,Soviet Union,20398 km 2,http://blocgame.com/stats.php?id=64016,
Hidin,Hidin,,4k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 3 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$307 million,407 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,19503 km 2,http://blocgame.com/stats.php?id=64108,
South Port,Targe,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 51 hours ago,2 Hundred Tons per month,,Mixed Economy,$306 million,,Untapped,None,Indochina,Neutral,16172 km 2,http://blocgame.com/stats.php?id=42637,
kufr conquerors,SilversLegend,Brotherhood of Nod,33k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 2 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$306 million,1 Mbbl,,Meagre,Southern Africa,Soviet Union,16045 km 2,http://blocgame.com/stats.php?id=59579,
cuba5587,cheguevara,,22k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 61 hours ago,2 Hundred Tons per month,,Central Planning,$306 million,,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60080,
Pasir Dua Butir,Rocky Malaya,The Order,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,4 Hundred Tons per month,3 Mbbl per month,Free Market,$306 million,219 Mbbl; 3 Mbbl,Untapped,Meagre,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=60687,
Qastury,kasturi,PIRATES,43k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 22 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$306 million,1456 Mbbl; 1 Mbbl,Untapped,Meagre,Atlas,Neutral,16172 km 2,http://blocgame.com/stats.php?id=61699,
Mawlid,rotazairo,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 111 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$306 million,343 Mbbl,Untapped,None,Indochina,Neutral,16335 km 2,http://blocgame.com/stats.php?id=62403,
Anthony,sgtandrade2014,The Order,36k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 36 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$306 million,2 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=62825,
Neo Expunga,Etaramof,,8k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 69 hours ago,2 Hundred Tons per month,,Central Planning,$306 million,,Untapped,None,Congo,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63998,
Katyusha,Daring Katyusha,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 11 hours ago,3 Hundred Tons per month,,Mixed Economy,$306 million,,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=64099,
NovaHispania,XarV,,25k active personnel,0 ships,First World War surplus,Pariah,None,Elite,last online 4 hours ago,2 Hundred Tons per month,,Free Market,$306 million,330 Mbbl,Untapped,None,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64102,
umalien,lukas9834,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 4 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$305 million,2065 Mbbl; 1 Mbbl,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60011,
melakar raya,coin,,59k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 10 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$305 million,343 Mbbl; 5 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62446,
Belmontia,Belmonter,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 121 hours ago,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,Congo,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63878,
Torvan,Baron Obexi,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 117 hours ago,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,West Africa,United States,16335 km 2,http://blocgame.com/stats.php?id=63893,
Kouvostoliitto,Pavel22,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 117 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$305 million,2548 Mbbl; 1 Mbbl,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63895,
Indische En Sea,Mahakala,,9k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 100 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Indochina,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63928,
TR Warriors,niknet,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 404132 hours ago,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64095,
Hezstallah,Stalinasrallah,Al-Qassam Brigades,19k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,online now,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$305 million,1052 Mbbl; 1 Mbbl,Untapped,Meagre,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64096,
Ascandavia,franky_ce,,13k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 12 hours ago,3 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Southern Cone,Neutral,19800 km 2,http://blocgame.com/stats.php?id=64097,
NewAfrica,nikn,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 10 hours ago,2 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64100,
Zakut,banito,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 6 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=64101,
Duckbutt,roflbuddy,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 404132 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64103,
Lamerique,Jamie Lopez,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 6 hours ago,3 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64104,
Blake Island,Sir Jack Sparrow,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 6 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$305 million,499 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64105,
Sunwukong,Sunwukong,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 5 hours ago,2 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64106,
Nimrod,AceNimrod,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 3 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64107,
Nexsonia,Lucas of Nexonia,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 2 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$305 million,474 Mbbl,Untapped,None,The Subcontinent,United States,20000 km 2,http://blocgame.com/stats.php?id=64109,
Hasting,President Austin,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 146 hours ago,2 Hundred Tons per month,,Mixed Economy,$304 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=53965,
RS,Urzo,,26k active personnel,0 ships,First World War surplus,Normal,None,Poor,online now,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$304 million,314 Mbbl; 2 Mbbl,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59119,
Maharashtra,Mao ze Bong,The Order,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 78 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$304 million,207 Mbbl; 2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,19300 km 2,http://blocgame.com/stats.php?id=60180,
sandshark,sandshark,The Order,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,online now,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$304 million,458 Mbbl; 2 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=62581,
Vape,amira,,23k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 4 hours ago,3 Hundred Tons per month,,Mixed Economy,$304 million,,Untapped,None,Arabia,United States,20000 km 2,http://blocgame.com/stats.php?id=62642,
Trumpania,FlakeyBlakey,Che Guevara League,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 159 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$304 million,209 Mbbl; 1 Mbbl,Untapped,None,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63713,
Kayumuri,Jinzuku,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 135 hours ago,2 Hundred Tons per month,,Mixed Economy,$304 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63852,
Krausa,Fjalar,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 180 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$303 million,1192 Mbbl,Untapped,Small,Persia,United States,20200 km 2,http://blocgame.com/stats.php?id=53919,
Ashenforth,Tamacus,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 50 hours ago,2 Hundred Tons per month,,Central Planning,$303 million,,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62119,
Benelux,Beneluxan,,28k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 23 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$302 million,310 Mbbl; 2 Mbbl,Untapped,Meagre,Guinea,United States,20002 km 2,http://blocgame.com/stats.php?id=50688,
WP Kuala Lumpur,Soeharto,The Federal Colonies,6k active personnel,0 ships,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 19 hours ago,2 Hundred Tons per month,,Mixed Economy,$302 million,,Untapped,None,East Indies,Neutral,13613 km 2,http://blocgame.com/stats.php?id=61633,
4g93,kadafi,The Order,19k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 2 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$302 million,159 Mbbl; 1 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62122,
Triscaria,Triv455,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 172 hours ago,2 Hundred Tons per month,,Free Market,$302 million,,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62313,
Scarlet Moon,Barbarossa Rugner,,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 56 hours ago,2 Hundred Tons per month,,Central Planning,$302 million,,Untapped,None,Southern Africa,Neutral,16170 km 2,http://blocgame.com/stats.php?id=62758,
al Anhar,Omar Mansour,,30k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 40 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$302 million,3174 Mbbl; 2 Mbbl,Untapped,Meagre,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63104,
Ironforge,Mephasto,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 24 hours ago,3 Hundred Tons per month,,Central Planning,$302 million,186 Mbbl,Untapped,None,Amazonia,United States,20000 km 2,http://blocgame.com/stats.php?id=63135,
NL-Indies,Aanv. De Vries,The Federal Colonies,22k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 1 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$302 million,341 Mbbl,Untapped,Small,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=63776,
Sapra,Sapra666,,8k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 81 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$302 million,78 Mbbl,Untapped,None,The Subcontinent,United States,16335 km 2,http://blocgame.com/stats.php?id=63974,
MalayaRaya,Kitul,PIRATES,44k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 4 hours ago,3 Hundred Tons per month,5 Mbbl per month,Free Market,$301 million,1628 Mbbl,Untapped,Mediocre,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=60388,
Nahrin,Mahzuz Al-Qanun,PIRATES,14k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 4 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$301 million,170 Mbbl; 1 Mbbl,Untapped,Small,East Indies,Neutral,19602 km 2,http://blocgame.com/stats.php?id=62160,1 Tons
Jitra,feemerrkoll,The Order,17k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 19 hours ago,5 Hundred Tons per month,,Central Planning,$301 million,,Untapped,Meagre,East Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62661,
Selousia,Nathaniel Selous,The Order,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 89 hours ago,2 Hundred Tons per month,,Mixed Economy,$301 million,,Untapped,None,Southern Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63662,
�bermensch,Fegelein,,18k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 1 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$300 million,3324 Mbbl; 1 Mbbl,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=52438,
Sodor,Sir Topham Hatt,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 2 hours ago,2 Hundred Tons per month,,Mixed Economy,$300 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54806,
Junta,Torralva,The High Council,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 43 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$300 million,347 Mbbl; 1 Mbbl,Untapped,Meagre,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61430,
Persifio,Muizzuddin,,27k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 9 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$300 million,370 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61664,
GGk ok,Ashiya,,34k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 175 hours ago,3 Hundred Tons per month,,Central Planning,$300 million,50 Mbbl,Untapped,Small,East Indies,Soviet Union,20398 km 2,http://blocgame.com/stats.php?id=61745,
Volco,Bull3tM0nk3y,The DSA,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 58 hours ago,3 Hundred Tons per month,,Central Planning,$300 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62819,
Free Persia,Trump,,25k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 1 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$300 million,3102 Mbbl; 2 Mbbl,Untapped,None,Persia,United States,20000 km 2,http://blocgame.com/stats.php?id=62875,
Libertariania,Aliencreature,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 181 hours ago,3 Hundred Tons per month,,Free Market,$300 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63470,
9crowns,cuban9,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 163 hours ago,3 Hundred Tons per month,,Free Market,$300 million,401 Mbbl,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63571,
SAMAN TERORISM,steker1,,6k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 99 hours ago,2 Hundred Tons per month,,Central Planning,$300 million,,Untapped,None,The Subcontinent,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63933,
Bahamat,Gamersauce,The Khilafah,30k active personnel,0 ships,First World War surplus,Good,None,Poor,online now,3 Hundred Tons per month,,Free Market,$300 million,204 Mbbl,Untapped,Meagre,The Subcontinent,United States,20000 km 2,http://blocgame.com/stats.php?id=64061,
Minjo,Mingnog,,22k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,online now,4 Hundred Tons per month,,Mixed Economy,$300 million,,Untapped,None,Indochina,United States,20000 km 2,http://blocgame.com/stats.php?id=64112,
Slavistan,JosipBrozTito,,20k active personnel,0 ships,First World War surplus,Normal,None,Good,online now,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$300 million,1738 Mbbl; 3 Mbbl,Untapped,None,Arabia,Soviet Union,20300 km 2,http://blocgame.com/stats.php?id=64113,
Minjoistan,Slavonny Chevok,,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 18 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$299 million,2 Mbbl,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59450,
Emberica,Whynamewhy,Brotherhood of Zion,13k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 27 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$299 million,1795 Mbbl; 2 Mbbl,Untapped,Meagre,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60147,
Boru,Skillet9!,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 45 hours ago,2 Hundred Tons per month,,Mixed Economy,$299 million,,Untapped,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61318,
Schaerve,Maxon Schaerve,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 141 hours ago,2 Hundred Tons per month,,Free Market,$299 million,55 Mbbl,Untapped,None,China,Soviet Union,16010 km 2,http://blocgame.com/stats.php?id=63193,
Narcoestado,Se�orSting,,18k active personnel,0 ships,First World War surplus,Good,None,Poor,last online 1 hours ago,5 Hundred Tons per month,2 Mbbl per month,Free Market,$299 million,,Untapped,None,Caribbean,United States,16500 km 2,http://blocgame.com/stats.php?id=63377,
Lupiin,Fluffwuff,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 132 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$299 million,214 Mbbl,Untapped,Meagre,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63533,
Kolechia,President Jorji,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 162 hours ago,2 Hundred Tons per month,,Mixed Economy,$298 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=40339,
Bkostia,BKosti,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 169 hours ago,2 Hundred Tons per month,,Mixed Economy,$298 million,,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=43831,
