country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Synan,Synan,The Order,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 33 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$442 million,279 Mbbl; 1 Mbbl,,Meagre,Mesoamerica,Soviet Union,13922 km 2,http://blocgame.com/stats.php?id=63584,
Best Istan,Glorious Leader,Brotherhood of Zion,53k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 7 hours ago,2 Hundred Tons per month,,Central Planning,$441 million,,Untapped,Mediocre,China,Neutral,16711 km 2,http://blocgame.com/stats.php?id=40577,
Stauqua,AleksVoj,The High Council,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,online now,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$426 million,406 Mbbl; 2 Mbbl,Untapped,Mediocre,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60873,
Clownaland,Clowny,Brotherhood of Zion,37k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,17 Hundred Tons per month,1 Mbbl per month,Central Planning,$440 million,64 Mbbl; 1 Mbbl,Untapped,Mediocre,Congo,Neutral,32611 km 2,http://blocgame.com/stats.php?id=46942,
Thanatos,voightyutani,,5k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 6 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$440 million,1 Mbbl,Untapped,Meagre,Congo,Neutral,16011 km 2,http://blocgame.com/stats.php?id=63513,
Sea13,Seaman,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 8 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$439 million,191 Mbbl,Near Depletion,Meagre,Pacific Rim,Neutral,16172 km 2,http://blocgame.com/stats.php?id=62117,
Infebiousness,infebious,Interpol,47k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 13 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$438 million,277 Mbbl,Untapped,Mediocre,Southern Africa,United States,26967 km 2,http://blocgame.com/stats.php?id=40302,
Rengit,merahsakti,PIRATES,11k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,online now,13 Hundred Tons per month,2 Mbbl per month,Free Market,$438 million,222 Mbbl,Untapped,Somewhat Large,Congo,United States,28806 km 2,http://blocgame.com/stats.php?id=61769,
Pembunuh,Kepek,PIRATES,30k active personnel,0 ships,,First World War surplus,Nice,None,Poor,last online 8 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$438 million,1238 Mbbl; 5 Mbbl,Untapped,Small,Atlas,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63737,
Hells Angel,Avangarde,The Order,38k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 1 hours ago,14 Hundred Tons per month,2 Mbbl per month,Central Planning,$438 million,404 Mbbl; 2 Mbbl,Untapped,Mediocre,Guinea,Soviet Union,31158 km 2,http://blocgame.com/stats.php?id=63923,
M�rg,albertps,The United Nations,59k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Poor,last online 1 hours ago,21 Hundred Tons per month,10 Mbbl per month,Central Planning,$437 million,16 Mbbl; 10 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,34829 km 2,http://blocgame.com/stats.php?id=58356,
Boro,Speedy13,The Order,20k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 7 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$437 million,300 Mbbl; 4 Mbbl,Plentiful,Meagre,Caribbean,Neutral,19406 km 2,http://blocgame.com/stats.php?id=59257,
Falk,Seth,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 145 hours ago,2 Hundred Tons per month,,Central Planning,$436 million,,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=43574,
Muscovy,Sadimir Putin,,2k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 10 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$436 million,3380 Mbbl; 2 Mbbl,Untapped,Meagre,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63449,
Elderwood,ZachZeta,Divine League,48k active personnel,0 ships,,First World War surplus,Normal,None,Elite,online now,5 Hundred Tons per month,,Central Planning,$436 million,56 Mbbl,Untapped,None,Caribbean,United States,25452 km 2,http://blocgame.com/stats.php?id=64175,
Crashlantis,The Great Crashimo,The Order,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,7 Hundred Tons per month,7 Mbbl per month,Free Market,$435 million,1433 Mbbl,Untapped,Mediocre,Egypt,United States,31292 km 2,http://blocgame.com/stats.php?id=50932,
Sarnath,Gnai-Kah,The Federal Colonies,35k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 23 hours ago,7 Hundred Tons per month,5 Mbbl per month,Free Market,$435 million,1947 Mbbl,,Small,Arabia,United States,19770 km 2,http://blocgame.com/stats.php?id=62981,
Bubstonia,freebubster1776,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 165 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$435 million,1 Mbbl,Untapped,None,Mesoamerica,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63982,
Terengganu,Farysa,The High Council,51k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$434 million,326 Mbbl; 3 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,27245 km 2,http://blocgame.com/stats.php?id=60615,
Fapman,Fapman,The Order,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 48 hours ago,10 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$433 million,4698 Mbbl,Untapped,Small,Arabia,Soviet Union,30262 km 2,http://blocgame.com/stats.php?id=53748,
Nsntra,Ahmad Maselan,The Order,50k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 26 hours ago,3 Hundred Tons per month,,Central Planning,$433 million,,Plentiful,Meagre,Pacific Rim,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=61896,
ZY Kingdoms,ZY1st,The Order,44k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Standard,last online 1 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$433 million,4725 Mbbl; 7 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,27693 km 2,http://blocgame.com/stats.php?id=62893,
Lesser China,Justin Trudeau,Brotherhood of Zion,41k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 18 hours ago,5 Hundred Tons per month,2 Mbbl per month,Free Market,$433 million,291 Mbbl,Untapped,None,China,United States,26877 km 2,http://blocgame.com/stats.php?id=62995,
Idaho,John Adams,The Order,32k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,5 Hundred Tons per month,4 Mbbl per month,Free Market,$433 million,343 Mbbl,,Mediocre,Pacific Rim,United States,27152 km 2,http://blocgame.com/stats.php?id=63484,
Vargr,NickiusBigDickius,,7k active personnel,0 ships,,First World War surplus,Good,None,Elite,last online 10 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$433 million,,,Meagre,Southern Africa,Neutral,13180 km 2,http://blocgame.com/stats.php?id=63524,
Veganism,VeganDictator,,60k active personnel,0 ships,,First World War surplus,Angelic,None,Standard,last online 6 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$432 million,266 Mbbl; 2 Mbbl,Depleted,Mediocre,Amazonia,Soviet Union,14247 km 2,http://blocgame.com/stats.php?id=46041,
oliverhard,oliver hardwick,The High Council,46k active personnel,0 ships,,Finest of the 19th century,Good,1 factory,Undisciplined Rabble,online now,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$432 million,2875 Mbbl; 7 Mbbl,Plentiful,Meagre,Persia,Soviet Union,26523 km 2,http://blocgame.com/stats.php?id=53822,
Parit Sayang,Penghulu Seman,,66k active personnel,0 ships,,First World War surplus,Normal,1 factory,Elite,last online 4 hours ago,30 Hundred Tons per month,11 Mbbl per month,Free Market,$432 million,234 Mbbl; 11 Mbbl,Untapped,Somewhat Large,East Indies,Neutral,31030 km 2,http://blocgame.com/stats.php?id=60573,
zedebom,keri-meri,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 59 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$432 million,240 Mbbl; 2 Mbbl,Untapped,None,Indochina,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=61777,
MYland,M U H D ASYRAF,The Federal Colonies,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 129 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$431 million,342 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60582,
Dirk-Dirkastan,Vyper,The Order,59k active personnel,0 ships,,First World War surplus,Questionable,2 factories,Undisciplined Rabble,online now,18 Hundred Tons per month,7 Mbbl per month,Free Market,$431 million,186 Mbbl,Plentiful,Meagre,Caribbean,United States,27655 km 2,http://blocgame.com/stats.php?id=63936,
reptil,maniacgxz,Brotherhood of Nod,18k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Good,last online 107 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$430 million,1007 Mbbl; 2 Mbbl,Untapped,Small,Arabia,Soviet Union,19795 km 2,http://blocgame.com/stats.php?id=53598,
Kikkomen,general_tso_chiken,Brotherhood of Zion,43k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,5 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$430 million,38 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,26860 km 2,http://blocgame.com/stats.php?id=53662,1 Tons
The UCOA,Stephanobroburg123,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 93 hours ago,2 Hundred Tons per month,,Central Planning,$430 million,,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=54240,
Nanyang,Mister_N,The Order,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 1 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$430 million,381 Mbbl; 2 Mbbl,Untapped,Mediocre,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62916,
Tetsunoshima,Greyjoy,,35k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 1 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$429 million,288 Mbbl; 2 Mbbl,,Small,Pacific Rim,Neutral,22964 km 2,http://blocgame.com/stats.php?id=47444,
scaindoza,coolbros239,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 136 hours ago,2 Hundred Tons per month,,Mixed Economy,$429 million,,Untapped,None,Mesopotamia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=60238,
Sana,twiceleader,,29k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 67 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$429 million,49 Mbbl; 1 Mbbl,Untapped,Meagre,China,Neutral,19800 km 2,http://blocgame.com/stats.php?id=60262,
Kazilers Shoil,Haroni Ismaelist,Brotherhood of Nod,32k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 22 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$428 million,407 Mbbl; 1 Mbbl,Untapped,Small,Mesoamerica,United States,23030 km 2,http://blocgame.com/stats.php?id=60641,
Serbija,Radovan Karad�i�,Lithuanian Coalition,61k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 19 hours ago,17 Hundred Tons per month,13 Mbbl per month,Central Planning,$428 million,2066 Mbbl; 13 Mbbl,,Large,Atlas,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=62971,
Corn,frostyboy,,19k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 141 hours ago,3 Hundred Tons per month,,Free Market,$428 million,,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64021,
Benus Prime,benmetcalfe8,SPQR,50k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$427 million,364 Mbbl,Untapped,Meagre,East Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63643,
P4r4d1s3,BurmyEx,,24k active personnel,0 ships,,Second World War surplus,Isolated,None,Poor,last online 14 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$426 million,413 Mbbl; 2 Mbbl,Untapped,Mediocre,Mesoamerica,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=43368,
Daun Pisang,Shahidan,Divine League,28k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$426 million,375 Mbbl; 4 Mbbl,Untapped,Mediocre,East Indies,United States,23250 km 2,http://blocgame.com/stats.php?id=60607,
zener diode,zdiode1,,5k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 21 hours ago,2 Hundred Tons per month,,Free Market,$425 million,,Untapped,None,China,Neutral,9188 km 2,http://blocgame.com/stats.php?id=61908,
Krajina,�eljko Ra�natovi�,Lithuanian Coalition,55k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 18 hours ago,18 Hundred Tons per month,14 Mbbl per month,Central Planning,$425 million,4113 Mbbl; 14 Mbbl,Plentiful,Large,Mesopotamia,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=62961,
Shell,Antonios,The Order,20k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 47 hours ago,9 Hundred Tons per month,10 Mbbl per month,Free Market,$425 million,5534 Mbbl,Untapped,Mediocre,Atlas,United States,20497 km 2,http://blocgame.com/stats.php?id=63278,
Erpland,Stomana,,24k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 88 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$425 million,323 Mbbl,Untapped,Mediocre,Southern Cone,United States,19602 km 2,http://blocgame.com/stats.php?id=63448,
Neo Expunga,Etaramof,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 159 hours ago,2 Hundred Tons per month,,Central Planning,$425 million,,Untapped,None,Congo,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63998,
shair,shair,Al-Qassam Brigades,37k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Good,online now,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$424 million,286 Mbbl,Untapped,Small,East Indies,Soviet Union,25240 km 2,http://blocgame.com/stats.php?id=62199,
Gratania,Kyuubi325,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 177 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$424 million,1 Mbbl,Untapped,None,East Africa,Neutral,16500 km 2,http://blocgame.com/stats.php?id=63961,
Freedom Treaty,Ursa Majoris,The United Nations,35k active personnel,0 ships,,First World War surplus,Angelic,None,Standard,last online 1 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$423 million,338 Mbbl; 2 Mbbl,Untapped,Small,China,Soviet Union,24343 km 2,http://blocgame.com/stats.php?id=57690,
Imaginary Land,Chet Manly,The High Council,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 153 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$423 million,23 Mbbl,Untapped,Small,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=58961,
Disnomica,Chaad,The High Council,34k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 13 hours ago,10 Hundred Tons per month,12 Mbbl per month,Central Planning,$423 million,2940 Mbbl; 12 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,28638 km 2,http://blocgame.com/stats.php?id=60992,
Skhimm,Ept2415,Brotherhood of Nod,13k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,last online 1 hours ago,19 Hundred Tons per month,20 Mbbl per month,Central Planning,$422 million,7231 Mbbl; 20 Mbbl,Plentiful,Powerful,Persia,Soviet Union,26440 km 2,http://blocgame.com/stats.php?id=52362,
Fortuynism,Fortuyn,,34k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 69 hours ago,2 Hundred Tons per month,,Mixed Economy,$422 million,425 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=58179,
Nautique,wayneeconomist,The High Council,34k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Standard,last online 3 hours ago,9 Hundred Tons per month,2 Mbbl per month,Central Planning,$422 million,488 Mbbl; 2 Mbbl,Untapped,Somewhat Large,The Subcontinent,Soviet Union,24967 km 2,http://blocgame.com/stats.php?id=58443,
Novorum,Novorum,The Order,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 14 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$422 million,276 Mbbl; 1 Mbbl,Untapped,Mediocre,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=61987,
Polandistan,Abu Saeed al-Polandi,Brotherhood of Nod,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 163 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$422 million,1595 Mbbl; 5 Mbbl,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=62032,
Dredd\\\'s,Dredd,Brotherhood of Nod,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$422 million,3242 Mbbl; 7 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=62798,
Black Gold,SIEG_HEIL,The Order,31k active personnel,0 ships,,Second World War surplus,Good,1 factory,Elite,online now,7 Hundred Tons per month,11 Mbbl per month,Central Planning,$422 million,5793 Mbbl; 11 Mbbl,Untapped,Mediocre,Egypt,Soviet Union,28329 km 2,http://blocgame.com/stats.php?id=64027,
RacRus,Rascals,PIRATES,43k active personnel,0 ships,,First World War surplus,Normal,None,Elite,online now,7 Hundred Tons per month,,Central Planning,$422 million,741 Mbbl,Untapped,Meagre,East Africa,United States,30528 km 2,http://blocgame.com/stats.php?id=64072,1 Tons
Pingaslavia,CowsRTasty,Interpol,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 20 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$420 million,118 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=6730,
FistPump,MasterChef,Brotherhood of Nod,45k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 143 hours ago,2 Hundred Tons per month,,Central Planning,$420 million,,Untapped,Small,Persia,Neutral,20404 km 2,http://blocgame.com/stats.php?id=43623,
kailam,kailam,The High Council,45k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$420 million,400 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=61608,
MembumiHangus,Hambikko,,21k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$420 million,2477 Mbbl; 4 Mbbl,Untapped,Small,Atlas,United States,19994 km 2,http://blocgame.com/stats.php?id=62424,
Targaria,i0i0i0,SPQR,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 8 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$419 million,58 Mbbl; 2 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=42946,
Hephaestus,Saints,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 20 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$419 million,226 Mbbl; 1 Mbbl,Untapped,None,Guinea,Neutral,13477 km 2,http://blocgame.com/stats.php?id=60310,
BIOR KELANTOK,Krul,The High Council,45k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 13 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$419 million,362 Mbbl,Untapped,Meagre,Pacific Rim,United States,16172 km 2,http://blocgame.com/stats.php?id=61489,
Ugandavitz,Charles Adibi,African Union,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 137 hours ago,3 Hundred Tons per month,,Central Planning,$418 million,138 Mbbl,Untapped,Meagre,West Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=51450,
Rimba Bara,hasnah53,The High Council,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 13 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$418 million,138 Mbbl; 2 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61603,
Libratio,Concarne,Che Guevara League,3k active personnel,0 ships,,First World War surplus,Good,1 factory,Elite,last online 8 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$417 million,401 Mbbl,,None,Caribbean,Soviet Union,20846 km 2,http://blocgame.com/stats.php?id=40370,
Del,arnoldNYAAAA,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Elite,last online 25 hours ago,2 Hundred Tons per month,,Mixed Economy,$417 million,,Untapped,Meagre,Mesopotamia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=59586,
Puncak Alam,Abg Ami,,10k active personnel,0 ships,,First World War surplus,Angelic,None,Poor,last online 4 hours ago,2 Hundred Tons per month,,Mixed Economy,$416 million,,Untapped,None,Indochina,Neutral,16335 km 2,http://blocgame.com/stats.php?id=60373,
Bosnistan,JosipBrozDidNothingWrong,,9k active personnel,0 ships,,Finest of the 19th century,Questionable,None,Undisciplined Rabble,last online 3 hours ago,8 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$416 million,2175 Mbbl; 8 Mbbl,,None,Arabia,Neutral,7904 km 2,http://blocgame.com/stats.php?id=63423,
Ketroyla,Erolvant,The Order,34k active personnel,0 ships,,First World War surplus,Nice,1 factory,Standard,online now,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$415 million,245 Mbbl,,None,Indochina,Neutral,22370 km 2,http://blocgame.com/stats.php?id=55951,
Lixia,Dave Hunter,SPQR,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 54 hours ago,12 Hundred Tons per month,4 Mbbl per month,Central Planning,$415 million,4067 Mbbl; 4 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,27415 km 2,http://blocgame.com/stats.php?id=61520,
Reichsf�hrers,Supreme Larisa,The Order,25k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 152 hours ago,4 Hundred Tons per month,,Free Market,$415 million,229 Mbbl,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63411,
Reality,fujisyugi,The High Council,41k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 16 hours ago,11 Hundred Tons per month,9 Mbbl per month,Central Planning,$413 million,487 Mbbl; 9 Mbbl,Untapped,None,Southern Africa,Soviet Union,28293 km 2,http://blocgame.com/stats.php?id=53029,
Enggor Perak,meor,,30k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$413 million,309 Mbbl; 2 Mbbl,,None,East Indies,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=60674,
TheDankLight,TheDankDark,The High Council,45k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 40 hours ago,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$413 million,1607 Mbbl; 3 Mbbl,Untapped,Small,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60950,
Junta,Torralva,The High Council,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 134 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$412 million,340 Mbbl; 1 Mbbl,Untapped,Meagre,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61430,
Strath,Finn Hunter,The Order,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 54 hours ago,19 Hundred Tons per month,5 Mbbl per month,Central Planning,$412 million,310 Mbbl; 5 Mbbl,Untapped,Small,Southern Cone,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=61471,
Giordano,MR. DaddyCool,SPQR,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 151 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$412 million,6931 Mbbl; 4 Mbbl,Untapped,Mediocre,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62791,
Snort,Yort,,6k active personnel,0 ships,,First World War surplus,Angelic,None,Good,last online 142 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$412 million,271 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63458,
SrpskaRepublika,Enoch Powell,The Order,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 23 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$412 million,286 Mbbl,Untapped,Meagre,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63541,
Stings,Sting,The Federal Colonies,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,8 Hundred Tons per month,7 Mbbl per month,Free Market,$411 million,4035 Mbbl,Untapped,Mediocre,Mesopotamia,United States,20165 km 2,http://blocgame.com/stats.php?id=62660,
yeeeet,yoloswaggins,,0k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 16 hours ago,2 Hundred Tons per month,,Mixed Economy,$410 million,,Untapped,Meagre,Egypt,Neutral,9360 km 2,http://blocgame.com/stats.php?id=59818,
mzymz,mzymz79,Brotherhood of Zion,51k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,16 Hundred Tons per month,3 Mbbl per month,Central Planning,$410 million,353 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=62580,
lobai91,tokarab,PIRATES,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 34 hours ago,7 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$410 million,249 Mbbl,Untapped,None,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=63061,
