country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Inferia,Alexkovisk,Divine League,10k active personnel,0 ships,,First World War surplus,Angelic,None,Undisciplined Rabble,last online 4 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$488 million,207 Mbbl; 1 Mbbl,Untapped,None,Mesoamerica,Neutral,15689 km 2,http://blocgame.com/stats.php?id=60789,
Ronia,Diego Rodriguez,,21k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 31 hours ago,11 Hundred Tons per month,2 Mbbl per month,Free Market,$488 million,71 Mbbl; 2 Mbbl,Near Depletion,None,Mesoamerica,United States,22237 km 2,http://blocgame.com/stats.php?id=63005,
Karat,TankGun,The Federal Colonies,31k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,3 Hundred Tons per month,,Free Market,$487 million,,Plentiful,None,Caribbean,United States,26836 km 2,http://blocgame.com/stats.php?id=45853,
Asear,CrimsonCharger,,3k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 1 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$486 million,199 Mbbl,,Meagre,East Indies,United States,15693 km 2,http://blocgame.com/stats.php?id=52706,
Infernistan,Inferno JR,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 6 hours ago,3 Hundred Tons per month,10 Mbbl per month,Central Planning,$486 million,3285 Mbbl; 10 Mbbl,Untapped,None,Egypt,Soviet Union,13297 km 2,http://blocgame.com/stats.php?id=60304,
Raizar,Far-Han,,5k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 157 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$486 million,398 Mbbl; 2 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,18642 km 2,http://blocgame.com/stats.php?id=62443,
Kilij,Yatagan,The Order,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 19 hours ago,10 Hundred Tons per month,10 Mbbl per month,Free Market,$486 million,4604 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Mesopotamia,Neutral,23504 km 2,http://blocgame.com/stats.php?id=63687,
Boomtown,Rataca1000,The High Council,31k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 10 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$485 million,284 Mbbl; 2 Mbbl,Untapped,Mediocre,China,Soviet Union,27045 km 2,http://blocgame.com/stats.php?id=50054,
The Monarch,MonarchOfMadness,The Unknown,7k active personnel,0 ships,,Finest of the 19th century,Questionable,None,Elite,last online 9 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$485 million,81 Mbbl; 2 Mbbl,Near Depletion,None,Pacific Rim,Neutral,23198 km 2,http://blocgame.com/stats.php?id=63883,
Weeksy,Andyrewwer,The United Nations,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 110 hours ago,13 Hundred Tons per month,2 Mbbl per month,Central Planning,$484 million,415 Mbbl; 2 Mbbl,Untapped,Mediocre,China,Soviet Union,27052 km 2,http://blocgame.com/stats.php?id=43381,
Neegus,Dildoge,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 146 hours ago,2 Hundred Tons per month,,Mixed Economy,$484 million,,Untapped,None,Congo,Neutral,13477 km 2,http://blocgame.com/stats.php?id=59491,
Vargr,NickiusBigDickius,,10k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 3 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$404 million,,Plentiful,Meagre,Southern Africa,Neutral,10734 km 2,http://blocgame.com/stats.php?id=63524,
Nueva Pilipinas,Angelo Manrique,The High Council,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 52 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$483 million,302 Mbbl; 3 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,22553 km 2,http://blocgame.com/stats.php?id=53008,
Losong,Hafirus,PIRATES,53k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,18 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$483 million,281 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,30830 km 2,http://blocgame.com/stats.php?id=60570,
Jurhiel,Brian Van Helsing,SPQR,19k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 14 hours ago,9 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$482 million,2642 Mbbl; 6 Mbbl,Near Depletion,None,Mesopotamia,United States,19602 km 2,http://blocgame.com/stats.php?id=49243,
Parsistan,PrinceOfPersia,Al-Qassam Brigades,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 38 hours ago,4 Hundred Tons per month,8 Mbbl per month,Central Planning,$482 million,4811 Mbbl; 8 Mbbl,Untapped,None,Persia,Soviet Union,33664 km 2,http://blocgame.com/stats.php?id=58128,
woosha,blaatje,The United Nations,6k active personnel,0 ships,,First World War surplus,Good,1 factory,Standard,last online 72 hours ago,8 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$482 million,1112 Mbbl; 11 Mbbl,Untapped,None,Egypt,Neutral,13613 km 2,http://blocgame.com/stats.php?id=58158,
scaindoza,coolbros239,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 151 hours ago,2 Hundred Tons per month,,Mixed Economy,$482 million,,Untapped,None,Mesopotamia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=60238,
RumBumistan,Bite Me Rum Bum,,17k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 21 hours ago,4 Hundred Tons per month,,Mixed Economy,$481 million,140 Mbbl,,None,Indochina,United States,16667 km 2,http://blocgame.com/stats.php?id=64055,
Mogudishu,Hussain Mohammed Dahir,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 107 hours ago,2 Hundred Tons per month,,Central Planning,$480 million,412 Mbbl,Untapped,None,East Africa,Neutral,19076 km 2,http://blocgame.com/stats.php?id=60493,
Northern Ghan,Hailaruds,Brotherhood of Nod,15k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 47 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$480 million,1413 Mbbl; 3 Mbbl,Untapped,Mediocre,Arabia,Neutral,19800 km 2,http://blocgame.com/stats.php?id=62344,
Berg,Snake10,,34k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 142 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$480 million,1553 Mbbl,Untapped,None,Mesopotamia,Neutral,16472 km 2,http://blocgame.com/stats.php?id=63914,
Sana,twiceleader,,29k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 1 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$479 million,47 Mbbl; 1 Mbbl,Untapped,Meagre,China,Neutral,19996 km 2,http://blocgame.com/stats.php?id=60262,
Baghdad Iraqi,As-Shaheed Saddam Hussein,The High Council,55k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,3 Hundred Tons per month,13 Mbbl per month,Central Planning,$479 million,3443 Mbbl; 13 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,32149 km 2,http://blocgame.com/stats.php?id=61172,
Top Hat,TopHat,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 1 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$478 million,179 Mbbl; 1 Mbbl,Plentiful,None,Congo,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=61121,
Thinkpad,maskedplacebo,The Order,24k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$478 million,87 Mbbl,Untapped,Small,Indochina,Soviet Union,31461 km 2,http://blocgame.com/stats.php?id=63332,
Dickbutt/pol/,Dickbutt/pol/,The Order,19k active personnel,0 ships,,Finest of the 19th century,Nice,None,Elite,last online 34 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$478 million,,Near Depletion,Meagre,Guinea,Soviet Union,18342 km 2,http://blocgame.com/stats.php?id=63536,
Cuttlefish,DruidOfDiscord,Interpol,30k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 10 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$478 million,316 Mbbl; 2 Mbbl,Untapped,Mediocre,Pacific Rim,United States,27493 km 2,http://blocgame.com/stats.php?id=63884,
Cigars,El Caballo,Brotherhood of Zion,79k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Elite,last online 1 hours ago,24 Hundred Tons per month,3 Mbbl per month,Central Planning,$477 million,126 Mbbl; 3 Mbbl,Untapped,Large,Caribbean,Soviet Union,31153 km 2,http://blocgame.com/stats.php?id=52087,
Snusers,Snuupy,The Order,117k active personnel,13 ships,,Second World War surplus,Good,5 factories,Elite,online now,45 Hundred Tons per month,3 Mbbl per month,Free Market,$477 million,3744 Mbbl,Plentiful,Very Powerful,The Subcontinent,United States,46957 km 2,http://blocgame.com/stats.php?id=58336,
siput sedut,Mr. President Aizat,The High Council,88k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,last online 1 hours ago,14 Hundred Tons per month,8 Mbbl per month,Free Market,$477 million,282 Mbbl,Untapped,Large,East Indies,United States,26243 km 2,http://blocgame.com/stats.php?id=60552,
Libratio,Concarne,Che Guevara League,3k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Elite,last online 2 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$475 million,396 Mbbl,Plentiful,None,Caribbean,Soviet Union,20846 km 2,http://blocgame.com/stats.php?id=40370,
Italica,Lord Potash,SPQR,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$475 million,1548 Mbbl; 3 Mbbl,Untapped,Mediocre,Egypt,Neutral,26829 km 2,http://blocgame.com/stats.php?id=63435,
Wernston,4DaRush,Illuminati,5k active personnel,0 ships,,First World War surplus,Angelic,None,Good,last online 11 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$474 million,227 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,19494 km 2,http://blocgame.com/stats.php?id=63951,
TheDesertFox,DesertFox,The High Council,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 37 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$473 million,423 Mbbl; 3 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,23663 km 2,http://blocgame.com/stats.php?id=52368,
Ira,TheCatOfTens,The Order,50k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,29 Hundred Tons per month,7 Mbbl per month,Free Market,$473 million,151 Mbbl,Untapped,Somewhat Large,Congo,United States,32065 km 2,http://blocgame.com/stats.php?id=62332,
Snort,Yort,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 157 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$473 million,269 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63458,
Psychotropia,President_Bloodmoney,Brotherhood of Zion,7k active personnel,0 ships,,First World War surplus,Normal,None,Elite,online now,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$473 million,224 Mbbl; 2 Mbbl,Near Depletion,Meagre,East Africa,Soviet Union,26448 km 2,http://blocgame.com/stats.php?id=64125,
Parit Sayang,Penghulu Seman,,66k active personnel,0 ships,,First World War surplus,Good,2 factories,Good,last online 5 hours ago,30 Hundred Tons per month,11 Mbbl per month,Free Market,$472 million,268 Mbbl; 11 Mbbl,Untapped,Somewhat Large,East Indies,United States,34330 km 2,http://blocgame.com/stats.php?id=60573,
Thimerica,Focus,Che Guevara League,34k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 87 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$472 million,112 Mbbl; 2 Mbbl,Untapped,None,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62883,
HCLI COG Div,Silphiel,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 9 hours ago,9 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$471 million,273 Mbbl; 1 Mbbl,Untapped,Small,Congo,Neutral,27061 km 2,http://blocgame.com/stats.php?id=54510,
Jevgeniumland,Jevgenerus,,16k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 164 hours ago,6 Hundred Tons per month,,Central Planning,$470 million,,Untapped,None,Southern Africa,Soviet Union,19960 km 2,http://blocgame.com/stats.php?id=55289,
Rengit,merahsakti,PIRATES,15k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 1 hours ago,13 Hundred Tons per month,2 Mbbl per month,Free Market,$470 million,218 Mbbl,Untapped,Large,Congo,United States,28806 km 2,http://blocgame.com/stats.php?id=61769,
Adrianopolis,XAdrianT,Brotherhood of Zion,78k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 11 hours ago,17 Hundred Tons per month,7 Mbbl per month,Free Market,$469 million,2631 Mbbl,Untapped,Mediocre,Arabia,United States,27330 km 2,http://blocgame.com/stats.php?id=55912,
Praetoria Augusta,Lykos,SPQR,48k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,2 Hundred Tons per month,17 Mbbl per month,Central Planning,$467 million,2706 Mbbl; 17 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,25761 km 2,http://blocgame.com/stats.php?id=39021,
Yugorossiya,Zerychon,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 59 hours ago,2 Hundred Tons per month,4 Mbbl per month,Free Market,$467 million,4168 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,13477 km 2,http://blocgame.com/stats.php?id=63414,
pooperheds,Yung Peanuts,ISIS,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$467 million,316 Mbbl,Untapped,None,China,United States,13343 km 2,http://blocgame.com/stats.php?id=63903,
Geli Kurd,Rando,Brotherhood of Zion,32k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 25 hours ago,13 Hundred Tons per month,13 Mbbl per month,Central Planning,$466 million,5169 Mbbl; 13 Mbbl,Untapped,Large,Mesopotamia,Neutral,32706 km 2,http://blocgame.com/stats.php?id=47768,1 Tons
reptil,maniacgxz,Brotherhood of Nod,18k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Good,last online 122 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$465 million,1003 Mbbl; 2 Mbbl,Untapped,Small,Arabia,Soviet Union,19795 km 2,http://blocgame.com/stats.php?id=53598,
Newport High,Astalavista,The Order,44k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Standard,last online 8 hours ago,16 Hundred Tons per month,3 Mbbl per month,Central Planning,$463 million,279 Mbbl; 3 Mbbl,Untapped,Somewhat Large,Mesoamerica,Soviet Union,28143 km 2,http://blocgame.com/stats.php?id=62860,1 Tons
Corn,frostyboy,,19k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 156 hours ago,3 Hundred Tons per month,,Free Market,$463 million,,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64021,
Tok Jembal,Lady H,The Order,34k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,10 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$462 million,2098 Mbbl; 10 Mbbl,Untapped,Mediocre,Arabia,Neutral,26627 km 2,http://blocgame.com/stats.php?id=60840,
newlind,coolcool12345,,20k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 7 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$462 million,248 Mbbl,Untapped,Small,East Indies,Soviet Union,15694 km 2,http://blocgame.com/stats.php?id=61658,
Eco,BartjuhM,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 55 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$462 million,127 Mbbl; 4 Mbbl,Untapped,None,Caribbean,United States,11231 km 2,http://blocgame.com/stats.php?id=63016,
Fludena,mkelland4,,18k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 16 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$462 million,1445 Mbbl,Untapped,Meagre,Atlas,United States,13477 km 2,http://blocgame.com/stats.php?id=64036,
Ketroyla,Erolvant,The Order,36k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,online now,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$461 million,243 Mbbl,Plentiful,None,Indochina,Neutral,22568 km 2,http://blocgame.com/stats.php?id=55951,
Targaria,i0i0i0,SPQR,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,online now,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$460 million,54 Mbbl; 2 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=42946,
MYland,M U H D ASYRAF,The Federal Colonies,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 144 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$460 million,340 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60582,
Rararaland,Whiskertoes,The Order,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,5 Hundred Tons per month,7 Mbbl per month,Central Planning,$459 million,5483 Mbbl; 7 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,29552 km 2,http://blocgame.com/stats.php?id=49272,
M�rg,albertps,The United Nations,67k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Poor,online now,21 Hundred Tons per month,10 Mbbl per month,Central Planning,$459 million,10 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,34829 km 2,http://blocgame.com/stats.php?id=58356,
KelabuAsap,kelam,The High Council,42k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,18 Hundred Tons per month,10 Mbbl per month,Central Planning,$459 million,466 Mbbl; 10 Mbbl,Untapped,Large,East Indies,Soviet Union,27198 km 2,http://blocgame.com/stats.php?id=60664,
UNIland,Anna5,SPQR,9k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Good,last online 4 hours ago,10 Hundred Tons per month,,Free Market,$459 million,,Untapped,None,Persia,United States,16010 km 2,http://blocgame.com/stats.php?id=62192,
Mesa,mikemike,,22k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$459 million,296 Mbbl,Untapped,Small,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63490,
P4r4d1s3,BurmyEx,,24k active personnel,0 ships,,Second World War surplus,Questionable,None,Poor,online now,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$458 million,409 Mbbl; 2 Mbbl,Untapped,Mediocre,Mesoamerica,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=43368,
Reikland,Karl-Franz I,The High Council,41k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,13 Hundred Tons per month,11 Mbbl per month,Central Planning,$458 million,7364 Mbbl; 11 Mbbl,Untapped,Mediocre,Persia,Soviet Union,27728 km 2,http://blocgame.com/stats.php?id=58781,
Stauqua,AleksVoj,The High Council,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 8 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$457 million,402 Mbbl; 2 Mbbl,Untapped,Mediocre,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60873,
Ghost,Kaali,The Order,34k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,13 Hundred Tons per month,9 Mbbl per month,Free Market,$457 million,4518 Mbbl,Untapped,Mediocre,Arabia,United States,28429 km 2,http://blocgame.com/stats.php?id=63068,
durkadurkas,neropumo,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 153 hours ago,2 Hundred Tons per month,,Mixed Economy,$457 million,,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64035,
VDV,TheLivingForce,,15k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Undisciplined Rabble,last online 12 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$456 million,2805 Mbbl; 2 Mbbl,Untapped,None,Arabia,Neutral,10790 km 2,http://blocgame.com/stats.php?id=46664,
Genowia,ThePole,The High Council,38k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 45 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$456 million,306 Mbbl; 4 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,31139 km 2,http://blocgame.com/stats.php?id=50839,
durkastan,ned kelly,The Order,41k active personnel,0 ships,,First World War surplus,Angelic,2 factories,Elite,online now,15 Hundred Tons per month,14 Mbbl per month,Free Market,$454 million,2559 Mbbl,Plentiful,Mediocre,Arabia,United States,36423 km 2,http://blocgame.com/stats.php?id=40488,1 Tons
Boro,Speedy13,The Order,24k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$454 million,292 Mbbl; 4 Mbbl,Plentiful,Meagre,Caribbean,Neutral,19406 km 2,http://blocgame.com/stats.php?id=59257,
The Abarat,John Mischeif,The Khilafah,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 2 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$453 million,2103 Mbbl; 3 Mbbl,Untapped,None,Arabia,Soviet Union,19733 km 2,http://blocgame.com/stats.php?id=40068,
Rimba Bara,hasnah53,The High Council,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 28 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$451 million,134 Mbbl; 2 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61603,
Kem,KemKiller,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 31 hours ago,2 Hundred Tons per month,,Central Planning,$451 million,,Untapped,None,The Subcontinent,Neutral,11120 km 2,http://blocgame.com/stats.php?id=63212,
Benus Prime,benmetcalfe8,SPQR,43k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,8 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$451 million,362 Mbbl,Untapped,Meagre,East Africa,Neutral,16733 km 2,http://blocgame.com/stats.php?id=63643,
Nigiria,Tripster60,The United Nations,42k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 36 hours ago,9 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$450 million,389 Mbbl,Near Depletion,Meagre,West Africa,United States,19452 km 2,http://blocgame.com/stats.php?id=46929,
Skhimm,Ept2415,Brotherhood of Nod,31k active personnel,0 ships,,First World War surplus,Nice,1 factory,Undisciplined Rabble,online now,19 Hundred Tons per month,20 Mbbl per month,Mixed Economy,$450 million,7191 Mbbl; 20 Mbbl,,Powerful,Persia,Soviet Union,25915 km 2,http://blocgame.com/stats.php?id=52362,
Langit7,Echa,Brotherhood of Nod,46k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 13 hours ago,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$450 million,1941 Mbbl; 6 Mbbl,Untapped,Mediocre,Arabia,Neutral,19799 km 2,http://blocgame.com/stats.php?id=61131,
The Sound,Lord Orochimaru,The High Council,33k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 66 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$449 million,496 Mbbl; 2 Mbbl,Untapped,Meagre,East Indies,Soviet Union,25602 km 2,http://blocgame.com/stats.php?id=55197,
Selitia,TRSL,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 102 hours ago,2 Hundred Tons per month,,Mixed Economy,$449 million,,Untapped,None,Congo,Neutral,11231 km 2,http://blocgame.com/stats.php?id=60929,
Luskwood,HylerVolfhelm,The Order,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Standard,last online 8 hours ago,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$449 million,184 Mbbl; 2 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,29829 km 2,http://blocgame.com/stats.php?id=63171,
Erpland,Stomana,,20k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 103 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$449 million,319 Mbbl,Untapped,Mediocre,Southern Cone,United States,19406 km 2,http://blocgame.com/stats.php?id=63448,
Fortuynism,Fortuyn,,34k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 84 hours ago,2 Hundred Tons per month,,Mixed Economy,$448 million,425 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=58179,
Gorland,AlGore1,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 74 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$448 million,1 Mbbl,Untapped,None,Pacific Rim,Soviet Union,11009 km 2,http://blocgame.com/stats.php?id=63265,
Pembunuh,Kepek,PIRATES,16k active personnel,0 ships,,First World War surplus,Angelic,None,Poor,last online 23 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$448 million,1228 Mbbl; 5 Mbbl,Untapped,Small,Atlas,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=63737,
Shell,Antonios,The Order,14k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 62 hours ago,9 Hundred Tons per month,10 Mbbl per month,Free Market,$446 million,5514 Mbbl,Untapped,Mediocre,Atlas,United States,20293 km 2,http://blocgame.com/stats.php?id=63278,
Djengling,DjangoLeBurr,Followers of Guadian,58k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,8 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$446 million,89 Mbbl,Depleted,Small,Gran Colombia,United States,24649 km 2,http://blocgame.com/stats.php?id=63724,
Imaginary Land,Chet Manly,The High Council,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 168 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$445 million,19 Mbbl,Untapped,Small,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=58961,
Nueva Asia,Franco C. Manrique,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 52 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$445 million,1 Mbbl,Untapped,None,Arabia,Neutral,9267 km 2,http://blocgame.com/stats.php?id=60216,
