country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Rudenia,Supreme Leader,The Divine Council,29k active personnel,1 ships,First World War surplus,Questionable,2 factories,Elite,last online 3 hours ago,10 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1082 million,4450 Mbbl,Near Depletion,Small,Arabia,Soviet Union,26998 km 2,http://blocgame.com/stats.php?id=47765,,
Rebel Scum,Swipa,ISIS,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 30 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$1081 million,568 Mbbl; 2 Mbbl,Untapped,Meagre,Arabia,Soviet Union,5205 km 2,http://blocgame.com/stats.php?id=63844,,
House Tyrell,Mace Tyrell,Illuminati,8k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 13 hours ago,11 Hundred Tons per month,11 Mbbl per month,Free Market,$1077 million,578 Mbbl; 11 Mbbl,Untapped,None,Arabia,United States,9266 km 2,http://blocgame.com/stats.php?id=64093,,
KakMahPower,tuan tanah kedaun,PIRATES,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,6 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1076 million,5 Mbbl,Near Depletion,Mediocre,Indochina,United States,4949 km 2,http://blocgame.com/stats.php?id=60656,,
Fludena,mkelland4,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 35 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$1076 million,2609 Mbbl,Untapped,Meagre,Atlas,United States,6122 km 2,http://blocgame.com/stats.php?id=64036,,
Gallifrey,The Doctor,Steel Brotherhood,19k active personnel,0 ships,First World War surplus,Good,None,Good,last online 3 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1075 million,273 Mbbl; 3 Mbbl,Untapped,None,Southern Cone,Neutral,13477 km 2,http://blocgame.com/stats.php?id=40351,,
Aminichina,doublepedaldylan,The Order,53k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 16 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1072 million,559 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Indochina,Soviet Union,14629 km 2,http://blocgame.com/stats.php?id=56720,,
Prometheus,Jefferson,The Divine Council,87k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,23 Hundred Tons per month,3 Mbbl per month,Free Market,$1069 million,325 Mbbl,Near Depletion,Mediocre,Caribbean,United States,30267 km 2,http://blocgame.com/stats.php?id=56022,,
Lolesco,Lolesco,The Order,83k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 8 hours ago,41 Hundred Tons per month,14 Mbbl per month,Free Market,$1068 million,3082 Mbbl; 14 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,44563 km 2,http://blocgame.com/stats.php?id=48289,,
Thimerica,Focus,Che Guevara League,36k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 14 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1063 million,48 Mbbl; 2 Mbbl,,Mediocre,Gran Colombia,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=62883,,
Curonia,Luke-ms,The Order,67k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,11 Hundred Tons per month,4 Mbbl per month,Free Market,$1054 million,393 Mbbl; 4 Mbbl,Untapped,Very Powerful,Southern Cone,United States,38722 km 2,http://blocgame.com/stats.php?id=63639,,
Walmart,Jeddy,The Order,115k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 5 hours ago,50 Hundred Tons per month,20 Mbbl per month,Central Planning,$1050 million,163 Mbbl; 20 Mbbl,Untapped,Very Powerful,China,Soviet Union,55684 km 2,http://blocgame.com/stats.php?id=57903,,
Krasnyyikistan,JohnTheGreat,Comintern,61k active personnel,3 ships,Second World War surplus,Angelic,2 factories,Standard,last online 4 hours ago,12 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$1049 million,2956 Mbbl; 11 Mbbl,Untapped,Large,Arabia,Soviet Union,22327 km 2,http://blocgame.com/stats.php?id=50209,,
Guerilla 97,Mohd Syakir Irfan,The Federal Colonies,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 66 hours ago,9 Hundred Tons per month,2 Mbbl per month,Central Planning,$1045 million,91 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=62872,,
Shinystan,He Who Wears No Pants,The Order,41k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 18 hours ago,11 Hundred Tons per month,3 Mbbl per month,Free Market,$1045 million,140 Mbbl,Untapped,Somewhat Large,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63522,,
lordmason22,lordmason22,,1k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 7 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1045 million,2000 Mbbl; 3 Mbbl,Depleted,Mediocre,Atlas,Soviet Union,15590 km 2,http://blocgame.com/stats.php?id=63733,,
VDV,TheLivingForce,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 54 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$1039 million,1288 Mbbl; 4 Mbbl,Untapped,Mediocre,Arabia,Neutral,4950 km 2,http://blocgame.com/stats.php?id=46664,,
Idaho,John Adams,The Order,61k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1039 million,721 Mbbl,Untapped,Mediocre,Pacific Rim,United States,45868 km 2,http://blocgame.com/stats.php?id=63484,,
HiredGun,FreeCharge,The Order,58k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Standard,online now,31 Hundred Tons per month,19 Mbbl per month,Central Planning,$1038 million,4984 Mbbl; 19 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,49037 km 2,http://blocgame.com/stats.php?id=53353,,
Memiaya,MrRoth,Che Guevara League,19k active personnel,-1 ships,Second World War surplus,Isolated,2 factories,Standard,last online 28 hours ago,24 Hundred Tons per month,5 Mbbl per month,Central Planning,$1038 million,274 Mbbl; 5 Mbbl,Depleted,Large,Caribbean,Soviet Union,30165 km 2,http://blocgame.com/stats.php?id=62980,,
Robots,stormbot28,Interpol,80k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,8 Hundred Tons per month,,Free Market,$1037 million,,,Mediocre,Caribbean,United States,13800 km 2,http://blocgame.com/stats.php?id=40242,,
Rogue Nation,MR.Fernandez,PIRATES,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$1037 million,32 Mbbl,Untapped,Mediocre,China,Soviet Union,18484 km 2,http://blocgame.com/stats.php?id=64135,,
AfganiBoy,CrazyDima,The United Nations,9k active personnel,0 ships,Finest of the 19th century,Questionable,1 factory,Undisciplined Rabble,last online 9 hours ago,10 Hundred Tons per month,,Free Market,$1036 million,,Untapped,None,Mesopotamia,United States,6435 km 2,http://blocgame.com/stats.php?id=62098,,
Solentia,Cracov,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 117 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$1036 million,8 Mbbl; 4 Mbbl,Untapped,Small,Caribbean,Neutral,9175 km 2,http://blocgame.com/stats.php?id=62639,,
Lemonstan,Lemon,Brotherhood of Nod,101k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,15 Hundred Tons per month,7 Mbbl per month,Central Planning,$1033 million,5053 Mbbl; 7 Mbbl,Untapped,Large,Persia,Soviet Union,37688 km 2,http://blocgame.com/stats.php?id=40048,,3 Tons
Angel,Archangel,Che Guevara League,5k active personnel,0 ships,First World War surplus,Nice,1 factory,Standard,last online 58 hours ago,11 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1031 million,8 Mbbl; 3 Mbbl,Near Depletion,None,Caribbean,Neutral,9083 km 2,http://blocgame.com/stats.php?id=52640,,
Ausmasia,Harzan15,The Khilafah,4k active personnel,0 ships,Second World War surplus,Questionable,None,Poor,online now,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1031 million,21 Mbbl; 2 Mbbl,Untapped,Mediocre,Indochina,Neutral,4864 km 2,http://blocgame.com/stats.php?id=61817,,
Senglia,mreid2112,Farmington Brigade,7k active personnel,0 ships,Second World War surplus,Normal,1 factory,Poor,last online 61 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1031 million,2 Mbbl,Untapped,Meagre,Indochina,Neutral,5072 km 2,http://blocgame.com/stats.php?id=62920,,
Cocobongo,Cuban Pete,The Divine Council,30k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,13 Hundred Tons per month,1 Mbbl per month,Free Market,$1029 million,305 Mbbl; 1 Mbbl,Untapped,Large,Gran Colombia,United States,19020 km 2,http://blocgame.com/stats.php?id=58193,,
One Star,Neku,The Divine Council,38k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$1027 million,3702 Mbbl,,Somewhat Large,Persia,United States,28063 km 2,http://blocgame.com/stats.php?id=57783,,
Tron,Tron5,Brotherhood of Nod,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 6 hours ago,14 Hundred Tons per month,5 Mbbl per month,Central Planning,$1027 million,306 Mbbl; 5 Mbbl,Untapped,Mediocre,Congo,Soviet Union,40897 km 2,http://blocgame.com/stats.php?id=62967,,1 Tons
pooperheds,Yung Peanuts,,7k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 6 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$1025 million,118 Mbbl,Untapped,None,China,United States,6061 km 2,http://blocgame.com/stats.php?id=63903,,
Razgriskm,Tordus Stahl,The Divine Council,51k active personnel,0 ships,First World War surplus,Nice,2 factories,Good,online now,14 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1024 million,159 Mbbl,,Small,West Africa,Soviet Union,25843 km 2,http://blocgame.com/stats.php?id=63117,,
Baden,Spectral.Knight,The Divine Council,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,10 Hundred Tons per month,2 Mbbl per month,Central Planning,$1022 million,57 Mbbl; 2 Mbbl,Untapped,Meagre,East Indies,Soviet Union,32210 km 2,http://blocgame.com/stats.php?id=48684,,
Ilumina,Hadrian,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 107 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$1022 million,771 Mbbl; 4 Mbbl,Untapped,Meagre,Egypt,Soviet Union,6435 km 2,http://blocgame.com/stats.php?id=64094,,
Edtopia,Edgar,The Federal Colonies,24k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$1021 million,262 Mbbl; 2 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=249,,
carefree,solematemy,The Order,131k active personnel,1 ships,First World War surplus,Normal,3 factories,Elite,last online 7 hours ago,23 Hundred Tons per month,3 Mbbl per month,Central Planning,$1019 million,403 Mbbl; 3 Mbbl,Plentiful,Large,East Indies,Soviet Union,18744 km 2,http://blocgame.com/stats.php?id=61669,,
720instaswap,TM0n3y,,8k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$1018 million,766 Mbbl; 3 Mbbl,Untapped,Small,Persia,Soviet Union,11009 km 2,http://blocgame.com/stats.php?id=62714,,
Aincrad,veemon,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 55 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$1017 million,367 Mbbl; 1 Mbbl,Untapped,Meagre,China,Soviet Union,9175 km 2,http://blocgame.com/stats.php?id=50267,,
saiya,saiya,The Order,39k active personnel,1 ships,Second World War surplus,Questionable,2 factories,Elite,last online 23 hours ago,22 Hundred Tons per month,10 Mbbl per month,Central Planning,$1017 million,1976 Mbbl; 10 Mbbl,Near Depletion,Mediocre,Arabia,Soviet Union,21825 km 2,http://blocgame.com/stats.php?id=61785,,
Alor Janggus,bobit,The Order,18k active personnel,0 ships,First World War surplus,Angelic,1 factory,Undisciplined Rabble,last online 12 hours ago,3 Hundred Tons per month,21 Mbbl per month,Central Planning,$1016 million,2418 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,19966 km 2,http://blocgame.com/stats.php?id=63141,,
InderaMalaya,azamnajmi,,9k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 135 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$1014 million,183 Mbbl,Untapped,None,East Indies,Neutral,11231 km 2,http://blocgame.com/stats.php?id=62029,,
Awesomeria,killbodies,The Order,172k active personnel,1 ships,Second World War surplus,Gandhi-like,4 factories,Good,online now,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$1011 million,113 Mbbl; 10 Mbbl,Untapped,Large,Congo,Soviet Union,42159 km 2,http://blocgame.com/stats.php?id=57755,,
The Sound,Lord Orochimaru,The Divine Council,34k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 16 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1008 million,376 Mbbl; 2 Mbbl,Untapped,Meagre,East Indies,Soviet Union,20911 km 2,http://blocgame.com/stats.php?id=55197,,
Wladimiria,Estagon,The Divine Council,59k active personnel,5 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,9 Hundred Tons per month,10 Mbbl per month,Central Planning,$1006 million,3897 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,33506 km 2,http://blocgame.com/stats.php?id=52318,,
kodiang,tester2,The United Nations,50k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Good,last online 23 hours ago,22 Hundred Tons per month,10 Mbbl per month,Free Market,$1002 million,274 Mbbl,Untapped,Somewhat Large,Pacific Rim,United States,31110 km 2,http://blocgame.com/stats.php?id=60531,,
DevilsAndDemons,Andrew666,Steel Brotherhood,14k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Elite,last online 8 hours ago,10 Hundred Tons per month,1 Mbbl per month,Free Market,$1001 million,,Untapped,None,Arabia,United States,7287 km 2,http://blocgame.com/stats.php?id=64116,,
Foodstuffs,Soviet_Sandvich,Brotherhood of Nod,30k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Undisciplined Rabble,last online 3 hours ago,10 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$1000 million,3389 Mbbl,Untapped,Somewhat Large,Egypt,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=40676,,
Niggerito,Jejomar Binay,SPQR,90k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,25 Hundred Tons per month,3 Mbbl per month,Free Market,$998 million,189 Mbbl,Untapped,Somewhat Large,East Indies,United States,35332 km 2,http://blocgame.com/stats.php?id=63087,,
Asear,CrimsonCharger,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 157 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$993 million,98 Mbbl,Untapped,Meagre,East Indies,United States,10045 km 2,http://blocgame.com/stats.php?id=52706,,
Sumchakastan,eddik0lol,The Khilafah,44k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,11 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$990 million,3266 Mbbl; 6 Mbbl,Untapped,Mediocre,Arabia,Neutral,13237 km 2,http://blocgame.com/stats.php?id=41444,,
Plob,plox,Brotherhood of Nod,65k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 9 hours ago,14 Hundred Tons per month,16 Mbbl per month,Central Planning,$989 million,5375 Mbbl; 16 Mbbl,Near Depletion,Large,Arabia,Soviet Union,31148 km 2,http://blocgame.com/stats.php?id=58260,,
rio de la plata,karl franz,Lithuanian Coalition,20k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 7 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$988 million,6 Mbbl; 2 Mbbl,Near Depletion,None,Southern Cone,United States,6429 km 2,http://blocgame.com/stats.php?id=63051,,
KaleCepo,sultan lee,The Divine Council,132k active personnel,11 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 5 hours ago,79 Hundred Tons per month,15 Mbbl per month,Free Market,$985 million,659 Mbbl,Untapped,Very Powerful,East Indies,United States,64233 km 2,http://blocgame.com/stats.php?id=60711,,
umok,whydoyoudodis,The United Nations,1k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 15 hours ago,6 Hundred Tons per month,6 Mbbl per month,Central Planning,$984 million,1105 Mbbl; 6 Mbbl,Plentiful,Small,Persia,Soviet Union,7494 km 2,http://blocgame.com/stats.php?id=62724,,
Selayang,mhmz89,PIRATES,36k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 5 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$979 million,362 Mbbl; 4 Mbbl,Untapped,Very Powerful,East Indies,Neutral,19214 km 2,http://blocgame.com/stats.php?id=60642,,
Ballz,mango__82,,3k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 23 hours ago,6 Hundred Tons per month,4 Mbbl per month,Central Planning,$979 million,2167 Mbbl; 4 Mbbl,Untapped,None,Arabia,Soviet Union,9174 km 2,http://blocgame.com/stats.php?id=64063,,
Sulon Grande,Sulon the Defiler,Brotherhood of Nod,10k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 25 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$977 million,3302 Mbbl; 2 Mbbl,Untapped,Somewhat Large,Atlas,Neutral,13477 km 2,http://blocgame.com/stats.php?id=61038,,
Top Hat,TopHat,,50k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Poor,last online 13 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$975 million,133 Mbbl; 2 Mbbl,Untapped,Small,Congo,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=61121,,
OurTown,StarlightGlimmer,The Order,130k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,46 Hundred Tons per month,26 Mbbl per month,Central Planning,$973 million,3476 Mbbl,Plentiful,Very Powerful,Persia,Soviet Union,42504 km 2,http://blocgame.com/stats.php?id=51681,,
Terengganu,Farysa,The Divine Council,61k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,6 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$972 million,200 Mbbl; 5 Mbbl,Untapped,Large,East Indies,Soviet Union,32791 km 2,http://blocgame.com/stats.php?id=60615,,
Sarnath,Gnai-Kah,The Federal Colonies,53k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,13 Hundred Tons per month,9 Mbbl per month,Free Market,$971 million,1454 Mbbl,Near Depletion,Mediocre,Arabia,United States,16159 km 2,http://blocgame.com/stats.php?id=62981,,
Pooland,kurwa,Brotherhood of Nod,72k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 12 hours ago,28 Hundred Tons per month,13 Mbbl per month,Central Planning,$969 million,2757 Mbbl; 13 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,43215 km 2,http://blocgame.com/stats.php?id=49295,,
Chaos county,Chavo,The United Nations,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,12 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$967 million,8020 Mbbl,Untapped,Somewhat Large,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=49736,,
Guerilla,mohdirfan,SPQR,63k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Poor,last online 60 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$966 million,61 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=61854,,
Ballzinga,Carejo,The Order,59k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,35 Hundred Tons per month,10 Mbbl per month,Central Planning,$965 million,1054 Mbbl,Untapped,Very Powerful,Guinea,Soviet Union,39092 km 2,http://blocgame.com/stats.php?id=63397,,
Lyon,Corpsegrinder,The Order,44k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 3 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$962 million,183 Mbbl; 3 Mbbl,Untapped,Mediocre,Gran Colombia,Soviet Union,15535 km 2,http://blocgame.com/stats.php?id=57382,,
Tropic� Haven,Keksi,Comintern,9k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 141 hours ago,11 Hundred Tons per month,3 Mbbl per month,Central Planning,$960 million,102 Mbbl,Plentiful,None,Caribbean,Soviet Union,16006 km 2,http://blocgame.com/stats.php?id=64017,,
Shekel Land,Sheklesteinthefourth,The Order,77k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,26 Hundred Tons per month,13 Mbbl per month,Central Planning,$959 million,6040 Mbbl; 13 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,45718 km 2,http://blocgame.com/stats.php?id=54689,,
gong badang,yusjimmy,PIRATES,91k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Poor,online now,27 Hundred Tons per month,22 Mbbl per month,Free Market,$954 million,3256 Mbbl,Untapped,Powerful,Arabia,United States,29850 km 2,http://blocgame.com/stats.php?id=61914,,
UNIland,Anna5,SPQR,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 8 hours ago,10 Hundred Tons per month,,Mixed Economy,$953 million,,Untapped,None,Persia,United States,11008 km 2,http://blocgame.com/stats.php?id=62192,,
Scrubistan,Fernando_Shiros,Brotherhood of Nod,73k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,38 Hundred Tons per month,19 Mbbl per month,Central Planning,$952 million,7206 Mbbl; 19 Mbbl,,Somewhat Large,Persia,Soviet Union,49075 km 2,http://blocgame.com/stats.php?id=59122,,
New Wadowice,anone2137,The Order,73k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,16 Hundred Tons per month,10 Mbbl per month,Central Planning,$952 million,1993 Mbbl; 10 Mbbl,Untapped,Large,Atlas,Soviet Union,43418 km 2,http://blocgame.com/stats.php?id=61637,,
Free Phoenix,Captain Mandrake,The Divine Council,49k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 80 hours ago,6 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$948 million,350 Mbbl; 4 Mbbl,Untapped,Large,Caribbean,United States,27493 km 2,http://blocgame.com/stats.php?id=58198,,
Whadjuk,MarsOz,The Khilafah,37k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,7 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$948 million,2255 Mbbl; 6 Mbbl,,Large,Mesopotamia,United States,10606 km 2,http://blocgame.com/stats.php?id=63576,,
publika,Gladiator,,10k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 3 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$946 million,21 Mbbl; 3 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,6436 km 2,http://blocgame.com/stats.php?id=62345,,
Socialand,Free Party,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 80 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$945 million,108 Mbbl; 3 Mbbl,Untapped,None,Gran Colombia,Neutral,9360 km 2,http://blocgame.com/stats.php?id=58655,,
Carpentaria,fuerza,PIRATES,28k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,9 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$945 million,212 Mbbl,Plentiful,Mediocre,East Indies,Neutral,20181 km 2,http://blocgame.com/stats.php?id=59901,,
South Minnesota,Generalissimo Alpun,Che Guevara League,49k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 12 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$944 million,426 Mbbl,Plentiful,Mediocre,Gran Colombia,Soviet Union,10949 km 2,http://blocgame.com/stats.php?id=63460,,
Alorian,Azril91,,8k active personnel,0 ships,Second World War surplus,Questionable,None,Undisciplined Rabble,last online 1 hours ago,4 Hundred Tons per month,,Mixed Economy,$942 million,91 Mbbl,Untapped,Small,Pacific Rim,Neutral,3705 km 2,http://blocgame.com/stats.php?id=61749,,
Chicken rice,Ador hitler,PIRATES,35k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,14 Hundred Tons per month,13 Mbbl per month,Central Planning,$942 million,178 Mbbl; 13 Mbbl,Untapped,Somewhat Large,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61750,,
fjortonattio8,fiveonesix,The Order,79k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,18 Hundred Tons per month,5 Mbbl per month,Free Market,$942 million,82 Mbbl,Untapped,Large,Gran Colombia,United States,23665 km 2,http://blocgame.com/stats.php?id=63413,,
Black Widow,Protego,The Order,10k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Poor,last online 14 hours ago,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$940 million,3957 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,30614 km 2,http://blocgame.com/stats.php?id=62290,,
Boomtown,Rataca1000,The Divine Council,37k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 8 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$939 million,298 Mbbl; 2 Mbbl,Untapped,Very Powerful,China,Soviet Union,31614 km 2,http://blocgame.com/stats.php?id=50054,,
Novi Sad,Serbian Gamer,The Divine Council,88k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,online now,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$938 million,3730 Mbbl; 6 Mbbl,Untapped,Large,Egypt,Soviet Union,33577 km 2,http://blocgame.com/stats.php?id=60752,,
Kuto,AKMB,The Federal Colonies,58k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 6 hours ago,15 Hundred Tons per month,15 Mbbl per month,Central Planning,$937 million,4677 Mbbl; 15 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,29887 km 2,http://blocgame.com/stats.php?id=40095,,
