country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
DZ Djeich,StratoDZ,Al-Qassam Brigades,47k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 10 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$851 million,3095 Mbbl; 8 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,18191 km 2,http://blocgame.com/stats.php?id=61408,
Gobi,Saint Gobi,Brotherhood of Zion,49k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,17 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$851 million,347 Mbbl,Untapped,Mediocre,Congo,United States,25234 km 2,http://blocgame.com/stats.php?id=61919,
saiya,saiya,The Order,63k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,17 Hundred Tons per month,8 Mbbl per month,Central Planning,$850 million,2146 Mbbl; 8 Mbbl,,Mediocre,Arabia,Soviet Union,22413 km 2,http://blocgame.com/stats.php?id=61785,
Sheena,Lord Alphus Maximus Spaz,The Order,2k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 5 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$849 million,213 Mbbl; 2 Mbbl,Near Depletion,Small,Congo,United States,10791 km 2,http://blocgame.com/stats.php?id=62190,
SettingMoon,Hawk,The United Nations,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$849 million,41 Mbbl; 2 Mbbl,Plentiful,Mediocre,East Indies,Soviet Union,16807 km 2,http://blocgame.com/stats.php?id=62839,
Eastasia,accounts being deleted,The United Nations,34k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 3 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$848 million,349 Mbbl; 2 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,21175 km 2,http://blocgame.com/stats.php?id=63527,
Apokalyptom,Luakoo,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 47 hours ago,2 Hundred Tons per month,,Mixed Economy,$847 million,,Untapped,None,Pacific Rim,Neutral,6371 km 2,http://blocgame.com/stats.php?id=58585,
malapetaka,bolawei9,The High Council,15k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 18 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$847 million,364 Mbbl,Untapped,Small,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60813,
Pooland,kurwa,Brotherhood of Zion,63k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 9 hours ago,21 Hundred Tons per month,12 Mbbl per month,Central Planning,$846 million,2542 Mbbl; 12 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,42172 km 2,http://blocgame.com/stats.php?id=49295,
Aincrad,veemon,,40k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 25 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$846 million,657 Mbbl; 1 Mbbl,,Meagre,China,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=50267,
Darkstone,Trakel,The High Council,91k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,24 Hundred Tons per month,17 Mbbl per month,Central Planning,$845 million,7193 Mbbl; 17 Mbbl,Untapped,Powerful,Arabia,Soviet Union,44941 km 2,http://blocgame.com/stats.php?id=57176,
umok,whydoyoudodis,The United Nations,5k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 10 hours ago,6 Hundred Tons per month,6 Mbbl per month,Central Planning,$845 million,1123 Mbbl; 6 Mbbl,Untapped,Small,Persia,Soviet Union,7494 km 2,http://blocgame.com/stats.php?id=62724,
����������,������ �������,The High Council,39k active personnel,0 ships,,Second World War surplus,Nice,1 factory,Elite,online now,18 Hundred Tons per month,4 Mbbl per month,Central Planning,$844 million,300 Mbbl; 4 Mbbl,Untapped,Large,Gran Colombia,Soviet Union,33414 km 2,http://blocgame.com/stats.php?id=54626,
Kosan,Whitearcher8,The High Council,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$844 million,4517 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,23055 km 2,http://blocgame.com/stats.php?id=59227,
Derpkins,Mr. Derp,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 155 hours ago,2 Hundred Tons per month,,Mixed Economy,$844 million,,Untapped,None,Pacific Rim,Neutral,9266 km 2,http://blocgame.com/stats.php?id=59737,
Slavostan,Joe Tito-Hoxha,Interpol,41k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$843 million,67 Mbbl; 1 Mbbl,Untapped,Meagre,Indochina,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=48188,
Addin-territory,Addin,PIRATES,31k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Good,last online 2 hours ago,12 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$843 million,101 Mbbl,Plentiful,Somewhat Large,Caribbean,Soviet Union,20573 km 2,http://blocgame.com/stats.php?id=62712,
New Luzon,Chester E. Marquez,The Order,56k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,online now,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$843 million,5032 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,34073 km 2,http://blocgame.com/stats.php?id=63066,
ADAMLAND,adamharez,The Order,38k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$842 million,8219 Mbbl; 7 Mbbl,,Mediocre,Arabia,Neutral,19800 km 2,http://blocgame.com/stats.php?id=60764,
natangape,tina,The Order,22k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$842 million,459 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,United States,16500 km 2,http://blocgame.com/stats.php?id=61600,
Safavid Persia,Abbas,The Order,43k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,12 Hundred Tons per month,7 Mbbl per month,Free Market,$842 million,3098 Mbbl,Untapped,Mediocre,Persia,United States,28659 km 2,http://blocgame.com/stats.php?id=63199,
Bantersciz,Banterscnizzle Cuperpatch,ISIS,25k active personnel,0 ships,,First World War surplus,Nice,1 factory,Good,last online 3 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$841 million,,,Somewhat Large,Southern Africa,United States,10668 km 2,http://blocgame.com/stats.php?id=63604,
Savannah,Watersfall,The United Nations,89k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$840 million,31 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,36102 km 2,http://blocgame.com/stats.php?id=49817,
axmbest,amsyah80,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 4 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$840 million,146 Mbbl; 4 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,10926 km 2,http://blocgame.com/stats.php?id=61772,
TheDarkSide,LordVader,The Federal Colonies,69k active personnel,0 ships,,Second World War surplus,Nice,1 factory,Standard,online now,23 Hundred Tons per month,1 Mbbl per month,Central Planning,$839 million,397 Mbbl; 1 Mbbl,,Powerful,East Indies,Soviet Union,43008 km 2,http://blocgame.com/stats.php?id=63139,
Yugorossiya,Zerychon,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 156 hours ago,2 Hundred Tons per month,4 Mbbl per month,Free Market,$839 million,4136 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,13477 km 2,http://blocgame.com/stats.php?id=63414,
Alorian,Azril91,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 21 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$836 million,70 Mbbl; 5 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,9083 km 2,http://blocgame.com/stats.php?id=61749,
johoreansouth,afiqaffendy615,PIRATES,61k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,17 Hundred Tons per month,6 Mbbl per month,Central Planning,$835 million,13 Mbbl; 6 Mbbl,,Mediocre,The Subcontinent,Soviet Union,29013 km 2,http://blocgame.com/stats.php?id=61895,
Yazu,Goobi,Brotherhood of Zion,98k active personnel,0 ships,,Korean War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,17 Mbbl per month,Central Planning,$834 million,4201 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,41802 km 2,http://blocgame.com/stats.php?id=46519,1 Tons
Mmhat,Homermustdie,The High Council,18k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,14 Hundred Tons per month,2 Mbbl per month,Free Market,$832 million,183 Mbbl; 2 Mbbl,Untapped,Small,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,
MakanBudak,amirulfaizal,The Order,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 61 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$831 million,143 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Neutral,7959 km 2,http://blocgame.com/stats.php?id=60748,
New Caucasus,Cotton Luther,Brotherhood of Zion,55k active personnel,0 ships,,Second World War surplus,Good,1 factory,Elite,last online 9 hours ago,15 Hundred Tons per month,2 Mbbl per month,Free Market,$830 million,255 Mbbl,Untapped,Large,Southern Africa,United States,27860 km 2,http://blocgame.com/stats.php?id=4392,
Kritch,Zorn,Brotherhood of Nod,78k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,19 Hundred Tons per month,7 Mbbl per month,Central Planning,$826 million,626 Mbbl; 7 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,40874 km 2,http://blocgame.com/stats.php?id=63155,
Dnindu nuff,ayylmao3932,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 99 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$826 million,81 Mbbl; 2 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,9082 km 2,http://blocgame.com/stats.php?id=63469,
TerapBuduLipis,SyedRazi,The High Council,78k active personnel,2 ships,,Second World War surplus,Gandhi-like,2 factories,Good,online now,15 Hundred Tons per month,6 Mbbl per month,Central Planning,$822 million,27 Mbbl; 6 Mbbl,Untapped,Powerful,Indochina,Soviet Union,37988 km 2,http://blocgame.com/stats.php?id=60513,1 Tons
Laurence,Frezzerbloom,Brotherhood of Nod,54k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 15 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$821 million,3084 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=49637,
venua,bilbo swaggins,Che Guevara League,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,14 Hundred Tons per month,3 Mbbl per month,Central Planning,$821 million,82 Mbbl; 3 Mbbl,Untapped,Small,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=54363,
Synan,Synan,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 145 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$821 million,269 Mbbl; 1 Mbbl,Plentiful,Meagre,Mesoamerica,Soviet Union,13922 km 2,http://blocgame.com/stats.php?id=63584,
Kongasi,Din Diallo,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 45 hours ago,2 Hundred Tons per month,,Mixed Economy,$820 million,,Untapped,None,Congo,Soviet Union,6308 km 2,http://blocgame.com/stats.php?id=58832,
South Minnesota,Generalissimo Alpun,Che Guevara League,23k active personnel,0 ships,,First World War surplus,Good,1 factory,Elite,online now,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$820 million,484 Mbbl,,Meagre,Gran Colombia,Soviet Union,10949 km 2,http://blocgame.com/stats.php?id=63460,
Dondang Sayang,Cempaka Sari,PIRATES,32k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 3 hours ago,15 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$819 million,14 Mbbl; 9 Mbbl,Untapped,None,East Indies,United States,13477 km 2,http://blocgame.com/stats.php?id=60628,
Arabic Union,Comrade Izy,Brotherhood of Zion,78k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 11 hours ago,7 Hundred Tons per month,12 Mbbl per month,Central Planning,$818 million,3686 Mbbl; 12 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,40384 km 2,http://blocgame.com/stats.php?id=59855,
Bluegene/Q,ChevalierCavac,The High Council,60k active personnel,3 ships,,Second World War surplus,Gandhi-like,3 factories,Good,last online 11 hours ago,13 Hundred Tons per month,10 Mbbl per month,Central Planning,$818 million,3029 Mbbl; 10 Mbbl,Untapped,Large,Arabia,Soviet Union,34564 km 2,http://blocgame.com/stats.php?id=61506,
TrumpCity,Ronald mcTrump,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 84 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$815 million,119 Mbbl,Untapped,Meagre,Caribbean,Neutral,10682 km 2,http://blocgame.com/stats.php?id=63769,
Mafros,hocuspocusinedible,Brotherhood of Nod,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 111 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$812 million,,Untapped,Meagre,Persia,United States,13209 km 2,http://blocgame.com/stats.php?id=63788,
Aryana,Williarsk,Che Guevara League,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$811 million,420 Mbbl; 5 Mbbl,,Small,Gran Colombia,Soviet Union,16790 km 2,http://blocgame.com/stats.php?id=2313,
Lingoria,Pecheneg,The Order,3k active personnel,1 ships,,First World War surplus,Normal,2 factories,Elite,online now,21 Hundred Tons per month,15 Mbbl per month,Free Market,$796 million,10236 Mbbl,Near Depletion,None,Persia,United States,20653 km 2,http://blocgame.com/stats.php?id=63770,
Cancer,Stolen,The Order,10k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 2 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$810 million,2860 Mbbl; 5 Mbbl,Untapped,Small,Persia,Neutral,8992 km 2,http://blocgame.com/stats.php?id=58745,
Great Poverty,SamoGrrr,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 158 hours ago,2 Hundred Tons per month,,Free Market,$809 million,,Untapped,None,Congo,Neutral,9266 km 2,http://blocgame.com/stats.php?id=52440,
Lolesco,Lolesco,The Order,31k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Poor,last online 11 hours ago,29 Hundred Tons per month,10 Mbbl per month,Free Market,$808 million,3139 Mbbl; 10 Mbbl,Untapped,Mediocre,Mesopotamia,United States,41034 km 2,http://blocgame.com/stats.php?id=48289,
Angel,Archangel,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,7 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$808 million,79 Mbbl,Near Depletion,Meagre,Caribbean,Soviet Union,13343 km 2,http://blocgame.com/stats.php?id=52640,
methamphetamine,UDIN88,The Federal Colonies,4k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,12 Hundred Tons per month,10 Mbbl per month,Central Planning,$808 million,191 Mbbl; 10 Mbbl,Untapped,Large,East Indies,Neutral,19602 km 2,http://blocgame.com/stats.php?id=61702,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,12 Hundred Tons per month,5 Mbbl per month,Free Market,$808 million,25 Mbbl,Untapped,Large,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,
Nandos Banter,Peterfile,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 140 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$804 million,2062 Mbbl; 1 Mbbl,Untapped,None,Arabia,Soviet Union,11231 km 2,http://blocgame.com/stats.php?id=53672,
Kornian,Premier Warlord Bush,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 50 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$803 million,,Untapped,Meagre,Congo,United States,9266 km 2,http://blocgame.com/stats.php?id=63705,
Ambon,Chalkface,The Order,61k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,20 Hundred Tons per month,5 Mbbl per month,Central Planning,$802 million,444 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,35612 km 2,http://blocgame.com/stats.php?id=42744,
Zen killer,Jermainecrazy2157,The High Council,65k active personnel,0 ships,,Second World War surplus,Questionable,2 factories,Elite,last online 8 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$802 million,332 Mbbl; 5 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,34648 km 2,http://blocgame.com/stats.php?id=63107,
Southern Africa,TheMaster_ZA,The Order,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 12 hours ago,18 Hundred Tons per month,3 Mbbl per month,Central Planning,$799 million,201 Mbbl,Untapped,Somewhat Large,Southern Africa,Soviet Union,40607 km 2,http://blocgame.com/stats.php?id=48410,
Turbanistan,eromer2,The Order,56k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,online now,16 Hundred Tons per month,3 Mbbl per month,Central Planning,$799 million,661 Mbbl; 3 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,30082 km 2,http://blocgame.com/stats.php?id=63007,
Lothl�rien,Galadriel,,38k active personnel,1 ships,,First World War surplus,Gandhi-like,5 factories,Poor,last online 6 hours ago,20 Hundred Tons per month,20 Mbbl per month,Free Market,$798 million,4362 Mbbl; 20 Mbbl,Untapped,Mediocre,Atlas,United States,27531 km 2,http://blocgame.com/stats.php?id=64165,
XDXDXD,MalaysianMaster,Brotherhood of Zion,51k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 30 hours ago,8 Hundred Tons per month,6 Mbbl per month,Central Planning,$796 million,3543 Mbbl; 6 Mbbl,Untapped,Small,Mesopotamia,Soviet Union,17096 km 2,http://blocgame.com/stats.php?id=61521,1 Tons
Lemonstan,Lemon,Brotherhood of Nod,67k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,online now,15 Hundred Tons per month,7 Mbbl per month,Central Planning,$795 million,5179 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Persia,Soviet Union,35487 km 2,http://blocgame.com/stats.php?id=40048,
Giant Mechs,OiledDNA,The High Council,49k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$795 million,165 Mbbl; 4 Mbbl,Plentiful,Small,Pacific Rim,Soviet Union,28883 km 2,http://blocgame.com/stats.php?id=60735,
Classia,Classic,Brotherhood of Zion,18k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Elite,last online 2 hours ago,10 Hundred Tons per month,6 Mbbl per month,Free Market,$795 million,193 Mbbl; 6 Mbbl,Plentiful,Mediocre,China,United States,40947 km 2,http://blocgame.com/stats.php?id=63652,
Kulunkjin,Areum ling,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 2 hours ago,6 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$794 million,156 Mbbl; 4 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,13027 km 2,http://blocgame.com/stats.php?id=62604,
SemutHitam,JohnCool,,48k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,9 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$793 million,424 Mbbl,,Mediocre,Indochina,Neutral,9083 km 2,http://blocgame.com/stats.php?id=62379,
nogoriden3,nogoriden3,,10k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 24 hours ago,17 Hundred Tons per month,4 Mbbl per month,Central Planning,$793 million,243 Mbbl; 4 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62789,
KaleCepo,sultan lee,The High Council,122k active personnel,4 ships,,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,48 Hundred Tons per month,15 Mbbl per month,Free Market,$792 million,904 Mbbl,Untapped,Powerful,East Indies,United States,53617 km 2,http://blocgame.com/stats.php?id=60711,
zioland,zionhar,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 104 hours ago,2 Hundred Tons per month,,Mixed Economy,$790 million,,Untapped,None,Pacific Rim,Neutral,13477 km 2,http://blocgame.com/stats.php?id=56893,
Salama�a,Bacardi,Che Guevara League,25k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Elite,last online 4 hours ago,11 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$790 million,258 Mbbl,Untapped,Mediocre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63383,
Mirah,Filzah,The Order,30k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 13 hours ago,16 Hundred Tons per month,10 Mbbl per month,Central Planning,$790 million,157 Mbbl; 10 Mbbl,Untapped,Somewhat Large,China,Soviet Union,21995 km 2,http://blocgame.com/stats.php?id=64191,
FlySoGood,ycheez,Brotherhood of Zion,44k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,24 Hundred Tons per month,15 Mbbl per month,Free Market,$789 million,2392 Mbbl,Untapped,Somewhat Large,Atlas,United States,39577 km 2,http://blocgame.com/stats.php?id=54541,
Mangkok,MangkukHayun,The High Council,60k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,10 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$789 million,138 Mbbl,Untapped,Mediocre,East Indies,Neutral,42418 km 2,http://blocgame.com/stats.php?id=62210,
Tron,Tron5,Brotherhood of Zion,61k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$789 million,368 Mbbl; 5 Mbbl,Untapped,Mediocre,Congo,Soviet Union,35274 km 2,http://blocgame.com/stats.php?id=62967,1 Tons
Ceannesburg,theorange0,Brotherhood of Zion,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,19 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$788 million,,Untapped,Large,Mesoamerica,United States,23765 km 2,http://blocgame.com/stats.php?id=56500,
Endau,Syazwanjalil,PIRATES,26k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Standard,online now,11 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$787 million,325 Mbbl,Near Depletion,Mediocre,East Indies,Neutral,14306 km 2,http://blocgame.com/stats.php?id=61932,
Burke Tome,Haggashed,Brotherhood of Nod,48k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,13 Hundred Tons per month,9 Mbbl per month,Free Market,$786 million,3111 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=63028,
Deagle Nation!,Jace Connors,Brotherhood of Nod,53k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Elite,online now,10 Hundred Tons per month,14 Mbbl per month,Central Planning,$1021 million,3718 Mbbl; 14 Mbbl,,Mediocre,Arabia,Soviet Union,44537 km 2,http://blocgame.com/stats.php?id=63100,
Krakozhia,Ilyich,Interpol,78k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$782 million,134 Mbbl; 3 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,25999 km 2,http://blocgame.com/stats.php?id=39065,
Veganism,VeganDictator,,44k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 4 hours ago,9 Hundred Tons per month,2 Mbbl per month,Central Planning,$782 million,354 Mbbl; 2 Mbbl,Near Depletion,Mediocre,Amazonia,Soviet Union,23122 km 2,http://blocgame.com/stats.php?id=46041,
Emerzonland,Togarius,Comintern,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 94 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$782 million,1210 Mbbl,Untapped,Meagre,Atlas,Neutral,7570 km 2,http://blocgame.com/stats.php?id=61204,
Willacoochiepop,Fawn Dell Maibalz,Farmington Brigade,7k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 106 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$781 million,280 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=62992,
Chūya,Silberblade,Brotherhood of Zion,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,17 Hundred Tons per month,3 Mbbl per month,Central Planning,$781 million,466 Mbbl; 3 Mbbl,Untapped,Large,Southern Africa,Soviet Union,31162 km 2,http://blocgame.com/stats.php?id=63950,
fotamorgana,nadim,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,online now,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$780 million,351 Mbbl; 1 Mbbl,Untapped,Meagre,East Indies,United States,7646 km 2,http://blocgame.com/stats.php?id=62833,
Cartenesia,hexagon,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 16 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$778 million,,Untapped,None,Pacific Rim,Neutral,9360 km 2,http://blocgame.com/stats.php?id=58994,
Romiia,The Great Tiberius III,The United Nations,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 39 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$776 million,325 Mbbl; 2 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,24594 km 2,http://blocgame.com/stats.php?id=60242,
Eco,BartjuhM,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 151 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$776 million,95 Mbbl; 4 Mbbl,Untapped,None,Caribbean,United States,11231 km 2,http://blocgame.com/stats.php?id=63016,
