country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Black Swamp,dopes,The United Nations,28k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,7 Hundred Tons per month,,Free Market,$554 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=51451,
Skhimm,Ept2415,Brotherhood of Nod,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,19 Hundred Tons per month,20 Mbbl per month,Central Planning,$554 million,5890 Mbbl; 20 Mbbl,,Powerful,Persia,Soviet Union,20540 km 2,http://blocgame.com/stats.php?id=52362,
Crayola,baker greg,The Order,79k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,last online 3 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$554 million,1298 Mbbl,Untapped,Mediocre,Egypt,United States,31015 km 2,http://blocgame.com/stats.php?id=63958,
MayMay,MayMay,,4k active personnel,0 ships,,First World War surplus,Normal,None,Undisciplined Rabble,last online 32 hours ago,2 Hundred Tons per month,,Mixed Economy,$553 million,,Untapped,None,Indochina,Neutral,7659 km 2,http://blocgame.com/stats.php?id=63712,
Violent Vegans,SnakeBombs,Interpol,42k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 8 hours ago,19 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$552 million,4664 Mbbl; 6 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,34236 km 2,http://blocgame.com/stats.php?id=48869,
Baghdad Iraqi,As-Shaheed Saddam Hussein,The High Council,54k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,3 Hundred Tons per month,15 Mbbl per month,Central Planning,$552 million,3548 Mbbl; 15 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,34576 km 2,http://blocgame.com/stats.php?id=61172,
Falamata,Hansfuergo,The Federal Colonies,45k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,online now,14 Hundred Tons per month,10 Mbbl per month,Central Planning,$552 million,7 Mbbl; 10 Mbbl,Plentiful,Somewhat Large,Gran Colombia,Soviet Union,39181 km 2,http://blocgame.com/stats.php?id=62057,
BOOP,TRIGGERED,,2k active personnel,0 ships,,Finest of the 19th century,Angelic,1 factory,Good,last online 4 hours ago,5 Hundred Tons per month,1 Mbbl per month,Free Market,$551 million,15 Mbbl,Untapped,None,China,Soviet Union,18746 km 2,http://blocgame.com/stats.php?id=58737,
Ilumina,Hadrian,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 23 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$550 million,1709 Mbbl; 2 Mbbl,Untapped,Meagre,Egypt,Soviet Union,13613 km 2,http://blocgame.com/stats.php?id=64094,
Kuto,AKMB,The Federal Colonies,46k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Poor,last online 2 hours ago,11 Hundred Tons per month,12 Mbbl per month,Central Planning,$549 million,4945 Mbbl; 12 Mbbl,Untapped,Large,Persia,Soviet Union,29887 km 2,http://blocgame.com/stats.php?id=40095,
Elos,Panzerfan,,5k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 21 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$549 million,235 Mbbl; 1 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,15227 km 2,http://blocgame.com/stats.php?id=61127,
kurdastan,stax,Brotherhood of Zion,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,20 Hundred Tons per month,18 Mbbl per month,Central Planning,$548 million,6216 Mbbl; 18 Mbbl,Untapped,Large,Persia,Soviet Union,34497 km 2,http://blocgame.com/stats.php?id=44907,
SAMSON,Delilah,PIRATES,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 21 hours ago,5 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$548 million,1946 Mbbl; 4 Mbbl,,Meagre,Egypt,Soviet Union,15693 km 2,http://blocgame.com/stats.php?id=62316,
Psychotropia,President_Bloodmoney,Brotherhood of Zion,22k active personnel,0 ships,,First World War surplus,Normal,1 factory,Elite,last online 2 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$548 million,212 Mbbl; 2 Mbbl,Plentiful,Meagre,East Africa,Soviet Union,30398 km 2,http://blocgame.com/stats.php?id=64125,
Malaya Grampus,akifzainal,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 113 hours ago,7 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$544 million,282 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,16335 km 2,http://blocgame.com/stats.php?id=60469,
KakMahRevenge,Rosmah,,30k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,online now,9 Hundred Tons per month,7 Mbbl per month,Free Market,$544 million,145 Mbbl,Untapped,Somewhat Large,Indochina,United States,22087 km 2,http://blocgame.com/stats.php?id=62685,
Casopia,Nathaniel Baker,The Order,5k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,online now,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$543 million,129 Mbbl; 5 Mbbl,,Mediocre,Gran Colombia,Neutral,12691 km 2,http://blocgame.com/stats.php?id=63500,
bro dude,guy man,Brotherhood of Zion,34k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,11 Hundred Tons per month,5 Mbbl per month,Free Market,$542 million,3609 Mbbl; 5 Mbbl,,Mediocre,Atlas,United States,27144 km 2,http://blocgame.com/stats.php?id=49465,
Huangdi,Xian W�ng,The High Council,33k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$541 million,49 Mbbl,Untapped,Mediocre,China,United States,20463 km 2,http://blocgame.com/stats.php?id=59776,
Gorgoroth,Nazagorath,,12k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 52 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$541 million,,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=62603,
Oilpotamia,WarZone115,,22k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,8 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$541 million,1254 Mbbl,Near Depletion,Small,Egypt,United States,15654 km 2,http://blocgame.com/stats.php?id=64020,
Shayu Dao,Dam Son,Merchants Sphere,16k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 155 hours ago,3 Hundred Tons per month,,Mixed Economy,$539 million,,Untapped,Small,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63178,
Skhrimm,Ept24I5,,8k active personnel,0 ships,,First World War surplus,Questionable,None,Undisciplined Rabble,last online 53 hours ago,2 Hundred Tons per month,,Mixed Economy,$538 million,,Untapped,None,China,Neutral,11231 km 2,http://blocgame.com/stats.php?id=54756,
Ultios,Noctis,The Order,70k active personnel,1 ships,,Second World War surplus,Gandhi-like,3 factories,Good,online now,9 Hundred Tons per month,9 Mbbl per month,Central Planning,$538 million,536 Mbbl; 9 Mbbl,Plentiful,Large,Pacific Rim,Soviet Union,32146 km 2,http://blocgame.com/stats.php?id=59917,
Rimba Bara,hasnah53,The High Council,37k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 14 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$538 million,122 Mbbl; 2 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61603,
Frozen,Queen Elsa,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 78 hours ago,6 Hundred Tons per month,1 Mbbl per month,Free Market,$538 million,1 Mbbl,Untapped,None,Southern Africa,United States,15852 km 2,http://blocgame.com/stats.php?id=63726,
Lyreme,TypicalTacticalLag,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$538 million,1 Mbbl,Untapped,None,Southern Africa,United States,13477 km 2,http://blocgame.com/stats.php?id=64149,
new shekelstan,mrluxx0,Brotherhood of Zion,58k active personnel,0 ships,,First World War surplus,Good,None,Standard,last online 8 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$537 million,2946 Mbbl; 7 Mbbl,,Mediocre,Arabia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=46292,
Ghost,Kaali,The Order,44k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,13 Hundred Tons per month,9 Mbbl per month,Free Market,$537 million,4464 Mbbl,Untapped,Somewhat Large,Arabia,United States,31696 km 2,http://blocgame.com/stats.php?id=63068,
East Nubia,Tony Johnson,The Order,62k active personnel,0 ships,,Second World War surplus,Normal,1 factory,Standard,online now,20 Hundred Tons per month,5 Mbbl per month,Central Planning,$537 million,166 Mbbl,Untapped,Mediocre,Congo,Soviet Union,33375 km 2,http://blocgame.com/stats.php?id=63663,
Foodstuffs,Soviet_Sandvich,Brotherhood of Nod,30k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,online now,7 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$536 million,3580 Mbbl,Untapped,Small,Egypt,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=40676,
Soviet Kekbodia,Wojak Stalin,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 97 hours ago,3 Hundred Tons per month,,Central Planning,$533 million,,Untapped,None,Pacific Rim,Neutral,11459 km 2,http://blocgame.com/stats.php?id=63380,
Hellandia,John Tacker,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 140 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$532 million,2931 Mbbl; 1 Mbbl,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=48724,
lobai91,tokarab,PIRATES,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,12 Hundred Tons per month,4 Mbbl per month,Central Planning,$531 million,219 Mbbl,Untapped,Meagre,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=63061,
Olut,Vittusaatana,Al-Qassam Brigades,41k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$531 million,4254 Mbbl; 8 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,29805 km 2,http://blocgame.com/stats.php?id=63682,
Neu-Berlin,JewWithCoins,The Order,40k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$530 million,393 Mbbl; 6 Mbbl,Untapped,Mediocre,China,Soviet Union,30311 km 2,http://blocgame.com/stats.php?id=63504,
Melengkar Alam,Raja dewata,The High Council,50k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,online now,6 Hundred Tons per month,11 Mbbl per month,Central Planning,$529 million,5333 Mbbl; 11 Mbbl,,Meagre,Arabia,Soviet Union,28235 km 2,http://blocgame.com/stats.php?id=60554,
UzFuckIstan,JoeMama,,17k active personnel,0 ships,,First World War surplus,Questionable,None,Undisciplined Rabble,last online 2 hours ago,2 Hundred Tons per month,,Mixed Economy,$528 million,,,None,Caribbean,Neutral,11063 km 2,http://blocgame.com/stats.php?id=63492,
Minjo,Mingnog,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 98 hours ago,4 Hundred Tons per month,,Mixed Economy,$527 million,,Untapped,Meagre,Indochina,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=64112,
Narcoestado,Se�orSting,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 146 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$525 million,,Untapped,None,Caribbean,United States,13613 km 2,http://blocgame.com/stats.php?id=63377,
swedenno,mroll,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 145 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$525 million,199 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,16007 km 2,http://blocgame.com/stats.php?id=63450,
KelabuAsap,kelam,The High Council,46k active personnel,0 ships,,First World War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,18 Hundred Tons per month,10 Mbbl per month,Central Planning,$524 million,406 Mbbl; 10 Mbbl,Untapped,Large,East Indies,Soviet Union,27198 km 2,http://blocgame.com/stats.php?id=60664,
Khalifah,Appi jaafar,The High Council,26k active personnel,0 ships,,Second World War surplus,Normal,1 factory,Good,last online 4 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$523 million,298 Mbbl,Near Depletion,Mediocre,Pacific Rim,Soviet Union,16495 km 2,http://blocgame.com/stats.php?id=62665,
Japseye,Cornholio,,1k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 78 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$523 million,338 Mbbl; 1 Mbbl,Untapped,None,Amazonia,United States,16172 km 2,http://blocgame.com/stats.php?id=63711,
sandshark,sandshark,The Order,73k active personnel,1 ships,,Second World War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,18 Hundred Tons per month,4 Mbbl per month,Central Planning,$522 million,420 Mbbl; 4 Mbbl,Untapped,Mediocre,Gran Colombia,Soviet Union,27561 km 2,http://blocgame.com/stats.php?id=62581,
Republic Dank,Dank de von Psstoyeur,Brotherhood of Nod,35k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 31 hours ago,8 Hundred Tons per month,4 Mbbl per month,Central Planning,$521 million,4420 Mbbl; 4 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=58562,
Spartang,Najib abdul razak,Pirates of Carribean,40k active personnel,0 ships,,First World War surplus,Nice,None,Good,last online 1 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$521 million,430 Mbbl; 2 Mbbl,Untapped,Small,Caribbean,Soviet Union,30646 km 2,http://blocgame.com/stats.php?id=64166,
HCLI COG Div,Silphiel,Brotherhood of Zion,37k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,10 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$520 million,263 Mbbl; 2 Mbbl,Untapped,Mediocre,Congo,Neutral,27061 km 2,http://blocgame.com/stats.php?id=54510,
blanco,finalsolution,The Order,68k active personnel,1 ships,,First World War surplus,Angelic,2 factories,Elite,last online 7 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$520 million,4962 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35071 km 2,http://blocgame.com/stats.php?id=63245,
1428,High_Hegemon,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,online now,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$520 million,139 Mbbl; 2 Mbbl,Untapped,Meagre,Mesoamerica,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63517,
The Deserted,Kamakazi Sunshine,Brotherhood of Zion,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$519 million,195 Mbbl,,None,Pacific Rim,Soviet Union,15823 km 2,http://blocgame.com/stats.php?id=40459,
Frostyputania,Frostyputa,The Order,50k active personnel,0 ships,,First World War surplus,Nice,1 factory,Good,last online 23 hours ago,7 Hundred Tons per month,1 Mbbl per month,Central Planning,$519 million,360 Mbbl; 1 Mbbl,Untapped,Mediocre,Gran Colombia,Neutral,23665 km 2,http://blocgame.com/stats.php?id=42065,
Dragon Stone,Mannis,Interpol,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 12 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$519 million,309 Mbbl; 2 Mbbl,Untapped,Somewhat Large,The Subcontinent,Soviet Union,21814 km 2,http://blocgame.com/stats.php?id=54852,
Americastan,von_schtirlitz,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 29 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$519 million,1810 Mbbl; 2 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,13343 km 2,http://blocgame.com/stats.php?id=63485,
DabOn\\\'Em,ryanishappy,Farmington Brigade,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 155 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$519 million,1 Mbbl,Untapped,None,Caribbean,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63787,
Dank Weed,Pothead,Divine League,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$519 million,449 Mbbl,Untapped,Small,Caribbean,United States,16090 km 2,http://blocgame.com/stats.php?id=63959,
Karat,TankGun,The Federal Colonies,23k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 13 hours ago,4 Hundred Tons per month,,Free Market,$518 million,,Untapped,Meagre,Caribbean,United States,26836 km 2,http://blocgame.com/stats.php?id=45853,
Valuien,Praefectus,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 153 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$518 million,,Untapped,None,Mesopotamia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64078,
Subcarpathia,Munmen,Divine League,45k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,9 Hundred Tons per month,6 Mbbl per month,Free Market,$517 million,3048 Mbbl,Untapped,Mediocre,Arabia,United States,24508 km 2,http://blocgame.com/stats.php?id=63976,
oliverhard,oliver hardwick,The High Council,29k active personnel,0 ships,,Finest of the 19th century,Angelic,1 factory,Elite,last online 11 hours ago,17 Hundred Tons per month,10 Mbbl per month,Central Planning,$516 million,3316 Mbbl; 10 Mbbl,Untapped,Meagre,Persia,Soviet Union,29317 km 2,http://blocgame.com/stats.php?id=53822,
bukitbendera98,myms7375,The Order,34k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,5 Hundred Tons per month,4 Mbbl per month,Free Market,$516 million,5379 Mbbl; 4 Mbbl,,Mediocre,Arabia,United States,21411 km 2,http://blocgame.com/stats.php?id=62501,
jibblejabble,jesustheplumber,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 128 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$516 million,93 Mbbl; 1 Mbbl,Untapped,None,Guinea,Neutral,13613 km 2,http://blocgame.com/stats.php?id=64090,
TheDesertFox,DesertFox,The High Council,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 30 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$515 million,405 Mbbl; 3 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,23663 km 2,http://blocgame.com/stats.php?id=52368,
MumbosMountain,Mumbo Jumbo,The United Nations,49k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,online now,14 Hundred Tons per month,3 Mbbl per month,Free Market,$515 million,230 Mbbl,Untapped,Mediocre,Mesoamerica,United States,30399 km 2,http://blocgame.com/stats.php?id=54444,
Titiwangsa,Orga,PIRATES,21k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$514 million,83 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,United States,15770 km 2,http://blocgame.com/stats.php?id=61596,
Skekenhouse,Kraast,Brotherhood of Nod,48k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,last online 9 hours ago,15 Hundred Tons per month,4 Mbbl per month,Central Planning,$514 million,2445 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,36220 km 2,http://blocgame.com/stats.php?id=62962,
RumBumistan,Bite Me Rum Bum,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 45 hours ago,5 Hundred Tons per month,,Mixed Economy,$514 million,117 Mbbl,Untapped,None,Indochina,United States,13751 km 2,http://blocgame.com/stats.php?id=64055,
Andes,Murtox,Divine League,38k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Good,last online 3 hours ago,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$513 million,422 Mbbl,Untapped,Mediocre,Gran Colombia,Soviet Union,23101 km 2,http://blocgame.com/stats.php?id=51547,
Sarnath,Gnai-Kah,The Federal Colonies,3k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 82 hours ago,9 Hundred Tons per month,5 Mbbl per month,Free Market,$513 million,1907 Mbbl,Plentiful,Small,Arabia,United States,19378 km 2,http://blocgame.com/stats.php?id=62981,
Carteles,Miss Senza,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 70 hours ago,2 Hundred Tons per month,,Free Market,$512 million,,Untapped,None,Mesoamerica,Neutral,11231 km 2,http://blocgame.com/stats.php?id=63771,
Shell,Antonios,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 134 hours ago,9 Hundred Tons per month,10 Mbbl per month,Free Market,$511 million,4539 Mbbl,Untapped,Mediocre,Atlas,United States,16576 km 2,http://blocgame.com/stats.php?id=63278,
qaiserazalea,mr.elz,,12k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 15 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$510 million,265 Mbbl; 2 Mbbl,Untapped,None,Pacific Rim,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=61763,
dane,josen,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 156 hours ago,2 Hundred Tons per month,,Mixed Economy,$508 million,,Untapped,None,Caribbean,Neutral,16010 km 2,http://blocgame.com/stats.php?id=45877,
Lewd Place,Cute Girl,Lithuanian Coalition,46k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 42 hours ago,19 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$508 million,804 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,31497 km 2,http://blocgame.com/stats.php?id=61620,
House Tyrell,Mace Tyrell,Illuminati,18k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 15 hours ago,6 Hundred Tons per month,6 Mbbl per month,Free Market,$508 million,1295 Mbbl; 6 Mbbl,Untapped,None,Arabia,United States,16335 km 2,http://blocgame.com/stats.php?id=64093,
Nhayat,Nhayat,The Order,72k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 8 hours ago,18 Hundred Tons per month,5 Mbbl per month,Central Planning,$507 million,295 Mbbl; 5 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,38056 km 2,http://blocgame.com/stats.php?id=62666,
qigong,Qigong,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 148 hours ago,2 Hundred Tons per month,,Free Market,$507 million,,Untapped,Meagre,China,United States,16335 km 2,http://blocgame.com/stats.php?id=64086,
woosha,blaatje,The United Nations,4k active personnel,0 ships,,First World War surplus,Good,1 factory,Standard,last online 144 hours ago,8 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$506 million,1046 Mbbl; 11 Mbbl,Untapped,None,Egypt,Neutral,13613 km 2,http://blocgame.com/stats.php?id=58158,
Italica,Lord Potash,SPQR,29k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$506 million,1525 Mbbl; 5 Mbbl,Untapped,Mediocre,Egypt,Neutral,26829 km 2,http://blocgame.com/stats.php?id=63435,
Sumchakastan,eddik0lol,The Khilafah,32k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Standard,last online 7 hours ago,5 Hundred Tons per month,2 Mbbl per month,Free Market,$504 million,3330 Mbbl; 2 Mbbl,Plentiful,Mediocre,Arabia,Neutral,13077 km 2,http://blocgame.com/stats.php?id=41444,
Magna Bonom,Krull,Brotherhood of Nod,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,11 Hundred Tons per month,11 Mbbl per month,Central Planning,$503 million,4717 Mbbl; 11 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,27000 km 2,http://blocgame.com/stats.php?id=59435,
Shinystan,He Who Wears No Pants,The Order,27k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 39 hours ago,11 Hundred Tons per month,3 Mbbl per month,Free Market,$503 million,200 Mbbl,Untapped,Small,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63522,
Chaouenne,pyrignis,The High Council,46k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$502 million,3244 Mbbl; 6 Mbbl,Untapped,Large,Atlas,Soviet Union,30712 km 2,http://blocgame.com/stats.php?id=42019,
Geli Kurd,Rando,Brotherhood of Zion,56k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,13 Hundred Tons per month,14 Mbbl per month,Central Planning,$502 million,5647 Mbbl; 14 Mbbl,Untapped,Large,Mesopotamia,Neutral,35464 km 2,http://blocgame.com/stats.php?id=47768,1 Tons
Based World,Lil B,,21k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$502 million,209 Mbbl; 2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,20102 km 2,http://blocgame.com/stats.php?id=58035,
morelia,lemambanglemai8621,PIRATES,30k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,8 Hundred Tons per month,4 Mbbl per month,Central Planning,$502 million,409 Mbbl; 4 Mbbl,Plentiful,Mediocre,Caribbean,Soviet Union,25527 km 2,http://blocgame.com/stats.php?id=61850,
Vethuovania,Tragar,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 77 hours ago,7 Hundred Tons per month,,Mixed Economy,$502 million,,,Small,Indochina,United States,15380 km 2,http://blocgame.com/stats.php?id=62334,
mzymz,mzymz79,Brotherhood of Zion,51k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,17 Hundred Tons per month,4 Mbbl per month,Central Planning,$502 million,337 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,30173 km 2,http://blocgame.com/stats.php?id=62580,
Cholastan,Luminia151,,5k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 133 hours ago,2 Hundred Tons per month,,Mixed Economy,$501 million,,Untapped,None,Indochina,Neutral,11231 km 2,http://blocgame.com/stats.php?id=54281,
Parameswara,brownmy,Brotherhood of Nod,16k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Poor,last online 11 hours ago,8 Hundred Tons per month,,Free Market,$501 million,20 Mbbl,Untapped,None,Indochina,United States,19668 km 2,http://blocgame.com/stats.php?id=56360,
