country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Based World,Lil B,SPQR,63k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 12 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$1971 million,389 Mbbl; 5 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,21345 km 2,http://blocgame.com/stats.php?id=58035,,
Bolshevikistan,S.D.Plessken,Brotherhood of Nod,93k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,23 Hundred Tons per month,,Central Planning,$1971 million,44 Mbbl,Near Depletion,Large,Congo,Soviet Union,20473 km 2,http://blocgame.com/stats.php?id=60189,,
Gammaria,Jacob DeGoes,,31k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 37 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$1969 million,585 Mbbl; 9 Mbbl,Untapped,Large,East Indies,Soviet Union,36136 km 2,http://blocgame.com/stats.php?id=64334,,
Razgriskm,Tordus Stahl,Interpol,46k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,21 Hundred Tons per month,10 Mbbl per month,Central Planning,$1968 million,848 Mbbl; 10 Mbbl,Near Depletion,Very Powerful,West Africa,Soviet Union,29180 km 2,http://blocgame.com/stats.php?id=63117,,
Psiloybia,Nero,The Order,79k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,17 Hundred Tons per month,6 Mbbl per month,Central Planning,$1957 million,208 Mbbl; 6 Mbbl,Untapped,Powerful,China,Soviet Union,41950 km 2,http://blocgame.com/stats.php?id=45249,,
Empyrea,Sir_Scarf,The Order,47k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,18 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1956 million,3 Mbbl,Plentiful,Very Powerful,Pacific Rim,Soviet Union,31269 km 2,http://blocgame.com/stats.php?id=49411,,
Zeon Alliance,Char Aznable,PIRATES,120k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1956 million,433 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,33932 km 2,http://blocgame.com/stats.php?id=62248,1 Tons,
Swagvila,Saddam Hussgay,,88k active personnel,6 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,14 Hundred Tons per month,3 Mbbl per month,Central Planning,$1954 million,248 Mbbl; 3 Mbbl,Untapped,Powerful,China,Soviet Union,39366 km 2,http://blocgame.com/stats.php?id=45990,,
Lomar,Sarnen,Steel Brotherhood,8k active personnel,0 ships,Second World War surplus,Normal,1 factory,Undisciplined Rabble,last online 102 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1940 million,762 Mbbl,Untapped,Mediocre,Mesopotamia,Neutral,5289 km 2,http://blocgame.com/stats.php?id=63175,,
Addin-territory,Addin,PIRATES,10k active personnel,0 ships,Korean War surplus,Angelic,1 factory,Good,last online 11 hours ago,15 Hundred Tons per month,4 Mbbl per month,Central Planning,$1939 million,212 Mbbl,,Somewhat Large,Caribbean,Soviet Union,16805 km 2,http://blocgame.com/stats.php?id=62712,,
Cyleia,Silas Adar,,10k active personnel,0 ships,Second World War surplus,Nice,1 factory,Poor,last online 38 hours ago,11 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1936 million,13 Mbbl; 6 Mbbl,Untapped,Mediocre,Mesoamerica,Neutral,8847 km 2,http://blocgame.com/stats.php?id=62784,,
Top Hat,TopHat,,6k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 165 hours ago,6 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1934 million,104 Mbbl; 2 Mbbl,Untapped,Meagre,Congo,Soviet Union,15890 km 2,http://blocgame.com/stats.php?id=61121,,
Robots,stormbot28,Interpol,79k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,11 Hundred Tons per month,2 Mbbl per month,Free Market,$1933 million,223 Mbbl,Untapped,Large,Caribbean,United States,20457 km 2,http://blocgame.com/stats.php?id=40242,,
Black Widow,Protego,The Order,6k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 18 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$1932 million,2094 Mbbl; 9 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,17020 km 2,http://blocgame.com/stats.php?id=62290,,
Onstantinia,Thair,The Order,47k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 14 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$1931 million,690 Mbbl; 6 Mbbl,Untapped,Powerful,Congo,Soviet Union,20248 km 2,http://blocgame.com/stats.php?id=62513,,
Buchepalia,ubiqa,Brotherhood of Nod,60k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,21 Hundred Tons per month,10 Mbbl per month,Central Planning,$1924 million,158 Mbbl,Untapped,Powerful,Caribbean,United States,19014 km 2,http://blocgame.com/stats.php?id=60734,,
Free Vietnam,dragonexis99,The Federal Colonies,12k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 34 hours ago,13 Hundred Tons per month,8 Mbbl per month,Central Planning,$1922 million,8 Mbbl,,Somewhat Large,Indochina,Neutral,13388 km 2,http://blocgame.com/stats.php?id=60426,,
Memiaya,MrRoth,Che Guevara League,8k active personnel,-1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 135 hours ago,24 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1910 million,35 Mbbl; 5 Mbbl,,Large,Caribbean,Neutral,16802 km 2,http://blocgame.com/stats.php?id=62980,,
Casopia,Nathaniel Baker,,6k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 79 hours ago,10 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1908 million,5 Mbbl,Untapped,Small,Gran Colombia,Neutral,5765 km 2,http://blocgame.com/stats.php?id=63500,,
Rebel Scum,Swipa,Steel Brotherhood,2k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 7 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$1907 million,284 Mbbl; 2 Mbbl,,Mediocre,Arabia,Soviet Union,2868 km 2,http://blocgame.com/stats.php?id=63844,,
South Uganda,Dr. Idi Amin,Interpol,187k active personnel,15 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 2 hours ago,41 Hundred Tons per month,7 Mbbl per month,Central Planning,$1905 million,578 Mbbl; 7 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,43972 km 2,http://blocgame.com/stats.php?id=63128,,
Turbanistan,eromer2,The Order,93k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,23 Hundred Tons per month,4 Mbbl per month,Central Planning,$1904 million,609 Mbbl; 4 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,35766 km 2,http://blocgame.com/stats.php?id=63007,,
Fedorians,LeMemeMaster,Illuminati,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 22 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$1904 million,,Untapped,Meagre,China,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=64028,,
House Tyrell,Mace Tyrell,SPQR,37k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 17 hours ago,5 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1903 million,153 Mbbl; 6 Mbbl,Plentiful,Large,Arabia,United States,5453 km 2,http://blocgame.com/stats.php?id=64093,,
SrpskaRepublika,Enoch Powell,The Order,98k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,27 Hundred Tons per month,8 Mbbl per month,Free Market,$1899 million,253 Mbbl,Plentiful,Large,Southern Africa,United States,28955 km 2,http://blocgame.com/stats.php?id=63541,,
Nerdia,TheKyu,Brotherhood of Nod,99k active personnel,10 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 12 hours ago,43 Hundred Tons per month,25 Mbbl per month,Free Market,$1897 million,,Untapped,Very Powerful,Caribbean,United States,45006 km 2,http://blocgame.com/stats.php?id=56451,1 Tons,
Vanan,Esler,The Order,135k active personnel,5 ships,Second World War surplus,Angelic,4 factories,Standard,last online 10 hours ago,39 Hundred Tons per month,10 Mbbl per month,Central Planning,$1885 million,236 Mbbl; 10 Mbbl,Untapped,Powerful,Congo,Soviet Union,42891 km 2,http://blocgame.com/stats.php?id=63339,,
Malaysia.,Tuanku Adam Zhafri,PIRATES,10k active personnel,4 ships,Second World War surplus,Nice,3 factories,Standard,last online 146 hours ago,10 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1874 million,157 Mbbl; 9 Mbbl,Untapped,None,East Indies,Neutral,9475 km 2,http://blocgame.com/stats.php?id=63032,,
Kozakura,Tenrai,The Hetairoi Guild,7k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 128 hours ago,7 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1872 million,335 Mbbl,Untapped,None,Pacific Rim,United States,16010 km 2,http://blocgame.com/stats.php?id=48894,,
Novaya,ScarletMarines,The Order,65k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$1868 million,489 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,20100 km 2,http://blocgame.com/stats.php?id=62840,,
Tyrantia,Malakal,Interpol,160k active personnel,12 ships,Korean War surplus,Nice,4 factories,Good,online now,44 Hundred Tons per month,19 Mbbl per month,Central Planning,$1861 million,6546 Mbbl; 19 Mbbl,Plentiful,Very Powerful,Arabia,Soviet Union,63064 km 2,http://blocgame.com/stats.php?id=40238,4 Tons,5%
Ekodebota,tfwqtp2tlgf|;3,Interpol,49k active personnel,7 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 4 hours ago,39 Hundred Tons per month,19 Mbbl per month,Central Planning,$1860 million,2745 Mbbl; 19 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,36688 km 2,http://blocgame.com/stats.php?id=53422,,
Yugoslothia,Yugoslothia,Brotherhood of Nod,81k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,12 Hundred Tons per month,10 Mbbl per month,Free Market,$1849 million,3098 Mbbl,Untapped,Somewhat Large,Egypt,United States,31284 km 2,http://blocgame.com/stats.php?id=55968,,
rio de la plata,karl franz,CONFEDERATION,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 81 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1848 million,181 Mbbl; 2 Mbbl,,None,Southern Cone,United States,4124 km 2,http://blocgame.com/stats.php?id=63051,,
Aeter,Anima6778,The Order,76k active personnel,1 ships,Korean War surplus,Normal,4 factories,Elite,last online 4 hours ago,29 Hundred Tons per month,10 Mbbl per month,Central Planning,$1845 million,401 Mbbl; 10 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,48248 km 2,http://blocgame.com/stats.php?id=61960,,
Zorin,NeroRPG,Interpol,5k active personnel,0 ships,Korean War surplus,Nice,1 factory,Standard,last online 9 hours ago,10 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1839 million,283 Mbbl; 7 Mbbl,,Somewhat Large,Pacific Rim,Soviet Union,11850 km 2,http://blocgame.com/stats.php?id=59970,,
Bosniastan,JosipBroz,Socialist Arab Union,60k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,17 Hundred Tons per month,19 Mbbl per month,Central Planning,$1838 million,2897 Mbbl; 19 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,22736 km 2,http://blocgame.com/stats.php?id=64305,,
methamphetamine,UDIN88,The Federal Colonies,23k active personnel,2 ships,Second World War surplus,Questionable,2 factories,Elite,last online 4 hours ago,7 Hundred Tons per month,8 Mbbl per month,Central Planning,$1830 million,105 Mbbl; 8 Mbbl,Depleted,Mediocre,East Indies,Neutral,7058 km 2,http://blocgame.com/stats.php?id=61702,,
Chrome,edmfan,Steel Brotherhood,24k active personnel,0 ships,Korean War surplus,Good,None,Elite,last online 1 hours ago,35 Hundred Tons per month,20 Mbbl per month,Free Market,$1826 million,3136 Mbbl,Plentiful,Large,Arabia,Soviet Union,40058 km 2,http://blocgame.com/stats.php?id=62534,,
Lolesco,Lolesco,The Order,111k active personnel,2 ships,Korean War surplus,Isolated,4 factories,Poor,online now,62 Hundred Tons per month,16 Mbbl per month,Free Market,$1825 million,6530 Mbbl,Plentiful,Powerful,Mesopotamia,United States,56082 km 2,http://blocgame.com/stats.php?id=48289,,
Vorcs,Aiman Nizam,PIRATES,137k active personnel,17 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,16 Hundred Tons per month,12 Mbbl per month,Central Planning,$1825 million,297 Mbbl; 12 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,38495 km 2,http://blocgame.com/stats.php?id=61955,,
kinabalu,fatimah,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 69 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$1823 million,420 Mbbl,Untapped,Meagre,Arabia,Neutral,1877 km 2,http://blocgame.com/stats.php?id=62887,,
Briggs,General Armstrong,SPQR,79k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,28 Hundred Tons per month,4 Mbbl per month,Central Planning,$1820 million,323 Mbbl,Untapped,Very Powerful,Southern Cone,Soviet Union,42004 km 2,http://blocgame.com/stats.php?id=53442,,
nation name,alysdexia,Interpol,75k active personnel,1 ships,Korean War surplus,Angelic,3 factories,Elite,last online 4 hours ago,27 Hundred Tons per month,11 Mbbl per month,Central Planning,$1819 million,2422 Mbbl; 11 Mbbl,Untapped,Mediocre,Mesopotamia,United States,33224 km 2,http://blocgame.com/stats.php?id=49652,,
Whitey,Knee Grow,Brotherhood of Nod,108k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 10 hours ago,40 Hundred Tons per month,25 Mbbl per month,Free Market,$1817 million,6962 Mbbl; 25 Mbbl,Untapped,Powerful,Egypt,United States,53314 km 2,http://blocgame.com/stats.php?id=4816,,
Rararaland,Whiskertoes,Brotherhood of Nod,51k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,16 Hundred Tons per month,11 Mbbl per month,Central Planning,$1817 million,5507 Mbbl; 11 Mbbl,Depleted,Large,Arabia,Soviet Union,40263 km 2,http://blocgame.com/stats.php?id=49272,,
Osia,Chairman Nippon,Brotherhood of Nod,77k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$1809 million,177 Mbbl,Untapped,Powerful,China,Soviet Union,33433 km 2,http://blocgame.com/stats.php?id=40431,,
Northern Ghan,Hailaruds,The Order,16k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 22 hours ago,4 Hundred Tons per month,3 Mbbl per month,Free Market,$1808 million,459 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,7346 km 2,http://blocgame.com/stats.php?id=62344,,
SOPF,Johnathinski Weston,The United Nations,6k active personnel,0 ships,Second World War surplus,Normal,1 factory,Standard,last online 21 hours ago,10 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1808 million,4 Mbbl,Untapped,Somewhat Large,East Indies,Neutral,9292 km 2,http://blocgame.com/stats.php?id=62841,,
Arina,Hakir,Interpol,78k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,10 Hundred Tons per month,4 Mbbl per month,Free Market,$1807 million,360 Mbbl,Untapped,Very Powerful,Amazonia,United States,33340 km 2,http://blocgame.com/stats.php?id=54480,,
Alanies,Alany,The Order,75k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 10 hours ago,27 Hundred Tons per month,12 Mbbl per month,Central Planning,$1801 million,2123 Mbbl; 12 Mbbl,Untapped,Powerful,Mesopotamia,Soviet Union,32003 km 2,http://blocgame.com/stats.php?id=54617,,
DZ Djeich,StratoDZ,The Khilafah,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 14 hours ago,13 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$1798 million,1398 Mbbl; 10 Mbbl,,Mediocre,Atlas,Soviet Union,8944 km 2,http://blocgame.com/stats.php?id=61408,,
Cairobya,Garry Lorvathian,The Federal Colonies,65k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 22 hours ago,11 Hundred Tons per month,9 Mbbl per month,Free Market,$1785 million,694 Mbbl,Untapped,Large,Egypt,United States,23245 km 2,http://blocgame.com/stats.php?id=64173,,
Puella-Magia,Emily,Brotherhood of Nod,77k active personnel,5 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,12 Hundred Tons per month,10 Mbbl per month,Central Planning,$1781 million,524 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,28416 km 2,http://blocgame.com/stats.php?id=35958,,
KakMahRevenge,Rosmah,The Order,24k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,19 Hundred Tons per month,12 Mbbl per month,Mixed Economy,$1777 million,64 Mbbl; 12 Mbbl,Plentiful,Very Powerful,Indochina,United States,18173 km 2,http://blocgame.com/stats.php?id=62685,,
AfganiBoy,CrazyDima,The United Nations,15k active personnel,0 ships,Finest of the 19th century,Questionable,1 factory,Elite,last online 10 hours ago,6 Hundred Tons per month,,Mixed Economy,$1774 million,,Untapped,None,Mesopotamia,Neutral,3074 km 2,http://blocgame.com/stats.php?id=62098,,
CubeHead,waveform,SPQR,7k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 158 hours ago,12 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1774 million,839 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,11854 km 2,http://blocgame.com/stats.php?id=63001,,
Genocidia,wolf2686,The Hetairoi Guild,5k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 85 hours ago,11 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1769 million,218 Mbbl; 4 Mbbl,Untapped,Large,China,United States,7420 km 2,http://blocgame.com/stats.php?id=41291,,
Pooland,kurwa,Brotherhood of Nod,109k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Standard,online now,32 Hundred Tons per month,23 Mbbl per month,Central Planning,$1769 million,6416 Mbbl; 23 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,53645 km 2,http://blocgame.com/stats.php?id=49295,,
Andes,Murtox,,43k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 9 hours ago,23 Hundred Tons per month,3 Mbbl per month,Central Planning,$1765 million,205 Mbbl,,Small,Gran Colombia,Soviet Union,26028 km 2,http://blocgame.com/stats.php?id=51547,,
Idaho,John Adams,The Order,53k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,30 Hundred Tons per month,13 Mbbl per month,Central Planning,$1765 million,551 Mbbl; 13 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,48891 km 2,http://blocgame.com/stats.php?id=63484,,
Kitt,cici,PIRATES,26k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 23 hours ago,13 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1756 million,145 Mbbl,Untapped,Somewhat Large,Indochina,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64247,,
DFWEFWEF,dmc5,Interpol,70k active personnel,5 ships,Korean War surplus,Gandhi-like,2 factories,Good,online now,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$1753 million,4893 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,39934 km 2,http://blocgame.com/stats.php?id=55118,,
Cucumber Island,kamil,Interpol,71k active personnel,5 ships,Second World War surplus,Angelic,3 factories,Standard,last online 2 hours ago,6 Hundred Tons per month,5 Mbbl per month,Free Market,$1752 million,377 Mbbl,Untapped,Mediocre,East Indies,United States,37650 km 2,http://blocgame.com/stats.php?id=64836,,
kobisbunga,kobis,Brotherhood of Nod,65k active personnel,0 ships,Second World War surplus,Nice,1 factory,Elite,last online 1 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$1750 million,117 Mbbl; 3 Mbbl,Untapped,Large,East Indies,United States,14548 km 2,http://blocgame.com/stats.php?id=61609,,
Kryzikstan,Carl Barrett,Socialist Arab Union,79k active personnel,2 ships,First World War surplus,Gandhi-like,3 factories,Good,online now,17 Hundred Tons per month,12 Mbbl per month,Central Planning,$1745 million,9287 Mbbl; 12 Mbbl,,Mediocre,Egypt,Soviet Union,41777 km 2,http://blocgame.com/stats.php?id=64855,,
Ceannesburg,theorange0,The Order,148k active personnel,14 ships,Second World War surplus,Gandhi-like,4 factories,Poor,last online 30 hours ago,24 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1740 million,,Untapped,Very Powerful,Mesoamerica,United States,33487 km 2,http://blocgame.com/stats.php?id=56500,,
Pembunuh,Kepek,PIRATES,67k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,12 Hundred Tons per month,9 Mbbl per month,Central Planning,$1740 million,2499 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,10576 km 2,http://blocgame.com/stats.php?id=63737,,
Wankmuffin,tempcunt,,9k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 29 hours ago,2 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1736 million,270 Mbbl; 6 Mbbl,Untapped,Mediocre,Mesoamerica,Neutral,4649 km 2,http://blocgame.com/stats.php?id=63325,,
SemutHitam,JohnCool,PIRATES,49k active personnel,3 ships,Second World War surplus,Angelic,2 factories,Good,last online 4 hours ago,18 Hundred Tons per month,13 Mbbl per month,Free Market,$1733 million,375 Mbbl,Untapped,Somewhat Large,Indochina,Neutral,14076 km 2,http://blocgame.com/stats.php?id=62379,,
Infernistan,Inferno JR,Socialist Arab Union,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 13 hours ago,1 Hundred Tons per month,6 Mbbl per month,Central Planning,$1731 million,642 Mbbl; 6 Mbbl,,Meagre,Egypt,Neutral,3395 km 2,http://blocgame.com/stats.php?id=60304,,
Spaolia,PyroPal,The Federal Colonies,79k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 9 hours ago,16 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1729 million,207 Mbbl; 5 Mbbl,Untapped,Large,Caribbean,United States,32116 km 2,http://blocgame.com/stats.php?id=56845,,
NL-Indies,Aanv. De Vries,The Federal Colonies,42k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 14 hours ago,12 Hundred Tons per month,7 Mbbl per month,Free Market,$1721 million,388 Mbbl,Untapped,Large,East Indies,United States,25381 km 2,http://blocgame.com/stats.php?id=63776,,
Cartenesia,hexagon,,8k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 154 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1711 million,,Untapped,None,Pacific Rim,Neutral,2595 km 2,http://blocgame.com/stats.php?id=58994,,
Reality,fujisyugi,The Order,115k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 13 hours ago,21 Hundred Tons per month,13 Mbbl per month,Central Planning,$1709 million,147 Mbbl; 13 Mbbl,Near Depletion,Mediocre,Southern Africa,Soviet Union,29398 km 2,http://blocgame.com/stats.php?id=53029,,
Nameck,Picko,Interpol,109k active personnel,6 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$1709 million,9798 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,42386 km 2,http://blocgame.com/stats.php?id=61968,1 Tons,
ZumbaZumbi,PakuPakis,PIRATES,14k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 2 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$1708 million,2 Mbbl,Depleted,Very Powerful,Southern Africa,United States,2366 km 2,http://blocgame.com/stats.php?id=61482,,
Walletia,walletguy,The United Nations,80k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 30 hours ago,19 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1708 million,,Untapped,Mediocre,Caribbean,United States,22870 km 2,http://blocgame.com/stats.php?id=62978,,
Iwo Jima,Tadamichi Kuribayashi,The Order,140k active personnel,6 ships,Korean War surplus,Good,4 factories,Good,online now,36 Hundred Tons per month,16 Mbbl per month,Central Planning,$1706 million,227 Mbbl; 16 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,57900 km 2,http://blocgame.com/stats.php?id=63259,,
FreakTopia,Remington Steel,The Order,131k active personnel,3 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 4 hours ago,42 Hundred Tons per month,11 Mbbl per month,Free Market,$1704 million,596 Mbbl,Untapped,Powerful,The Subcontinent,United States,53958 km 2,http://blocgame.com/stats.php?id=45527,,
Haaga,Belac2.0,The Federal Colonies,50k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,15 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1701 million,278 Mbbl; 6 Mbbl,,Mediocre,Caribbean,United States,23575 km 2,http://blocgame.com/stats.php?id=64322,,
Errvistan,ERRV2,The Order,77k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 9 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1692 million,448 Mbbl; 7 Mbbl,Plentiful,Mediocre,Gran Colombia,Soviet Union,16592 km 2,http://blocgame.com/stats.php?id=64330,,
Hivemindia,Overmind,The Order,129k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 4 hours ago,32 Hundred Tons per month,8 Mbbl per month,Central Planning,$1688 million,232 Mbbl; 8 Mbbl,Untapped,Very Powerful,China,Soviet Union,43623 km 2,http://blocgame.com/stats.php?id=63286,,
Mongolstan,Khan,The Order,123k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,online now,49 Hundred Tons per month,7 Mbbl per month,Central Planning,$1675 million,355 Mbbl; 7 Mbbl,Untapped,Very Powerful,China,Soviet Union,62416 km 2,http://blocgame.com/stats.php?id=47945,,
Sana,twiceleader,,8k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 129 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1665 million,2 Mbbl,Untapped,Mediocre,China,Neutral,18567 km 2,http://blocgame.com/stats.php?id=60262,,
Nigiria,Tripster60,The Order,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 41 hours ago,12 Hundred Tons per month,5 Mbbl per month,Free Market,$1662 million,100 Mbbl,,Mediocre,West Africa,United States,15874 km 2,http://blocgame.com/stats.php?id=46929,,
