country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Curonia,Luke-ms,The Order,114k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,29 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$2447 million,523 Mbbl; 9 Mbbl,Untapped,Very Powerful,Southern Cone,United States,43854 km 2,http://blocgame.com/stats.php?id=63639,,
Puella-Magia,Emily,Brotherhood of Nod,98k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,21 Hundred Tons per month,10 Mbbl per month,Central Planning,$2442 million,926 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,34702 km 2,http://blocgame.com/stats.php?id=35958,,
Fuhrer,Heil Hitler,Socialist Arab Union,11k active personnel,4 ships,Second World War surplus,Questionable,2 factories,Elite,last online 13 hours ago,6 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2421 million,6638 Mbbl; 8 Mbbl,Near Depletion,Mediocre,Arabia,Soviet Union,6905 km 2,http://blocgame.com/stats.php?id=64260,,
Pembunuh,Kepek,PIRATES,81k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$2412 million,2247 Mbbl,Untapped,Powerful,Atlas,Soviet Union,10576 km 2,http://blocgame.com/stats.php?id=63737,,
Melaka,Hang Tuah,Interpol,106k active personnel,0 ships,Vietnam War surplus,Gandhi-like,5 factories,Poor,last online 15 hours ago,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$2403 million,23 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,23876 km 2,http://blocgame.com/stats.php?id=57146,,
kitts,kids,PIRATES,17k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,11 Hundred Tons per month,9 Mbbl per month,Central Planning,$2403 million,108 Mbbl,Untapped,Very Powerful,China,United States,16500 km 2,http://blocgame.com/stats.php?id=64269,,
Mzab,Cuma Thurman,,0k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,17 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$2402 million,1194 Mbbl; 16 Mbbl,Untapped,None,Atlas,Neutral,14438 km 2,http://blocgame.com/stats.php?id=63775,,
Derse Moon,Jack Noir,The Order,138k active personnel,20 ships,Almost Modern,Good,9 factories,Good,last online 6 hours ago,50 Hundred Tons per month,50 Mbbl per month,Free Market,$2379 million,25400 Mbbl; 50 Mbbl,Near Depletion,Very Powerful,Egypt,United States,107284 km 2,http://blocgame.com/stats.php?id=62965,,
Pokok Sena,bobit2,PIRATES,70k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$2372 million,253 Mbbl,Near Depletion,Powerful,East Indies,Soviet Union,23522 km 2,http://blocgame.com/stats.php?id=63144,,
Wafflonia,Stellarwaffle,SPQR,79k active personnel,0 ships,Korean War surplus,Nice,4 factories,Good,last online 1 hours ago,22 Hundred Tons per month,12 Mbbl per month,Central Planning,$2371 million,3957 Mbbl; 12 Mbbl,Untapped,Large,Egypt,Soviet Union,46363 km 2,http://blocgame.com/stats.php?id=63064,,
Iustitia,Kira,PIRATES,119k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,15 Hundred Tons per month,,Free Market,$2368 million,102 Mbbl,Plentiful,Powerful,East Indies,United States,33765 km 2,http://blocgame.com/stats.php?id=65277,,
Sarnath,Gnai-Kah,The Federal Colonies,75k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 11 hours ago,19 Hundred Tons per month,10 Mbbl per month,Free Market,$2364 million,883 Mbbl,Untapped,Large,Arabia,United States,16159 km 2,http://blocgame.com/stats.php?id=62981,,
Messer,Arathis,The Order,109k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 28 hours ago,18 Hundred Tons per month,4 Mbbl per month,Central Planning,$2342 million,341 Mbbl; 4 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,26287 km 2,http://blocgame.com/stats.php?id=52483,,
methamphetamine,UDIN88,The Federal Colonies,8k active personnel,0 ships,Korean War surplus,Good,2 factories,Undisciplined Rabble,last online 116 hours ago,4 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2322 million,5 Mbbl,Untapped,Mediocre,East Indies,Neutral,3965 km 2,http://blocgame.com/stats.php?id=61702,,
Viktoria,gracious leader skylar,The Order,82k active personnel,0 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 13 hours ago,20 Hundred Tons per month,7 Mbbl per month,Central Planning,$2318 million,116 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,31593 km 2,http://blocgame.com/stats.php?id=40188,,
Whadjuk,MarsOz,The Khilafah,51k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,7 Hundred Tons per month,6 Mbbl per month,Central Planning,$2311 million,3221 Mbbl; 6 Mbbl,Plentiful,Large,Mesopotamia,Soviet Union,11341 km 2,http://blocgame.com/stats.php?id=63576,,
Kikkomen,general_tso_chiken,The Order,61k active personnel,-1 ships,Second World War surplus,Questionable,2 factories,Good,last online 5 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$2306 million,162 Mbbl; 7 Mbbl,Untapped,Small,Pacific Rim,Neutral,47244 km 2,http://blocgame.com/stats.php?id=53662,,
Cairobya,Garry Lorvathian,The Federal Colonies,26k active personnel,1 ships,Korean War surplus,Angelic,2 factories,Elite,last online 5 hours ago,14 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2302 million,399 Mbbl,Near Depletion,Somewhat Large,Egypt,United States,18460 km 2,http://blocgame.com/stats.php?id=64173,,
Infernistan,Inferno JR,Socialist Arab Union,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 39 hours ago,1 Hundred Tons per month,2 Mbbl per month,Central Planning,$2294 million,304 Mbbl; 2 Mbbl,Plentiful,None,Egypt,Neutral,1947 km 2,http://blocgame.com/stats.php?id=60304,,
Novi Sad,Serbian Gamer,The Order,8k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 25 hours ago,13 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2289 million,2113 Mbbl; 8 Mbbl,,Mediocre,Egypt,Soviet Union,18427 km 2,http://blocgame.com/stats.php?id=60752,,
Kyranistan,Michael Hussain,,4k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 12 hours ago,2 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2287 million,681 Mbbl; 3 Mbbl,Near Depletion,Mediocre,Persia,Neutral,2124 km 2,http://blocgame.com/stats.php?id=61263,,
Poundtown,FLAKT,Brotherhood of Nod,118k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 13 hours ago,20 Hundred Tons per month,9 Mbbl per month,Central Planning,$2285 million,723 Mbbl; 9 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,47033 km 2,http://blocgame.com/stats.php?id=39066,,
Invasion Nation,Chinese Republican,SPQR,32k active personnel,0 ships,Second World War surplus,Nice,2 factories,Elite,last online 2 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2284 million,180 Mbbl; 6 Mbbl,Near Depletion,Somewhat Large,China,United States,13414 km 2,http://blocgame.com/stats.php?id=64541,,
San Palomino,Akiravo,The Order,157k active personnel,4 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 1 hours ago,32 Hundred Tons per month,37 Mbbl per month,Mixed Economy,$2282 million,7989 Mbbl; 37 Mbbl,Untapped,Very Powerful,Persia,United States,64948 km 2,http://blocgame.com/stats.php?id=51103,,
Avarice,Plutus,The Order,161k active personnel,13 ships,Almost Modern,Angelic,7 factories,Good,online now,97 Hundred Tons per month,36 Mbbl per month,Free Market,$2279 million,,Plentiful,Very Powerful,East Indies,United States,98116 km 2,http://blocgame.com/stats.php?id=63966,,
Zuyazayuza,Zuyazayuza,The Order,194k active personnel,16 ships,Almost Modern,Gandhi-like,5 factories,Standard,online now,48 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2276 million,143 Mbbl,Untapped,Very Powerful,Caribbean,United States,68682 km 2,http://blocgame.com/stats.php?id=62470,,
OurTown,StarlightGlimmer,The Order,135k active personnel,12 ships,Vietnam War surplus,Gandhi-like,7 factories,Good,last online 5 hours ago,46 Hundred Tons per month,26 Mbbl per month,Central Planning,$2275 million,3529 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,62368 km 2,http://blocgame.com/stats.php?id=51681,,
Sea13,Seaman,PIRATES,30k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 28 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$2264 million,381 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,8815 km 2,http://blocgame.com/stats.php?id=62117,,
Hivemindia,Overmind,The Order,132k active personnel,7 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 1 hours ago,45 Hundred Tons per month,8 Mbbl per month,Central Planning,$2255 million,54 Mbbl; 8 Mbbl,Plentiful,Very Powerful,China,Soviet Union,45818 km 2,http://blocgame.com/stats.php?id=63286,,
Masterton East,Natedogg,Interpol,78k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,online now,10 Hundred Tons per month,3 Mbbl per month,Free Market,$2238 million,327 Mbbl; 3 Mbbl,Plentiful,Very Powerful,Pacific Rim,United States,18665 km 2,http://blocgame.com/stats.php?id=58225,,
Moneymaking,Bill Gates,,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 109 hours ago,4 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2230 million,600 Mbbl; 5 Mbbl,Untapped,Powerful,Arabia,United States,3405 km 2,http://blocgame.com/stats.php?id=64271,,
Briggs,General Armstrong,SPQR,95k active personnel,-1 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 3 hours ago,28 Hundred Tons per month,6 Mbbl per month,Free Market,$2228 million,646 Mbbl,Near Depletion,Large,Southern Cone,United States,44199 km 2,http://blocgame.com/stats.php?id=53442,,
Senandung Malam,Lela Manja,PIRATES,98k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Poor,online now,13 Hundred Tons per month,14 Mbbl per month,Free Market,$2222 million,,Untapped,Very Powerful,East Indies,United States,10899 km 2,http://blocgame.com/stats.php?id=61074,,
Empyrea,Sir_Scarf,The Order,41k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Elite,online now,18 Hundred Tons per month,3 Mbbl per month,Central Planning,$2603 million,82 Mbbl; 3 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,34180 km 2,http://blocgame.com/stats.php?id=49411,,
Antartica,X-DZ-X,The Khilafah,131k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 10 hours ago,15 Hundred Tons per month,12 Mbbl per month,Central Planning,$2209 million,7705 Mbbl; 12 Mbbl,Untapped,Large,Atlas,Soviet Union,33183 km 2,http://blocgame.com/stats.php?id=64669,,
����������,������ �������,Interpol,139k active personnel,3 ships,Vietnam War surplus,Gandhi-like,4 factories,Standard,last online 9 hours ago,27 Hundred Tons per month,14 Mbbl per month,Central Planning,$2201 million,166 Mbbl; 14 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,36959 km 2,http://blocgame.com/stats.php?id=54626,,
Fantastica,Tantayo,,10k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 154 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$2200 million,147 Mbbl; 4 Mbbl,Untapped,Small,China,Neutral,7591 km 2,http://blocgame.com/stats.php?id=60828,,
Targaria,i0i0i0,SPQR,5k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 55 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$2197 million,7 Mbbl,Plentiful,Large,Pacific Rim,Soviet Union,8640 km 2,http://blocgame.com/stats.php?id=42946,,
SrpskaRepublika,Enoch Powell,The Order,58k active personnel,5 ships,Korean War surplus,Questionable,3 factories,Elite,last online 1 hours ago,29 Hundred Tons per month,11 Mbbl per month,Free Market,$2191 million,340 Mbbl,,Very Powerful,Southern Africa,United States,28380 km 2,http://blocgame.com/stats.php?id=63541,,
Laurence,Frezzerbloom,Brotherhood of Nod,118k active personnel,4 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 55 hours ago,17 Hundred Tons per month,10 Mbbl per month,Central Planning,$2188 million,2346 Mbbl; 10 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=49637,,1 Tons
Rogue Nation,MR.Fernandez,The Order,84k active personnel,2 ships,Korean War surplus,Angelic,4 factories,Good,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$2187 million,,Untapped,Very Powerful,China,Soviet Union,23172 km 2,http://blocgame.com/stats.php?id=64135,,
Yugoslothia,Yugoslothia,Brotherhood of Nod,101k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,12 Hundred Tons per month,10 Mbbl per month,Free Market,$2179 million,2818 Mbbl,Untapped,Large,Egypt,United States,31284 km 2,http://blocgame.com/stats.php?id=55968,,
Ashbury,Mr.Southward,SPQR,32k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 75 hours ago,29 Hundred Tons per month,11 Mbbl per month,Free Market,$2172 million,69 Mbbl,,Large,Pacific Rim,United States,34145 km 2,http://blocgame.com/stats.php?id=64755,,
Borgasha,Magus Evergreen,The Order,95k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,17 Hundred Tons per month,10 Mbbl per month,Central Planning,$2169 million,6959 Mbbl; 10 Mbbl,Untapped,Powerful,Atlas,Soviet Union,44261 km 2,http://blocgame.com/stats.php?id=63407,,
Cocobongo,Cuban Pete,Interpol,98k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,13 Hundred Tons per month,1 Mbbl per month,Free Market,$2168 million,247 Mbbl; 1 Mbbl,Untapped,Very Powerful,Gran Colombia,United States,18090 km 2,http://blocgame.com/stats.php?id=58193,,
Enggor Perak,meor,PIRATES,24k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,16 Hundred Tons per month,2 Mbbl per month,Central Planning,$2164 million,429 Mbbl; 2 Mbbl,,Meagre,East Indies,Neutral,9971 km 2,http://blocgame.com/stats.php?id=60674,,
Utea,SephiXarados,The Order,69k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,44 Hundred Tons per month,7 Mbbl per month,Free Market,$2162 million,247 Mbbl,Plentiful,Very Powerful,Amazonia,Neutral,76820 km 2,http://blocgame.com/stats.php?id=49905,,
Llorxye,qiffahsy,PIRATES,196k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 1 hours ago,17 Hundred Tons per month,4 Mbbl per month,Central Planning,$2158 million,339 Mbbl; 4 Mbbl,Untapped,Large,East Indies,Soviet Union,31717 km 2,http://blocgame.com/stats.php?id=61688,,
Inferia,Alexkovisk,Pact of Red October,11k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 40 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2156 million,39 Mbbl; 3 Mbbl,Untapped,Small,Mesoamerica,Neutral,7204 km 2,http://blocgame.com/stats.php?id=60789,,
Ceannesburg,theorange0,The Order,148k active personnel,15 ships,Korean War surplus,Gandhi-like,5 factories,Undisciplined Rabble,online now,24 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2145 million,,Untapped,Very Powerful,Mesoamerica,United States,33587 km 2,http://blocgame.com/stats.php?id=56500,,
melayuraya,bangsamelayu,Pakatan Melayu,7k active personnel,0 ships,Second World War surplus,Good,3 factories,Undisciplined Rabble,last online 13 hours ago,16 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2138 million,8 Mbbl,Near Depletion,Small,The Subcontinent,Neutral,11280 km 2,http://blocgame.com/stats.php?id=63546,,
white shadow,White Shadow,The Order,75k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 18 hours ago,24 Hundred Tons per month,10 Mbbl per month,Free Market,$2118 million,1519 Mbbl; 10 Mbbl,Untapped,Large,Persia,United States,20095 km 2,http://blocgame.com/stats.php?id=55012,,
Spartang,Najib abdul razak,PIRATES,61k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,13 Hundred Tons per month,3 Mbbl per month,Central Planning,$2118 million,128 Mbbl; 3 Mbbl,Untapped,Small,Caribbean,Soviet Union,24347 km 2,http://blocgame.com/stats.php?id=64166,,
Cratela,Arthur,The Order,45k active personnel,3 ships,Second World War surplus,Nice,2 factories,Good,last online 20 hours ago,15 Hundred Tons per month,10 Mbbl per month,Central Planning,$2108 million,5087 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Egypt,Soviet Union,45116 km 2,http://blocgame.com/stats.php?id=61179,,
Nameck,Picko,Interpol,118k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$2097 million,9926 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,44887 km 2,http://blocgame.com/stats.php?id=61968,,
Shining Sun,Wladyslaw Gomulka,Steel Brotherhood,8k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 84 hours ago,18 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$2094 million,8 Mbbl; 9 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,7863 km 2,http://blocgame.com/stats.php?id=61511,,
Thimerica,Focus,Steel Brotherhood,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 113 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$2093 million,2 Mbbl,Untapped,None,Gran Colombia,Soviet Union,8640 km 2,http://blocgame.com/stats.php?id=62883,,
Ketroyla,Erolvant,The Order,98k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,11 Hundred Tons per month,3 Mbbl per month,Central Planning,$2091 million,420 Mbbl; 3 Mbbl,Untapped,Large,Indochina,Soviet Union,36043 km 2,http://blocgame.com/stats.php?id=55951,,
Rengit,merahsakti,The Order,118k active personnel,5 ships,Vietnam War surplus,Questionable,3 factories,Undisciplined Rabble,last online 1 hours ago,103 Hundred Tons per month,4 Mbbl per month,Free Market,$2081 million,503 Mbbl,,Very Powerful,Congo,United States,53053 km 2,http://blocgame.com/stats.php?id=61769,,
KaleCepo,sultan lee,PIRATES,297k active personnel,28 ships,Almost Modern,Gandhi-like,9 factories,Standard,last online 3 hours ago,123 Hundred Tons per month,15 Mbbl per month,Free Market,$2077 million,411 Mbbl,Untapped,Very Powerful,East Indies,United States,93019 km 2,http://blocgame.com/stats.php?id=60711,,
Kek Slovakia,Fidel Kekstro,The Order,100k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 104 hours ago,38 Hundred Tons per month,23 Mbbl per month,Central Planning,$2077 million,309 Mbbl; 23 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,40300 km 2,http://blocgame.com/stats.php?id=63462,,
Khalifah,Appi jaafar,PIRATES,20k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$2073 million,533 Mbbl,Near Depletion,Large,Pacific Rim,Soviet Union,14368 km 2,http://blocgame.com/stats.php?id=62665,,
Thinkpad,maskedplacebo,The Order,108k active personnel,10 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 2 hours ago,22 Hundred Tons per month,6 Mbbl per month,Central Planning,$2063 million,389 Mbbl,Untapped,Very Powerful,Indochina,Soviet Union,37729 km 2,http://blocgame.com/stats.php?id=63332,,
Babylon-Assyria,Ishtar,Socialist Arab Union,91k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 9 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$2055 million,1836 Mbbl; 7 Mbbl,,Mediocre,Mesopotamia,Soviet Union,26544 km 2,http://blocgame.com/stats.php?id=64655,,
Bluegene/Q,ChevalierCavac,PIRATES,140k active personnel,8 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 9 hours ago,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2049 million,2327 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,35843 km 2,http://blocgame.com/stats.php?id=61506,,
Gobi,Saint Gobi,The Order,92k active personnel,7 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 4 hours ago,36 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$2049 million,153 Mbbl,Untapped,Large,Congo,United States,31225 km 2,http://blocgame.com/stats.php?id=61919,,
Stings,Sting,The Federal Colonies,130k active personnel,1 ships,Korean War surplus,Good,2 factories,Good,last online 8 hours ago,19 Hundred Tons per month,21 Mbbl per month,Free Market,$2049 million,4126 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,31095 km 2,http://blocgame.com/stats.php?id=62660,,
EthariousDrag,VynerBrook,PIRATES,89k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,27 Hundred Tons per month,11 Mbbl per month,Central Planning,$2047 million,4707 Mbbl,Untapped,Large,Egypt,Soviet Union,32217 km 2,http://blocgame.com/stats.php?id=64596,,
Buchepalia,ubiqa,Brotherhood of Nod,56k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 14 hours ago,21 Hundred Tons per month,10 Mbbl per month,Central Planning,$2044 million,161 Mbbl; 10 Mbbl,Plentiful,Powerful,Caribbean,Soviet Union,19014 km 2,http://blocgame.com/stats.php?id=60734,,
The Deserted,Kamakazi Sunshine,Schutzstaffel,49k active personnel,1 ships,Korean War surplus,Normal,3 factories,Elite,last online 1 hours ago,22 Hundred Tons per month,4 Mbbl per month,Central Planning,$2043 million,390 Mbbl,,Very Powerful,Pacific Rim,Soviet Union,14669 km 2,http://blocgame.com/stats.php?id=40459,,
Iwo Jima,Tadamichi Kuribayashi,The Order,195k active personnel,11 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 3 hours ago,46 Hundred Tons per month,20 Mbbl per month,Central Planning,$2042 million,291 Mbbl; 20 Mbbl,Plentiful,Very Powerful,Pacific Rim,Soviet Union,62040 km 2,http://blocgame.com/stats.php?id=63259,,
Idaho,John Adams,The Order,75k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,33 Hundred Tons per month,14 Mbbl per month,Central Planning,$2042 million,372 Mbbl; 14 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,50094 km 2,http://blocgame.com/stats.php?id=63484,,
Arina,Hakir,Interpol,73k active personnel,2 ships,Vietnam War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,13 Hundred Tons per month,5 Mbbl per month,Free Market,$2032 million,308 Mbbl,Untapped,Very Powerful,Amazonia,United States,35808 km 2,http://blocgame.com/stats.php?id=54480,,
Priuze,Mattholai Fischev,Pact of Red October,68k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$2026 million,2278 Mbbl; 5 Mbbl,,Large,Mesopotamia,Soviet Union,22773 km 2,http://blocgame.com/stats.php?id=64742,,
Terra Predonum,roseclare0000,,43k active personnel,0 ships,Second World War surplus,Isolated,1 factory,Elite,online now,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$2016 million,156 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,4997 km 2,http://blocgame.com/stats.php?id=62885,,
Egoria,Evil_sethoss,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 43 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$2010 million,35 Mbbl; 3 Mbbl,Untapped,Meagre,Mesoamerica,Neutral,2810 km 2,http://blocgame.com/stats.php?id=54726,,
Rats,Banjax,Interpol,95k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,25 Hundred Tons per month,10 Mbbl per month,Free Market,$2009 million,52 Mbbl,,Large,Amazonia,United States,22382 km 2,http://blocgame.com/stats.php?id=64509,,
Sumchakastan,eddik0lol,The Khilafah,7k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 45 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$2001 million,790 Mbbl; 5 Mbbl,,Mediocre,Arabia,Neutral,3848 km 2,http://blocgame.com/stats.php?id=41444,,
Robots,stormbot28,Interpol,135k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 21 hours ago,11 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1987 million,167 Mbbl,Untapped,Very Powerful,Caribbean,United States,20528 km 2,http://blocgame.com/stats.php?id=40242,,
British Egypt,Montgomery,Brotherhood of Nod,26k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,last online 6 hours ago,22 Hundred Tons per month,13 Mbbl per month,Central Planning,$1982 million,2215 Mbbl; 13 Mbbl,Near Depletion,Small,Egypt,Soviet Union,39778 km 2,http://blocgame.com/stats.php?id=45596,,
Labuair,Kultur mayor,PIRATES,11k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 6 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1982 million,129 Mbbl; 2 Mbbl,Near Depletion,None,Indochina,United States,1629 km 2,http://blocgame.com/stats.php?id=62573,,
Ukraina,Ottaman,Interpol,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,17 Hundred Tons per month,,Free Market,$1981 million,,Untapped,Meagre,Mesopotamia,United States,25520 km 2,http://blocgame.com/stats.php?id=64990,,
Benus Prime,benmetcalfe8,SPQR,99k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 9 hours ago,27 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1979 million,862 Mbbl,Untapped,Very Powerful,East Africa,United States,24741 km 2,http://blocgame.com/stats.php?id=63643,,
Dank Weed,Pothead,SPQR,10k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 9 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$1979 million,495 Mbbl,Near Depletion,Meagre,Caribbean,United States,15863 km 2,http://blocgame.com/stats.php?id=63959,,
Nerdia,TheKyu,Brotherhood of Nod,83k active personnel,13 ships,Korean War surplus,Good,5 factories,Standard,online now,45 Hundred Tons per month,25 Mbbl per month,Mixed Economy,$1972 million,,Untapped,Very Powerful,Caribbean,United States,45548 km 2,http://blocgame.com/stats.php?id=56451,,
Nuketown,Blobby78,The Order,9k active personnel,1 ships,Korean War surplus,Nice,2 factories,Elite,last online 31 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$1972 million,2981 Mbbl; 10 Mbbl,Untapped,Large,Egypt,Soviet Union,16530 km 2,http://blocgame.com/stats.php?id=59614,,
