country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Ghost Shark,Sharky,PIRATES,50k active personnel,3 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,5 Hundred Tons per month,4 Mbbl per month,Free Market,$723 million,247 Mbbl,Plentiful,Mediocre,East Indies,United States,31419 km 2,http://blocgame.com/stats.php?id=63863,
Scrubistan,Fernando_Shiros,Brotherhood of Nod,50k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,30 Hundred Tons per month,17 Mbbl per month,Central Planning,$722 million,6051 Mbbl; 17 Mbbl,Untapped,Mediocre,Persia,Soviet Union,42419 km 2,http://blocgame.com/stats.php?id=59122,
Llorxye,qiffahsy,PIRATES,53k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$722 million,30 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,25193 km 2,http://blocgame.com/stats.php?id=61688,
Sungai Dinding,Raja Hitam,The Federal Colonies,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 127 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$722 million,180 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,16172 km 2,http://blocgame.com/stats.php?id=61946,
Ballzinga,Carejo,The Order,54k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,18 Hundred Tons per month,5 Mbbl per month,Central Planning,$722 million,1189 Mbbl,Untapped,Large,Guinea,Soviet Union,34925 km 2,http://blocgame.com/stats.php?id=63397,
Jam,pbjam,Brotherhood of Nod,45k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 15 hours ago,13 Hundred Tons per month,1 Mbbl per month,Central Planning,$721 million,485 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,29182 km 2,http://blocgame.com/stats.php?id=56490,
PolandThePower,PolandThePower44,Brotherhood of Nod,43k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 1 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$721 million,2214 Mbbl; 5 Mbbl,Plentiful,Small,Mesopotamia,Neutral,30446 km 2,http://blocgame.com/stats.php?id=58217,
Capital letter,aidilomar,NOVA ASEAN,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 150 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$721 million,288 Mbbl,Untapped,Small,Pacific Rim,United States,13210 km 2,http://blocgame.com/stats.php?id=61795,
South Minnesota,Generalissimo Alpun,Che Guevara League,23k active personnel,0 ships,,First World War surplus,Good,1 factory,Elite,last online 3 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$719 million,50 Mbbl,,Meagre,Gran Colombia,Soviet Union,10949 km 2,http://blocgame.com/stats.php?id=63460,
nation name,alysdexia,Interpol,59k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 31 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$716 million,2919 Mbbl; 5 Mbbl,Untapped,Mediocre,Mesopotamia,United States,33224 km 2,http://blocgame.com/stats.php?id=49652,1 Tons
Free Vietnam,dragonexis99,SPQR,19k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 25 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$716 million,90 Mbbl; 6 Mbbl,Untapped,Mediocre,Indochina,Neutral,23659 km 2,http://blocgame.com/stats.php?id=60426,
AfganiBoy,CrazyDima,The United Nations,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 4 hours ago,10 Hundred Tons per month,,Free Market,$713 million,,Untapped,None,Mesopotamia,United States,11345 km 2,http://blocgame.com/stats.php?id=62098,
Olivera,Karl Liebknecht,Che Guevara League,20k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 2 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$713 million,477 Mbbl; 4 Mbbl,Near Depletion,Meagre,Gran Colombia,Soviet Union,10683 km 2,http://blocgame.com/stats.php?id=63174,
South Park,cartman,Brotherhood of Zion,45k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 31 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$712 million,547 Mbbl,Untapped,Mediocre,Caribbean,United States,32606 km 2,http://blocgame.com/stats.php?id=228,
Markoviakia,Luako,,1k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 16 hours ago,2 Hundred Tons per month,,Central Planning,$712 million,,Untapped,None,West Africa,Neutral,7723 km 2,http://blocgame.com/stats.php?id=57239,
DZ Djeich,StratoDZ,Al-Qassam Brigades,37k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 9 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$712 million,3132 Mbbl; 7 Mbbl,Untapped,Meagre,Atlas,Soviet Union,18191 km 2,http://blocgame.com/stats.php?id=61408,
Walmart,Jeddy,The Order,70k active personnel,1 ships,,Second World War surplus,Normal,3 factories,Good,last online 1 hours ago,21 Hundred Tons per month,8 Mbbl per month,Central Planning,$711 million,185 Mbbl; 8 Mbbl,Plentiful,Large,China,Soviet Union,41175 km 2,http://blocgame.com/stats.php?id=57903,
Burlmenia,Nathan Barlow,Che Guevara League,31k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 25 hours ago,7 Hundred Tons per month,,Central Planning,$710 million,,Untapped,Meagre,Amazonia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=57957,
Guerilla 97,Mohd Syakir Irfan,The Federal Colonies,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 156 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$710 million,155 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62872,
Mafros,hocuspocusinedible,Brotherhood of Nod,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 58 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$710 million,,Untapped,Meagre,Persia,United States,16010 km 2,http://blocgame.com/stats.php?id=63788,
Iraqi Empire,Labib6,The United Nations,33k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$708 million,1155 Mbbl; 3 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,22658 km 2,http://blocgame.com/stats.php?id=50058,
Japanesia,Egor Kruglov,,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$708 million,58 Mbbl; 2 Mbbl,,Large,Pacific Rim,Soviet Union,11713 km 2,http://blocgame.com/stats.php?id=61097,
SemutHitam,JohnCool,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,9 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$708 million,543 Mbbl,Untapped,Small,Indochina,Neutral,10899 km 2,http://blocgame.com/stats.php?id=62379,
Cubania,General Fidelis,The Order,42k active personnel,0 ships,,First World War surplus,Good,2 factories,Good,last online 1 hours ago,21 Hundred Tons per month,5 Mbbl per month,Central Planning,$706 million,107 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Mesoamerica,Soviet Union,37801 km 2,http://blocgame.com/stats.php?id=47349,
Sqynet,robosax,Brotherhood of Zion,58k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,24 Hundred Tons per month,1 Mbbl per month,Central Planning,$706 million,52 Mbbl; 1 Mbbl,Untapped,Very Powerful,Southern Africa,Neutral,42732 km 2,http://blocgame.com/stats.php?id=52255,
Tanah Malaya,Syahmi1089,PIRATES,60k active personnel,1 ships,,First World War surplus,Good,2 factories,Elite,online now,9 Hundred Tons per month,8 Mbbl per month,Free Market,$705 million,1622 Mbbl,Near Depletion,Somewhat Large,Arabia,United States,24785 km 2,http://blocgame.com/stats.php?id=60385,
Kornian,Premier Warlord Bush,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 147 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$705 million,,Untapped,Meagre,Congo,United States,11231 km 2,http://blocgame.com/stats.php?id=63705,
Melaka,Hang Tuah,The High Council,45k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,9 Hundred Tons per month,,Central Planning,$704 million,27 Mbbl,Untapped,Meagre,East Indies,Soviet Union,24491 km 2,http://blocgame.com/stats.php?id=57146,
Limefrogs,Limefrog,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 97 hours ago,16 Hundred Tons per month,5 Mbbl per month,Free Market,$704 million,5 Mbbl,Untapped,Small,Pacific Rim,Neutral,11121 km 2,http://blocgame.com/stats.php?id=61881,
SAUDI OPEC,OPEC,Brotherhood of Nod,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 138 hours ago,3 Hundred Tons per month,7 Mbbl per month,Free Market,$704 million,809 Mbbl,Untapped,Meagre,Arabia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=62838,
Utopiareally,Benevolent Dictator,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 61 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$703 million,1396 Mbbl; 4 Mbbl,Untapped,Meagre,Persia,Soviet Union,13117 km 2,http://blocgame.com/stats.php?id=63590,
Swagvila,Saddam Hussgay,Divine League,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$702 million,361 Mbbl; 1 Mbbl,Untapped,Mediocre,China,Soviet Union,34854 km 2,http://blocgame.com/stats.php?id=45990,1 Tons
Losong,Hafirus,PIRATES,56k active personnel,1 ships,,First World War surplus,Angelic,2 factories,Good,last online 6 hours ago,20 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$702 million,285 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,36544 km 2,http://blocgame.com/stats.php?id=60570,
Briggs,General Armstrong,Brotherhood of Zion,53k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,26 Hundred Tons per month,1 Mbbl per month,Central Planning,$699 million,380 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,34015 km 2,http://blocgame.com/stats.php?id=53442,
Cartenesia,hexagon,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 139 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$699 million,,Untapped,None,Pacific Rim,Neutral,11345 km 2,http://blocgame.com/stats.php?id=58994,
FuchukFakhu,KondaKondi,,54k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,30 Hundred Tons per month,2 Mbbl per month,Free Market,$698 million,222 Mbbl; 2 Mbbl,,None,Southern Africa,United States,15890 km 2,http://blocgame.com/stats.php?id=61483,
Ira,TheCatOfTens,The Order,58k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,online now,41 Hundred Tons per month,11 Mbbl per month,Free Market,$698 million,173 Mbbl,Plentiful,Somewhat Large,Congo,United States,34812 km 2,http://blocgame.com/stats.php?id=62332,
Sovngarde,Farron47,The High Council,51k active personnel,2 ships,,Second World War surplus,Angelic,2 factories,Elite,online now,13 Hundred Tons per month,3 Mbbl per month,Central Planning,$698 million,147 Mbbl; 3 Mbbl,Untapped,Large,East Indies,Soviet Union,33117 km 2,http://blocgame.com/stats.php?id=62626,
Borgasha,Magus Evergreen,The Order,46k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$698 million,5617 Mbbl; 5 Mbbl,Untapped,Mediocre,Atlas,Neutral,25624 km 2,http://blocgame.com/stats.php?id=63407,
jongos,barros,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 45 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$696 million,3 Mbbl,Untapped,None,East Indies,Neutral,5418 km 2,http://blocgame.com/stats.php?id=61892,
Ralu,Ramar,The High Council,41k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 4 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$694 million,387 Mbbl; 4 Mbbl,Untapped,Mediocre,Amazonia,United States,24123 km 2,http://blocgame.com/stats.php?id=59527,
Nameck,Picko,Interpol,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 14 hours ago,14 Hundred Tons per month,12 Mbbl per month,Central Planning,$692 million,9227 Mbbl; 12 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,33025 km 2,http://blocgame.com/stats.php?id=61968,
Shekel Land,Sheklesteinthefourth,The Order,52k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,16 Hundred Tons per month,6 Mbbl per month,Central Planning,$690 million,4807 Mbbl; 6 Mbbl,Untapped,Large,Egypt,Soviet Union,36444 km 2,http://blocgame.com/stats.php?id=54689,
Ketroyla,Erolvant,The Order,46k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,last online 14 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$690 million,506 Mbbl,,Meagre,Indochina,Neutral,28244 km 2,http://blocgame.com/stats.php?id=55951,
Solentia,Cracov,Brotherhood of Zion,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 7 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$690 million,140 Mbbl; 4 Mbbl,Untapped,Meagre,Caribbean,Neutral,16172 km 2,http://blocgame.com/stats.php?id=62639,
CubeHead,waveform,SPQR,20k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 47 hours ago,12 Hundred Tons per month,5 Mbbl per month,Free Market,$690 million,2692 Mbbl,Untapped,Meagre,Mesopotamia,United States,31321 km 2,http://blocgame.com/stats.php?id=63001,
Krakozhia,Ilyich,Interpol,58k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$689 million,149 Mbbl; 3 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,25999 km 2,http://blocgame.com/stats.php?id=39065,
Vorcs,Aiman Nizam,PIRATES,89k active personnel,3 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,10 Hundred Tons per month,8 Mbbl per month,Central Planning,$689 million,386 Mbbl; 8 Mbbl,Untapped,Large,East Indies,Soviet Union,27922 km 2,http://blocgame.com/stats.php?id=61955,
Anonymity,Anomalous300,The Order,71k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 19 hours ago,25 Hundred Tons per month,11 Mbbl per month,Central Planning,$689 million,1243 Mbbl; 11 Mbbl,,Mediocre,Arabia,Neutral,20513 km 2,http://blocgame.com/stats.php?id=63103,
Tiny Island,Rojan,,31k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$689 million,188 Mbbl; 2 Mbbl,Untapped,None,Pacific Rim,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=63412,
Dondang Sayang,Cempaka Sari,PIRATES,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,online now,15 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$687 million,59 Mbbl; 9 Mbbl,Plentiful,None,East Indies,United States,13477 km 2,http://blocgame.com/stats.php?id=60628,
Eurassia,KurdishStalin,Comintern,67k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 3 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$687 million,3775 Mbbl; 5 Mbbl,,Mediocre,Mesopotamia,Soviet Union,22120 km 2,http://blocgame.com/stats.php?id=63019,
Kyranistan,Michael Hussain,Comintern,40k active personnel,0 ships,,First World War surplus,Isolated,1 factory,Good,online now,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$685 million,5988 Mbbl; 7 Mbbl,Depleted,Somewhat Large,Persia,Soviet Union,21125 km 2,http://blocgame.com/stats.php?id=61263,
Beausch�n,canadianghetto,Brotherhood of Zion,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 143 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$684 million,1422 Mbbl; 2 Mbbl,Untapped,None,Arabia,Neutral,11231 km 2,http://blocgame.com/stats.php?id=59455,
ADAMLAND,adamharez,The Order,38k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$681 million,8254 Mbbl; 7 Mbbl,,Small,Arabia,Neutral,19800 km 2,http://blocgame.com/stats.php?id=60764,
Cyrodill,Tihomir,The Order,118k active personnel,2 ships,,Korean War surplus,Gandhi-like,4 factories,Elite,last online 6 hours ago,35 Hundred Tons per month,45 Mbbl per month,Free Market,$679 million,5892 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,49327 km 2,http://blocgame.com/stats.php?id=53759,2 Tons
Ken no Taiyou,Hikari,Brotherhood of Zion,30k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,last online 1 hours ago,9 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$678 million,1883 Mbbl; 13 Mbbl,Untapped,Meagre,Persia,Soviet Union,30155 km 2,http://blocgame.com/stats.php?id=64029,
Mmhat,Homermustdie,The High Council,18k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,9 Hundred Tons per month,2 Mbbl per month,Free Market,$677 million,193 Mbbl; 2 Mbbl,Untapped,Small,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,
M�rg,albertps,The United Nations,44k active personnel,1 ships,,First World War surplus,Gandhi-like,3 factories,Standard,online now,22 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$676 million,87 Mbbl; 10 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,40666 km 2,http://blocgame.com/stats.php?id=58356,
HARDGAY♂,mits,The Order,41k active personnel,0 ships,,First World War surplus,Nice,2 factories,Elite,online now,17 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$676 million,325 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,31884 km 2,http://blocgame.com/stats.php?id=63324,
Bantersciz,Banterscnizzle Cuperpatch,ISIS,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 45 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$676 million,1 Mbbl,Untapped,Mediocre,Southern Africa,United States,10683 km 2,http://blocgame.com/stats.php?id=63604,
Dongo Congo,monicalman0821,,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 165 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$676 million,450 Mbbl,Untapped,Meagre,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63671,
Expugno,Ectarlars,Divine League,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Good,last online 176 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$675 million,348 Mbbl; 1 Mbbl,Untapped,None,Congo,Neutral,16335 km 2,http://blocgame.com/stats.php?id=51420,
harimau kl,harmidi,PIRATES,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 106 hours ago,11 Hundred Tons per month,13 Mbbl per month,Central Planning,$675 million,1628 Mbbl; 13 Mbbl,,Small,Arabia,Neutral,12691 km 2,http://blocgame.com/stats.php?id=62369,
Dominon,Domnino,Brotherhood of Zion,26k active personnel,0 ships,,First World War surplus,Mad Dog,1 factory,Good,online now,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$674 million,274 Mbbl; 2 Mbbl,Untapped,Small,Caribbean,Soviet Union,30295 km 2,http://blocgame.com/stats.php?id=64204,
Puella-Magia,Emily,Comintern,28k active personnel,0 ships,,Second World War surplus,Questionable,1 factory,Elite,online now,12 Hundred Tons per month,10 Mbbl per month,Central Planning,$672 million,843 Mbbl; 10 Mbbl,Plentiful,Mediocre,Persia,Soviet Union,24292 km 2,http://blocgame.com/stats.php?id=35958,
S�l,BabaWanga,Lithuanian Coalition,22k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$672 million,37 Mbbl; 3 Mbbl,Untapped,Somewhat Large,Southern Africa,Soviet Union,24634 km 2,http://blocgame.com/stats.php?id=61589,
Boukachkistan,boukachka,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 156 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$671 million,2737 Mbbl; 3 Mbbl,Untapped,Small,Arabia,Soviet Union,13750 km 2,http://blocgame.com/stats.php?id=45051,
WUBstep,WUBstep,Brotherhood of Nod,58k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,last online 1 hours ago,30 Hundred Tons per month,17 Mbbl per month,Central Planning,$670 million,4738 Mbbl; 17 Mbbl,Untapped,Powerful,Persia,Soviet Union,37687 km 2,http://blocgame.com/stats.php?id=39023,
Daphnestan,Daoapin,The High Council,53k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$670 million,272 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,28641 km 2,http://blocgame.com/stats.php?id=59475,
south nation,presiden tote,PIRATES,55k active personnel,1 ships,,First World War surplus,Nice,2 factories,Good,last online 7 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$670 million,442 Mbbl; 5 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,33302 km 2,http://blocgame.com/stats.php?id=61911,
Langgarpura,neocon,The Order,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,7 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$669 million,141 Mbbl,Untapped,Small,East Indies,Neutral,26523 km 2,http://blocgame.com/stats.php?id=60629,
Rockstead,ArMaGeDdOn,The Order,59k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 11 hours ago,14 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$669 million,315 Mbbl; 6 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62622,
Smyrno,Mallow,The Order,51k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,9 Hundred Tons per month,10 Mbbl per month,Central Planning,$668 million,8078 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,35109 km 2,http://blocgame.com/stats.php?id=62960,
Kek Slovakia,Fidel Kekstro,The Order,73k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 46 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$668 million,276 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,34330 km 2,http://blocgame.com/stats.php?id=63462,
Bango,MrTangoMango,Brotherhood of Zion,28k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 13 hours ago,13 Hundred Tons per month,2 Mbbl per month,Central Planning,$667 million,115 Mbbl; 2 Mbbl,Untapped,Small,Southern Africa,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=59337,
Romiia,The Great Tiberius III,The United Nations,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$666 million,335 Mbbl; 2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,24594 km 2,http://blocgame.com/stats.php?id=60242,
Shiba,Dogtown33,The Order,58k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 11 hours ago,16 Hundred Tons per month,10 Mbbl per month,Central Planning,$665 million,10 Mbbl,Plentiful,Mediocre,Pacific Rim,Soviet Union,19564 km 2,http://blocgame.com/stats.php?id=56250,
Poz Loads,Souvlakian,,8k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 28 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$665 million,2139 Mbbl,,None,Egypt,United States,13078 km 2,http://blocgame.com/stats.php?id=63399,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 18 hours ago,12 Hundred Tons per month,4 Mbbl per month,Free Market,$663 million,50 Mbbl,Untapped,Large,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,
TheAccountants,TheAccountant13,TheAccountantRevenge,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 36 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$663 million,1605 Mbbl; 2 Mbbl,Untapped,None,Persia,Neutral,7723 km 2,http://blocgame.com/stats.php?id=62517,
kuci,kiki,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 44 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$662 million,,Untapped,None,East Indies,Neutral,7801 km 2,http://blocgame.com/stats.php?id=63755,
MakanBudak,amirulfaizal,The Order,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 8 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$661 million,158 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Neutral,7959 km 2,http://blocgame.com/stats.php?id=60748,
Burke Tome,Haggashed,Brotherhood of Nod,48k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,13 Hundred Tons per month,9 Mbbl per month,Free Market,$661 million,3156 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=63028,
Emerzonland,Togarius,Comintern,5k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 41 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$660 million,1462 Mbbl,,Meagre,Atlas,Neutral,9083 km 2,http://blocgame.com/stats.php?id=61204,
epf,kwsp,The Federal Colonies,67k active personnel,1 ships,,Finest of the 19th century,Gandhi-like,2 factories,Elite,last online 5 hours ago,27 Hundred Tons per month,8 Mbbl per month,Free Market,$660 million,195 Mbbl,Untapped,Large,East Indies,United States,40012 km 2,http://blocgame.com/stats.php?id=63191,
Meiji,HiroShiro,The Order,50k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 24 hours ago,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$660 million,595 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63464,
