country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Lyranistan,Lyranistan,Brotherhood of Nod,119k active personnel,5 ships,Vietnam War surplus,Gandhi-like,4 factories,Standard,last online 2 hours ago,35 Hundred Tons per month,25 Mbbl per month,Central Planning,$2285 million,3491 Mbbl; 25 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,50994 km 2,http://blocgame.com/stats.php?id=56860,2 Tons,
Alanies,Alany,The Order,53k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 15 hours ago,27 Hundred Tons per month,12 Mbbl per month,Central Planning,$2346 million,2724 Mbbl; 12 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,42109 km 2,http://blocgame.com/stats.php?id=54617,,
Hansetica,Svan,,7k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 114 hours ago,18 Hundred Tons per month,8 Mbbl per month,Central Planning,$2470 million,8 Mbbl,Untapped,Somewhat Large,China,Soviet Union,11411 km 2,http://blocgame.com/stats.php?id=63390,,
Petrovistan,JMHOLM,The Federal Colonies,17k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,online now,5 Hundred Tons per month,4 Mbbl per month,Free Market,$2362 million,1894 Mbbl,Depleted,Mediocre,Mesopotamia,United States,9873 km 2,http://blocgame.com/stats.php?id=64147,,
Shekel Land,Sheklesteinthefourth,The Order,119k active personnel,4 ships,Korean War surplus,Good,2 factories,Elite,last online 6 hours ago,34 Hundred Tons per month,19 Mbbl per month,Central Planning,$2332 million,8044 Mbbl; 19 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,51273 km 2,http://blocgame.com/stats.php?id=54689,,
Gammaria,Jacob DeGoes,The Order,76k active personnel,0 ships,Second World War surplus,Nice,3 factories,Standard,last online 11 hours ago,14 Hundred Tons per month,9 Mbbl per month,Central Planning,$2346 million,342 Mbbl; 9 Mbbl,Plentiful,Somewhat Large,East Indies,Soviet Union,28929 km 2,http://blocgame.com/stats.php?id=64334,,
Olympia,Xasthur,Brotherhood of Nod,78k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 74 hours ago,21 Hundred Tons per month,5 Mbbl per month,Central Planning,$2354 million,138 Mbbl; 5 Mbbl,Untapped,Very Powerful,China,Soviet Union,42250 km 2,http://blocgame.com/stats.php?id=51354,,
AA,syljays89,PIRATES,51k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,15 Hundred Tons per month,14 Mbbl per month,Central Planning,$2334 million,12 Mbbl; 14 Mbbl,Near Depletion,Powerful,Pacific Rim,Soviet Union,20503 km 2,http://blocgame.com/stats.php?id=64255,,
Vanaheim,Nickius BigDickius,The Order,82k active personnel,10 ships,First World War surplus,Nice,3 factories,Elite,last online 10 hours ago,32 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2311 million,371 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,United States,31087 km 2,http://blocgame.com/stats.php?id=63832,,
Nuwe Rhodesia,dudeskis,The Order,43k active personnel,17 ships,Vietnam War surplus,Nice,3 factories,Elite,online now,52 Hundred Tons per month,,Central Planning,$2320 million,203 Mbbl,Near Depletion,Very Powerful,Gran Colombia,Soviet Union,30905 km 2,http://blocgame.com/stats.php?id=6338,,
Caballos,T�mas,,3k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 19 hours ago,5 Hundred Tons per month,5 Mbbl per month,Free Market,$2315 million,,Untapped,Small,The Subcontinent,United States,16586 km 2,http://blocgame.com/stats.php?id=5261,,
Thinkpad,maskedplacebo,The Order,108k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,21 Hundred Tons per month,5 Mbbl per month,Central Planning,$2206 million,125 Mbbl,Untapped,Powerful,Indochina,Soviet Union,37729 km 2,http://blocgame.com/stats.php?id=63332,,
Pasir Dengung,Menteri Fasola,PIRATES,61k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 57 hours ago,8 Hundred Tons per month,8 Mbbl per month,Central Planning,$2297 million,4556 Mbbl,Untapped,Very Powerful,Atlas,Neutral,24157 km 2,http://blocgame.com/stats.php?id=60712,,
Kyranistan,Michael Hussain,,4k active personnel,0 ships,First World War surplus,Angelic,None,Undisciplined Rabble,online now,3 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2018 million,854 Mbbl; 3 Mbbl,Near Depletion,Mediocre,Persia,Neutral,2573 km 2,http://blocgame.com/stats.php?id=61263,,
Arina,Hakir,Interpol,73k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 19 hours ago,13 Hundred Tons per month,5 Mbbl per month,Free Market,$2186 million,363 Mbbl,Untapped,Very Powerful,Amazonia,United States,35808 km 2,http://blocgame.com/stats.php?id=54480,,
Melaka,Hang Tuah,Interpol,98k active personnel,0 ships,Vietnam War surplus,Gandhi-like,4 factories,Standard,last online 1 hours ago,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$2228 million,78 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,23876 km 2,http://blocgame.com/stats.php?id=57146,,
Tuaran,Sufrie,,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 177 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$2295 million,,Untapped,None,Pacific Rim,Neutral,3207 km 2,http://blocgame.com/stats.php?id=61828,,
Kikkomen,general_tso_chiken,The Order,85k active personnel,1 ships,Second World War surplus,Questionable,2 factories,Good,online now,9 Hundred Tons per month,8 Mbbl per month,Free Market,$2154 million,244 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,45770 km 2,http://blocgame.com/stats.php?id=53662,,
Dondang Sayang,Cempaka Sari,PIRATES,98k active personnel,11 ships,Second World War surplus,Gandhi-like,5 factories,Undisciplined Rabble,last online 11 hours ago,15 Hundred Tons per month,13 Mbbl per month,Free Market,$2247 million,13 Mbbl,Untapped,Very Powerful,East Indies,United States,18523 km 2,http://blocgame.com/stats.php?id=60628,,
Walletia,walletguy,SPQR,60k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 12 hours ago,19 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$2267 million,,Untapped,Mediocre,Caribbean,United States,22870 km 2,http://blocgame.com/stats.php?id=62978,,
Haaga,Belac2.0,The Federal Colonies,30k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 28 hours ago,15 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2277 million,176 Mbbl; 6 Mbbl,Plentiful,Somewhat Large,Caribbean,United States,22876 km 2,http://blocgame.com/stats.php?id=64322,,
Saladah,Lannes,The Order,139k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,25 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$2217 million,3307 Mbbl,Untapped,Powerful,Persia,Soviet Union,35257 km 2,http://blocgame.com/stats.php?id=65004,,
Northern Ghan,Hailaruds,The Order,14k active personnel,0 ships,Second World War surplus,Good,1 factory,Standard,last online 20 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2187 million,333 Mbbl,Untapped,Mediocre,Arabia,Neutral,6061 km 2,http://blocgame.com/stats.php?id=62344,,
Shatmapants,Penguin,SPQR,64k active personnel,1 ships,Vietnam War surplus,Gandhi-like,2 factories,Good,online now,23 Hundred Tons per month,6 Mbbl per month,Central Planning,$2276 million,321 Mbbl; 6 Mbbl,Plentiful,Large,Caribbean,Soviet Union,22656 km 2,http://blocgame.com/stats.php?id=58425,,
Rengit,merahsakti,The Order,136k active personnel,5 ships,Vietnam War surplus,Nice,3 factories,Standard,online now,93 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$2172 million,547 Mbbl; 4 Mbbl,Plentiful,Very Powerful,Congo,United States,49753 km 2,http://blocgame.com/stats.php?id=61769,,
methamphetamine,UDIN88,The Federal Colonies,8k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 123 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$2340 million,7 Mbbl,Untapped,Mediocre,East Indies,Neutral,4805 km 2,http://blocgame.com/stats.php?id=61702,,
NL-Indies,Aanv. De Vries,The Federal Colonies,49k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,15 Hundred Tons per month,8 Mbbl per month,Free Market,$2227 million,252 Mbbl,Plentiful,Large,East Indies,United States,24285 km 2,http://blocgame.com/stats.php?id=63776,,
The Jihad,eddylane,The Order,3k active personnel,2 ships,Second World War surplus,Good,2 factories,Good,online now,18 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$2172 million,4961 Mbbl,Near Depletion,Small,Egypt,Soviet Union,43512 km 2,http://blocgame.com/stats.php?id=53434,,
Novaya,ScarletMarines,The Order,49k active personnel,5 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$2230 million,404 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,20100 km 2,http://blocgame.com/stats.php?id=62840,,
SOPF,Johnathinski Weston,The United Nations,7k active personnel,0 ships,Second World War surplus,Normal,1 factory,Poor,last online 26 hours ago,10 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1822 million,4 Mbbl,Untapped,Somewhat Large,East Indies,Neutral,6390 km 2,http://blocgame.com/stats.php?id=62841,,
Karat,TankGun,The Federal Colonies,71k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,6 Hundred Tons per month,,Free Market,$2249 million,,Plentiful,Mediocre,Caribbean,United States,21057 km 2,http://blocgame.com/stats.php?id=45853,,
Borgasha,Magus Evergreen,The Order,93k active personnel,6 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,15 Hundred Tons per month,10 Mbbl per month,Central Planning,$2157 million,7069 Mbbl; 10 Mbbl,Untapped,Large,Atlas,Soviet Union,44261 km 2,http://blocgame.com/stats.php?id=63407,,
Derse Moon,Jack Noir,The Order,8k active personnel,18 ships,Almost Modern,Angelic,9 factories,Good,online now,50 Hundred Tons per month,50 Mbbl per month,Central Planning,$2145 million,25657 Mbbl; 50 Mbbl,Depleted,Mediocre,Egypt,Soviet Union,101847 km 2,http://blocgame.com/stats.php?id=62965,,
kobisbunga,kobis,Brotherhood of Nod,65k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Good,last online 29 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2155 million,66 Mbbl; 3 Mbbl,Untapped,Large,East Indies,United States,14548 km 2,http://blocgame.com/stats.php?id=61609,,
Yugoslothia,Yugoslothia,Brotherhood of Nod,101k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,12 Hundred Tons per month,10 Mbbl per month,Free Market,$2157 million,2928 Mbbl,Untapped,Large,Egypt,United States,31284 km 2,http://blocgame.com/stats.php?id=55968,,
National_East,RulerBill,,10k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2479 million,76 Mbbl; 5 Mbbl,Plentiful,Very Powerful,Mesoamerica,Neutral,7346 km 2,http://blocgame.com/stats.php?id=61888,,
S�l,BabaWanga,,5k active personnel,0 ships,First World War surplus,Questionable,1 factory,Standard,last online 164 hours ago,9 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2188 million,6 Mbbl,Untapped,Somewhat Large,Southern Africa,Neutral,8990 km 2,http://blocgame.com/stats.php?id=61589,,
Bluegene/Q,ChevalierCavac,PIRATES,145k active personnel,7 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 6 hours ago,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2111 million,2459 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,35843 km 2,http://blocgame.com/stats.php?id=61506,,
Terengganu,Farysa,SPQR,91k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 30 hours ago,6 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2191 million,35 Mbbl; 5 Mbbl,Untapped,Large,East Indies,Soviet Union,31878 km 2,http://blocgame.com/stats.php?id=60615,,
Pink,Rosy Maple Moth,The Order,153k active personnel,9 ships,Korean War surplus,Gandhi-like,6 factories,Good,online now,66 Hundred Tons per month,7 Mbbl per month,Central Planning,$2075 million,415 Mbbl; 7 Mbbl,Untapped,Very Powerful,Amazonia,Soviet Union,64336 km 2,http://blocgame.com/stats.php?id=46667,,
Rudenia,Supreme Leader,Interpol,51k active personnel,1 ships,Second World War surplus,Good,2 factories,Good,last online 19 hours ago,9 Hundred Tons per month,10 Mbbl per month,Central Planning,$2405 million,1227 Mbbl; 10 Mbbl,Near Depletion,Mediocre,Arabia,Soviet Union,8805 km 2,http://blocgame.com/stats.php?id=47765,,
BongoBongoBongo,oBerry,The Order,81k active personnel,6 ships,Second World War surplus,Good,4 factories,Good,last online 23 hours ago,45 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$2123 million,,Untapped,Very Powerful,Congo,Soviet Union,28557 km 2,http://blocgame.com/stats.php?id=63942,,
Pembunuh,Kepek,PIRATES,75k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 24 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$2153 million,2346 Mbbl,Untapped,Large,Atlas,Soviet Union,10576 km 2,http://blocgame.com/stats.php?id=63737,,
fjortonattio8,fiveonesix,The Order,98k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,43 Hundred Tons per month,5 Mbbl per month,Free Market,$2079 million,287 Mbbl,Untapped,Very Powerful,Gran Colombia,United States,37335 km 2,http://blocgame.com/stats.php?id=63413,,
Courlandia,Tzar Simeon III,The Order,57k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,13 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2166 million,,Untapped,Large,Guinea,Soviet Union,16055 km 2,http://blocgame.com/stats.php?id=64264,,
Malaysia.,Tuanku Adam Zhafri,PIRATES,9k active personnel,5 ships,Second World War surplus,Good,3 factories,Good,last online 126 hours ago,10 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$2087 million,31 Mbbl; 9 Mbbl,Untapped,Mediocre,East Indies,Neutral,9475 km 2,http://blocgame.com/stats.php?id=63032,,
Lhaos,Adrian,SPQR,47k active personnel,0 ships,First World War surplus,Angelic,2 factories,Elite,last online 3 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$2154 million,239 Mbbl; 7 Mbbl,Untapped,None,Indochina,Neutral,25115 km 2,http://blocgame.com/stats.php?id=65016,,
Argon,Argus,Interpol,99k active personnel,10 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 22 hours ago,42 Hundred Tons per month,30 Mbbl per month,Central Planning,$2145 million,2018 Mbbl; 30 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,47971 km 2,http://blocgame.com/stats.php?id=57323,,
Nameck,Picko,Interpol,115k active personnel,9 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 9 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$2064 million,10058 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,44887 km 2,http://blocgame.com/stats.php?id=61968,,
����������,������ �������,Interpol,139k active personnel,3 ships,Korean War surplus,Angelic,4 factories,Good,last online 9 hours ago,24 Hundred Tons per month,12 Mbbl per month,Central Planning,$2091 million,312 Mbbl; 12 Mbbl,Plentiful,Very Powerful,Gran Colombia,Soviet Union,36959 km 2,http://blocgame.com/stats.php?id=54626,,
Whadjuk,MarsOz,The Khilafah,67k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,7 Hundred Tons per month,6 Mbbl per month,Central Planning,$2445 million,3938 Mbbl; 6 Mbbl,Untapped,Powerful,Mesopotamia,Soviet Union,14024 km 2,http://blocgame.com/stats.php?id=63576,,
Inderapura,Lordfazal,PIRATES,85k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,16 Hundred Tons per month,11 Mbbl per month,Free Market,$2071 million,279 Mbbl,Untapped,Powerful,East Indies,United States,16290 km 2,http://blocgame.com/stats.php?id=62928,,5%
Aeter,Anima6778,The Order,76k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 17 hours ago,29 Hundred Tons per month,10 Mbbl per month,Central Planning,$2106 million,231 Mbbl; 10 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,48248 km 2,http://blocgame.com/stats.php?id=61960,,
Nueva Pilipinas,Angelo Manrique,Interpol,79k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 26 hours ago,15 Hundred Tons per month,13 Mbbl per month,Central Planning,$2136 million,423 Mbbl; 13 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,35553 km 2,http://blocgame.com/stats.php?id=53008,,
Sarnath,Gnai-Kah,The Federal Colonies,75k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 23 hours ago,19 Hundred Tons per month,10 Mbbl per month,Free Market,$2095 million,993 Mbbl,Untapped,Somewhat Large,Arabia,United States,16159 km 2,http://blocgame.com/stats.php?id=62981,,
Borneon,orangsigat,PIRATES,160k active personnel,17 ships,Vietnam War surplus,Angelic,6 factories,Elite,online now,36 Hundred Tons per month,23 Mbbl per month,Central Planning,$2108 million,144 Mbbl; 23 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,38235 km 2,http://blocgame.com/stats.php?id=61947,10 Tons,5%
Moneymaking,Bill Gates,,13k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,4 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1785 million,780 Mbbl; 5 Mbbl,Untapped,Powerful,Arabia,United States,4127 km 2,http://blocgame.com/stats.php?id=64271,,
Pokok Sena,bobit2,PIRATES,22k active personnel,0 ships,Second World War surplus,Nice,3 factories,Undisciplined Rabble,last online 2 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$2116 million,295 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,22935 km 2,http://blocgame.com/stats.php?id=63144,,
SrpskaRepublika,Enoch Powell,The Order,58k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,29 Hundred Tons per month,11 Mbbl per month,Free Market,$2055 million,80 Mbbl,Untapped,Large,Southern Africa,United States,28955 km 2,http://blocgame.com/stats.php?id=63541,,
ZAMENTA,ShAh FAr HAn,The Order,233k active personnel,6 ships,Korean War surplus,Gandhi-like,5 factories,Poor,last online 8 hours ago,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$2060 million,356 Mbbl; 10 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,45211 km 2,http://blocgame.com/stats.php?id=61998,,
Nerdia,TheKyu,Brotherhood of Nod,99k active personnel,10 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 28 hours ago,45 Hundred Tons per month,25 Mbbl per month,Free Market,$2014 million,,Untapped,Very Powerful,Caribbean,Neutral,45548 km 2,http://blocgame.com/stats.php?id=56451,,
KaleCepo,sultan lee,PIRATES,237k active personnel,21 ships,Almost Modern,Gandhi-like,9 factories,Good,last online 2 hours ago,114 Hundred Tons per month,15 Mbbl per month,Free Market,$1955 million,131 Mbbl,Untapped,Very Powerful,East Indies,United States,93019 km 2,http://blocgame.com/stats.php?id=60711,,
Messer,Arathis,The Order,99k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 63 hours ago,16 Hundred Tons per month,4 Mbbl per month,Central Planning,$2033 million,385 Mbbl; 4 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,26287 km 2,http://blocgame.com/stats.php?id=52483,,
Memiaya,MrRoth,Che Guevara League,4k active personnel,-1 ships,Second World War surplus,Angelic,2 factories,Undisciplined Rabble,last online 183 hours ago,24 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1986 million,5 Mbbl,Untapped,Large,Caribbean,Neutral,13862 km 2,http://blocgame.com/stats.php?id=62980,,
kufr conquerors,SilversLegend,Brotherhood of Nod,78k active personnel,11 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,23 Hundred Tons per month,1 Mbbl per month,Central Planning,$1927 million,129 Mbbl; 1 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,21937 km 2,http://blocgame.com/stats.php?id=59579,,
Infernistan,Inferno JR,Socialist Arab Union,12k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 2 hours ago,1 Hundred Tons per month,3 Mbbl per month,Central Planning,$2074 million,391 Mbbl; 3 Mbbl,Plentiful,None,Egypt,Neutral,2359 km 2,http://blocgame.com/stats.php?id=60304,,
Rararaland,Whiskertoes,Brotherhood of Nod,58k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 22 hours ago,22 Hundred Tons per month,16 Mbbl per month,Central Planning,$2029 million,5275 Mbbl; 16 Mbbl,,Very Powerful,Arabia,Soviet Union,40828 km 2,http://blocgame.com/stats.php?id=49272,,
Hivemindia,Overmind,The Order,114k active personnel,6 ships,Korean War surplus,Gandhi-like,6 factories,Good,online now,36 Hundred Tons per month,8 Mbbl per month,Central Planning,$1958 million,104 Mbbl; 8 Mbbl,Plentiful,Very Powerful,China,Soviet Union,44128 km 2,http://blocgame.com/stats.php?id=63286,,
ThePonyslayers,TheManHanoi,The Order,21k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 45 hours ago,32 Hundred Tons per month,4 Mbbl per month,Central Planning,$2069 million,63 Mbbl; 4 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,23923 km 2,http://blocgame.com/stats.php?id=54547,,
Targaria,i0i0i0,SPQR,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 133 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$2068 million,7 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,10576 km 2,http://blocgame.com/stats.php?id=42946,,
Zeon Alliance,Char Aznable,PIRATES,140k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 29 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1898 million,314 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,33932 km 2,http://blocgame.com/stats.php?id=62248,2 Tons,
Kritch,Zorn,Armat Corporation,0k active personnel,1 ships,Korean War surplus,Gandhi-like,None,Undisciplined Rabble,last online 1 hours ago,0 Hundred Tons per month,,Central Planning,$2010 million,233 Mbbl,Near Depletion,None,The Subcontinent,Soviet Union,46184 km 2,http://blocgame.com/stats.php?id=63155,,
melayuraya,bangsamelayu,Pakatan Melayu,12k active personnel,0 ships,Second World War surplus,Normal,3 factories,Elite,last online 10 hours ago,24 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2092 million,85 Mbbl; 8 Mbbl,Near Depletion,Mediocre,The Subcontinent,Neutral,16739 km 2,http://blocgame.com/stats.php?id=63546,,
Laurence,Frezzerbloom,Brotherhood of Nod,98k active personnel,4 ships,Vietnam War surplus,Gandhi-like,3 factories,Elite,last online 16 hours ago,17 Hundred Tons per month,10 Mbbl per month,Central Planning,$1979 million,2456 Mbbl; 10 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=49637,1 Tons,
Buchepalia,ubiqa,Brotherhood of Nod,50k active personnel,1 ships,Second World War surplus,Good,3 factories,Good,last online 6 hours ago,21 Hundred Tons per month,10 Mbbl per month,Central Planning,$1958 million,271 Mbbl; 10 Mbbl,Untapped,Powerful,Caribbean,Soviet Union,19014 km 2,http://blocgame.com/stats.php?id=60734,,
Sumchakastan,eddik0lol,The Khilafah,7k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,online now,5 Hundred Tons per month,6 Mbbl per month,Central Planning,$1713 million,1004 Mbbl; 6 Mbbl,,Mediocre,Arabia,Neutral,4710 km 2,http://blocgame.com/stats.php?id=41444,,
Somaliya,Al Somali,Interpol,56k active personnel,7 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,12 Hundred Tons per month,12 Mbbl per month,Central Planning,$1943 million,5148 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,36548 km 2,http://blocgame.com/stats.php?id=52569,,
Wafflonia,Stellarwaffle,SPQR,80k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 10 hours ago,21 Hundred Tons per month,12 Mbbl per month,Central Planning,$1943 million,3994 Mbbl; 12 Mbbl,Untapped,Large,Egypt,Soviet Union,43327 km 2,http://blocgame.com/stats.php?id=63064,,
Avarice,Plutus,The Order,180k active personnel,7 ships,Vietnam War surplus,Gandhi-like,7 factories,Good,last online 9 hours ago,67 Hundred Tons per month,36 Mbbl per month,Free Market,$1909 million,,Untapped,Very Powerful,East Indies,United States,88350 km 2,http://blocgame.com/stats.php?id=63966,,
Poundtown,FLAKT,Brotherhood of Nod,118k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,20 Hundred Tons per month,9 Mbbl per month,Central Planning,$1977 million,822 Mbbl; 9 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,47033 km 2,http://blocgame.com/stats.php?id=39066,,
Guadianstan,Guadian Bakar,,5k active personnel,0 ships,Second World War surplus,Questionable,2 factories,Good,last online 183 hours ago,13 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1908 million,166 Mbbl,Untapped,None,Gran Colombia,Neutral,9773 km 2,http://blocgame.com/stats.php?id=63250,,
Novi Sad,Serbian Gamer,The Order,9k active personnel,1 ships,Second World War surplus,Nice,2 factories,Elite,last online 18 hours ago,13 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2007 million,2629 Mbbl; 8 Mbbl,Near Depletion,None,Egypt,Neutral,22335 km 2,http://blocgame.com/stats.php?id=60752,,
Free Vietnam,dragonexis99,The Federal Colonies,10k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 88 hours ago,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$2044 million,8 Mbbl,Untapped,Somewhat Large,Indochina,Neutral,7595 km 2,http://blocgame.com/stats.php?id=60426,,
Empyrea,Sir_Scarf,The Order,51k active personnel,3 ships,Korean War surplus,Nice,2 factories,Standard,last online 9 hours ago,18 Hundred Tons per month,3 Mbbl per month,Central Planning,$2149 million,3 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,32156 km 2,http://blocgame.com/stats.php?id=49411,,
Kozakura,Tenrai,The Hetairoi Guild,7k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 113 hours ago,7 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2063 million,179 Mbbl,Untapped,None,Pacific Rim,United States,11119 km 2,http://blocgame.com/stats.php?id=48894,,
white shadow,White Shadow,The Order,45k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,last online 6 hours ago,24 Hundred Tons per month,10 Mbbl per month,Free Market,$1996 million,1629 Mbbl; 10 Mbbl,Untapped,Mediocre,Persia,United States,20095 km 2,http://blocgame.com/stats.php?id=55012,,
