country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Kikkomen,general_tso_chiken,The Order,61k active personnel,-1 ships,Second World War surplus,Questionable,2 factories,Good,last online 1 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$2401 million,197 Mbbl; 7 Mbbl,Untapped,Small,Pacific Rim,Neutral,47244 km 2,http://blocgame.com/stats.php?id=53662,,
Free Vietnam,dragonexis99,The Federal Colonies,10k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 162 hours ago,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$2388 million,8 Mbbl,Untapped,Somewhat Large,Indochina,Neutral,7595 km 2,http://blocgame.com/stats.php?id=60426,,
Argon,Argus,Interpol,114k active personnel,10 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 3 hours ago,42 Hundred Tons per month,31 Mbbl per month,Central Planning,$2380 million,1836 Mbbl; 31 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,47971 km 2,http://blocgame.com/stats.php?id=57323,,
Drelinka,Catheline lebran,,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 42 hours ago,4 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$2380 million,760 Mbbl,Untapped,Powerful,Persia,Soviet Union,4807 km 2,http://blocgame.com/stats.php?id=61556,,
Nueva Pilipinas,Angelo Manrique,Interpol,79k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,15 Hundred Tons per month,13 Mbbl per month,Central Planning,$2377 million,345 Mbbl; 13 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,35553 km 2,http://blocgame.com/stats.php?id=53008,,
south nation,presiden tote,PIRATES,35k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,14 Hundred Tons per month,12 Mbbl per month,Central Planning,$2369 million,452 Mbbl; 12 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,34010 km 2,http://blocgame.com/stats.php?id=61911,,
Pokok Sena,bobit2,PIRATES,38k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$2369 million,273 Mbbl,Plentiful,Very Powerful,East Indies,Soviet Union,22935 km 2,http://blocgame.com/stats.php?id=63144,,
Terengganu,Farysa,SPQR,101k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 17 hours ago,6 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2364 million,5 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,31878 km 2,http://blocgame.com/stats.php?id=60615,,
Infebiousness,infebious,Interpol,99k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,18 Hundred Tons per month,4 Mbbl per month,Free Market,$2351 million,159 Mbbl,Untapped,Very Powerful,Southern Africa,United States,35684 km 2,http://blocgame.com/stats.php?id=40302,,1 Tons
PolandThePower,PolandThePower44,,7k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 120 hours ago,14 Hundred Tons per month,8 Mbbl per month,Central Planning,$2350 million,432 Mbbl; 8 Mbbl,Untapped,Large,Mesopotamia,Neutral,8600 km 2,http://blocgame.com/stats.php?id=58217,,
Novi Sad,Serbian Gamer,The Order,5k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 36 hours ago,13 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2347 million,2581 Mbbl; 8 Mbbl,Near Depletion,Mediocre,Egypt,Soviet Union,22112 km 2,http://blocgame.com/stats.php?id=60752,,
Bahamat,Gamersauce,The Khilafah,20k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 8 hours ago,21 Hundred Tons per month,5 Mbbl per month,Free Market,$2345 million,5 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,11345 km 2,http://blocgame.com/stats.php?id=64061,,
Turbanistan,eromer2,The Order,94k active personnel,7 ships,Korean War surplus,Angelic,3 factories,Elite,online now,23 Hundred Tons per month,4 Mbbl per month,Central Planning,$2332 million,584 Mbbl; 4 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,38534 km 2,http://blocgame.com/stats.php?id=63007,,
Borneon,orangsigat,PIRATES,150k active personnel,17 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 14 hours ago,36 Hundred Tons per month,23 Mbbl per month,Central Planning,$2324 million,6 Mbbl; 23 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,38235 km 2,http://blocgame.com/stats.php?id=61947,5%,12 Tons
Cocobongo,Cuban Pete,Interpol,98k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 29 hours ago,13 Hundred Tons per month,1 Mbbl per month,Free Market,$2318 million,252 Mbbl; 1 Mbbl,Untapped,Very Powerful,Gran Colombia,United States,18090 km 2,http://blocgame.com/stats.php?id=58193,,
Melaka,Hang Tuah,Interpol,98k active personnel,0 ships,Vietnam War surplus,Gandhi-like,4 factories,Standard,last online 8 hours ago,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$2315 million,48 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,23876 km 2,http://blocgame.com/stats.php?id=57146,,
methamphetamine,UDIN88,The Federal Colonies,8k active personnel,0 ships,Korean War surplus,Questionable,2 factories,Undisciplined Rabble,last online 55 hours ago,4 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2313 million,25 Mbbl; 5 Mbbl,Untapped,Mediocre,East Indies,Neutral,3965 km 2,http://blocgame.com/stats.php?id=61702,,
Pembunuh,Kepek,PIRATES,77k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$2296 million,2292 Mbbl,Untapped,Powerful,Atlas,Soviet Union,10576 km 2,http://blocgame.com/stats.php?id=63737,,
Fedorians,LeMemeMaster,Illuminati,10k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 50 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$2292 million,,Untapped,Meagre,China,Soviet Union,13613 km 2,http://blocgame.com/stats.php?id=64028,,
Viktoria,gracious leader skylar,The Order,82k active personnel,0 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 19 hours ago,20 Hundred Tons per month,7 Mbbl per month,Central Planning,$2288 million,151 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,31593 km 2,http://blocgame.com/stats.php?id=40188,,
Avarice,Plutus,The Order,143k active personnel,11 ships,Vietnam War surplus,Normal,7 factories,Good,online now,77 Hundred Tons per month,36 Mbbl per month,Free Market,$2286 million,21 Mbbl,Plentiful,Very Powerful,East Indies,United States,98116 km 2,http://blocgame.com/stats.php?id=63966,,1 Tons
Aeter,Anima6778,The Order,81k active personnel,5 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 29 hours ago,29 Hundred Tons per month,10 Mbbl per month,Central Planning,$2283 million,171 Mbbl; 10 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,48248 km 2,http://blocgame.com/stats.php?id=61960,,
Praetoria Augusta,Lykos,SPQR,135k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Poor,last online 9 hours ago,43 Hundred Tons per month,21 Mbbl per month,Central Planning,$2282 million,9282 Mbbl; 21 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,49801 km 2,http://blocgame.com/stats.php?id=39021,,1 Tons
Utea,SephiXarados,The Order,96k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,44 Hundred Tons per month,7 Mbbl per month,Free Market,$2282 million,282 Mbbl,Untapped,Very Powerful,Amazonia,United States,75790 km 2,http://blocgame.com/stats.php?id=49905,,
Hivemindia,Overmind,The Order,121k active personnel,6 ships,Korean War surplus,Gandhi-like,6 factories,Standard,online now,45 Hundred Tons per month,8 Mbbl per month,Central Planning,$2263 million,94 Mbbl; 8 Mbbl,Plentiful,Very Powerful,China,Soviet Union,45646 km 2,http://blocgame.com/stats.php?id=63286,,
kufr conquerors,SilversLegend,Brotherhood of Nod,78k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 11 hours ago,23 Hundred Tons per month,1 Mbbl per month,Central Planning,$2251 million,136 Mbbl; 1 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,24173 km 2,http://blocgame.com/stats.php?id=59579,,
DZ Djeich,StratoDZ,The Khilafah,24k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 3 hours ago,6 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2242 million,651 Mbbl; 7 Mbbl,,Mediocre,Atlas,Soviet Union,5025 km 2,http://blocgame.com/stats.php?id=61408,,
Iustitia,Kira,PIRATES,73k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,15 Hundred Tons per month,,Free Market,$2241 million,102 Mbbl,Untapped,Powerful,East Indies,United States,33765 km 2,http://blocgame.com/stats.php?id=65277,,
Sarnath,Gnai-Kah,The Federal Colonies,75k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 35 hours ago,19 Hundred Tons per month,10 Mbbl per month,Free Market,$2239 million,933 Mbbl,Untapped,Somewhat Large,Arabia,United States,16159 km 2,http://blocgame.com/stats.php?id=62981,,
Rararaland,Whiskertoes,Brotherhood of Nod,73k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,24 Hundred Tons per month,18 Mbbl per month,Central Planning,$2233 million,5170 Mbbl; 18 Mbbl,,Very Powerful,Arabia,Soviet Union,40828 km 2,http://blocgame.com/stats.php?id=49272,,
Briggs,General Armstrong,SPQR,85k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 5 hours ago,28 Hundred Tons per month,6 Mbbl per month,Central Planning,$2232 million,676 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,43341 km 2,http://blocgame.com/stats.php?id=53442,,
Brohan,Brodolf_shitler,Brotherhood of Nod,5k active personnel,1 ships,Second World War surplus,Good,3 factories,Good,last online 29 hours ago,19 Hundred Tons per month,15 Mbbl per month,Mixed Economy,$2222 million,2879 Mbbl; 15 Mbbl,,None,Persia,Neutral,17861 km 2,http://blocgame.com/stats.php?id=40340,,
Alohaha,Jakeirt,,9k active personnel,0 ships,Finest of the 19th century,Isolated,None,Elite,online now,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$2218 million,3 Mbbl,Untapped,None,Congo,Neutral,5154 km 2,http://blocgame.com/stats.php?id=57669,,
Rudenia,Supreme Leader,,38k active personnel,2 ships,Second World War surplus,Normal,3 factories,Good,last online 1 hours ago,4 Hundred Tons per month,5 Mbbl per month,Central Planning,$2215 million,819 Mbbl; 5 Mbbl,Near Depletion,Mediocre,Arabia,Soviet Union,5935 km 2,http://blocgame.com/stats.php?id=47765,,
Italica,Lord Potash,SPQR,75k active personnel,5 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,14 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$2214 million,1480 Mbbl,Near Depletion,Large,Egypt,Soviet Union,27915 km 2,http://blocgame.com/stats.php?id=63435,,
Messer,Arathis,The Order,99k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 64 hours ago,17 Hundred Tons per month,4 Mbbl per month,Central Planning,$2192 million,361 Mbbl; 4 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,26287 km 2,http://blocgame.com/stats.php?id=52483,,
Rogue Nation,MR.Fernandez,The Order,80k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 14 hours ago,23 Hundred Tons per month,13 Mbbl per month,Central Planning,$2189 million,,Untapped,Very Powerful,China,Soviet Union,23172 km 2,http://blocgame.com/stats.php?id=64135,,
Yugoslothia,Yugoslothia,Brotherhood of Nod,101k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,12 Hundred Tons per month,10 Mbbl per month,Free Market,$2184 million,2868 Mbbl,Untapped,Large,Egypt,United States,31284 km 2,http://blocgame.com/stats.php?id=55968,,
Northern Ghan,Hailaruds,The Order,10k active personnel,0 ships,Second World War surplus,Normal,1 factory,Poor,last online 27 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2184 million,315 Mbbl,Untapped,Mediocre,Arabia,Neutral,6061 km 2,http://blocgame.com/stats.php?id=62344,,
Poundtown,FLAKT,Brotherhood of Nod,118k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 19 hours ago,20 Hundred Tons per month,9 Mbbl per month,Central Planning,$2160 million,768 Mbbl; 9 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,47033 km 2,http://blocgame.com/stats.php?id=39066,,
Borgasha,Magus Evergreen,The Order,95k active personnel,7 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 9 hours ago,15 Hundred Tons per month,10 Mbbl per month,Central Planning,$2158 million,7009 Mbbl; 10 Mbbl,Untapped,Large,Atlas,Soviet Union,44261 km 2,http://blocgame.com/stats.php?id=63407,,
����������,������ �������,Interpol,139k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,25 Hundred Tons per month,14 Mbbl per month,Central Planning,$2151 million,236 Mbbl; 14 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,36959 km 2,http://blocgame.com/stats.php?id=54626,,
Thinkpad,maskedplacebo,The Order,108k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 5 hours ago,22 Hundred Tons per month,6 Mbbl per month,Central Planning,$2143 million,419 Mbbl,Untapped,Very Powerful,Indochina,Soviet Union,37729 km 2,http://blocgame.com/stats.php?id=63332,,
kitts,kids,PIRATES,17k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 14 hours ago,11 Hundred Tons per month,9 Mbbl per month,Central Planning,$2143 million,153 Mbbl,Untapped,Very Powerful,China,Neutral,16500 km 2,http://blocgame.com/stats.php?id=64269,,
Kyranistan,Michael Hussain,,23k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 9 hours ago,2 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2136 million,696 Mbbl; 3 Mbbl,Near Depletion,Mediocre,Persia,Neutral,2145 km 2,http://blocgame.com/stats.php?id=61263,,
Inderapura,Lordfazal,PIRATES,87k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 6 hours ago,16 Hundred Tons per month,11 Mbbl per month,Free Market,$2127 million,213 Mbbl,Untapped,Very Powerful,East Indies,United States,16290 km 2,http://blocgame.com/stats.php?id=62928,5%,
Rengit,merahsakti,The Order,137k active personnel,5 ships,Vietnam War surplus,Normal,3 factories,Poor,last online 7 hours ago,101 Hundred Tons per month,4 Mbbl per month,Free Market,$2122 million,523 Mbbl,,Very Powerful,Congo,United States,51253 km 2,http://blocgame.com/stats.php?id=61769,,
Sumchakastan,eddik0lol,The Khilafah,23k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 19 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$2119 million,974 Mbbl; 5 Mbbl,Near Depletion,Somewhat Large,Arabia,Neutral,4710 km 2,http://blocgame.com/stats.php?id=41444,,
Senandung Malam,Lela Manja,PIRATES,98k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Poor,last online 15 hours ago,13 Hundred Tons per month,14 Mbbl per month,Free Market,$2117 million,,Untapped,Very Powerful,East Indies,United States,10899 km 2,http://blocgame.com/stats.php?id=61074,,
white shadow,White Shadow,The Order,61k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,24 Hundred Tons per month,10 Mbbl per month,Free Market,$2106 million,1569 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Persia,United States,20095 km 2,http://blocgame.com/stats.php?id=55012,,
Arina,Hakir,Interpol,73k active personnel,2 ships,Vietnam War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,13 Hundred Tons per month,5 Mbbl per month,Free Market,$2102 million,333 Mbbl,Untapped,Very Powerful,Amazonia,United States,35808 km 2,http://blocgame.com/stats.php?id=54480,,
SrpskaRepublika,Enoch Powell,The Order,58k active personnel,4 ships,Korean War surplus,Normal,3 factories,Good,last online 3 hours ago,29 Hundred Tons per month,11 Mbbl per month,Free Market,$2100 million,395 Mbbl,,Large,Southern Africa,United States,28380 km 2,http://blocgame.com/stats.php?id=63541,,
Krasnyyikistan,JohnTheGreat,Socialist Arab Union,97k active personnel,10 ships,Korean War surplus,Gandhi-like,3 factories,Standard,online now,12 Hundred Tons per month,11 Mbbl per month,Central Planning,$2095 million,2295 Mbbl; 11 Mbbl,Untapped,Large,Arabia,Soviet Union,17735 km 2,http://blocgame.com/stats.php?id=50209,,
Enggor Perak,meor,PIRATES,34k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,16 Hundred Tons per month,2 Mbbl per month,Central Planning,$2094 million,439 Mbbl; 2 Mbbl,,Meagre,East Indies,Neutral,9971 km 2,http://blocgame.com/stats.php?id=60674,,
Laurence,Frezzerbloom,Brotherhood of Nod,108k active personnel,4 ships,Vietnam War surplus,Gandhi-like,3 factories,Elite,last online 42 hours ago,17 Hundred Tons per month,10 Mbbl per month,Central Planning,$2093 million,2396 Mbbl; 10 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=49637,,1 Tons
Bruce Man,Bat Wayn,The Order,84k active personnel,2 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 8 hours ago,15 Hundred Tons per month,40 Mbbl per month,Central Planning,$2091 million,6425 Mbbl; 40 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,48969 km 2,http://blocgame.com/stats.php?id=59564,,
Invasion Nation,Chinese Republican,SPQR,20k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,8 Hundred Tons per month,6 Mbbl per month,Central Planning,$2091 million,6 Mbbl,Depleted,Somewhat Large,China,United States,13414 km 2,http://blocgame.com/stats.php?id=64541,,
kobisbunga,kobis,Brotherhood of Nod,65k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Good,last online 36 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2086 million,48 Mbbl; 3 Mbbl,Untapped,Large,East Indies,United States,14548 km 2,http://blocgame.com/stats.php?id=61609,,
Gobi,Saint Gobi,The Order,92k active personnel,7 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 4 hours ago,36 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$2084 million,203 Mbbl,Untapped,Large,Congo,United States,31225 km 2,http://blocgame.com/stats.php?id=61919,,
The Jihad,eddylane,The Order,58k active personnel,4 ships,Second World War surplus,Angelic,2 factories,Good,online now,18 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$2076 million,4057 Mbbl,,Small,Egypt,Soviet Union,36260 km 2,http://blocgame.com/stats.php?id=53434,,
Inferia,Alexkovisk,Pact of Red October,11k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 1 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2076 million,54 Mbbl; 3 Mbbl,Plentiful,Small,Mesoamerica,Neutral,7204 km 2,http://blocgame.com/stats.php?id=60789,,
Ralu,Ramar,The Order,40k active personnel,2 ships,Second World War surplus,Angelic,2 factories,Elite,last online 3 hours ago,13 Hundred Tons per month,12 Mbbl per month,Central Planning,$2075 million,227 Mbbl; 12 Mbbl,Untapped,Large,Amazonia,United States,34347 km 2,http://blocgame.com/stats.php?id=59527,,
Infernistan,Inferno JR,Socialist Arab Union,17k active personnel,0 ships,First World War surplus,Angelic,1 factory,Poor,last online 1 hours ago,1 Hundred Tons per month,2 Mbbl per month,Central Planning,$2075 million,314 Mbbl; 2 Mbbl,Plentiful,None,Egypt,Neutral,1947 km 2,http://blocgame.com/stats.php?id=60304,,
Bluegene/Q,ChevalierCavac,PIRATES,140k active personnel,7 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 6 hours ago,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2075 million,2387 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,35843 km 2,http://blocgame.com/stats.php?id=61506,,
Derse Moon,Jack Noir,The Order,109k active personnel,20 ships,Almost Modern,Pariah,9 factories,Good,online now,50 Hundred Tons per month,50 Mbbl per month,Central Planning,$2068 million,25357 Mbbl; 50 Mbbl,Depleted,Very Powerful,Egypt,Soviet Union,102225 km 2,http://blocgame.com/stats.php?id=62965,,
Rebel Scum,Swipa,,5k active personnel,0 ships,Second World War surplus,Normal,None,Good,last online 41 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$2068 million,127 Mbbl; 2 Mbbl,Untapped,Mediocre,Arabia,Neutral,1660 km 2,http://blocgame.com/stats.php?id=63844,,
Nameck,Picko,Interpol,118k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 3 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$2067 million,9986 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,44887 km 2,http://blocgame.com/stats.php?id=61968,,
Antartica,X-DZ-X,The Khilafah,129k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 3 hours ago,15 Hundred Tons per month,12 Mbbl per month,Central Planning,$2067 million,4821 Mbbl; 12 Mbbl,Plentiful,Large,Atlas,Soviet Union,33183 km 2,http://blocgame.com/stats.php?id=64669,,
Idaho,John Adams,The Order,81k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,33 Hundred Tons per month,14 Mbbl per month,Central Planning,$2061 million,442 Mbbl; 14 Mbbl,Plentiful,Large,Pacific Rim,Soviet Union,49498 km 2,http://blocgame.com/stats.php?id=63484,,
ZAMENTA,ShAh FAr HAn,The Order,243k active personnel,6 ships,Korean War surplus,Gandhi-like,5 factories,Poor,last online 43 hours ago,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$2057 million,296 Mbbl; 10 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,45211 km 2,http://blocgame.com/stats.php?id=61998,,
Sea13,Seaman,PIRATES,28k active personnel,4 ships,Second World War surplus,Angelic,2 factories,Good,last online 2 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$2055 million,416 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,8815 km 2,http://blocgame.com/stats.php?id=62117,,
Masterton East,Natedogg,Interpol,58k active personnel,0 ships,Korean War surplus,Nice,2 factories,Elite,last online 11 hours ago,10 Hundred Tons per month,3 Mbbl per month,Free Market,$2054 million,13 Mbbl; 3 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,18665 km 2,http://blocgame.com/stats.php?id=58225,,
Stings,Sting,The Federal Colonies,125k active personnel,1 ships,Korean War surplus,Good,2 factories,Standard,last online 9 hours ago,19 Hundred Tons per month,21 Mbbl per month,Free Market,$2049 million,3913 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,29507 km 2,http://blocgame.com/stats.php?id=62660,,
Zuyazayuza,Zuyazayuza,The Order,190k active personnel,14 ships,Almost Modern,Gandhi-like,5 factories,Standard,last online 6 hours ago,48 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2048 million,183 Mbbl,Untapped,Very Powerful,Caribbean,United States,68682 km 2,http://blocgame.com/stats.php?id=62470,,
Empyrea,Sir_Scarf,The Order,51k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 7 hours ago,18 Hundred Tons per month,3 Mbbl per month,Central Planning,$2038 million,3 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,32156 km 2,http://blocgame.com/stats.php?id=49411,,
Octobia,Octo,SPQR,93k active personnel,0 ships,Korean War surplus,Nice,1 factory,Elite,online now,10 Hundred Tons per month,15 Mbbl per month,Central Planning,$2035 million,3893 Mbbl; 15 Mbbl,Near Depletion,Small,Arabia,Soviet Union,40836 km 2,http://blocgame.com/stats.php?id=61272,,
Spartang,Najib abdul razak,PIRATES,61k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,13 Hundred Tons per month,3 Mbbl per month,Central Planning,$2028 million,143 Mbbl; 3 Mbbl,Plentiful,Small,Caribbean,Soviet Union,24347 km 2,http://blocgame.com/stats.php?id=64166,,
Buchepalia,ubiqa,Brotherhood of Nod,60k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 14 hours ago,21 Hundred Tons per month,10 Mbbl per month,Central Planning,$2025 million,211 Mbbl; 10 Mbbl,Untapped,Powerful,Caribbean,Soviet Union,19014 km 2,http://blocgame.com/stats.php?id=60734,,
fjortonattio8,fiveonesix,The Order,106k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,43 Hundred Tons per month,5 Mbbl per month,Free Market,$2025 million,257 Mbbl,Untapped,Very Powerful,Gran Colombia,United States,37335 km 2,http://blocgame.com/stats.php?id=63413,,
Cairobya,Garry Lorvathian,The Federal Colonies,20k active personnel,1 ships,Korean War surplus,Normal,2 factories,Elite,last online 1 hours ago,12 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2025 million,433 Mbbl,Near Depletion,Mediocre,Egypt,United States,18160 km 2,http://blocgame.com/stats.php?id=64173,,
Robots,stormbot28,Interpol,127k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,11 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$2010 million,177 Mbbl,Untapped,Very Powerful,Caribbean,United States,20528 km 2,http://blocgame.com/stats.php?id=40242,,
KaleCepo,sultan lee,PIRATES,237k active personnel,25 ships,Almost Modern,Gandhi-like,9 factories,Good,last online 4 hours ago,118 Hundred Tons per month,15 Mbbl per month,Free Market,$2007 million,41 Mbbl,Untapped,Very Powerful,East Indies,United States,93019 km 2,http://blocgame.com/stats.php?id=60711,,
Whadjuk,MarsOz,The Khilafah,27k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,online now,7 Hundred Tons per month,6 Mbbl per month,Central Planning,$2006 million,3251 Mbbl; 6 Mbbl,Plentiful,Large,Mesopotamia,Soviet Union,11341 km 2,http://blocgame.com/stats.php?id=63576,,
East Takistan,Sheepshagger,Socialist Arab Union,31k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,11 Hundred Tons per month,3 Mbbl per month,Central Planning,$1996 million,1353 Mbbl; 3 Mbbl,Plentiful,Mediocre,Arabia,Soviet Union,14969 km 2,http://blocgame.com/stats.php?id=58950,,
kodiang,tester2,The United Nations,104k active personnel,6 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 17 hours ago,26 Hundred Tons per month,14 Mbbl per month,Free Market,$1996 million,58 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,31225 km 2,http://blocgame.com/stats.php?id=60531,,
Abel,ProtoGoomba,The Order,59k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,online now,11 Hundred Tons per month,8 Mbbl per month,Central Planning,$1993 million,2453 Mbbl; 8 Mbbl,Near Depletion,Powerful,Atlas,Soviet Union,13103 km 2,http://blocgame.com/stats.php?id=64248,,
