country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Nandos,Felix,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 128 hours ago,2 Hundred Tons per month,,Central Planning,$356 million,4441 Mbbl,Untapped,None,Mesopotamia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63856,
RacRus,Rascals,PIRATES,43k active personnel,0 ships,First World War surplus,Good,None,Elite,online now,3 Hundred Tons per month,,Central Planning,$356 million,64 Mbbl,Untapped,Meagre,East Africa,United States,24348 km 2,http://blocgame.com/stats.php?id=64072,
Masterdom,LichMaster98,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 131 hours ago,2 Hundred Tons per month,,Mixed Economy,$355 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=51785,
Kharniastan,GamerAddict7,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 131 hours ago,2 Hundred Tons per month,,Free Market,$355 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=55678,
methamphetamine,UDIN88,The Federal Colonies,28k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$355 million,336 Mbbl; 7 Mbbl,Untapped,Mediocre,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61702,
Slothman,Slothman,African Union,32k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 9 hours ago,5 Hundred Tons per month,,Central Planning,$355 million,175 Mbbl,Untapped,None,East Africa,Neutral,22915 km 2,http://blocgame.com/stats.php?id=62376,
Kota Tinggi,ainyzrul,Che Guevara League,31k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 2 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$355 million,360 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63120,
Guadianstan,Guadian Bakar,Followers of Guadian,10k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Elite,last online 7 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$355 million,330 Mbbl,,Meagre,Gran Colombia,Soviet Union,18508 km 2,http://blocgame.com/stats.php?id=63250,
Jahidenistan,�hl�ms�hl�m,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 160 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$355 million,1974 Mbbl; 1 Mbbl,Untapped,None,Mesopotamia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63774,
Vaska,Emma,Vask Alliance,12k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 61 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$355 million,,Untapped,Meagre,Southern Africa,United States,19602 km 2,http://blocgame.com/stats.php?id=63792,
Serendipia,DerRaul,,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 101 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$355 million,93 Mbbl,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=63896,
CNL,Kylie Noelle,,1k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 75 hours ago,2 Hundred Tons per month,,Mixed Economy,$355 million,,Untapped,None,Caribbean,Neutral,19602 km 2,http://blocgame.com/stats.php?id=63900,
Free Trade,InfernoVortex,Interpol,39k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 70 hours ago,5 Hundred Tons per month,,Mixed Economy,$354 million,,Untapped,Mediocre,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=55017,
malapetaka,bolawei9,The High Council,15k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 6 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$354 million,35 Mbbl,Untapped,Meagre,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60813,
Beluncas War,RamaRama,PIRATES,19k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,6 Hundred Tons per month,8 Mbbl per month,Central Planning,$354 million,297 Mbbl; 8 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=61487,
Tuaran,Sufrie,,11k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,13 Hundred Tons per month,8 Mbbl per month,Central Planning,$354 million,358 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=61828,
Lelgium,Bart Donderlul,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 142 hours ago,2 Hundred Tons per month,,Mixed Economy,$354 million,1136 Mbbl,Untapped,None,Atlas,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63813,
The Abarat,John Mischeif,,14k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 61 hours ago,6 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$353 million,2 Mbbl,Untapped,None,Arabia,United States,19800 km 2,http://blocgame.com/stats.php?id=40068,
America,Superman,Divine League,29k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 4 hours ago,5 Hundred Tons per month,,Mixed Economy,$353 million,,Untapped,None,West Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=40167,
Mestsdgd,Hans,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 81 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$353 million,393 Mbbl; 1 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=41651,
Hetfield,JDE2K,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 165 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$353 million,1 Mbbl,Untapped,None,Caribbean,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=45433,
New Burgundy,Magnato,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 105 hours ago,2 Hundred Tons per month,,Central Planning,$353 million,,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=48181,
PolandThePower,PolandThePower44,Brotherhood of Nod,25k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Standard,last online 7 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$353 million,2269 Mbbl; 5 Mbbl,Untapped,Small,Mesopotamia,Neutral,27617 km 2,http://blocgame.com/stats.php?id=58217,
Giant Mechs,OiledDNA,The High Council,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 1 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$353 million,155 Mbbl; 2 Mbbl,,None,Pacific Rim,Soviet Union,22739 km 2,http://blocgame.com/stats.php?id=60735,
nogoriden3,nogoriden3,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$353 million,307 Mbbl; 4 Mbbl,Untapped,Meagre,Indochina,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62789,
\\\'Nam,Ben DerHover,Farmington Brigade,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 61 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$353 million,72 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62900,
Tanda,yobob2,The Unknown,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 57 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$353 million,1 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=63885,
Genovia2.0,Frerah,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 85 hours ago,2 Hundred Tons per month,,Mixed Economy,$353 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63937,
morning-wood,MLGXDD360ElcHaPo,,28k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 34 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$353 million,31 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,22504 km 2,http://blocgame.com/stats.php?id=64074,
Britanistan,Rehepapi,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 159 hours ago,2 Hundred Tons per month,,Mixed Economy,$352 million,,Untapped,None,Arabia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=40271,
nopeland,atared,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 165 hours ago,2 Hundred Tons per month,,Mixed Economy,$352 million,,Untapped,None,The Subcontinent,Neutral,16335 km 2,http://blocgame.com/stats.php?id=46828,
Kondominium,AdamKarolczak,Lithuanian Coalition,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 9 hours ago,17 Hundred Tons per month,15 Mbbl per month,Free Market,$352 million,880 Mbbl; 15 Mbbl,Untapped,Mediocre,Arabia,United States,22964 km 2,http://blocgame.com/stats.php?id=61576,
morelia,lemambanglemai8621,,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 2 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$352 million,434 Mbbl; 3 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,20650 km 2,http://blocgame.com/stats.php?id=61850,
Ronia,Diego Rodriguez,,38k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 5 hours ago,8 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$352 million,87 Mbbl; 2 Mbbl,Untapped,Meagre,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=63005,
Panzer,Pak43,The Order,17k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 30 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$352 million,288 Mbbl; 1 Mbbl,Untapped,Meagre,China,Soviet Union,20794 km 2,http://blocgame.com/stats.php?id=63748,
GWNP,brody1337,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 5 hours ago,7 Hundred Tons per month,1 Mbbl per month,Central Planning,$352 million,1 Mbbl,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64007,
Dragon Stone,Mannis,Interpol,38k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 7 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$351 million,337 Mbbl; 2 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=54852,
The Silver Hand,Morladim,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 100 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$351 million,213 Mbbl; 1 Mbbl,Untapped,None,Pacific Rim,United States,19602 km 2,http://blocgame.com/stats.php?id=56161,
Liam Neeson,Peter Griffin,The High Council,21k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 95 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$351 million,4673 Mbbl,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59550,
Elos,Panzerfan,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 20 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$351 million,298 Mbbl; 1 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=61127,
Angles,Badman,SPQR,20k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Poor,online now,2 Hundred Tons per month,,Free Market,$351 million,,Untapped,None,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=62095,
tony,sgtandrade2019,The Order,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 45 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$351 million,1 Mbbl,Untapped,Small,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62876,
blanco,finalsolution,The Order,41k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,5 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$351 million,3962 Mbbl,Untapped,Meagre,Arabia,United States,24241 km 2,http://blocgame.com/stats.php?id=63245,
Vargr,NickiusBigDickius,,14k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 4 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$351 million,,Near Depletion,Small,Southern Africa,Neutral,16135 km 2,http://blocgame.com/stats.php?id=63524,
anonimas,Tadzik �eligowski,,7k active personnel,0 ships,First World War surplus,Good,None,Good,last online 58 hours ago,2 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$350 million,1604 Mbbl; 7 Mbbl,Untapped,None,Atlas,Neutral,12973 km 2,http://blocgame.com/stats.php?id=61583,
Islamic Nations,Yeshua Ben Yashuf,,5k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 54 hours ago,5 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$350 million,,Untapped,None,Arabia,United States,19800 km 2,http://blocgame.com/stats.php?id=62479,
Serbija,Radovan Karad�i�,Lithuanian Coalition,35k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 9 hours ago,15 Hundred Tons per month,12 Mbbl per month,Central Planning,$350 million,2144 Mbbl; 12 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=62971,
akuman,akuen,The Khilafah,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 166 hours ago,3 Hundred Tons per month,,Central Planning,$350 million,165 Mbbl,Untapped,None,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63624,
�hl�ms�hl�m,Jonta218,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 127 hours ago,2 Hundred Tons per month,,Free Market,$350 million,,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63892,
Sarenium,Tyson Orbem,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 119 hours ago,2 Hundred Tons per month,,Free Market,$350 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63912,
Wernston,4DaRush,,19k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 12 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$350 million,304 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63951,
reptil,maniacgxz,Brotherhood of Nod,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 27 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$349 million,1019 Mbbl; 2 Mbbl,Untapped,Small,Arabia,Soviet Union,19795 km 2,http://blocgame.com/stats.php?id=53598,
Falamata,Hansfuergo,The Federal Colonies,38k active personnel,0 ships,First World War surplus,Nice,1 factory,Standard,last online 8 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$349 million,105 Mbbl; 5 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,27530 km 2,http://blocgame.com/stats.php?id=62057,
Arganava,Abdul Hamid Muhammad,,3k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 36 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$349 million,102 Mbbl; 1 Mbbl,Untapped,Meagre,East Indies,Neutral,19406 km 2,http://blocgame.com/stats.php?id=62223,
Yeezonia,mrbruiser,African Union,40k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 17 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$349 million,2 Mbbl,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62602,
SAUDI OPEC,OPEC,Brotherhood of Nod,30k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Good,online now,3 Hundred Tons per month,7 Mbbl per month,Free Market,$349 million,1053 Mbbl,Untapped,Small,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62838,
Bernie_Sanders,Adolf_Mussolini,The Order,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,online now,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$349 million,1202 Mbbl; 5 Mbbl,Plentiful,Mediocre,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63432,
DinduNuffin,Illuminati0nn,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 157 hours ago,3 Hundred Tons per month,,Central Planning,$349 million,,Untapped,Meagre,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63474,
Benus Prime,benmetcalfe8,SPQR,50k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 9 hours ago,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$349 million,370 Mbbl,,None,East Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63643,
Mafros,hocuspocusinedible,,8k active personnel,0 ships,First World War surplus,Angelic,1 factory,Undisciplined Rabble,last online 9 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$349 million,,Untapped,Meagre,Persia,United States,16010 km 2,http://blocgame.com/stats.php?id=63788,
Ghost Shark,Sharky,PIRATES,38k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,4 Hundred Tons per month,3 Mbbl per month,Free Market,$349 million,196 Mbbl,,Mediocre,East Indies,United States,20621 km 2,http://blocgame.com/stats.php?id=63863,
Poundtown,FLAKT,Brotherhood of Zion,47k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 5 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$348 million,536 Mbbl; 1 Mbbl,Untapped,Meagre,East Africa,Soviet Union,23429 km 2,http://blocgame.com/stats.php?id=39066,
Royal Malaya,Tunku Adam Zhafri,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 49 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$348 million,135 Mbbl; 2 Mbbl,Untapped,None,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=61916,
720instaswap,TM0n3y,,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 89 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$348 million,1407 Mbbl; 2 Mbbl,Untapped,None,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62714,
Nueva Pilipinas,Angelo Manrique,The High Council,30k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 7 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$347 million,326 Mbbl; 3 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,20265 km 2,http://blocgame.com/stats.php?id=53008,
Alanies,Alany,The Order,50k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 2 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$347 million,246 Mbbl; 5 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,27048 km 2,http://blocgame.com/stats.php?id=54617,
BOOP,TRIGGERED,,25k active personnel,0 ships,Finest of the 19th century,Normal,None,Elite,last online 7 hours ago,4 Hundred Tons per month,,Mixed Economy,$347 million,27 Mbbl,Untapped,None,China,Soviet Union,23890 km 2,http://blocgame.com/stats.php?id=58737,
Nofuksgiven,Zippy,,10k active personnel,0 ships,Finest of the 19th century,Nice,None,Undisciplined Rabble,last online 71 hours ago,5 Hundred Tons per month,,Mixed Economy,$347 million,120 Mbbl,Untapped,None,Indochina,Neutral,13060 km 2,http://blocgame.com/stats.php?id=58858,
Novorum,Novorum,The Order,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,5 Hundred Tons per month,,Mixed Economy,$347 million,281 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=61987,
Russostan,Artyom Strugatsky,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 100 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$347 million,3505 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63078,
Wankmuffin,tempcunt,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Standard,online now,7 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$347 million,411 Mbbl; 3 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63325,
Sector 6,porkcannon,The Order,39k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 3 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$347 million,395 Mbbl; 2 Mbbl,Untapped,Small,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63362,
Olut,Vittusaatana,Al-Qassam Brigades,36k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 10 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$347 million,3650 Mbbl; 4 Mbbl,Untapped,Meagre,Atlas,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63682,
Thiepia,RulerKing,,5k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 10 hours ago,2 Hundred Tons per month,,Free Market,$347 million,,Plentiful,None,Indochina,Soviet Union,13200 km 2,http://blocgame.com/stats.php?id=63846,
Corn,frostyboy,,19k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 61 hours ago,3 Hundred Tons per month,,Free Market,$347 million,,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64021,
Goatistan,limpinggoat,FLAP,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 84 hours ago,2 Hundred Tons per month,,Mixed Economy,$346 million,,Untapped,None,Caribbean,Neutral,16335 km 2,http://blocgame.com/stats.php?id=41688,
Frostyputania,Frostyputa,The Order,33k active personnel,0 ships,First World War surplus,Pariah,1 factory,Good,last online 12 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$346 million,374 Mbbl; 1 Mbbl,Untapped,Mediocre,Gran Colombia,Neutral,23665 km 2,http://blocgame.com/stats.php?id=42065,
VDV,TheLivingForce,,10k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,online now,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$346 million,3383 Mbbl; 2 Mbbl,,None,Arabia,Neutral,13078 km 2,http://blocgame.com/stats.php?id=46664,
Tuchankaa,Toquisador,,17k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 52 hours ago,2 Hundred Tons per month,,Mixed Economy,$346 million,,Untapped,None,China,Neutral,19602 km 2,http://blocgame.com/stats.php?id=47573,
Kozakura,Tenrai,The High Council,30k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 10 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$346 million,,Untapped,Meagre,Pacific Rim,United States,19999 km 2,http://blocgame.com/stats.php?id=48894,
TheDesertFox,DesertFox,The High Council,18k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 7 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$346 million,443 Mbbl; 2 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,19998 km 2,http://blocgame.com/stats.php?id=52368,
Octobia,Octo,The Federal Colonies,57k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 9 hours ago,5 Hundred Tons per month,6 Mbbl per month,Central Planning,$346 million,3020 Mbbl; 6 Mbbl,Untapped,Meagre,Arabia,Soviet Union,25059 km 2,http://blocgame.com/stats.php?id=61272,
Guerilla,mohdirfan,,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 16 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$346 million,148 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61854,
nogoriden2,nogoriden2,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 6 hours ago,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$346 million,374 Mbbl; 3 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62787,
16-titties,nziswat,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 165 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$346 million,3989 Mbbl; 1 Mbbl,Untapped,Small,Atlas,Soviet Union,13343 km 2,http://blocgame.com/stats.php?id=63369,
Shariastan,Taqiyyabro,The Order,8k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 56 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$346 million,2254 Mbbl,Untapped,None,Atlas,United States,16335 km 2,http://blocgame.com/stats.php?id=63574,
gitgud,Xx420blaz31txX,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 167 hours ago,2 Hundred Tons per month,3 Mbbl per month,Free Market,$346 million,1732 Mbbl,Untapped,None,Arabia,United States,16335 km 2,http://blocgame.com/stats.php?id=63729,
GAK-+,KingGakoffical,GAK,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 90 hours ago,3 Hundred Tons per month,,Mixed Economy,$346 million,367 Mbbl,Untapped,None,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63767,
Degenerates,pringles21,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 131 hours ago,2 Hundred Tons per month,,Mixed Economy,$346 million,,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=63880,
Cazadoria,JoshGraham,,44k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 3 hours ago,3 Hundred Tons per month,,Free Market,$345 million,438 Mbbl,Untapped,Mediocre,Indochina,United States,20000 km 2,http://blocgame.com/stats.php?id=40810,
FistPump,MasterChef,Brotherhood of Nod,45k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 62 hours ago,2 Hundred Tons per month,,Central Planning,$345 million,,Untapped,Small,Persia,Neutral,20404 km 2,http://blocgame.com/stats.php?id=43623,
BerkeVille,VintageTanker,,45k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 10 hours ago,2 Hundred Tons per month,,Mixed Economy,$345 million,,,None,Southern Africa,Neutral,11063 km 2,http://blocgame.com/stats.php?id=59187,
NONG\\\'S,emjayking,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 107 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$345 million,383 Mbbl; 1 Mbbl,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60232,
Subaland,khodeq,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 142 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$345 million,,Untapped,Meagre,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62574,
