country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Zuyazayuza,Zuyazayuza,The Order,144k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Standard,online now,35 Hundred Tons per month,5 Mbbl per month,Free Market,$1467 million,516 Mbbl,Untapped,Very Powerful,Caribbean,United States,60914 km 2,http://blocgame.com/stats.php?id=62470,,
Arina,Hakir,Interpol,47k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,10 Hundred Tons per month,4 Mbbl per month,Free Market,$1463 million,464 Mbbl,Untapped,Very Powerful,Amazonia,United States,30995 km 2,http://blocgame.com/stats.php?id=54480,,
Safavid Persia,Abbas,The Order,83k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 26 hours ago,13 Hundred Tons per month,9 Mbbl per month,Free Market,$1462 million,2938 Mbbl,Untapped,Somewhat Large,Persia,United States,28659 km 2,http://blocgame.com/stats.php?id=63199,,
Zinlandia,Alaah,Steel Brotherhood,40k active personnel,0 ships,Second World War surplus,Normal,2 factories,Good,last online 4 hours ago,40 Hundred Tons per month,7 Mbbl per month,Central Planning,$1461 million,303 Mbbl,Untapped,Large,Amazonia,Soviet Union,42785 km 2,http://blocgame.com/stats.php?id=45831,,
Dondang Sayang,Cempaka Sari,PIRATES,71k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,15 Hundred Tons per month,13 Mbbl per month,Free Market,$1459 million,25 Mbbl; 13 Mbbl,Untapped,Large,East Indies,United States,13464 km 2,http://blocgame.com/stats.php?id=60628,,
Whitey,Knee Grow,Brotherhood of Nod,99k active personnel,0 ships,Second World War surplus,Angelic,3 factories,Elite,online now,34 Hundred Tons per month,20 Mbbl per month,Free Market,$1457 million,7585 Mbbl; 20 Mbbl,Plentiful,Somewhat Large,Egypt,United States,52126 km 2,http://blocgame.com/stats.php?id=4816,,
Yummy Foods,iiruka,Interpol,151k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Good,online now,56 Hundred Tons per month,2 Mbbl per month,Free Market,$1456 million,201 Mbbl,Untapped,Large,Pacific Rim,United States,50836 km 2,http://blocgame.com/stats.php?id=54376,,
Nuwe Rhodesia,dudeskis,The Order,80k active personnel,1 ships,Second World War surplus,Nice,3 factories,Elite,online now,41 Hundred Tons per month,5 Mbbl per month,Central Planning,$1454 million,242 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,27448 km 2,http://blocgame.com/stats.php?id=6338,,
Top Hat,TopHat,Comintern,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1454 million,210 Mbbl; 2 Mbbl,Untapped,Small,Congo,Soviet Union,24362 km 2,http://blocgame.com/stats.php?id=61121,,
Brohan,Brodolf_shitler,Brotherhood of Nod,45k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 27 hours ago,14 Hundred Tons per month,9 Mbbl per month,Central Planning,$1449 million,2454 Mbbl; 9 Mbbl,Untapped,Somewhat Large,Persia,Neutral,23223 km 2,http://blocgame.com/stats.php?id=40340,,
Kukulala,Unkel,The Divine Council,40k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,12 Hundred Tons per month,8 Mbbl per month,Free Market,$1447 million,218 Mbbl,Untapped,Large,Indochina,United States,28610 km 2,http://blocgame.com/stats.php?id=60796,,
Lombardy,Aistulf,The Order,70k active personnel,1 ships,Korean War surplus,Angelic,3 factories,Good,last online 2 hours ago,20 Hundred Tons per month,18 Mbbl per month,Free Market,$1447 million,6611 Mbbl,,Somewhat Large,Persia,United States,44254 km 2,http://blocgame.com/stats.php?id=63882,,
Burke Tome,Haggashed,Brotherhood of Nod,65k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 12 hours ago,15 Hundred Tons per month,10 Mbbl per month,Free Market,$1444 million,2896 Mbbl,Untapped,Large,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=63028,,
Kulunkjin,Areum ling,SPQR,34k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 6 hours ago,6 Hundred Tons per month,4 Mbbl per month,Central Planning,$1441 million,46 Mbbl; 4 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,10326 km 2,http://blocgame.com/stats.php?id=62604,,
Infernistan,Inferno JR,,5k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 15 hours ago,3 Hundred Tons per month,11 Mbbl per month,Central Planning,$1440 million,1651 Mbbl; 11 Mbbl,,Meagre,Egypt,Neutral,7322 km 2,http://blocgame.com/stats.php?id=60304,,
National_East,RulerBill,Steel Brotherhood,36k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,11 Hundred Tons per month,4 Mbbl per month,Free Market,$1438 million,338 Mbbl; 4 Mbbl,Untapped,Mediocre,Mesoamerica,United States,11231 km 2,http://blocgame.com/stats.php?id=61888,,
Bite,Scruff McGruff,Brotherhood of Nod,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 140 hours ago,10 Hundred Tons per month,4 Mbbl per month,Free Market,$1436 million,6102 Mbbl; 4 Mbbl,Untapped,Mediocre,Mesopotamia,Neutral,13477 km 2,http://blocgame.com/stats.php?id=63037,,
Oilpotamia,WarZone115,Steel Brotherhood,39k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,12 Hundred Tons per month,10 Mbbl per month,Free Market,$1436 million,1030 Mbbl,Near Depletion,Somewhat Large,Egypt,United States,12005 km 2,http://blocgame.com/stats.php?id=64020,,
Malaysia Raya,Ben Laden,PIRATES,7k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 12 hours ago,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$1429 million,2 Mbbl,Untapped,Meagre,East Indies,Neutral,6435 km 2,http://blocgame.com/stats.php?id=61845,,
New Caucasus,Cotton Luther,The Order,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 22 hours ago,22 Hundred Tons per month,3 Mbbl per month,Free Market,$1426 million,189 Mbbl,Untapped,Very Powerful,Southern Africa,United States,27860 km 2,http://blocgame.com/stats.php?id=4392,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,79k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Standard,online now,15 Hundred Tons per month,25 Mbbl per month,Central Planning,$1425 million,3813 Mbbl; 25 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,48374 km 2,http://blocgame.com/stats.php?id=63100,,
Byzantium,The Wolf,The United Nations,59k active personnel,4 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,28 Hundred Tons per month,14 Mbbl per month,Free Market,$1422 million,5138 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,38013 km 2,http://blocgame.com/stats.php?id=41125,,
PolandThePower,PolandThePower44,Brotherhood of Nod,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 40 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1417 million,1397 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Mesopotamia,Neutral,19514 km 2,http://blocgame.com/stats.php?id=58217,,
Cartenesia,hexagon,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 5 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$1180 million,,Untapped,None,Pacific Rim,Neutral,4382 km 2,http://blocgame.com/stats.php?id=58994,,
Transmekong,Prabang,The United Nations,17k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 20 hours ago,12 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1413 million,188 Mbbl,Near Depletion,Meagre,Indochina,United States,10784 km 2,http://blocgame.com/stats.php?id=40195,,
Bluegene/Q,ChevalierCavac,The Divine Council,80k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 24 hours ago,15 Hundred Tons per month,10 Mbbl per month,Central Planning,$1412 million,2948 Mbbl; 10 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,35825 km 2,http://blocgame.com/stats.php?id=61506,,
Vorcs,Aiman Nizam,PIRATES,138k active personnel,12 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,15 Hundred Tons per month,11 Mbbl per month,Central Planning,$1410 million,189 Mbbl; 11 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,36163 km 2,http://blocgame.com/stats.php?id=61955,,
axmbest,amsyah80,,7k active personnel,0 ships,First World War surplus,Nice,1 factory,Undisciplined Rabble,last online 50 hours ago,8 Hundred Tons per month,4 Mbbl per month,Central Planning,$1405 million,19 Mbbl; 4 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,6137 km 2,http://blocgame.com/stats.php?id=61772,,
Puella-Magia,Emily,Comintern,98k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 8 hours ago,12 Hundred Tons per month,10 Mbbl per month,Central Planning,$1400 million,573 Mbbl; 10 Mbbl,Plentiful,Large,Persia,Soviet Union,24392 km 2,http://blocgame.com/stats.php?id=35958,,
Mesopotamiaa,The JC,Brotherhood of Nod,7k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,online now,8 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1400 million,2753 Mbbl; 3 Mbbl,Untapped,None,Mesopotamia,Neutral,11120 km 2,http://blocgame.com/stats.php?id=63058,,
Tyanra,SaffronMerchant,SPQR,36k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,22 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1393 million,1384 Mbbl,Untapped,Powerful,The Subcontinent,Soviet Union,33420 km 2,http://blocgame.com/stats.php?id=60365,1 Tons,
CubeHead,waveform,SPQR,33k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 25 hours ago,12 Hundred Tons per month,7 Mbbl per month,Free Market,$1393 million,1433 Mbbl,Plentiful,Meagre,Mesopotamia,United States,17766 km 2,http://blocgame.com/stats.php?id=63001,,
Greatest Ally,WilliamDaAsian,Brotherhood of Nod,91k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 9 hours ago,22 Hundred Tons per month,6 Mbbl per month,Free Market,$1392 million,604 Mbbl,Untapped,Large,Indochina,United States,34970 km 2,http://blocgame.com/stats.php?id=49097,,
Kritch,Zorn,Steel Brotherhood,95k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 9 hours ago,27 Hundred Tons per month,8 Mbbl per month,Central Planning,$1390 million,456 Mbbl; 8 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,40874 km 2,http://blocgame.com/stats.php?id=63155,2 Tons,
Zanyslavia,Zany Animal,The Khilafah,43k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,24 Hundred Tons per month,11 Mbbl per month,Central Planning,$1389 million,2986 Mbbl; 11 Mbbl,,Somewhat Large,Persia,Soviet Union,26130 km 2,http://blocgame.com/stats.php?id=41452,,
Oileum,Ihei,The Divine Council,5k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,13 Hundred Tons per month,10 Mbbl per month,Central Planning,$1386 million,2244 Mbbl; 10 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,20887 km 2,http://blocgame.com/stats.php?id=63070,,
Dess,Raktai,The Order,88k active personnel,1 ships,Second World War surplus,Angelic,4 factories,Standard,online now,41 Hundred Tons per month,6 Mbbl per month,Free Market,$1380 million,119 Mbbl,Plentiful,Powerful,Pacific Rim,United States,44524 km 2,http://blocgame.com/stats.php?id=63586,,
Nuketown,Blobby78,The Divine Council,58k active personnel,0 ships,Second World War surplus,Nice,1 factory,Elite,last online 5 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$1377 million,4646 Mbbl; 10 Mbbl,Untapped,Mediocre,Egypt,Soviet Union,25278 km 2,http://blocgame.com/stats.php?id=59614,,
Praetoria Augusta,Lykos,SPQR,126k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 3 hours ago,30 Hundred Tons per month,20 Mbbl per month,Central Planning,$1373 million,8670 Mbbl; 20 Mbbl,Near Depletion,Large,Mesopotamia,Soviet Union,38899 km 2,http://blocgame.com/stats.php?id=39021,,
Parameswara,brownmy,Brotherhood of Nod,59k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,13 Hundred Tons per month,4 Mbbl per month,Free Market,$1370 million,206 Mbbl,Untapped,Large,Indochina,United States,24708 km 2,http://blocgame.com/stats.php?id=56360,,
Weast America,Prince Pluto Nash,Brotherhood of Nod,77k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,9 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1368 million,5288 Mbbl; 7 Mbbl,Untapped,Large,Persia,United States,32106 km 2,http://blocgame.com/stats.php?id=55778,,
Robots,stormbot28,Interpol,80k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,8 Hundred Tons per month,,Free Market,$1362 million,45 Mbbl,Plentiful,Mediocre,Caribbean,United States,16887 km 2,http://blocgame.com/stats.php?id=40242,,
DFWEFWEF,dmc5,Interpol,88k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$1360 million,5049 Mbbl; 6 Mbbl,Near Depletion,Mediocre,Arabia,Soviet Union,38501 km 2,http://blocgame.com/stats.php?id=55118,,
Alohaha,Jakeirt,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Standard,last online 106 hours ago,5 Hundred Tons per month,9 Mbbl per month,Free Market,$1358 million,98 Mbbl,Untapped,None,Congo,United States,11009 km 2,http://blocgame.com/stats.php?id=57669,,
Anonymity,Anomalous300,,38k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 145 hours ago,31 Hundred Tons per month,15 Mbbl per month,Central Planning,$1357 million,1054 Mbbl; 15 Mbbl,Untapped,Small,Arabia,Soviet Union,24398 km 2,http://blocgame.com/stats.php?id=63103,,
carefree,solematemy,The Order,141k active personnel,1 ships,First World War surplus,Isolated,3 factories,Good,online now,23 Hundred Tons per month,2 Mbbl per month,Central Planning,$1353 million,433 Mbbl; 2 Mbbl,Untapped,Large,East Indies,Soviet Union,22274 km 2,http://blocgame.com/stats.php?id=61669,,
Nimei,Xitler,Illuminati,4k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 15 hours ago,17 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$1351 million,10 Mbbl,Untapped,Mediocre,China,Neutral,13372 km 2,http://blocgame.com/stats.php?id=64022,,
Aminichina,doublepedaldylan,The Order,38k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 10 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1348 million,539 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Indochina,Soviet Union,15323 km 2,http://blocgame.com/stats.php?id=56720,,
fotamorgana,nadim,Steel Brotherhood,62k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 1 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$1346 million,293 Mbbl; 4 Mbbl,Plentiful,Meagre,East Indies,United States,5205 km 2,http://blocgame.com/stats.php?id=62833,,
methamphetamine,UDIN88,The Federal Colonies,49k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 49 hours ago,16 Hundred Tons per month,13 Mbbl per month,Central Planning,$1343 million,13 Mbbl,Near Depletion,Large,East Indies,Neutral,13343 km 2,http://blocgame.com/stats.php?id=61702,,
Casopia,Nathaniel Baker,The Order,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 49 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$1343 million,6 Mbbl; 5 Mbbl,,Small,Gran Colombia,Neutral,10161 km 2,http://blocgame.com/stats.php?id=63500,,
Farsland,Kyrre Aleisun,The United Nations,20k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$1343 million,1424 Mbbl; 3 Mbbl,Untapped,Meagre,Persia,Soviet Union,5940 km 2,http://blocgame.com/stats.php?id=63782,,
Eisen,Balthazaar,The Order,65k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$1340 million,491 Mbbl; 10 Mbbl,Untapped,Powerful,China,Soviet Union,56942 km 2,http://blocgame.com/stats.php?id=53566,,
The Abarat,John Mischeif,The Order,68k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 9 hours ago,15 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1336 million,3137 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,26819 km 2,http://blocgame.com/stats.php?id=40068,,
Civilia,Sir_Ranger,Al-Qassam Brigades,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 28 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$1334 million,2 Mbbl,Untapped,None,China,Neutral,5104 km 2,http://blocgame.com/stats.php?id=62017,,
Losong,Hafirus,PIRATES,91k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 11 hours ago,23 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1328 million,143 Mbbl,Untapped,Large,Pacific Rim,Neutral,42060 km 2,http://blocgame.com/stats.php?id=60570,,
Skekenhouse,Kraast,Brotherhood of Nod,70k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$1326 million,3531 Mbbl; 12 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,47878 km 2,http://blocgame.com/stats.php?id=62962,,
Rebel Scum,Swipa,ISIS,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 78 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$1325 million,560 Mbbl; 2 Mbbl,Untapped,Meagre,Arabia,Soviet Union,5205 km 2,http://blocgame.com/stats.php?id=63844,,
Thermonia,Aluminothermic,The Order,74k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1323 million,4436 Mbbl,Untapped,Large,Mesopotamia,United States,27128 km 2,http://blocgame.com/stats.php?id=53567,,
ZAMENTA,ShAh FAr HAn,The Order,125k active personnel,2 ships,First World War surplus,Gandhi-like,3 factories,Poor,last online 16 hours ago,14 Hundred Tons per month,8 Mbbl per month,Central Planning,$1317 million,292 Mbbl; 8 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,44259 km 2,http://blocgame.com/stats.php?id=61998,1 Tons,
raja_png,DiDi27,PIRATES,5k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 20 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1317 million,181 Mbbl; 4 Mbbl,Near Depletion,None,Pacific Rim,Neutral,4005 km 2,http://blocgame.com/stats.php?id=62000,,
Magical Horses,Tzafety,The Divine Council,94k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 8 hours ago,33 Hundred Tons per month,23 Mbbl per month,Central Planning,$1316 million,3650 Mbbl; 23 Mbbl,Untapped,Large,Arabia,Soviet Union,40452 km 2,http://blocgame.com/stats.php?id=51070,,
Huangdi,Xian W�ng,The Divine Council,18k active personnel,0 ships,Second World War surplus,Good,2 factories,Elite,last online 3 hours ago,8 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1316 million,229 Mbbl,,None,China,United States,19811 km 2,http://blocgame.com/stats.php?id=59776,,
BOOP,TRIGGERED,Steel Brotherhood,32k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 13 hours ago,8 Hundred Tons per month,2 Mbbl per month,Free Market,$1313 million,391 Mbbl,Untapped,Meagre,China,Neutral,10529 km 2,http://blocgame.com/stats.php?id=58737,,
Kilij,Yatagan,The Order,79k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,11 Hundred Tons per month,11 Mbbl per month,Free Market,$1313 million,4637 Mbbl; 11 Mbbl,Untapped,Large,Mesopotamia,Neutral,25262 km 2,http://blocgame.com/stats.php?id=63687,,
Celtic Nations,BigWilly526,Brotherhood of Nod,55k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 3 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$1312 million,2260 Mbbl; 6 Mbbl,Untapped,Large,Persia,Soviet Union,27924 km 2,http://blocgame.com/stats.php?id=7511,,
FuchukFakhu,KondaKondi,PIRATES,27k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 3 hours ago,22 Hundred Tons per month,3 Mbbl per month,Free Market,$1311 million,125 Mbbl; 3 Mbbl,Depleted,Large,Southern Africa,United States,11820 km 2,http://blocgame.com/stats.php?id=61483,,
HARDGAY♂,mits,The Order,87k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,42 Hundred Tons per month,8 Mbbl per month,Central Planning,$1305 million,182 Mbbl; 8 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,42561 km 2,http://blocgame.com/stats.php?id=63324,,
Vanan,Esler,The Order,119k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,30 Hundred Tons per month,7 Mbbl per month,Central Planning,$1301 million,248 Mbbl; 7 Mbbl,Untapped,Large,Congo,Soviet Union,40778 km 2,http://blocgame.com/stats.php?id=63339,,
Mangkok,MangkukHayun,The Divine Council,79k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 12 hours ago,19 Hundred Tons per month,12 Mbbl per month,Mixed Economy,$1299 million,289 Mbbl,Untapped,Somewhat Large,East Indies,Neutral,48952 km 2,http://blocgame.com/stats.php?id=62210,,
Tyrantia,Malakal,The Divine Council,75k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 6 hours ago,44 Hundred Tons per month,19 Mbbl per month,Central Planning,$1295 million,6052 Mbbl; 19 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,57451 km 2,http://blocgame.com/stats.php?id=40238,3 Tons,5%
Gammaria,Jacob DeGoes,The Order,53k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$1290 million,293 Mbbl; 5 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,34553 km 2,http://blocgame.com/stats.php?id=64334,,
Freedom Treaty,Ursa Majoris,The United Nations,5k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 5 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$1286 million,240 Mbbl; 5 Mbbl,,Meagre,China,Soviet Union,27208 km 2,http://blocgame.com/stats.php?id=57690,,
kufr conquerors,SilversLegend,Brotherhood of Nod,66k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 11 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$1286 million,100 Mbbl; 1 Mbbl,Untapped,Large,Southern Africa,Soviet Union,19063 km 2,http://blocgame.com/stats.php?id=59579,,
Savannah,Watersfall,The United Nations,99k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 2 hours ago,24 Hundred Tons per month,2 Mbbl per month,Central Planning,$1285 million,,Plentiful,Mediocre,Pacific Rim,Soviet Union,36987 km 2,http://blocgame.com/stats.php?id=49817,1 Tons,
Borneon,orangsigat,PIRATES,90k active personnel,9 ships,Korean War surplus,Angelic,4 factories,Good,online now,28 Hundred Tons per month,19 Mbbl per month,Central Planning,$1284 million,408 Mbbl; 19 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,31766 km 2,http://blocgame.com/stats.php?id=61947,3 Tons,
Shining Sun,Wladyslaw Gomulka,Lithuanian Coalition,30k active personnel,0 ships,Second World War surplus,Nice,1 factory,Elite,last online 7 hours ago,19 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1270 million,33 Mbbl; 9 Mbbl,,Mediocre,Southern Africa,Soviet Union,11320 km 2,http://blocgame.com/stats.php?id=61511,,
SemutHitam,JohnCool,PIRATES,65k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,15 Hundred Tons per month,9 Mbbl per month,Free Market,$1269 million,260 Mbbl,Near Depletion,Small,Indochina,Neutral,12382 km 2,http://blocgame.com/stats.php?id=62379,,
Pokok Sena,bobit2,PIRATES,50k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1266 million,423 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,22935 km 2,http://blocgame.com/stats.php?id=63144,,
The UCOA,Stephanobroburg123,Steel Brotherhood,4k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 42 hours ago,6 Hundred Tons per month,,Mixed Economy,$1261 million,,Untapped,None,Pacific Rim,Neutral,7495 km 2,http://blocgame.com/stats.php?id=54240,,
AfganiBoy,CrazyDima,The United Nations,9k active personnel,0 ships,Finest of the 19th century,Questionable,1 factory,Undisciplined Rabble,last online 1 hours ago,10 Hundred Tons per month,,Free Market,$1261 million,,Untapped,None,Mesopotamia,United States,6435 km 2,http://blocgame.com/stats.php?id=62098,,
Guerilla 97,Mohd Syakir Irfan,The Federal Colonies,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 114 hours ago,9 Hundred Tons per month,2 Mbbl per month,Central Planning,$1261 million,83 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=62872,,
fetiwert,raja adam iskandar,The Federal Colonies,5k active personnel,0 ships,Second World War surplus,Good,1 factory,Undisciplined Rabble,last online 18 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1261 million,294 Mbbl,Untapped,None,East Indies,Neutral,4381 km 2,http://blocgame.com/stats.php?id=63124,,
Hivemindia,Overmind,The Order,86k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 12 hours ago,26 Hundred Tons per month,8 Mbbl per month,Central Planning,$1261 million,414 Mbbl; 8 Mbbl,Untapped,Powerful,China,Soviet Union,37913 km 2,http://blocgame.com/stats.php?id=63286,,
Gallifrey,The Doctor,Steel Brotherhood,21k active personnel,0 ships,First World War surplus,Angelic,None,Good,last online 5 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1252 million,261 Mbbl; 3 Mbbl,Untapped,Mediocre,Southern Cone,Neutral,13477 km 2,http://blocgame.com/stats.php?id=40351,,
Rudenia,Supreme Leader,The Divine Council,1k active personnel,0 ships,First World War surplus,Normal,2 factories,Elite,last online 8 hours ago,10 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1252 million,4414 Mbbl,Near Depletion,None,Arabia,Neutral,26849 km 2,http://blocgame.com/stats.php?id=47765,,
